Body name,Body,Service Area Categorisation,Cost Centre Description,Detailed Expenses Type,Expense Code,Date,Transaction Number,Amount,Supplier Name,Supplier ID
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,KS2 Music Instrument Fund,Furniture & Equipment,D10000,14/09/2010,2770458,2890,Normans (Burton-On-Trent) Ltd,7023
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,KS2 Music Instrument Fund,Furniture & Equipment,D10000,17/09/2010,2773778,2012,Normans (Burton-On-Trent) Ltd,7023
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,KS2 Music Instrument Fund,Furniture & Equipment,D10000,14/09/2010,2770460,1665,Normans (Burton-On-Trent) Ltd,7023
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,KS2 Music Instrument Fund,Furniture & Equipment,D10000,17/09/2010,2773780,893.21,Normans (Burton-On-Trent) Ltd,7023
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lady K Leveson PCP,Contractors,Y21000,02/09/2010,2759403,32714.11,Gaj P & R M Limited T/A Gaj Planned & Reactive Maintenance Limited,203378
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lady K Leveson PCP,Contractors,Y21000,02/09/2010,2759403,88448.59,Gaj P & R M Limited T/A Gaj Planned & Reactive Maintenance Limited,203378
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lady K Leveson PCP,Furniture & Equipment,D10000,21/09/2010,2775320,3979,Bibby Factors Leicester Ltd,280875
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lady K Leveson PCP,Consultants,Y31000,08/09/2010,2764021,3513.09,Brown Matthews,215517
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lady K Levesons J&I,IT Equipment & Software,D32000,13/09/2010,2769454,1520,ICT Dynamic Services Ltd,163678
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lady K Levesons J&I,Other Fees,D52000,06/09/2010,2762335,525,East Anglia Education Ltd,231520
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lady K Levesons J&I,Advertising/Publicity/Promotion,D93000,07/09/2010,2763079,781,REDACTED PERSONAL DATA,66508
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lady K Levesons J&I,Furniture & Equipment,D10000,01/09/2010,PC08101,450.83,Jeremy Andrews Busines,Purchase Card Supplier
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lady K Levesons J&I,Furniture & Equipment,D10000,01/09/2010,PC08085,450,Jeremy Andrews Busines,Purchase Card Supplier
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester,Agency Staff,A35000,08/09/2010,2763812,846,P & K Education,258409
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester,Agency Staff,A35000,08/09/2010,2763808,483,P & K Education,258409
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester,Agency Staff,A35000,08/09/2010,2763810,483,P & K Education,258409
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester,Agency Staff,A35000,08/09/2010,2763886,750,Teacher Active Limited,142264
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester,IT Equipment & Software,D32000,08/09/2010,2763928,643.76,Lyreco UK Ltd,74691
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester,IT Equipment & Software,D32000,08/09/2010,2763929,447.5,Lyreco UK Ltd,74691
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester BSF Unitary CG,BSF Unitary Charge,D96000,27/09/2010,2780696,86623.93,Solihull Bsf Schools Ltd,175818
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Other Housing Services,Lanchester Park Open (HCA,Contractors,Y21000,14/09/2010,2770304,133661.57,North Solihull Partnership,149149
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Other Housing Services,Lanchester Park Open (HCA,Contractors,Y21000,28/09/2010,2781668,2875,North Solihull Partnership,149149
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester PRU,IT Equipment & Software,D32000,28/09/2010,2781546,719,Education Development International,123760
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester PRU,Capitation,D11001,20/09/2010,2774263,57.5,Asdan,107778
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester PRU,Examination Fees,D52001,20/09/2010,2774263,490,Asdan,107778
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester PRU,Postage & Courier Services,D43000,20/09/2010,2774263,15.9,Asdan,107778
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester PRU,Agency Staff: Teachers,A35001,06/09/2010,2762495,6820,Teacher Active Limited,142264
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester PRU,Agency Staff: Teachers,A35001,06/09/2010,2762505,4050,Teacher Active Limited,142264
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Lanchester PRU,Agency Staff: Teachers,A35001,28/09/2010,2781660,1785,Teacher Active Limited,142264
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Lanchester Way,Consultants,Y31000,14/09/2010,2770323,1045.34,WSP UK,217189
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Planning & Development Services,Land At Meriden,Consultants,Y31000,20/09/2010,2774642,2650,DTZ Debenham Tie Leung Ltd,189306
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Reactive Works (Landlord),B31301,08/09/2010,2764002,899,CPS Catering Equipment Ltd,137951
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Planned Works (Landlord),B31303,10/09/2010,2768216,98422.03,Dodd Group (Midlands) Ltd,60305
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Planned Works (Landlord),B31303,14/09/2010,2770191,67210.79,Dodd Group (Midlands) Ltd,60305
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Planned Works (Landlord),B31303,20/09/2010,2773879,56393.76,Dodd Group (Midlands) Ltd,60305
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Planned Works (Landlord),B31303,20/09/2010,2773878,13867.04,Dodd Group (Midlands) Ltd,60305
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Planned Works (Landlord),B31303,30/09/2010,2782225,7944.23,Dodd Group (Midlands) Ltd,60305
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Planned Works (Landlord),B31303,30/09/2010,2782226,6629.03,Dodd Group (Midlands) Ltd,60305
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Planned Works (Landlord),B31303,16/09/2010,2771634,439.41,Dodd Group (Midlands) Ltd,60305
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Planned Works (Landlord),B31303,30/09/2010,2782227,-6629.03,Dodd Group (Midlands) Ltd,60305
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Reactive Works (Landlord),B31301,09/09/2010,2764308,819.55,Dodd Group (Midlands) Ltd,60305
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Reactive Works (Landlord),B31301,02/09/2010,2759293,737.94,Dodd Group (Midlands) Ltd,60305
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Servicing,B31304,29/09/2010,2781882,586.5,Arjo Ltd,6307
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Servicing,B31304,22/09/2010,2775583,547.68,Arjo Ltd,6307
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Reactive Works (Landlord),B31301,09/09/2010,2764197,567.82,Phosters,235526
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Agency Staff,A35000,21/09/2010,2775127,1002.33,Reed Specialist Recruitment Ltd,255596
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Agency Staff,A35000,06/09/2010,2762274,1002.33,Reed Specialist Recruitment Ltd,255596
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Agency Staff,A35000,14/09/2010,2770597,880.43,Reed Specialist Recruitment Ltd,255596
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Agency Staff,A35000,27/09/2010,2781265,442.99,Reed Specialist Recruitment Ltd,255596
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,IT Equipment & Software,D32000,16/09/2010,2772798,10,Probrand Ltd,7357
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,IT Equipment & Software,D32000,16/09/2010,2772798,429,Probrand Ltd,7357
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Planned Works (Landlord),B31303,20/09/2010,2773875,4232.98,Insulation Contracting Services,5981
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Planned Works (Landlord),B31303,24/09/2010,2779788,750,White Young Green Consulting Ltd,66023
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Planned Works (Landlord),B31303,09/09/2010,2764331,550,White Young Green Consulting Ltd,66023
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Planned Works (Landlord),B31303,09/09/2010,2764329,450,White Young Green Consulting Ltd,66023
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,Rental/Lease Of Equipment,D12000,01/09/2010,2758952,1213.17,Ricoh UK Ltd,54723
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Landlord Team,IT Equipment & Software,D32000,01/09/2010,2758975,51.73,Supplies Team Ltd,21741
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley,Cleaning / Janitrl Materials,B40002,21/09/2010,2775291,227.65,Nobisco,227281
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley,Materials,D11000,21/09/2010,2775291,94.61,Nobisco,227281
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley,Catering Provisions,D20000,21/09/2010,2775304,243.95,Delice De France PLC,68194
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley,Catering Provisions,D20000,27/09/2010,2781088,1081.9,Brake Bros Foodservice Ltd,9490
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley Arts & Sports Complex,Postage & Courier Services,D43000,24/09/2010,2779827,598.2,Swallow Mailing Services,280338
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley Arts & Sports Complex,Other Fees,D52000,10/09/2010,Direct Debit Payment,15,Barclays Merch Chg,161487
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I,Alarms,B43002,23/09/2010,2779319,835,Patrol Alarm Systems Ltd,7199
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I,Alarms,B43002,23/09/2010,2779320,695,Patrol Alarm Systems Ltd,7199
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I,Visits & Pupil Activities,D52002,23/09/2010,2779181,800,DC Coach Trips Ltd,270463
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I,IT Equipment & Software,D32000,23/09/2010,2779323,499,Schoolcomms,270296
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I,Cleaning Contracts,B40001,23/09/2010,2779186,547.62,Fullstaff Ltd,110985
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I,Cleaning Contracts,B40001,23/09/2010,2779187,526.4,Fullstaff Ltd,110985
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I,Cleaning Contracts,B40001,23/09/2010,2779196,492.42,Fullstaff Ltd,110985
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I,Training,A32000,23/09/2010,2779258,523.1,Midland Art Centre,9283
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I,Maintenance Of Grounds,B30000,23/09/2010,2779275,720,Midland Forestry Ltd,102678
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I Child Centre,Capitation,D11001,23/09/2010,2779452,1747.44,Hope Education Ltd,5890
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I Child Centre,Agency Staff,A35000,23/09/2010,2779402,683.39,Randstad Care Ltd,275362
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I Child Centre,Agency Staff,A35000,23/09/2010,2779427,646.39,Randstad Care Ltd,275362
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I Child Centre,Agency Staff,A35000,23/09/2010,2779392,646.39,Randstad Care Ltd,275362
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I Child Centre,Agency Staff,A35000,23/09/2010,2779397,646.39,Randstad Care Ltd,275362
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I Child Centre,Agency Staff,A35000,23/09/2010,2779400,602.72,Randstad Care Ltd,275362
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I Child Centre,Agency Staff,A35000,23/09/2010,2779434,600.28,Randstad Care Ltd,275362
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I Child Centre,Agency Staff,A35000,23/09/2010,2779431,554.1,Randstad Care Ltd,275362
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I Child Centre,Agency Staff,A35000,23/09/2010,2779399,497.9,Randstad Care Ltd,275362
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I Child Centre,Agency Staff: Classroom Support,A35002,21/09/2010,2775129,472.33,Reed Specialist Recruitment Ltd,255596
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Langley J&I Child Centre,Agency Staff: Classroom Support,A35002,06/09/2010,2762273,472.33,Reed Specialist Recruitment Ltd,255596
