http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006303,932.21 ,Severn Trent Water Limited,11429,Matlock Market,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006305,932.21 ,Severn Trent Water Limited,11429,Bus Stations,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006307,546.65 ,Severn Trent Water Limited,11429,Parks & Recreation,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006308,"1,791.97 ",Severn Trent Water Limited,11429,Public Conveniences - Maintenance,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006310,546.65 ,Severn Trent Water Limited,11429,Car Parking,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006316,"1,480.82 ",Severn Trent Water Limited,11429,Matlock Town Hall,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006317,"1,617.62 ",Severn Trent Water Limited,11429,Matlock Town Hall,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006319,"1,222.84 ",Severn Trent Water Limited,11429,Public Conveniences - Maintenance,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006321,"1,303.93 ",Severn Trent Water Limited,11429,Public Conveniences - Maintenance,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006324,"3,364.21 ",Severn Trent Water Limited,11429,Parks & Recreation,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006325,"1,218.30 ",Severn Trent Water Limited,11429,Bus Stations,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006335,"1,882.95 ",Severn Trent Water Limited,11429,Matlock Bath Illuminations & Venetian Nights,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/10/2012,20084054,"1,302.00 ",Shaw & Sons Limited,11432,Elections - District,Purchase of Equipment - General,4000,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/10/2012,20083866,"1,500.00 ",Shirley PCC,14764,Village Hall Grants,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/10/2012,20083867,"3,750.00 ",Shirley PCC,14764,Village Hall Grants,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/10/2012,20084037,"1,301.15 ",SIS Chemicals Ltd,14007,Arc Leisure Matlock,Chemicals,4044,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/10/2012,20084042,695.00 ,Snap-On UK Holdings Ltd,14614,Vehicles & Plant,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006288,"3,130.86 ",Southern Electric,14322,Agricultural Business Centre Bakewell,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006289,"2,977.93 ",Southern Electric,14322,Ashbourne Leisure Centre,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006290,"1,376.98 ",Southern Electric,14322,Bakewell Swimming Pool,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,20084017,"1,700.00 ",St. John Ambulance,11531,Matlock Bath Illuminations & Venetian Nights,First Aid Items,4824,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/10/2012,20083831,"37,740.00 ",Straight PLC,13039,Composting,Purchase of containers for waste/recycling,4013,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,26/10/2012,20084148,"4,201.00 ",Swift Fire & Security,15257,Arc Leisure Matlock,Service Alarm System,2182,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/10/2012,30006284,"4,873.66 ",T C Harrison 1960 Limited,11583,Car Leasing,Lease of Cars,3310,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,26/10/2012,20084147,697.47 ,Technical Elevator Services Ltd,13727,Matlock Town Hall,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083761,"3,190.88 ",The Best Connection Group Limited,13825,Parks & Recreation,Temporary Agency Staff,1201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083762,"3,473.86 ",The Best Connection Group Limited,13825,Parks & Recreation,Temporary Agency Staff,1201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/10/2012,20083782,979.30 ,The Best Connection Group Limited,13825,Cleansing Contract Holding Account,Temporary Agency Staff,1201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/10/2012,20084030,"1,048.61 ",The Best Connection Group Limited,13825,Cleansing Contract Holding Account,Temporary Agency Staff,1201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/10/2012,20084031,938.86 ,The Best Connection Group Limited,13825,Cleansing Contract Holding Account,Temporary Agency Staff,1201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/10/2012,20084218,683.94 ,The Best Connection Group Limited,13825,Cleansing Contract Holding Account,Temporary Agency Staff,1201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083767,750.00 ,The Millward Partnership Ltd,14711,Building Regs - Charge Earning,Consultancy Services,4403,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083633,"1,225.00 ",Thomson Reuters,11559,Planning & Development Admin,Books and Publications,4312,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,26/10/2012,20084153,799.20 ,TVF (UK) Ltd,15130,Matlock Town Hall,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/10/2012,20084176,769.20 ,TVF (UK) Ltd,15130,Agricultural Business Centre Bakewell,Servicing Fire Extinguishers,2181,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,25/10/2012,20084105,"3,700.00 ",Unlimited Flooring Sheffield,15350,Matlock Town Hall,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,25/10/2012,20084106,"2,826.00 ",Unlimited Flooring Sheffield,15350,Matlock Town Hall,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083636,666.80 ,Veolia ES (UK) Ltd,13817,Kerbside Collection - Cans,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083636,"21,671.36 ",Veolia ES (UK) Ltd,13817,Household Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083636,"1,179.07 ",Veolia ES (UK) Ltd,13817,Wheeled Bins (Trade),Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083636,"1,291.74 ",Veolia ES (UK) Ltd,13817,Kerbside Collection - Glass,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083636,"1,291.74 ",Veolia ES (UK) Ltd,13817,Kerbside Collection - Paper,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083637,"5,167.71 ",Veolia ES (UK) Ltd,13817,Kerbside Collection - Cans,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083637,"2,322.95 ",Veolia ES (UK) Ltd,13817,Composting,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083637,"167,952.95 ",Veolia ES (UK) Ltd,13817,Household Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083637,809.78 ,Veolia ES (UK) Ltd,13817,Clinical Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083637,646.94 ,Veolia ES (UK) Ltd,13817,Bulky Household Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083637,"9,137.78 ",Veolia ES (UK) Ltd,13817,Wheeled Bins (Trade),Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083637,"10,011.00 ",Veolia ES (UK) Ltd,13817,Kerbside Collection - Glass,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083637,"10,049.43 ",Veolia ES (UK) Ltd,13817,Kerbside Collection - Paper,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083637,"2,460.70 ",Veolia ES (UK) Ltd,13817,Refuse Collection - General,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/10/2012,20083644,"29,169.82 ",Vital Earth GB Ltd,13358,Composting,Composting Gate Fees,4459,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,31/10/2012,20084260,-989.27 ,Vital Earth GB Ltd,13358,Composting,Composting Gate Fees,4459,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/10/2012,20083671,532.00 ,Willpower Machinery Ltd T/A UKLoos,15436,Matlock Bath Illuminations & Venetian Nights,Hire of toilets for firework display nights,4825,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083956,532.00 ,Willpower Machinery Ltd T/A UKLoos,15436,Matlock Bath Illuminations & Venetian Nights,Hire of toilets for firework display nights,4825,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,31/10/2012,20084283,532.00 ,Willpower Machinery Ltd T/A UKLoos,15436,Matlock Bath Illuminations & Venetian Nights,Hire of toilets for firework display nights,4825,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083772,"8,882.00 ",Wirksworth Town Council,57006,Planning Policy,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/10/2012,20083718,"4,000.00 ",Zurich Management Services Ltd,13320,Countryside Mgt - Tree Maintenance,Consultancy Services,4403,Revenue
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
