Supplier,Payment Date,Amount
REDACT PERSONAL INFORMATION,14/09/2011,2914.28 
REDACT PERSONAL INFORMATION,14/09/2011,3497.14 
REDACT PERSONAL INFORMATION,14/09/2011,1999.67 
REDACT PERSONAL INFORMATION,14/09/2011,6884.04 
REDACT PERSONAL INFORMATION,14/09/2011,2867.22 
REDACT PERSONAL INFORMATION,14/09/2011,539.20 
REDACT PERSONAL INFORMATION,14/09/2011,2121.43 
REDACT PERSONAL INFORMATION,14/09/2011,1918.84 
REDACT PERSONAL INFORMATION,14/09/2011,5998.71 
REDACT PERSONAL INFORMATION,14/09/2011,5998.71 
REDACT PERSONAL INFORMATION,14/09/2011,5998.71 
REDACT PERSONAL INFORMATION,14/09/2011,5998.71 
REDACT PERSONAL INFORMATION,14/09/2011,5998.71 
REDACT PERSONAL INFORMATION,14/09/2011,5998.71 
REDACT PERSONAL INFORMATION,14/09/2011,6400.20 
REDACT PERSONAL INFORMATION,14/09/2011,2534.14 
REDACT PERSONAL INFORMATION,14/09/2011,6630.00 
REDACT PERSONAL INFORMATION,14/09/2011,5142.90 
REDACT PERSONAL INFORMATION,14/09/2011,4800.00 
REDACT PERSONAL INFORMATION,14/09/2011,4600.00 
REDACT PERSONAL INFORMATION,14/09/2011,6304.84 
REDACT PERSONAL INFORMATION,14/09/2011,4182.90 
REDACT PERSONAL INFORMATION,14/09/2011,5324.40 
REDACT PERSONAL INFORMATION,14/09/2011,2472.48 
REDACT PERSONAL INFORMATION,14/09/2011,2785.65 
REDACT PERSONAL INFORMATION,14/09/2011,766.60 
REDACT PERSONAL INFORMATION,14/09/2011,2785.65 
REDACT PERSONAL INFORMATION,14/09/2011,650.00 
REDACT PERSONAL INFORMATION,14/09/2011,596.00 
REDACT PERSONAL INFORMATION,14/09/2011,2354.68 
REDACT PERSONAL INFORMATION,14/09/2011,2127.19 
REDACT PERSONAL INFORMATION,14/09/2011,796.11 
REDACT PERSONAL INFORMATION,14/09/2011,5001.52 
REDACT PERSONAL INFORMATION,14/09/2011,3214.28 
REDACT PERSONAL INFORMATION,14/09/2011,1963.50 
REDACT PERSONAL INFORMATION,14/09/2011,3075.43 
REDACT PERSONAL INFORMATION,14/09/2011,1379.10 
REDACT PERSONAL INFORMATION,14/09/2011,13941.60 
REDACT PERSONAL INFORMATION,14/09/2011,1885.80 
REDACT PERSONAL INFORMATION,14/09/2011,4246.32 
REDACT PERSONAL INFORMATION,14/09/2011,3497.14 
REDACT PERSONAL INFORMATION,14/09/2011,3497.14 
REDACT PERSONAL INFORMATION,14/09/2011,3642.85 
REDACT PERSONAL INFORMATION,15/09/2011,2269.72 
REDACT PERSONAL INFORMATION,15/09/2011,2154.60 
REDACT PERSONAL INFORMATION,15/09/2011,5520.64 
REDACT PERSONAL INFORMATION,15/09/2011,6753.43 
REDACT PERSONAL INFORMATION,15/09/2011,6777.26 
REDACT PERSONAL INFORMATION,15/09/2011,5357.14 
REDACT PERSONAL INFORMATION,15/09/2011,4152.86 
REDACT PERSONAL INFORMATION,15/09/2011,5850.00 
REDACT PERSONAL INFORMATION,15/09/2011,4828.63 
REDACT PERSONAL INFORMATION,15/09/2011,5739.69 
REDACT PERSONAL INFORMATION,15/09/2011,5568.34 
REDACT PERSONAL INFORMATION,15/09/2011,7084.29 
REDACT PERSONAL INFORMATION,15/09/2011,538.01 
REDACT PERSONAL INFORMATION,15/09/2011,5639.27 
REDACT PERSONAL INFORMATION,15/09/2011,8950.11 
REDACT PERSONAL INFORMATION,15/09/2011,6367.84 
REDACT PERSONAL INFORMATION,15/09/2011,5571.43 
REDACT PERSONAL INFORMATION,15/09/2011,1885.72 
REDACT PERSONAL INFORMATION,15/09/2011,827.70 
REDACT PERSONAL INFORMATION,15/09/2011,1665.22 
REDACT PERSONAL INFORMATION,15/09/2011,913.13 
REDACT PERSONAL INFORMATION,15/09/2011,3390.44 
REDACT PERSONAL INFORMATION,15/09/2011,2220.00 
REDACT PERSONAL INFORMATION,15/09/2011,642.00 
REDACT PERSONAL INFORMATION,15/09/2011,920.36 
REDACT PERSONAL INFORMATION,15/09/2011,555.00 
REDACT PERSONAL INFORMATION,15/09/2011,641.78 
REDACT PERSONAL INFORMATION,15/09/2011,621.39 
REDACT PERSONAL INFORMATION,15/09/2011,1928.57 
REDACT PERSONAL INFORMATION,15/09/2011,722.35 
REDACT PERSONAL INFORMATION,15/09/2011,4263.90 
REDACT PERSONAL INFORMATION,15/09/2011,536.45 
REDACT PERSONAL INFORMATION,15/09/2011,1132.39 
REDACT PERSONAL INFORMATION,15/09/2011,2434.33 
REDACT PERSONAL INFORMATION,15/09/2011,2571.43 
REDACT PERSONAL INFORMATION,15/09/2011,2119.02 
REDACT PERSONAL INFORMATION,15/09/2011,647.20 
REDACT PERSONAL INFORMATION,15/09/2011,5766.60 
REDACT PERSONAL INFORMATION,15/09/2011,731.01 
REDACT PERSONAL INFORMATION,15/09/2011,6712.50 
REDACT PERSONAL INFORMATION,15/09/2011,5748.51 
REDACT PERSONAL INFORMATION,15/09/2011,5716.93 
REDACT PERSONAL INFORMATION,15/09/2011,2067.30 
REDACT PERSONAL INFORMATION,15/09/2011,2262.56 
REDACT PERSONAL INFORMATION,15/09/2011,3354.64 
REDACT PERSONAL INFORMATION,15/09/2011,705.76 
REDACT PERSONAL INFORMATION,15/09/2011,4780.97 
REDACT PERSONAL INFORMATION,15/09/2011,4683.04 
REDACT PERSONAL INFORMATION,15/09/2011,6144.30 
REDACT PERSONAL INFORMATION,15/09/2011,9768.90 
REDACT PERSONAL INFORMATION,15/09/2011,621.32 
REDACT PERSONAL INFORMATION,15/09/2011,2434.33 
REDACT PERSONAL INFORMATION,15/09/2011,730.52 
REDACT PERSONAL INFORMATION,15/09/2011,2564.09 
REDACT PERSONAL INFORMATION,15/09/2011,744.79 
REDACT PERSONAL INFORMATION,15/09/2011,2700.00 
REDACT PERSONAL INFORMATION,15/09/2011,2190.51 
REDACT PERSONAL INFORMATION,15/09/2011,895.20 
REDACT PERSONAL INFORMATION,15/09/2011,2946.67 
REDACT PERSONAL INFORMATION,15/09/2011,5357.14 
REDACT PERSONAL INFORMATION,15/09/2011,7636.76 
REDACT PERSONAL INFORMATION,15/09/2011,895.20 
REDACT PERSONAL INFORMATION,15/09/2011,808.80 
REDACT PERSONAL INFORMATION,15/09/2011,1071.00 
REDACT PERSONAL INFORMATION,15/09/2011,501.00 
REDACT PERSONAL INFORMATION,15/09/2011,511.57 
REDACT PERSONAL INFORMATION,15/09/2011,755.72 
REDACT PERSONAL INFORMATION,15/09/2011,501.00 
REDACT PERSONAL INFORMATION,15/09/2011,668.00 
REDACT PERSONAL INFORMATION,15/09/2011,750.35 
REDACT PERSONAL INFORMATION,15/09/2011,7773.30 
REDACT PERSONAL INFORMATION,15/09/2011,6083.96 
REDACT PERSONAL INFORMATION,15/09/2011,5454.39 
REDACT PERSONAL INFORMATION,15/09/2011,5297.14 
REDACT PERSONAL INFORMATION,15/09/2011,5031.43 
REDACT PERSONAL INFORMATION,15/09/2011,1928.57 
REDACT PERSONAL INFORMATION,15/09/2011,1849.80 
REDACT PERSONAL INFORMATION,15/09/2011,580.60 
REDACT PERSONAL INFORMATION,15/09/2011,1522.00 
REDACT PERSONAL INFORMATION,15/09/2011,2054.57 
REDACT PERSONAL INFORMATION,15/09/2011,983.08 
REDACT PERSONAL INFORMATION,15/09/2011,751.60 
REDACT PERSONAL INFORMATION,15/09/2011,4532.88 
REDACT PERSONAL INFORMATION,15/09/2011,4040.00 
REDACT PERSONAL INFORMATION,15/09/2011,2501.08 
REDACT PERSONAL INFORMATION,15/09/2011,2501.08 
REDACT PERSONAL INFORMATION,15/09/2011,2293.64 
REDACT PERSONAL INFORMATION,15/09/2011,2293.64 
REDACT PERSONAL INFORMATION,15/09/2011,2501.08 
REDACT PERSONAL INFORMATION,15/09/2011,2293.64 
REDACT PERSONAL INFORMATION,15/09/2011,501.00 
REDACT PERSONAL INFORMATION,15/09/2011,2501.08 
REDACT PERSONAL INFORMATION,15/09/2011,2293.64 
REDACT PERSONAL INFORMATION,15/09/2011,3602.36 
REDACT PERSONAL INFORMATION,15/09/2011,2501.08 
REDACT PERSONAL INFORMATION,15/09/2011,2400.00 
REDACT PERSONAL INFORMATION,15/09/2011,2501.08 
REDACT PERSONAL INFORMATION,15/09/2011,2501.08 
REDACT PERSONAL INFORMATION,15/09/2011,2400.00 
REDACT PERSONAL INFORMATION,15/09/2011,2293.64 
REDACT PERSONAL INFORMATION,15/09/2011,2400.00 
REDACT PERSONAL INFORMATION,15/09/2011,2293.64 
REDACT PERSONAL INFORMATION,15/09/2011,1887.86 
REDACT PERSONAL INFORMATION,15/09/2011,1411.32 
REDACT PERSONAL INFORMATION,15/09/2011,1951.24 
REDACT PERSONAL INFORMATION,15/09/2011,1801.50 
REDACT PERSONAL INFORMATION,15/09/2011,2177.36 
REDACT PERSONAL INFORMATION,15/09/2011,1819.50 
REDACT PERSONAL INFORMATION,15/09/2011,2177.36 
REDACT PERSONAL INFORMATION,15/09/2011,1951.24 
REDACT PERSONAL INFORMATION,15/09/2011,1819.50 
REDACT PERSONAL INFORMATION,15/09/2011,1970.74 
REDACT PERSONAL INFORMATION,15/09/2011,1819.50 
REDACT PERSONAL INFORMATION,15/09/2011,501.00 
REDACT PERSONAL INFORMATION,15/09/2011,1801.50 
REDACT PERSONAL INFORMATION,15/09/2011,892.00 
REDACT PERSONAL INFORMATION,15/09/2011,2203.80 
REDACT PERSONAL INFORMATION,15/09/2011,725.00 
REDACT PERSONAL INFORMATION,15/09/2011,1951.24 
REDACT PERSONAL INFORMATION,15/09/2011,1951.24 
REDACT PERSONAL INFORMATION,15/09/2011,1766.19 
REDACT PERSONAL INFORMATION,15/09/2011,1951.24 
REDACT PERSONAL INFORMATION,15/09/2011,1951.24 
REDACT PERSONAL INFORMATION,15/09/2011,2187.64 
REDACT PERSONAL INFORMATION,15/09/2011,1801.50 
REDACT PERSONAL INFORMATION,15/09/2011,1951.24 
REDACT PERSONAL INFORMATION,15/09/2011,1801.50 
REDACT PERSONAL INFORMATION,15/09/2011,1766.19 
REDACT PERSONAL INFORMATION,15/09/2011,1801.50 
REDACT PERSONAL INFORMATION,15/09/2011,1801.50 
REDACT PERSONAL INFORMATION,15/09/2011,1951.24 
REDACT PERSONAL INFORMATION,15/09/2011,1766.19 
REDACT PERSONAL INFORMATION,15/09/2011,2187.64 
REDACT PERSONAL INFORMATION,15/09/2011,1896.56 
REDACT PERSONAL INFORMATION,15/09/2011,1992.43 
REDACT PERSONAL INFORMATION,15/09/2011,554.45 
REDACT PERSONAL INFORMATION,15/09/2011,1573.52 
REDACT PERSONAL INFORMATION,15/09/2011,2156.00 
REDACT PERSONAL INFORMATION,15/09/2011,4539.30 
REDACT PERSONAL INFORMATION,15/09/2011,3316.47 
REDACT PERSONAL INFORMATION,15/09/2011,1148.57 
REDACT PERSONAL INFORMATION,15/09/2011,1400.00 
REDACT PERSONAL INFORMATION,15/09/2011,1996.89 
REDACT PERSONAL INFORMATION,15/09/2011,1300.00 
REDACT PERSONAL INFORMATION,15/09/2011,1000.00 
REDACT PERSONAL INFORMATION,16/09/2011,4207.14 
REDACT PERSONAL INFORMATION,16/09/2011,1701.63 
REDACT PERSONAL INFORMATION,16/09/2011,6884.04 
REDACT PERSONAL INFORMATION,16/09/2011,6696.32 
REDACT PERSONAL INFORMATION,16/09/2011,4057.29 
REDACT PERSONAL INFORMATION,16/09/2011,4747.43 
REDACT PERSONAL INFORMATION,16/09/2011,1667.14 
REDACT PERSONAL INFORMATION,16/09/2011,1667.14 
REDACT PERSONAL INFORMATION,16/09/2011,4808.57 
REDACT PERSONAL INFORMATION,16/09/2011,2897.70 
REDACT PERSONAL INFORMATION,16/09/2011,3103.90 
REDACT PERSONAL INFORMATION,16/09/2011,2957.44 
REDACT PERSONAL INFORMATION,16/09/2011,2466.94 
REDACT PERSONAL INFORMATION,16/09/2011,2957.44 
REDACT PERSONAL INFORMATION,16/09/2011,3103.90 
REDACT PERSONAL INFORMATION,16/09/2011,3103.90 
REDACT PERSONAL INFORMATION,19/09/2011,2991.23 
REDACT PERSONAL INFORMATION,19/09/2011,2355.13 
REDACT PERSONAL INFORMATION,19/09/2011,2347.71 
REDACT PERSONAL INFORMATION,19/09/2011,3066.26 
REDACT PERSONAL INFORMATION,19/09/2011,2960.70 
REDACT PERSONAL INFORMATION,19/09/2011,2960.70 
REDACT PERSONAL INFORMATION,19/09/2011,2960.70 
REDACT PERSONAL INFORMATION,19/09/2011,3066.26 
REDACT PERSONAL INFORMATION,19/09/2011,1697.15 
REDACT PERSONAL INFORMATION,19/09/2011,540.00 
REDACT PERSONAL INFORMATION,19/09/2011,6677.10 
REDACT PERSONAL INFORMATION,19/09/2011,1838.57 
REDACT PERSONAL INFORMATION,19/09/2011,3601.78 
REDACT PERSONAL INFORMATION,19/09/2011,3601.78 
REDACT PERSONAL INFORMATION,19/09/2011,4118.32 
REDACT PERSONAL INFORMATION,19/09/2011,1276.00 
REDACT PERSONAL INFORMATION,19/09/2011,592.50 
REDACT PERSONAL INFORMATION,19/09/2011,1878.75 
REDACT PERSONAL INFORMATION,19/09/2011,721.25 
REDACT PERSONAL INFORMATION,19/09/2011,2614.75 
REDACT PERSONAL INFORMATION,19/09/2011,835.00 
REDACT PERSONAL INFORMATION,19/09/2011,673.75 
REDACT PERSONAL INFORMATION,19/09/2011,939.38 
REDACT PERSONAL INFORMATION,19/09/2011,616.88 
REDACT PERSONAL INFORMATION,19/09/2011,2400.00 
REDACT PERSONAL INFORMATION,19/09/2011,2400.00 
REDACT PERSONAL INFORMATION,19/09/2011,1641.00 
REDACT PERSONAL INFORMATION,19/09/2011,792.00 
REDACT PERSONAL INFORMATION,19/09/2011,521.88 
REDACT PERSONAL INFORMATION,19/09/2011,939.38 
REDACT PERSONAL INFORMATION,19/09/2011,882.50 
REDACT PERSONAL INFORMATION,19/09/2011,835.00 
REDACT PERSONAL INFORMATION,19/09/2011,539.00 
REDACT PERSONAL INFORMATION,19/09/2011,1010.62 
REDACT PERSONAL INFORMATION,19/09/2011,1878.75 
REDACT PERSONAL INFORMATION,19/09/2011,742.00 
REDACT PERSONAL INFORMATION,19/09/2011,2713.75 
REDACT PERSONAL INFORMATION,19/09/2011,521.87 
REDACT PERSONAL INFORMATION,19/09/2011,2182.50 
REDACT PERSONAL INFORMATION,19/09/2011,650.00 
REDACT PERSONAL INFORMATION,20/09/2011,645.89 
REDACT PERSONAL INFORMATION,20/09/2011,4690.61 
REDACT PERSONAL INFORMATION,20/09/2011,1275.00 
REDACT PERSONAL INFORMATION,20/09/2011,850.00 
REDACT PERSONAL INFORMATION,20/09/2011,1300.00 
REDACT PERSONAL INFORMATION,20/09/2011,4438.41 
REDACT PERSONAL INFORMATION,20/09/2011,3500.70 
REDACT PERSONAL INFORMATION,20/09/2011,3734.08 
REDACT PERSONAL INFORMATION,20/09/2011,4924.35 
REDACT PERSONAL INFORMATION,20/09/2011,3750.00 
REDACT PERSONAL INFORMATION,20/09/2011,3437.40 
REDACT PERSONAL INFORMATION,20/09/2011,4842.90 
REDACT PERSONAL INFORMATION,20/09/2011,794.56 
REDACT PERSONAL INFORMATION,20/09/2011,794.56 
REDACT PERSONAL INFORMATION,20/09/2011,550.08 
REDACT PERSONAL INFORMATION,20/09/2011,550.08 
REDACT PERSONAL INFORMATION,20/09/2011,794.56 
REDACT PERSONAL INFORMATION,22/09/2011,2449.11 
REDACT PERSONAL INFORMATION,22/09/2011,1928.57 
REDACT PERSONAL INFORMATION,23/09/2011,519.02 
REDACT PERSONAL INFORMATION,23/09/2011,931.42 
REDACT PERSONAL INFORMATION,23/09/2011,848.61 
REDACT PERSONAL INFORMATION,23/09/2011,3321.42 
REDACT PERSONAL INFORMATION,23/09/2011,3321.42 
REDACT PERSONAL INFORMATION,23/09/2011,3321.42 
REDACT PERSONAL INFORMATION,23/09/2011,3387.87 
REDACT PERSONAL INFORMATION,23/09/2011,3387.87 
REDACT PERSONAL INFORMATION,23/09/2011,1898.40 
REDACT PERSONAL INFORMATION,23/09/2011,7193.44 
REDACT PERSONAL INFORMATION,23/09/2011,10351.76 
REDACT PERSONAL INFORMATION,23/09/2011,2957.15 
REDACT PERSONAL INFORMATION,23/09/2011,629.72 
REDACT PERSONAL INFORMATION,23/09/2011,2962.57 
REDACT PERSONAL INFORMATION,23/09/2011,2575.71 
REDACT PERSONAL INFORMATION,23/09/2011,3278.57 
REDACT PERSONAL INFORMATION,23/09/2011,1074.76 
REDACT PERSONAL INFORMATION,23/09/2011,3874.93 
REDACT PERSONAL INFORMATION,23/09/2011,2341.93 
REDACT PERSONAL INFORMATION,23/09/2011,4203.39 
REDACT PERSONAL INFORMATION,23/09/2011,5149.07 
REDACT PERSONAL INFORMATION,23/09/2011,756.98 
REDACT PERSONAL INFORMATION,23/09/2011,7047.00 
REDACT PERSONAL INFORMATION,23/09/2011,2644.50 
REDACT PERSONAL INFORMATION,23/09/2011,10050.00 
REDACT PERSONAL INFORMATION,23/09/2011,6517.20 
REDACT PERSONAL INFORMATION,23/09/2011,5616.00 
REDACT PERSONAL INFORMATION,23/09/2011,595.05 
REDACT PERSONAL INFORMATION,23/09/2011,5348.48 
REDACT PERSONAL INFORMATION,23/09/2011,1058.58 
REDACT PERSONAL INFORMATION,23/09/2011,1058.58 
REDACT PERSONAL INFORMATION,23/09/2011,607.36 
REDACT PERSONAL INFORMATION,23/09/2011,1236.84 
REDACT PERSONAL INFORMATION,23/09/2011,881.74 
REDACT PERSONAL INFORMATION,23/09/2011,527.15 
REDACT PERSONAL INFORMATION,23/09/2011,811.55 
REDACT PERSONAL INFORMATION,23/09/2011,613.01 
REDACT PERSONAL INFORMATION,23/09/2011,802.16 
REDACT PERSONAL INFORMATION,23/09/2011,2308.62 
REDACT PERSONAL INFORMATION,23/09/2011,829.98 
REDACT PERSONAL INFORMATION,23/09/2011,4357.50 
REDACT PERSONAL INFORMATION,23/09/2011,2439.90 
REDACT PERSONAL INFORMATION,23/09/2011,2439.90 
REDACT PERSONAL INFORMATION,23/09/2011,6623.10 
REDACT PERSONAL INFORMATION,23/09/2011,1814.62 
REDACT PERSONAL INFORMATION,23/09/2011,536.04 
REDACT PERSONAL INFORMATION,23/09/2011,1834.75 
REDACT PERSONAL INFORMATION,23/09/2011,1854.18 
REDACT PERSONAL INFORMATION,23/09/2011,5571.42 
REDACT PERSONAL INFORMATION,23/09/2011,3418.10 
REDACT PERSONAL INFORMATION,23/09/2011,578.29 
REDACT PERSONAL INFORMATION,23/09/2011,2409.47 
REDACT PERSONAL INFORMATION,23/09/2011,1271.46 
REDACT PERSONAL INFORMATION,23/09/2011,827.25 
REDACT PERSONAL INFORMATION,23/09/2011,740.79 
REDACT PERSONAL INFORMATION,23/09/2011,3800.00 
REDACT PERSONAL INFORMATION,23/09/2011,983.25 
REDACT PERSONAL INFORMATION,26/09/2011,2346.00 
REDACT PERSONAL INFORMATION,26/09/2011,1826.29 
REDACT PERSONAL INFORMATION,26/09/2011,1370.10 
REDACT PERSONAL INFORMATION,26/09/2011,2131.28 
REDACT PERSONAL INFORMATION,26/09/2011,2083.97 
REDACT PERSONAL INFORMATION,26/09/2011,5580.00 
REDACT PERSONAL INFORMATION,26/09/2011,5580.00 
REDACT PERSONAL INFORMATION,26/09/2011,555.20 
REDACT PERSONAL INFORMATION,26/09/2011,3640.58 
REDACT PERSONAL INFORMATION,26/09/2011,622.37 
REDACT PERSONAL INFORMATION,26/09/2011,529.23 
REDACT PERSONAL INFORMATION,26/09/2011,823.17 
REDACT PERSONAL INFORMATION,26/09/2011,1400.00 
REDACT PERSONAL INFORMATION,26/09/2011,2500.00 
REDACT PERSONAL INFORMATION,26/09/2011,1011.43 
REDACT PERSONAL INFORMATION,26/09/2011,734.26 
REDACT PERSONAL INFORMATION,26/09/2011,1804.85 
REDACT PERSONAL INFORMATION,26/09/2011,780.09 
REDACT PERSONAL INFORMATION,26/09/2011,935.43 
REDACT PERSONAL INFORMATION,26/09/2011,1833.37 
REDACT PERSONAL INFORMATION,26/09/2011,566.38 
REDACT PERSONAL INFORMATION,26/09/2011,913.64 
REDACT PERSONAL INFORMATION,26/09/2011,7200.00 
REDACT PERSONAL INFORMATION,26/09/2011,6000.00 
REDACT PERSONAL INFORMATION,26/09/2011,3600.00 
REDACT PERSONAL INFORMATION,26/09/2011,5357.14 
REDACT PERSONAL INFORMATION,26/09/2011,606.05 
REDACT PERSONAL INFORMATION,26/09/2011,622.39 
REDACT PERSONAL INFORMATION,26/09/2011,6000.00 
REDACT PERSONAL INFORMATION,26/09/2011,773.08 
REDACT PERSONAL INFORMATION,26/09/2011,541.25 
REDACT PERSONAL INFORMATION,26/09/2011,2508.80 
REDACT PERSONAL INFORMATION,26/09/2011,1627.25 
REDACT PERSONAL INFORMATION,26/09/2011,3020.00 
REDACT PERSONAL INFORMATION,26/09/2011,9003.04 
REDACT PERSONAL INFORMATION,26/09/2011,2768.00 
REDACT PERSONAL INFORMATION,26/09/2011,504.24 
REDACT PERSONAL INFORMATION,26/09/2011,2508.80 
REDACT PERSONAL INFORMATION,26/09/2011,2429.32 
REDACT PERSONAL INFORMATION,26/09/2011,647.68 
REDACT PERSONAL INFORMATION,26/09/2011,2429.32 
REDACT PERSONAL INFORMATION,26/09/2011,502.63 
REDACT PERSONAL INFORMATION,26/09/2011,2520.00 
REDACT PERSONAL INFORMATION,26/09/2011,2520.00 
REDACT PERSONAL INFORMATION,26/09/2011,3020.00 
REDACT PERSONAL INFORMATION,26/09/2011,2429.32 
REDACT PERSONAL INFORMATION,26/09/2011,1854.76 
REDACT PERSONAL INFORMATION,26/09/2011,3020.00 
REDACT PERSONAL INFORMATION,26/09/2011,577.36 
REDACT PERSONAL INFORMATION,26/09/2011,2429.32 
REDACT PERSONAL INFORMATION,26/09/2011,2429.32 
REDACT PERSONAL INFORMATION,26/09/2011,1011.90 
REDACT PERSONAL INFORMATION,26/09/2011,2508.80 
REDACT PERSONAL INFORMATION,26/09/2011,2958.00 
REDACT PERSONAL INFORMATION,26/09/2011,2768.00 
REDACT PERSONAL INFORMATION,26/09/2011,2429.32 
REDACT PERSONAL INFORMATION,26/09/2011,2267.38 
REDACT PERSONAL INFORMATION,26/09/2011,1854.76 
REDACT PERSONAL INFORMATION,26/09/2011,2508.80 
REDACT PERSONAL INFORMATION,26/09/2011,593.40 
REDACT PERSONAL INFORMATION,26/09/2011,2429.32 
REDACT PERSONAL INFORMATION,26/09/2011,518.29 
REDACT PERSONAL INFORMATION,26/09/2011,2508.80 
REDACT PERSONAL INFORMATION,26/09/2011,2429.32 
REDACT PERSONAL INFORMATION,26/09/2011,1854.76 
REDACT PERSONAL INFORMATION,26/09/2011,2429.32 
REDACT PERSONAL INFORMATION,26/09/2011,1854.76 
REDACT PERSONAL INFORMATION,26/09/2011,1854.76 
REDACT PERSONAL INFORMATION,26/09/2011,1972.00 
REDACT PERSONAL INFORMATION,26/09/2011,2508.80 
REDACT PERSONAL INFORMATION,26/09/2011,2508.80 
REDACT PERSONAL INFORMATION,26/09/2011,2429.32 
REDACT PERSONAL INFORMATION,26/09/2011,1854.76 
REDACT PERSONAL INFORMATION,26/09/2011,1854.76 
REDACT PERSONAL INFORMATION,26/09/2011,616.88 
REDACT PERSONAL INFORMATION,26/09/2011,593.12 
REDACT PERSONAL INFORMATION,26/09/2011,835.00 
REDACT PERSONAL INFORMATION,26/09/2011,2087.50 
REDACT PERSONAL INFORMATION,26/09/2011,1943.50 
REDACT PERSONAL INFORMATION,26/09/2011,521.88 
REDACT PERSONAL INFORMATION,26/09/2011,2688.81 
REDACT PERSONAL INFORMATION,26/09/2011,22514.18 
REDACT PERSONAL INFORMATION,26/09/2011,2440.00 
REDACT PERSONAL INFORMATION,26/09/2011,2618.61 
REDACT PERSONAL INFORMATION,26/09/2011,1436.01 
REDACT PERSONAL INFORMATION,26/09/2011,9316.64 
REDACT PERSONAL INFORMATION,26/09/2011,4800.00 
REDACT PERSONAL INFORMATION,26/09/2011,14800.00 
REDACT PERSONAL INFORMATION,27/09/2011,1746.00 
REDACT PERSONAL INFORMATION,27/09/2011,1404.00 
REDACT PERSONAL INFORMATION,27/09/2011,702.00 
REDACT PERSONAL INFORMATION,27/09/2011,4110.00 
REDACT PERSONAL INFORMATION,27/09/2011,822.00 
REDACT PERSONAL INFORMATION,27/09/2011,1644.00 
REDACT PERSONAL INFORMATION,27/09/2011,966.00 
REDACT PERSONAL INFORMATION,27/09/2011,822.00 
REDACT PERSONAL INFORMATION,27/09/2011,1746.00 
REDACT PERSONAL INFORMATION,27/09/2011,924.00 
REDACT PERSONAL INFORMATION,27/09/2011,924.00 
REDACT PERSONAL INFORMATION,26/09/2011,1670.28 
REDACT PERSONAL INFORMATION,26/09/2011,837.50 
REDACT PERSONAL INFORMATION,26/09/2011,837.50 
REDACT PERSONAL INFORMATION,26/09/2011,837.50 
REDACT PERSONAL INFORMATION,27/09/2011,1983.40 
REDACT PERSONAL INFORMATION,27/09/2011,850.15 
REDACT PERSONAL INFORMATION,27/09/2011,570.01 
REDACT PERSONAL INFORMATION,27/09/2011,570.76 
REDACT PERSONAL INFORMATION,27/09/2011,1849.80 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2957.14 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2785.71 
REDACT PERSONAL INFORMATION,27/09/2011,2571.43 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,4135.71 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2813.57 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2727.00 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2459.61 
REDACT PERSONAL INFORMATION,27/09/2011,2550.43 
