DEPARTMENT,ENTITY,Date of Payment,Expense Type,Project,Expense Area,Supplier,Transaction Number,Amount,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PUBLICATIONS,26900,,IOP PUBLISHING LTD,5100308723,"1,312.50",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PUBLICATIONS,25821,Fusion,IOP PUBLISHING LTD,5100309052,"1,593.75",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PUBLICATIONS,26900,,IOP PUBLISHING LTD,5100309093,"2,062.50",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PUBLICATIONS,26900,,IOP PUBLISHING LTD,5100308711,"2,625.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,PLANT & EQUIPMENT,23131,Fusion,IPM FITTINGS,5100309240,40.34,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PLANT & EQUIPMENT,23131,Fusion,IPM FITTINGS,5100309238,89.88,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PLANT & EQUIPMENT,23161,Fusion,IPM FITTINGS,5100309247,131.66,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PLANT & EQUIPMENT,23123,Fusion,IPM FITTINGS,5100309244,898.38,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,PLANT & EQUIPMENT,23131,Fusion,IPM FITTINGS,5100309242,934.94,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",09/09/2014,TRAINING COURSE FEES,23105,Fusion,IPS International Ltd,1900060254,"2,634.00",CUL13643,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,29030,Fusion,JAC TOOLS LTD,5100308527,184.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",10/09/2014,PLANT SPARES,23153,Fusion,Jacobsen Analytics Ltd,5100308811,"30,964.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PLANT & EQUIPMENT,25103,Fusion,JEMA,5100307697,"-1,069.25",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PLANT & EQUIPMENT,25103,Fusion,JEMA,5100307699,"21,385.12",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,25103,Fusion,JEWSON LTD,5100309842,116.56,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,25103,Fusion,JEWSON LTD,5100309841,210.24,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PLANT & EQUIPMENT,25704,Fusion,JOHNSON MATTHEY PLC,5100308463,170.84,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,TRAINING COURSE FEES,23168,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100307771,318.45,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309587,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309589,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309591,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309592,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309594,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309596,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309598,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309600,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309603,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309604,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309606,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309607,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309609,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,TRAINING COURSE FEES,23119,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100309611,319.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,TRAINING COURSE FEES,23131,Fusion,KARLSRUHE INSTITUTE OF TECHNOLOGY (KIT),5100307966,319.57,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,25836,Fusion,KEMET INTERNATIONAL LTD,5100309017,89.40,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PLANT & EQUIPMENT,25103,Fusion,KENNAMETAL SINTEC,5100308521,"25,252.50",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,MATERIALS & SPARES,25103,Fusion,KEY INDUSTRIAL EQUIPMENT LTD,5100309463,134.90,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23162,Fusion,KEY INDUSTRIAL EQUIPMENT LTD,5100308893,155.80,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23126,Fusion,KEY INDUSTRIAL EQUIPMENT LTD,5100309462,207.76,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,23128,Fusion,KEY INDUSTRIAL EQUIPMENT LTD,5100309781,381.90,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23150,Fusion,KEY INDUSTRIAL EQUIPMENT LTD,5100308894,897.75,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,28000,Property,KNOWLES & SONS (OXFORD) LTD,5100309447,"-7,609.59",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,BUILDING REPAIRS,23161,Fusion,KNOWLES & SONS (OXFORD) LTD,5100308794,25.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,BUILDING REPAIRS,25403,Fusion,KNOWLES & SONS (OXFORD) LTD,5100308796,25.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,BUILDING REPAIRS,23122,Fusion,KNOWLES & SONS (OXFORD) LTD,5100308797,25.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,25500,Fusion,KNOWLES & SONS (OXFORD) LTD,5100309372,25.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,28020,Property,KNOWLES & SONS (OXFORD) LTD,5100309373,25.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,21033,Support Services,KNOWLES & SONS (OXFORD) LTD,5100309374,25.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,BUILDING REPAIRS,21033,Support Services,KNOWLES & SONS (OXFORD) LTD,5100309722,25.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,BUILDING REPAIRS,25103,Fusion,KNOWLES & SONS (OXFORD) LTD,5100309723,38.62,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,29200,Fusion,KNOWLES & SONS (OXFORD) LTD,5100309375,43.63,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,23150,Fusion,KNOWLES & SONS (OXFORD) LTD,5100309376,47.25,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,21033,Support Services,KNOWLES & SONS (OXFORD) LTD,5100309381,48.69,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,23122,Fusion,KNOWLES & SONS (OXFORD) LTD,5100309383,49.02,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,BUILDING REPAIRS,23105,Fusion,KNOWLES & SONS (OXFORD) LTD,5100308788,64.26,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,BUILDING REPAIRS,23150,Fusion,KNOWLES & SONS (OXFORD) LTD,5100308787,102.96,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,BUILDING REPAIRS,21033,Support Services,KNOWLES & SONS (OXFORD) LTD,5100308771,156.42,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,21033,Support Services,KNOWLES & SONS (OXFORD) LTD,5100309387,268.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,BUILDING REPAIRS,23151,Fusion,KNOWLES & SONS (OXFORD) LTD,5100309721,341.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,BUILDING REPAIRS,21033,Support Services,KNOWLES & SONS (OXFORD) LTD,5100308769,363.80,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,BUILDING REPAIRS,23161,Fusion,KNOWLES & SONS (OXFORD) LTD,5100308768,547.91,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,23121,Fusion,KNOWLES & SONS (OXFORD) LTD,5100309392,795.75,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,BUILDING REPAIRS,28020,Property,KNOWLES & SONS (OXFORD) LTD,5100308766,"1,189.09",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,28200,Property,KNOWLES & SONS (OXFORD) LTD,5100309393,"1,244.09",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,BUILDING REPAIRS,28020,Property,KNOWLES & SONS (OXFORD) LTD,5100309402,"1,394.34",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,29200,Fusion,KNOWLES & SONS (OXFORD) LTD,5100309395,"1,696.51",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,BUILDING REPAIRS,23122,Fusion,KNOWLES & SONS (OXFORD) LTD,5100308765,"1,983.54",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,23126,Fusion,KNOWLES & SONS (OXFORD) LTD,5100309396,"2,122.95",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,BUILDING REPAIRS,28200,Property,KNOWLES & SONS (OXFORD) LTD,5100309403,"2,313.61",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,BUILDING REPAIRS,23129,Fusion,KNOWLES & SONS (OXFORD) LTD,5100308764,"2,583.60",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,BUILDING REPAIRS,28020,Property,KNOWLES & SONS (OXFORD) LTD,5100308763,"2,768.34",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,BUILDING REPAIRS,23167,Fusion,KNOWLES & SONS (OXFORD) LTD,5100309404,"3,481.52",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,23102,Fusion,KNOWLES & SONS (OXFORD) LTD,5100309398,"4,692.81",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,BUILDING REPAIRS,28020,Property,KNOWLES & SONS (OXFORD) LTD,5100309719,"5,559.80",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BUILDING REPAIRS,28000,Property,KNOWLES & SONS (OXFORD) LTD,5100308798,"28,164.02",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,RENT OF VEHICLE & EQUIPMENT,25103,Fusion,KONSTRUCTA SITE ACCOMMODATION HIRE,5100308829,402.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,25103,Fusion,KURT J LESKER,5100307280,65.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,23131,Fusion,KURT J LESKER,5100309602,113.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",10/09/2014,MATERIALS & SPARES,23131,Fusion,KURT J LESKER,5100309167,447.43,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",09/09/2014,OTHER EXTERNAL COSTS,25834,Fusion,Land and Landscape Management Ltd,1900060260,280.00,CUL13645,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,STATIONERY,21034,Fusion,LASER ENGRAVING LTD,5100308707,428.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,CAR HIRE,29200,Fusion,LEASEDRIVE VELO,5100308834,6.12,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,CAR HIRE,25952,Fusion,LEASEDRIVE VELO,5100309415,30.68,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,CAR HIRE,25103,Fusion,LEASEDRIVE VELO,5100308720,31.90,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,CAR HIRE,25204,Fusion,LEASEDRIVE VELO,5100308837,34.39,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,CAR HIRE,25836,Fusion,LEASEDRIVE VELO,5100309416,34.39,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,CAR HIRE,29001,Fusion,LEASEDRIVE VELO,5100309086,35.93,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,CAR HIRE,25103,Fusion,LEASEDRIVE VELO,5100308331,36.44,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,CAR HIRE,25103,Fusion,LEASEDRIVE VELO,5100308726,36.44,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,CAR HIRE,25103,Fusion,LEASEDRIVE VELO,5100308889,36.44,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,CAR HIRE,23621,Fusion,LEASEDRIVE VELO,5100309084,36.44,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,CAR HIRE,24501,Fusion,LEASEDRIVE VELO,5100309108,36.44,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",10/09/2014,CAR HIRE,23151,Fusion,LEASEDRIVE VELO,5100309109,36.44,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,CAR HIRE,25103,Fusion,LEASEDRIVE VELO,5100309821,36.44,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,CAR HIRE,25103,Fusion,LEASEDRIVE VELO,5100309833,36.44,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,CAR HIRE,25103,Fusion,LEASEDRIVE VELO,5100309823,56.84,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,CAR HIRE,29001,Fusion,LEASEDRIVE VELO,5100308721,59.57,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,CAR HIRE,29001,Fusion,LEASEDRIVE VELO,5100308835,59.57,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,CAR HIRE,25103,Fusion,LEASEDRIVE VELO,5100308734,63.13,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,CAR HIRE,29001,Fusion,LEASEDRIVE VELO,5100309085,65.75,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,CAR HIRE,25103,Fusion,LEASEDRIVE VELO,5100308690,98.04,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,CAR HIRE,23151,Fusion,LEASEDRIVE VELO,5100307865,102.87,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",10/09/2014,CAR HIRE,25103,Fusion,LEASEDRIVE VELO,5100308716,126.26,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",10/09/2014,CAR HIRE,23151,Fusion,LEASEDRIVE VELO,5100308724,178.16,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,CAR HIRE,25103,Fusion,LEASEDRIVE VELO,5100309414,410.48,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PLANT & EQUIPMENT,23106,Fusion,LEE SPRING LTD,5100309446,542.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,29030,Fusion,LEICA MICROSYSTEMS,5100308805,"3,133.14",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PLANT & EQUIPMENT,23131,Fusion,LEMO UK LTD,5100308903,112.68,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PLANT & EQUIPMENT,23131,Fusion,LEMO UK LTD,5100308169,545.86,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,SOFTWARE,28000,Property,LIFTSHARE.COM,5100309007,"3,350.25",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PROFESSIONAL SERVICES,21032,Support Services,LOGICA CMG UK LTD,5100308868,"2,536.22",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,BUILDING REPAIRS,28020,Property,LORNE STEWART PLC,5100310008,"-2,045.31",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,BUILDING REPAIRS,23161,Fusion,LORNE STEWART PLC,5100310010,"-1,954.70",,
