Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Mileage Allowance Uk,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",159071,10.80,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Other Travel,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",159071,12.99,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Subsistence Uk,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",159071,19.95,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Taxi Services Uk,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",159071,22.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Other Travel,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",159071,24.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Taxi Services Uk,"People, Strategy and Higher Education - Ministerial and Parliamentary Support Team","Personal Expense, Name Withheld",159072,67.02,Default-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Rail Travel Uk,"People, Strategy and Higher Education - Ministerial and Parliamentary Support Team","Personal Expense, Name Withheld",159072,97.00,Default-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159074,4.99,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Mileage Allowance Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159074,49.50,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Other Travel,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Withheld",159075,4.50,PSHE Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Other Travel,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Withheld",159075,34.70,PSHE Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Mileage Allowance Uk,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",159077,21.96,SDLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Other Travel,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",159077,23.35,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Other Travel,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",159077,25.50,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Taxi Services Uk,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",159077,36.40,SDLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Rail Travel Uk,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159083,40.00,RD: Product Development-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159084,6.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Taxi Services Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159084,14.00,Legal Services Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159084,14.59,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Mileage Allowance Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159084,32.85,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Other Travel,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Withheld",159085,86.70,PSHE Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Subsistence Overseas,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Withheld",159086,18.38,PSHE Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Subsistence Overseas,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Withheld",159086,19.67,PSHE Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Subsistence Overseas,"Skills, Deregulation and Local Growth - Vocational Education Directorate","Personal Expense, Name Withheld",159086,49.78,PSHE Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Taxi Services Uk,Business and Science - Infrastructure and Materials,"Personal Expense, Name Withheld",159087,16.50,B&S Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Mileage Allowance Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159088,81.00,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Mileage Allowance Uk,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",159089,613.35,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Interest Receivable - Pcs - Loans (Consolidated Fund),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,159119,-13899.39,POL: Interest on Loans-Interest receivable - PCs - Loans (Consolidated Fund),S49 1PF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Additions - Other Loans - Public Corporations,Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,159119,35000000.00,POL: Voted Loans-Additions - Other Loans - Public Corporations,S49 1PF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Library Services,Business and Science - Office for Life Sciences,CENTRE FOR MEDICINES RESEARCH INTERNATIONAL LTD,159120,3477.60,BLG Devolved Admin-Library Services,EC3N 1DL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Criminal Law And Prosecution Work,Legal Services - Legal Services,HM LAND REGISTRY,159122,114.00,Prosecution Witness & Expenses-Criminal Law and Prosecution Work,PL6 5HY,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Recruitment Advice And Services,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",CENTAUR COMMUNICATIONS LTD,159123,600.00,RD: Gas and Electricity Meters-Recruitment Advice and Services,W1T 3QN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Other Professional Services,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",IET SERVICES LTD T/A THE INSTITUTION OF ENGINEERING AND TECHNOLOGY,159124,453.90,RD: Gas and Electricity Meters-Other Professional Services,SG1 2SD,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Research And Development Expenditure,Business and Science - Business Innovation,TUV SUD LTD,159125,265200.00,NMS Flow Programme at NRL-Research and Development Expenditure,G75 0QF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Research And Development Expenditure,Business and Science - Business Innovation,TUV SUD LTD,159126,138360.00,NMS Flow Programme at NRL-Research and Development Expenditure,G75 0QF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Enforcement,Economics & Markets - Labour Market,HM REVENUE & CUSTOMS,159127,15372.00,National Minimum Wage Enforcement-Enforcement,BN12 4XH,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,R & D Other Professional Services,Government Office for Science -  Government Office for Science,Plamena Pehlivanova,159128,600.00,Foresight: Skills-R & D Other Professional Services,N22 6XT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",04/08/2016,Furniture,"Finance, Commercial & Digital Transformation - Estates",SENATOR INTERNATIONAL LTD,159131,909.00,FCDT Devolved Admin-Furniture,BB5 5YE,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,BIS Other - BIS Other,HM REVENUE & CUSTOMS,159136,215136.00,Other Devolved Admin (Other))-Other Travel,BD98 8AA.,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Professional Training,Economics & Markets - Analysis Directorate,BRITISH INSTITUTE OF ENERGY ECONOMICS,159138,275.00,E&M Devolved Admin-Professional Training,HP17 8UL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,THE BRITISH ACADEMY,159140,1130706.96,Newton Fund Supplier - British Academy-R & D Current Grants to Private Sector - NPISH,SW1Y 5AH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Hire Of Agency Staff,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",BROOK STREET (UK) LTD,159144,532.54,RD: Heat networks-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Hire Of Agency Staff,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",BROOK STREET (UK) LTD,159145,743.26,RD: Heat networks-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",02/08/2016,Hire Of Agency Staff,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",BROOK STREET (UK) LTD,159146,602.64,RD: Heat networks-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Payment-Recovery Of Overpayment Re Exits,"Finance, Commercial & Digital Transformation - Finance Directoreate",CABINET OFFICE,159151,677140.48,Default-Payment-Recovery of Overpayment re Exits,RG24 9NW,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Payment-Recovery Of Overpayment Re Exits,"Finance, Commercial & Digital Transformation - Finance Directoreate",CABINET OFFICE,159154,299440.13,Default-Payment-Recovery of Overpayment re Exits,RG24 9NW,WGA ONLY,,,
