Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Other Overseas Travel & Subsistence,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288083,4.76,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Other Overseas Travel & Subsistence,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10288090,59.22,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Other Overseas Travel & Subsistence,UK Trade & Investment - Strategic Relationship Management,"Personal Expense, Name Witheld",10288098,39.13,,SW1A 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Other Overseas Travel & Subsistence,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10288105,99.28,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Printing,UK Trade & Investment - Defence and Security Organisation,FT SOLUTIONS (A DIVISION OF FT PRINT LTD),1070925,28,,SG13 7GX,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Printing,UK Trade & Investment - Chief Operating Officer,STERLING PRESS LTD,1070936,2600,,NN15 6XU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Professional Subscriptions,UK Trade & Investment - Chief Operating Officer,"Personal Expense, Name Witheld",10288097,300,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,"Purchase of Equipment < £3,000",UK Trade & Investment - Chief Operating Officer,INSIGHT DIRECT (UK) LTD,1070964,8272.08,,UB8 1PH,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Rail Fares,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10288090,5,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Rail Fares,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10288092,4,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Rail Fares Overseas,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288083,40.81,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Rail Fares Overseas,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10288090,1.28,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Stationery,UK Trade & Investment - Trade Development,LYRECO UK LTD,1070929,57.59,,TF2 7NB,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Stationery,UK Trade & Investment - Trade Development,BANNER BUSINESS SERVICES LTD,1070957,28.5,,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Subsistence Payments,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10288092,5,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Subsistence Payments Overseas,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288083,33.67,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Subsistence Payments Overseas,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288083,42.72,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Subsistence Payments Overseas,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288083,22.64,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Subsistence Payments Overseas,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288083,93.98,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Subsistence Payments Overseas,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10288090,74.25,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Subsistence Payments Overseas,UK Trade & Investment - Strategic Relationship Management,"Personal Expense, Name Witheld",10288098,38.41,,SW1A 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Subsistence Payments Overseas,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10288105,412.08,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Taxis,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288083,130,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Taxis,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10288090,10,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Taxis,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10288092,5,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Taxis Overseas,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288083,15.79,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Taxis Overseas,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288083,50.3,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Taxis Overseas,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10288090,105.77,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Taxis Overseas,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10288105,58.16,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/29/2012,Telecommunications,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288089,49,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Entertaining UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288134,4,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Hire of Agency Staff (Clerical/Secretariat/Other),UK Trade & Investment - Strategic Trade,BROOK STREET (UK) LTD,1070966,259.27,,AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Hire of Agency Staff (Professional/Management),UK Trade & Investment - Marketing & Communications,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1071052,2639.95,,SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288134,103.1,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288135,84.44,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288136,5.35,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288137,3.07,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Maintenance of IT Equipment,UK Trade & Investment - Chief Operating Officer,MISCO,1070975,431.84,,NN8 6XH,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Mileage Allowances,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10288131,31.5,,NE46 2LU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Mobile Phones,UK Trade & Investment - Strategic Trade,VODAFONE LTD,1070506,6.6,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Other IT Costs,UK Trade & Investment - Chief Operating Officer,FUJITSU SERVICES LTD,1071071,32.5,,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Other IT Costs,UK Trade & Investment - Chief Operating Officer,FUJITSU SERVICES LTD,1071100,54886.3,,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Other Overseas Travel & Subsistence,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10288109,115.82,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Other Staff Welfare Costs,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10288133,917,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Other UK Travel & Subsistence,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10288131,38.5,,NE46 2LU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Other UK Travel & Subsistence,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288134,25.6,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Rail Fares,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10288108,22.5,,WA4 4AD,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Rail Fares,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10288130,16,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Rail Fares,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288132,235.6,,HD2 2UW,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Rail Fares,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288134,231.2,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Stationery,UK Trade & Investment - Chief Operating Officer,BANNER BUSINESS SERVICES LTD,1070881,7.24,,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Stationery,UK Trade & Investment - Chief Operating Officer,BANNER BUSINESS SERVICES LTD,1071016,115.74,,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Subsistence Payments,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10288131,26,,NE46 2LU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Subsistence Payments,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288134,15.55,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Subsistence Payments,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288135,48.92,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Subsistence Payments,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288136,46.57,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Subsistence Payments,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288137,48.07,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/30/2012,Subsistence Payments Overseas,UK Trade & Investment - Strategic Relationship Management,"Personal Expense, Name Witheld",10288129,30,,SW1A 0ET,,,,Administration
