OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,Preston Trade Parts Specialists,,27/06/2016,59722,43.09,0,Mirror,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,M G D LTD,,27/06/2016,59723,35,0,MOTs 01/04/16 - 31/03/17,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,AINSWORTH'S GARAGE,,27/06/2016,59724,330,0,Recover SL033,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ARCO LIMITED,133804,27/06/2016,59725,35.76,0,Berghaus overtrousers,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,Preston Trade Parts Specialists,,27/06/2016,59726,195.13,0,Sensors,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Legal Counsel Ltd,10147194,27/06/2016,59727,1440,0,Employee -,281200,Legal Services General Support
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,27/06/2016,59728,162,0,Cabin filter,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,3162439,27/06/2016,59729,15017.3,0,Empty recycling banks in 2016/17,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,BRIAN ARMISTEAD LTD T/A SINKFALL RECYCLI,4133280,27/06/2016,59730,2463.28,0,Green waste tipping - 2016/17,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,27/06/2016,59731,5.79,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,27/06/2016,59732,22.12,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,Preston Trade Parts Specialists,,27/06/2016,59733,260.17,0,Ring,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,PIER 1 METALWORKS LTD,4291520,27/06/2016,59734,72,0,Make body step,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,PIER 1 METALWORKS LTD,4291520,27/06/2016,59734,310,0,Make body step,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,Preston Trade Parts Specialists,,27/06/2016,59735,12.76,0,Ring,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Management,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CHRIS BOWKER LTD,1642561,27/06/2016,59736,30,0,Check of electrical work under Part P of,101100,Building Electrical
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SMS (SALCOMBE) LTD,4558962,27/06/2016,59737,218.9,0,24 tubes of White Sabatack 750XL,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Specsavers Corporate Eyecare,,27/06/2016,59741,170,0,Eye Tests,311400,Healthcare Fees
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FURNESS NEWSPAPERS LTD,1155841,29/06/2016,59744,129.5,0,PUBLIC NOTICES FOR PLANNING 1 APRIL 2015,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,BERENDSEN UK LTD,228604,27/06/2016,59745,5.85,0,Workwear hire 29/03/16 - 28/03/17,161000,Domestic Goods Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,COMPASS COMPONENTS,,27/06/2016,59746,119.2,0,Consumables 01/04/16 - 31/03/17,101400,Building General Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NPS NORTH WEST LTD,6614601,27/06/2016,59747,2336.52,0,"Castle Dairy - Further Rescue, Survey &",391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Eventus Legal Recruitment,,27/06/2016,59748,234,0,Commission fees in respect of ,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Cleartrack (EvL) Ltd,3881690,29/06/2016,59750,330,0,Tree work at Westmorland Shopping,199999,Facilities Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Cleartrack (EvL) Ltd,3881690,29/06/2016,59751,330,0,"Tree work at Romney Gardens, Kendal",199999,Facilities Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Cleartrack (EvL) Ltd,3881690,29/06/2016,59754,440,0,"Tree work at 63 Silver Howe Close,",199999,Facilities Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Cleartrack (EvL) Ltd,3881690,29/06/2016,59756,103.5,0,"Tree work at 7 Hardknott Gardens, Kendal",199999,Facilities Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Cleartrack (EvL) Ltd,3881690,29/06/2016,59757,240,0,"Remove broken branch from Willow Tree,",199999,Facilities Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,HAYS,,27/06/2016,59758,1092.69,0,8 weeks ,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Printing Section,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,TAALUS TECHNICAL SOLUTIONS LTD,7931407,27/06/2016,59760,254.68,0,Business Card Boxes (250),279999,ICT Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,HAWKSHEAD PARISH COUNCIL,,27/06/2016,59761,5000,0,Town Centre Flood Recovery Grant -,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,James Andrews Recruitment Solutions,6834852,27/06/2016,59767,837.5,0,Payment for - Housing,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NORTHGATE VEHICLE HIRE LTD,1434157,27/06/2016,59769,15.14,0,Car hire for Lake Wardens on 16th June,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,H WICKS (LINDAL) LTD,754590,29/06/2016,59770,300,0,"Gate fees, handling, transport & baling",182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,H WICKS (LINDAL) LTD,754590,29/06/2016,59771,300,0,"Gate fees, handling, transport & baling",182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,H WICKS (LINDAL) LTD,754590,29/06/2016,59772,300,0,"Gate fees, handling, transport & baling",182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Financial Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ZURICH MUNICIPAL,,27/06/2016,59776,191.27,0,Exhibition cover at kendal museum per,201800,Financial Services Insurance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,South Lakes Citizens Advice Bureau,6113551,27/06/2016,59777,5200,0,"""Completion of financial contribution to",261200,HR Professional & Advisory Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Management,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CHRIS BOWKER LTD,1642561,27/06/2016,59780,45,0,Check of electrical work under Part P of,101100,Building Electrical
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CAPITA SYMONDS LTD,3173410,29/06/2016,59781,2551.92,0,ARBORICULTURE SERVICES,390000,Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CAPITA SYMONDS LTD,3173410,29/06/2016,59781,1701.28,0,ARBORICULTURE SERVICES,390000,Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Revenues and Benefits,SLDC as Agent,,ROYAL MAIL GROUP PLC,,27/06/2016,59782,2314.85,0,2016 - 17  Postal Charges a/c 0198123013,301200,Mail Services  Postage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,Masterstaff Limited,2777593,27/06/2016,59784,488.4,0,Staff for Westmorland Shopping Centre,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NEWSQUEST MEDIA GROUP LTD,3102566,29/06/2016,59785,131,0,PUBLIC NOTICES FOR PLANNING 1 APRIL - 31,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,PROBRAND LTD,2653446,27/06/2016,59786,-516,0,LBC173/80S2000NUK,271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,LAN2LAN Limited,,27/06/2016,59787,88,0,Fortinet 60D Appliance 8x5 FortiCare,279999,ICT Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,POLICE & CRIME COMMISSIONER,,27/06/2016,59788,20000,0,Contribution to SARC 2016/17 from SLDC.,350100,Street & Traffic Closed-Circuit TV
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CREDIT CALL LTD (NCR),,01/06/2016,59790,947.76,0,Credit Call Commission 2016/17,209999,Financial Services Not Elsewhere Classif
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Buckingham Futures,8329499,27/06/2016,59791,1053,0,Supply 1 Full Time Private Water Officer,182030,Environment Water Assessment & Treatment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,Preston Trade Parts Specialists,,27/06/2016,59792,14.8,0,Mirror,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,BRIAN ARMISTEAD LTD T/A SINKFALL RECYCLI,4133280,27/06/2016,59793,1267.31,0,Green waste tipping - 2016/17,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,Masterstaff Limited,2777593,27/06/2016,59794,2579.13,0,Agency staff - April 2016,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,K S INTERNATIONAL LTD,2703321,27/06/2016,59795,130,0,Bushes,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,29/06/2016,59796,43.86,0,Disc pads,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,29/06/2016,59797,49.03,0,Hinge,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,29/06/2016,59798,144.48,0,Hinge,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,29/06/2016,59799,68.75,0,Disc pads,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,29/06/2016,59800,28.28,0,Disc pads,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,29/06/2016,59801,14.49,0,Hinge,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,29/06/2016,59802,164.07,0,Hinge,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,29/06/2016,59803,129.86,0,Disc pads,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,J R RICHARDSON LTD,2225792,27/06/2016,59804,88.21,0,Vehicle washing consumables,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,27/06/2016,59805,5.79,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ARCO LIMITED,133804,27/06/2016,59806,27.12,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ARCO LIMITED,133804,27/06/2016,59807,97.86,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,27/06/2016,59807,130.07,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,27/06/2016,59807,395.26,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,29/06/2016,59808,1125,0,Hinge,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,HYDRAIR TRUCK & TRAILER PARTS LTD,,27/06/2016,59809,429.44,0,Fuel filters,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DAVID BREAKS,,27/06/2016,59810,142.64,0,Fit cambelt,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,29/06/2016,59811,27.42,0,Disc pads,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,System People Ltd,,27/06/2016,59812,445.5,0,Agency hire ,271100,ICT Consumables
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Policy & Partnerships,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,iESE Transformtion Ltd,8884826,27/06/2016,59813,5000,0,iESE Consultancy work on Customer,151200,Consultancy Efficiency
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,Health & Safety Executive,,27/06/2016,59814,2194.8,0,Fee for intervention,281300,Legal Services Legal Opinion
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Gatenby Sanderson Ltd - Interim Leadersh,,27/06/2016,59815,6656,0,Interim Asset Manager - ,261413,HR- Temporary Staff- Professional
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Helen Tate,,27/06/2016,59816,1250,0,Economic Impact Assessment for the,111200,Catering Food & Beverages
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Orian Solutions Ltd,8237164,29/06/2016,59818,378.35,0,"Cleaning Services at 124 Highgate,",131310,Cleaning & Janitorial Cleaning Service
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Financial Services,SLDC as Agent,,E H BOOTH & CO LTD,,27/06/2016,59824,276301.96,0,Booth Kendal,111200,Catering Food & Beverages
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Financial Services,SLDC as Agent,,E H BOOTH & CO LTD,,27/06/2016,59824,28904.33,0,Booth Kendal,111200,Catering Food & Beverages
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Financial Services,SLDC as Agent,,E H BOOTH & CO LTD,,27/06/2016,59824,64118.77,0,Booth Kendal,111200,Catering Food & Beverages
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Financial Services,SLDC as Agent,,E H BOOTH & CO LTD,,27/06/2016,59824,22729.86,0,Booth Kendal,111200,Catering Food & Beverages
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Vigilant Security Services UK Ltd,5914271,29/06/2016,59825,3338.24,0,Payment for security guard at TVF,192213,Facilities Security Manned Guarding
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,NATIONWIDE FIRE TRAINING LTD,5034855,29/06/2016,59826,400,0,morning session and afternoon session,221100,Health & Safety  Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,DX NETWORK SERVICES LTD,5026914,29/06/2016,59827,534.59,0,DX Box Subscription Renewal 2016-2017,301000,Mail Services  Couriers
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Insight Direct (Uk) Ltd,2579852,29/06/2016,59828,146.2,0,Insight Part Number: 0002116926,271200,ICT Hardware
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,EXPERIAN LTD,653331,29/06/2016,59829,750,0,Experian Licence 1 May - 30 November,209999,Financial Services Not Elsewhere Classif
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Environment and Housing,SLDC as Agent,,TWO CASTLES HOUSING ASSOCIATION LIMITED,IP17663R,29/06/2016,59830,4437.18,0,Cumbria Choice Co-Ordinator Costs 15-16,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/06/2016,59831,68.07,0,Parks fuel,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,The Salary Exchange Limited,6784632,29/06/2016,59833,41.63,0,Service charge for Computershare,260000,HR
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,K S INTERNATIONAL LTD,2703321,29/06/2016,59834,540,0,Bushes,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,Harry Park Tyres Ltd,8131208,29/06/2016,59835,162.5,0,Tyres - 3,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,29/06/2016,59838,7.7,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,29/06/2016,59839,89.4,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,HYDRAIR TRUCK & TRAILER PARTS LTD,,29/06/2016,59840,87.24,0,Fuel filters,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,TAYLOR ENGINEERING & FABRICATIONS LTD,4989359,29/06/2016,59841,105,0,Bushes,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,HYDRAIR TRUCK & TRAILER PARTS LTD,,29/06/2016,59842,43.62,0,Fuel filters,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,HYDRAIR TRUCK & TRAILER PARTS LTD,,29/06/2016,59843,31.68,0,Fuel filters,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,TAYLOR ENGINEERING & FABRICATIONS LTD,4989359,29/06/2016,59844,198.47,0,Bushes,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,HYDRAIR TRUCK & TRAILER PARTS LTD,,29/06/2016,59845,213.33,0,Fuel filters,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,HYDRAIR TRUCK & TRAILER PARTS LTD,,29/06/2016,59846,63.36,0,Fuel filters,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Eventus Legal Recruitment,,27/06/2016,59851,229.13,0,Commission fees in respect ,261300,HR Recruitment & Assessment
