Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332704,117.57
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332725,108.02
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331509,161.82
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331700,15.70
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331712,146.67
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331717,63.07
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331738,65.30
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331740,3.98
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331864,118.89
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331878,147.18
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332163,148.87
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332169,40.36
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332460,361.72
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332487,7.24
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332547,24.59
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332701,37.42
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332703,23.41
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332716,23.41
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331711,36.60
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331736,236.06
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331955,13.97
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331957,40.07
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331965,57.63
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332153,39.84
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332165,37.08
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332175,6.40
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332486,4.94
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332523,626.79
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332554,120.19
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332706,21.78
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332707,117.75
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332711,26.10
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331707,904.46
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331959,251.37
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332466,161.99
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332491,3554.31
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332708,74.25
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331489,77.58
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331705,223.21
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331708,38.13
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331714,104.99
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331715,9.43
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331725,231.43
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331866,27.11
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331953,183.31
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331956,101.61
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332145,105.92
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332148,45.42
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332456,56.12
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332464,22.36
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332474,88.82
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332490,139.73
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332492,12.47
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332501,80.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332506,278.88
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332507,52.89
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332508,12.60
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332515,158.43
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332550,26.99
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331701,47.07
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331745,31.64
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331869,211.31
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331872,275.40
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332146,19.28
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332166,98.86
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332173,175.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332176,127.44
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332453,346.84
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332512,517.97
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332521,106.01
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332555,87.90
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331378,3.78
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331508,137.92
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331732,512.87
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331741,90.70
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331877,89.34
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331882,332.20
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331998,157.76
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332168,362.84
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332479,837.46
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332518,206.85
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331490,40.07
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331879,28.52
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332143,44.51
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332160,197.96
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332484,19.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332516,137.46
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332718,74.37
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331702,52.38
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331703,14.28
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331706,117.46
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331710,16.19
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331716,137.42
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331723,280.40
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331730,1428.67
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331871,63.56
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331874,397.92
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331950,6.67
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331954,90.91
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331960,85.43
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331997,362.94
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332144,207.02
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332159,16.80
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332161,4.01
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332174,6.71
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332177,56.62
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332180,204.02
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332458,52.89
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332461,-90.91
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332462,5.44
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332477,297.30
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332489,12.04
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332496,157.93
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332497,67.37
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332503,48.47
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332509,221.98
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332522,53.60
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332693,48.12
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332698,261.10
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332713,394.11
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332717,94.31
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332719,138.85
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332723,112.47
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331961,14.59
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332519,151.42
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332493,46.92
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332494,127.76
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100327939,25.07
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331749,3.53
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331775,-25.07
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331876,389.34
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331963,23.38
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332157,309.21
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331720,102.64
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332459,182.09
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332505,2.60
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332549,886.18
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332551,978.67
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332556,113.39
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332700,29.56
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332164,75.07
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332553,220.30
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331704,59.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100331962,5.39
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100332000,14.95
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,HIRED STAFF,FUSION,RULLION ENGINEERING PERSONNEL LTD,5100331768,664830.86
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,HIRED STAFF,FUSION,RULLION ENGINEERING PERSONNEL LTD,5100331782,430.45
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,SAE-TECH LTD,5100332269,4833.80
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,SAE-TECH LTD,5100332270,5040.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,SAE-TECH LTD,5100332296,429.58
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,SAE-TECH LTD,5100332641,380.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,Safetykleen UK Limited,5100328747,555.92
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,Safetykleen UK Limited,5100329997,555.92
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,Safetykleen UK Limited,5100331015,555.92
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,Safetykleen UK Limited,5100332100,556.92
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,COMPUTER REPAIRS,FUSION,SAMSON CONTROLS LIMITED,5100331758,19783.75
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,COMPUTER REPAIRS,FUSION,SAMSON CONTROLS LIMITED,5100331924,24150.91
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,COMPUTER REPAIRS,FUSION,SAMSON CONTROLS LIMITED,5100331972,-19783.75
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,REPAIRS & MAINTENANCE,FUSION,SARACEN FIRE,5100332202,1280.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,18/02/2016,MATERIALS & SPARES,FUSION,Sartorius UK Limited,1900061343,8685.60
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,IT EQUIPMENT NON CAPITAL,FUSION,SCAN COMPUTERS INTERNATIONAL LTD,5100331651,1480.46
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,IT EQUIPMENT NON CAPITAL,FUSION,SCAN COMPUTERS INTERNATIONAL LTD,5100331652,2285.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,IT EQUIPMENT NON CAPITAL,FUSION,SCAN COMPUTERS INTERNATIONAL LTD,5100332257,593.19
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,MATERIALS & SPARES,FUSION,SCANWEL,5100332290,569.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,MATERIALS & SPARES,FUSION,SCANWEL,5100332291,5187.11
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,MATERIALS & SPARES,FUSION,SCANWEL,5100332293,19333.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,FUSION,SCHNEIDER ELECTRIC,5100331668,200.99
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,SCHROFF UK LTD,5100331967,8520.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,SCHROFF UK LTD,5100331966,465.52
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PROFESSIONAL SERVICES,FUSION,SCIENTIFICS LTD,5100332007,8640.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PROFESSIONAL SERVICES,FUSION,SCIENTIFICS LTD,5100332002,891.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PROFESSIONAL SERVICES,FUSION,SCIENTIFICS LTD,5100332091,296.98
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PROFESSIONAL SERVICES,FUSION,SCIENTIFICS LTD,5100332095,297.00
