Supplier,Amount,Payment Date
REDACT PERSONAL INFORMATION,740.36,24/12/2013
REDACT PERSONAL INFORMATION,576.9,24/12/2013
REDACT PERSONAL INFORMATION,596.13,24/12/2013
REDACT PERSONAL INFORMATION,2445.86,20/12/2013
REDACT PERSONAL INFORMATION,5537.84,20/12/2013
REDACT PERSONAL INFORMATION,665.78,10/12/2013
REDACT PERSONAL INFORMATION,887.72,19/12/2013
REDACT PERSONAL INFORMATION,3439.98,24/12/2013
REDACT PERSONAL INFORMATION,3267.99,24/12/2013
REDACT PERSONAL INFORMATION,4643.98,24/12/2013
REDACT PERSONAL INFORMATION,3439.98,24/12/2013
REDACT PERSONAL INFORMATION,3439.98,24/12/2013
REDACT PERSONAL INFORMATION,3439.98,24/12/2013
REDACT PERSONAL INFORMATION,3439.98,24/12/2013
REDACT PERSONAL INFORMATION,3095.57,24/12/2013
REDACT PERSONAL INFORMATION,3095.57,24/12/2013
REDACT PERSONAL INFORMATION,3439.98,24/12/2013
REDACT PERSONAL INFORMATION,3439.99,24/12/2013
REDACT PERSONAL INFORMATION,3439.98,24/12/2013
REDACT PERSONAL INFORMATION,3267.99,24/12/2013
REDACT PERSONAL INFORMATION,3267.98,24/12/2013
REDACT PERSONAL INFORMATION,3267.98,24/12/2013
REDACT PERSONAL INFORMATION,3095.98,24/12/2013
REDACT PERSONAL INFORMATION,3268.02,24/12/2013
REDACT PERSONAL INFORMATION,3268.02,24/12/2013
REDACT PERSONAL INFORMATION,3268.02,24/12/2013
REDACT PERSONAL INFORMATION,3439.98,24/12/2013
REDACT PERSONAL INFORMATION,4560.41,20/12/2013
REDACT PERSONAL INFORMATION,3000,02/12/2013
REDACT PERSONAL INFORMATION,3420,02/12/2013
REDACT PERSONAL INFORMATION,2574,20/12/2013
REDACT PERSONAL INFORMATION,2508,20/12/2013
REDACT PERSONAL INFORMATION,1430,20/12/2013
REDACT PERSONAL INFORMATION,870,20/12/2013
REDACT PERSONAL INFORMATION,510,20/12/2013
REDACT PERSONAL INFORMATION,930,20/12/2013
REDACT PERSONAL INFORMATION,1200,20/12/2013
REDACT PERSONAL INFORMATION,567,20/12/2013
REDACT PERSONAL INFORMATION,1200,20/12/2013
REDACT PERSONAL INFORMATION,3278,27/12/2013
REDACT PERSONAL INFORMATION,4039.2,20/12/2013
REDACT PERSONAL INFORMATION,2087.96,02/12/2013
REDACT PERSONAL INFORMATION,2061.15,03/12/2013
REDACT PERSONAL INFORMATION,1462.75,09/12/2013
REDACT PERSONAL INFORMATION,1168.71,09/12/2013
REDACT PERSONAL INFORMATION,637.87,10/12/2013
REDACT PERSONAL INFORMATION,2328.28,23/12/2013
REDACT PERSONAL INFORMATION,2328.28,23/12/2013
REDACT PERSONAL INFORMATION,3078.79,23/12/2013
REDACT PERSONAL INFORMATION,2363.22,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,1947.86,23/12/2013
REDACT PERSONAL INFORMATION,1947.86,23/12/2013
REDACT PERSONAL INFORMATION,2132.18,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2254.01,23/12/2013
REDACT PERSONAL INFORMATION,2254.01,23/12/2013
REDACT PERSONAL INFORMATION,2254.01,23/12/2013
REDACT PERSONAL INFORMATION,2036.74,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2036.74,23/12/2013
REDACT PERSONAL INFORMATION,2260.56,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2260.56,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2132.18,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2159.96,23/12/2013
REDACT PERSONAL INFORMATION,2159.96,23/12/2013
REDACT PERSONAL INFORMATION,2259.15,23/12/2013
REDACT PERSONAL INFORMATION,2259.15,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2040.73,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2263.53,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2913.16,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2231.96,23/12/2013
REDACT PERSONAL INFORMATION,2159.96,23/12/2013
REDACT PERSONAL INFORMATION,1623.21,23/12/2013
REDACT PERSONAL INFORMATION,818.54,24/12/2013
REDACT PERSONAL INFORMATION,1673.31,24/12/2013
REDACT PERSONAL INFORMATION,959.17,24/12/2013
REDACT PERSONAL INFORMATION,5489.3,20/12/2013
REDACT PERSONAL INFORMATION,9243.58,20/12/2013
REDACT PERSONAL INFORMATION,2197.9,20/12/2013
REDACT PERSONAL INFORMATION,11400,24/12/2013
REDACT PERSONAL INFORMATION,2149.2,03/12/2013
REDACT PERSONAL INFORMATION,13466.27,27/12/2013
REDACT PERSONAL INFORMATION,3036.76,04/12/2013
REDACT PERSONAL INFORMATION,3255,04/12/2013
REDACT PERSONAL INFORMATION,3414.34,04/12/2013
REDACT PERSONAL INFORMATION,2938.8,13/12/2013
REDACT PERSONAL INFORMATION,3150,13/12/2013
REDACT PERSONAL INFORMATION,3304.2,13/12/2013
REDACT PERSONAL INFORMATION,2284.66,20/12/2013
REDACT PERSONAL INFORMATION,1449,02/12/2013
REDACT PERSONAL INFORMATION,967.75,02/12/2013
REDACT PERSONAL INFORMATION,530.25,04/12/2013
REDACT PERSONAL INFORMATION,1313,04/12/2013
REDACT PERSONAL INFORMATION,858.5,04/12/2013
REDACT PERSONAL INFORMATION,1414,05/12/2013
REDACT PERSONAL INFORMATION,1287.75,09/12/2013
REDACT PERSONAL INFORMATION,1449,09/12/2013
REDACT PERSONAL INFORMATION,1313,11/12/2013
REDACT PERSONAL INFORMATION,858.5,11/12/2013
REDACT PERSONAL INFORMATION,2525.8,11/12/2013
REDACT PERSONAL INFORMATION,530.25,11/12/2013
REDACT PERSONAL INFORMATION,1414,11/12/2013
REDACT PERSONAL INFORMATION,1287.75,17/12/2013
REDACT PERSONAL INFORMATION,530.25,17/12/2013
REDACT PERSONAL INFORMATION,1313,17/12/2013
REDACT PERSONAL INFORMATION,858.5,17/12/2013
REDACT PERSONAL INFORMATION,1449,19/12/2013
REDACT PERSONAL INFORMATION,1414,19/12/2013
REDACT PERSONAL INFORMATION,3264,20/12/2013
REDACT PERSONAL INFORMATION,2493.64,20/12/2013
REDACT PERSONAL INFORMATION,1287.75,20/12/2013
REDACT PERSONAL INFORMATION,530.25,27/12/2013
REDACT PERSONAL INFORMATION,858.5,27/12/2013
REDACT PERSONAL INFORMATION,1313,27/12/2013
REDACT PERSONAL INFORMATION,1414,27/12/2013
REDACT PERSONAL INFORMATION,2525.8,27/12/2013
REDACT PERSONAL INFORMATION,1901.4,20/12/2013
REDACT PERSONAL INFORMATION,4386.94,20/12/2013
REDACT PERSONAL INFORMATION,2444.17,20/12/2013
REDACT PERSONAL INFORMATION,5373.89,20/12/2013
REDACT PERSONAL INFORMATION,4044.13,20/12/2013
REDACT PERSONAL INFORMATION,4457.14,09/12/2013
REDACT PERSONAL INFORMATION,3771.4,16/12/2013
REDACT PERSONAL INFORMATION,2595.41,20/12/2013
REDACT PERSONAL INFORMATION,2363.84,20/12/2013
REDACT PERSONAL INFORMATION,2546.43,20/12/2013
REDACT PERSONAL INFORMATION,1311.43,03/12/2013
REDACT PERSONAL INFORMATION,1049.14,03/12/2013
REDACT PERSONAL INFORMATION,1654.29,03/12/2013
REDACT PERSONAL INFORMATION,551.43,24/12/2013
REDACT PERSONAL INFORMATION,4692.86,24/12/2013
REDACT PERSONAL INFORMATION,1355.14,27/12/2013
REDACT PERSONAL INFORMATION,1709.43,27/12/2013
REDACT PERSONAL INFORMATION,1709.43,27/12/2013
REDACT PERSONAL INFORMATION,1355.14,27/12/2013
REDACT PERSONAL INFORMATION,2578.36,20/12/2013
REDACT PERSONAL INFORMATION,3122.36,16/12/2013
REDACT PERSONAL INFORMATION,3221.61,23/12/2013
REDACT PERSONAL INFORMATION,2209.46,20/12/2013
REDACT PERSONAL INFORMATION,2166.86,24/12/2013
REDACT PERSONAL INFORMATION,3666.86,20/12/2013
REDACT PERSONAL INFORMATION,12587.55,13/12/2013
REDACT PERSONAL INFORMATION,3100,13/12/2013
REDACT PERSONAL INFORMATION,12587.55,13/12/2013
REDACT PERSONAL INFORMATION,3100,13/12/2013
REDACT PERSONAL INFORMATION,2303.79,20/12/2013
REDACT PERSONAL INFORMATION,2274.16,20/12/2013
REDACT PERSONAL INFORMATION,2152.42,23/12/2013
REDACT PERSONAL INFORMATION,2173.9,23/12/2013
REDACT PERSONAL INFORMATION,7727.28,20/12/2013
REDACT PERSONAL INFORMATION,2189.04,20/12/2013
REDACT PERSONAL INFORMATION,2715.82,20/12/2013
REDACT PERSONAL INFORMATION,12081.3,02/12/2013
REDACT PERSONAL INFORMATION,12484.01,24/12/2013
REDACT PERSONAL INFORMATION,1492.52,02/12/2013
REDACT PERSONAL INFORMATION,559.21,02/12/2013
REDACT PERSONAL INFORMATION,843.64,02/12/2013
REDACT PERSONAL INFORMATION,2239.28,02/12/2013
REDACT PERSONAL INFORMATION,506.4,02/12/2013
REDACT PERSONAL INFORMATION,1012.4,02/12/2013
REDACT PERSONAL INFORMATION,667,02/12/2013
REDACT PERSONAL INFORMATION,544.72,02/12/2013
REDACT PERSONAL INFORMATION,506.4,02/12/2013
REDACT PERSONAL INFORMATION,500.47,02/12/2013
REDACT PERSONAL INFORMATION,1350.08,02/12/2013
REDACT PERSONAL INFORMATION,651.89,02/12/2013
REDACT PERSONAL INFORMATION,871.76,02/12/2013
REDACT PERSONAL INFORMATION,576.9,02/12/2013
REDACT PERSONAL INFORMATION,692.28,02/12/2013
REDACT PERSONAL INFORMATION,679.64,02/12/2013
REDACT PERSONAL INFORMATION,538.44,02/12/2013
REDACT PERSONAL INFORMATION,512.8,02/12/2013
REDACT PERSONAL INFORMATION,897.4,02/12/2013
REDACT PERSONAL INFORMATION,538.44,02/12/2013
REDACT PERSONAL INFORMATION,544.72,11/12/2013
REDACT PERSONAL INFORMATION,1488.97,27/12/2013
REDACT PERSONAL INFORMATION,943.36,27/12/2013
REDACT PERSONAL INFORMATION,631.22,27/12/2013
REDACT PERSONAL INFORMATION,2239.28,27/12/2013
REDACT PERSONAL INFORMATION,506.4,27/12/2013
REDACT PERSONAL INFORMATION,1012.4,27/12/2013
REDACT PERSONAL INFORMATION,571.63,27/12/2013
REDACT PERSONAL INFORMATION,653.1,27/12/2013
REDACT PERSONAL INFORMATION,544.72,27/12/2013
REDACT PERSONAL INFORMATION,506.4,27/12/2013
REDACT PERSONAL INFORMATION,506.28,27/12/2013
REDACT PERSONAL INFORMATION,616.67,27/12/2013
REDACT PERSONAL INFORMATION,593.7,27/12/2013
REDACT PERSONAL INFORMATION,890.99,27/12/2013
REDACT PERSONAL INFORMATION,920.33,27/12/2013
REDACT PERSONAL INFORMATION,589.72,27/12/2013
REDACT PERSONAL INFORMATION,717.92,27/12/2013
REDACT PERSONAL INFORMATION,538.44,27/12/2013
REDACT PERSONAL INFORMATION,512.8,27/12/2013
REDACT PERSONAL INFORMATION,1019.19,27/12/2013
REDACT PERSONAL INFORMATION,538.44,27/12/2013
REDACT PERSONAL INFORMATION,3024,04/12/2013
REDACT PERSONAL INFORMATION,2652,06/12/2013
REDACT PERSONAL INFORMATION,822,10/12/2013
REDACT PERSONAL INFORMATION,3024,11/12/2013
REDACT PERSONAL INFORMATION,822,11/12/2013
REDACT PERSONAL INFORMATION,2466,11/12/2013
REDACT PERSONAL INFORMATION,1284,16/12/2013
REDACT PERSONAL INFORMATION,1830,19/12/2013
REDACT PERSONAL INFORMATION,1644,23/12/2013
REDACT PERSONAL INFORMATION,1062,23/12/2013
REDACT PERSONAL INFORMATION,702,23/12/2013
REDACT PERSONAL INFORMATION,850,13/12/2013
REDACT PERSONAL INFORMATION,650,13/12/2013
REDACT PERSONAL INFORMATION,1260,13/12/2013
REDACT PERSONAL INFORMATION,1080,13/12/2013
REDACT PERSONAL INFORMATION,1080,13/12/2013
REDACT PERSONAL INFORMATION,1260,13/12/2013
REDACT PERSONAL INFORMATION,1260,24/12/2013
REDACT PERSONAL INFORMATION,1045,09/12/2013
REDACT PERSONAL INFORMATION,880,09/12/2013
REDACT PERSONAL INFORMATION,880,20/12/2013
REDACT PERSONAL INFORMATION,2572.96,20/12/2013
REDACT PERSONAL INFORMATION,6594.14,24/12/2013
REDACT PERSONAL INFORMATION,3511.99,24/12/2013
REDACT PERSONAL INFORMATION,3723.1,16/12/2013
REDACT PERSONAL INFORMATION,3186.8,16/12/2013
REDACT PERSONAL INFORMATION,2927.33,16/12/2013
REDACT PERSONAL INFORMATION,3388.3,16/12/2013
REDACT PERSONAL INFORMATION,3186.8,16/12/2013
REDACT PERSONAL INFORMATION,2949.65,16/12/2013
REDACT PERSONAL INFORMATION,3084,24/12/2013
REDACT PERSONAL INFORMATION,2832.9,24/12/2013
REDACT PERSONAL INFORMATION,3279,24/12/2013
REDACT PERSONAL INFORMATION,3084,24/12/2013
REDACT PERSONAL INFORMATION,2854.5,24/12/2013
REDACT PERSONAL INFORMATION,725.36,02/12/2013
REDACT PERSONAL INFORMATION,891.65,02/12/2013
REDACT PERSONAL INFORMATION,2307.6,02/12/2013
REDACT PERSONAL INFORMATION,833.78,02/12/2013
REDACT PERSONAL INFORMATION,583.04,02/12/2013
REDACT PERSONAL INFORMATION,1137.7,02/12/2013
REDACT PERSONAL INFORMATION,713.32,02/12/2013
REDACT PERSONAL INFORMATION,1454.8,02/12/2013
REDACT PERSONAL INFORMATION,832,02/12/2013
REDACT PERSONAL INFORMATION,557.76,02/12/2013
REDACT PERSONAL INFORMATION,955.16,02/12/2013
REDACT PERSONAL INFORMATION,563.82,02/12/2013
REDACT PERSONAL INFORMATION,674.88,02/12/2013
REDACT PERSONAL INFORMATION,1368.34,03/12/2013
REDACT PERSONAL INFORMATION,779.69,03/12/2013
REDACT PERSONAL INFORMATION,534.39,03/12/2013
REDACT PERSONAL INFORMATION,1717.4,03/12/2013
REDACT PERSONAL INFORMATION,1717.4,03/12/2013
REDACT PERSONAL INFORMATION,2146.75,03/12/2013
REDACT PERSONAL INFORMATION,1501.74,03/12/2013
REDACT PERSONAL INFORMATION,1844.17,03/12/2013
REDACT PERSONAL INFORMATION,589.47,03/12/2013
REDACT PERSONAL INFORMATION,1563.78,03/12/2013
REDACT PERSONAL INFORMATION,3894.29,03/12/2013
REDACT PERSONAL INFORMATION,590.52,03/12/2013
REDACT PERSONAL INFORMATION,1084.32,04/12/2013
REDACT PERSONAL INFORMATION,713.32,19/12/2013
REDACT PERSONAL INFORMATION,1454.8,19/12/2013
REDACT PERSONAL INFORMATION,514.36,19/12/2013
REDACT PERSONAL INFORMATION,522.9,19/12/2013
REDACT PERSONAL INFORMATION,1520.84,19/12/2013
REDACT PERSONAL INFORMATION,969.89,19/12/2013
REDACT PERSONAL INFORMATION,563.82,19/12/2013
REDACT PERSONAL INFORMATION,614.34,19/12/2013
REDACT PERSONAL INFORMATION,800.91,19/12/2013
REDACT PERSONAL INFORMATION,674.88,19/12/2013
REDACT PERSONAL INFORMATION,612.36,19/12/2013
REDACT PERSONAL INFORMATION,1225.88,19/12/2013
REDACT PERSONAL INFORMATION,1353.7,19/12/2013
REDACT PERSONAL INFORMATION,674.88,19/12/2013
REDACT PERSONAL INFORMATION,820.36,19/12/2013
REDACT PERSONAL INFORMATION,1563.78,19/12/2013
REDACT PERSONAL INFORMATION,564.28,19/12/2013
REDACT PERSONAL INFORMATION,3916.02,19/12/2013
REDACT PERSONAL INFORMATION,590.52,19/12/2013
REDACT PERSONAL INFORMATION,1932.83,24/12/2013
REDACT PERSONAL INFORMATION,789.5,24/12/2013
REDACT PERSONAL INFORMATION,513.71,24/12/2013
REDACT PERSONAL INFORMATION,506.16,24/12/2013
REDACT PERSONAL INFORMATION,725.22,24/12/2013
REDACT PERSONAL INFORMATION,5866.44,20/12/2013
REDACT PERSONAL INFORMATION,9340.92,20/12/2013
REDACT PERSONAL INFORMATION,6645.91,20/12/2013
REDACT PERSONAL INFORMATION,5990.31,20/12/2013
REDACT PERSONAL INFORMATION,7393.63,20/12/2013
REDACT PERSONAL INFORMATION,5591.07,20/12/2013
REDACT PERSONAL INFORMATION,4334.2,20/12/2013
REDACT PERSONAL INFORMATION,5814.71,20/12/2013
REDACT PERSONAL INFORMATION,10094.53,20/12/2013
REDACT PERSONAL INFORMATION,3830.71,20/12/2013
REDACT PERSONAL INFORMATION,4096.42,20/12/2013
REDACT PERSONAL INFORMATION,2711.84,20/12/2013
REDACT PERSONAL INFORMATION,2331.08,18/12/2013
REDACT PERSONAL INFORMATION,2834.8,18/12/2013
REDACT PERSONAL INFORMATION,2424,18/12/2013
REDACT PERSONAL INFORMATION,2424,18/12/2013
REDACT PERSONAL INFORMATION,2424,18/12/2013
REDACT PERSONAL INFORMATION,2424,18/12/2013
REDACT PERSONAL INFORMATION,2424,18/12/2013
REDACT PERSONAL INFORMATION,1558.29,18/12/2013
REDACT PERSONAL INFORMATION,2077.71,18/12/2013
REDACT PERSONAL INFORMATION,2334.88,18/12/2013
REDACT PERSONAL INFORMATION,2987.56,18/12/2013
REDACT PERSONAL INFORMATION,2366.19,18/12/2013
REDACT PERSONAL INFORMATION,2424,18/12/2013
REDACT PERSONAL INFORMATION,2077.71,24/12/2013
REDACT PERSONAL INFORMATION,2424,30/12/2013
REDACT PERSONAL INFORMATION,2424,30/12/2013
REDACT PERSONAL INFORMATION,2424,30/12/2013
REDACT PERSONAL INFORMATION,2424,30/12/2013
REDACT PERSONAL INFORMATION,2424,30/12/2013
REDACT PERSONAL INFORMATION,2424,30/12/2013
REDACT PERSONAL INFORMATION,2834.8,30/12/2013
REDACT PERSONAL INFORMATION,2331.08,30/12/2013
REDACT PERSONAL INFORMATION,2424,30/12/2013
REDACT PERSONAL INFORMATION,2987.56,30/12/2013
REDACT PERSONAL INFORMATION,2334.88,30/12/2013
REDACT PERSONAL INFORMATION,1125.43,30/12/2013
REDACT PERSONAL INFORMATION,3378.56,11/12/2013
REDACT PERSONAL INFORMATION,3378.56,11/12/2013
REDACT PERSONAL INFORMATION,3450.9,11/12/2013
REDACT PERSONAL INFORMATION,3652.5,11/12/2013
REDACT PERSONAL INFORMATION,3652.5,11/12/2013
REDACT PERSONAL INFORMATION,3433.35,11/12/2013
REDACT PERSONAL INFORMATION,3243.85,11/12/2013
REDACT PERSONAL INFORMATION,3433.35,11/12/2013
REDACT PERSONAL INFORMATION,2539.5,11/12/2013
REDACT PERSONAL INFORMATION,3652.5,11/12/2013
REDACT PERSONAL INFORMATION,3652.5,11/12/2013
REDACT PERSONAL INFORMATION,3652.5,11/12/2013
REDACT PERSONAL INFORMATION,5100.9,11/12/2013
REDACT PERSONAL INFORMATION,3652.5,11/12/2013
REDACT PERSONAL INFORMATION,3652.5,11/12/2013
REDACT PERSONAL INFORMATION,3433.35,11/12/2013
REDACT PERSONAL INFORMATION,3243.85,11/12/2013
REDACT PERSONAL INFORMATION,3243.85,11/12/2013
REDACT PERSONAL INFORMATION,3450.9,11/12/2013
REDACT PERSONAL INFORMATION,3347.37,11/12/2013
REDACT PERSONAL INFORMATION,3347.37,11/12/2013
REDACT PERSONAL INFORMATION,3471.34,11/12/2013
REDACT PERSONAL INFORMATION,3471.34,11/12/2013
REDACT PERSONAL INFORMATION,3471.34,11/12/2013
REDACT PERSONAL INFORMATION,3471.34,11/12/2013
REDACT PERSONAL INFORMATION,3471.34,11/12/2013
REDACT PERSONAL INFORMATION,3471.34,11/12/2013
REDACT PERSONAL INFORMATION,3471.34,11/12/2013
REDACT PERSONAL INFORMATION,3471.34,11/12/2013
REDACT PERSONAL INFORMATION,3578.7,11/12/2013
REDACT PERSONAL INFORMATION,3578.7,11/12/2013
REDACT PERSONAL INFORMATION,1967.09,11/12/2013
REDACT PERSONAL INFORMATION,1967.09,11/12/2013
REDACT PERSONAL INFORMATION,3578.7,11/12/2013
REDACT PERSONAL INFORMATION,2539.5,20/12/2013
REDACT PERSONAL INFORMATION,2624.15,20/12/2013
REDACT PERSONAL INFORMATION,931.15,20/12/2013
REDACT PERSONAL INFORMATION,1244.12,05/12/2013
REDACT PERSONAL INFORMATION,1244.12,27/12/2013
REDACT PERSONAL INFORMATION,3496,13/12/2013
REDACT PERSONAL INFORMATION,5520,13/12/2013
REDACT PERSONAL INFORMATION,5704,13/12/2013
REDACT PERSONAL INFORMATION,1678.57,16/12/2013
REDACT PERSONAL INFORMATION,3804.01,27/12/2013
REDACT PERSONAL INFORMATION,3804.01,27/12/2013
REDACT PERSONAL INFORMATION,2943.72,20/12/2013
REDACT PERSONAL INFORMATION,2429.32,20/12/2013
REDACT PERSONAL INFORMATION,2429.32,20/12/2013
REDACT PERSONAL INFORMATION,1972,20/12/2013
REDACT PERSONAL INFORMATION,1972,20/12/2013
REDACT PERSONAL INFORMATION,2520,20/12/2013
REDACT PERSONAL INFORMATION,2429.32,20/12/2013
REDACT PERSONAL INFORMATION,1972,20/12/2013
REDACT PERSONAL INFORMATION,1972,20/12/2013
REDACT PERSONAL INFORMATION,2795.68,20/12/2013
REDACT PERSONAL INFORMATION,1972,20/12/2013
REDACT PERSONAL INFORMATION,1972,20/12/2013
REDACT PERSONAL INFORMATION,3020,20/12/2013
REDACT PERSONAL INFORMATION,2429.32,20/12/2013
REDACT PERSONAL INFORMATION,2768,20/12/2013
REDACT PERSONAL INFORMATION,2400,20/12/2013
REDACT PERSONAL INFORMATION,2520,20/12/2013
REDACT PERSONAL INFORMATION,2795.68,20/12/2013
REDACT PERSONAL INFORMATION,2429.32,20/12/2013
REDACT PERSONAL INFORMATION,2508.8,20/12/2013
REDACT PERSONAL INFORMATION,2657.14,20/12/2013
REDACT PERSONAL INFORMATION,3095.22,20/12/2013
REDACT PERSONAL INFORMATION,2768,20/12/2013
REDACT PERSONAL INFORMATION,2795.68,20/12/2013
REDACT PERSONAL INFORMATION,2768,20/12/2013
REDACT PERSONAL INFORMATION,2795.68,20/12/2013
REDACT PERSONAL INFORMATION,1972,20/12/2013
REDACT PERSONAL INFORMATION,2795.68,20/12/2013
REDACT PERSONAL INFORMATION,4207.14,20/12/2013
REDACT PERSONAL INFORMATION,835.29,05/12/2013
REDACT PERSONAL INFORMATION,2505.86,05/12/2013
REDACT PERSONAL INFORMATION,2589.39,05/12/2013
REDACT PERSONAL INFORMATION,2505.86,17/12/2013
REDACT PERSONAL INFORMATION,2484.21,17/12/2013
REDACT PERSONAL INFORMATION,1008,17/12/2013
REDACT PERSONAL INFORMATION,2505.86,18/12/2013
REDACT PERSONAL INFORMATION,2505.86,18/12/2013
REDACT PERSONAL INFORMATION,2505.86,18/12/2013
REDACT PERSONAL INFORMATION,2505.86,18/12/2013
REDACT PERSONAL INFORMATION,1085.87,18/12/2013
REDACT PERSONAL INFORMATION,600,18/12/2013
REDACT PERSONAL INFORMATION,1715.64,18/12/2013
REDACT PERSONAL INFORMATION,2563.74,18/12/2013
REDACT PERSONAL INFORMATION,584.7,18/12/2013
REDACT PERSONAL INFORMATION,668.23,18/12/2013
REDACT PERSONAL INFORMATION,2505.86,18/12/2013
REDACT PERSONAL INFORMATION,751.76,18/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2567.02,20/12/2013
REDACT PERSONAL INFORMATION,2567.02,20/12/2013
REDACT PERSONAL INFORMATION,2567.02,20/12/2013
REDACT PERSONAL INFORMATION,4738.57,20/12/2013
REDACT PERSONAL INFORMATION,2936.45,20/12/2013
REDACT PERSONAL INFORMATION,2844.74,20/12/2013
REDACT PERSONAL INFORMATION,2567.02,20/12/2013
REDACT PERSONAL INFORMATION,3086.27,20/12/2013
REDACT PERSONAL INFORMATION,2567.02,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,20/12/2013
REDACT PERSONAL INFORMATION,2589.39,23/12/2013
