Supplier,Amount,Payment Date
PLANSHORE LTD T/A PARKVIEW NURSING HOME,2148.43,25/04/2013
PLAYDALE PLAYGROUNDS LTD,3735.6,18/04/2013
PLAYDALE PLAYGROUNDS LTD,11220.36,18/04/2013
PLAYQUIP UK LTD T/A PLAYQUIP LEISURE,6202.8,17/04/2013
PLUMSTEAD CLINIC LTD,1387,17/04/2013
PLUMSTEAD COMMUNITY LAW CENTRE,12250,19/04/2013
POHWER,4037.33,11/04/2013
POINT HILL PROPERTIES LIMITED,2750,30/04/2013
POLLOCK LIFTS,11126.4,23/04/2013
PORT OF LONDON AUTHORITY,1122.3,24/04/2013
PORTAL UK SERVICE LTD,1382.4,26/04/2013
POST OFFICE LTD,968.02,24/04/2013
POSTAGE BY PHONE,24000,11/04/2013
POSTURITE (UK) LTD,901.14,18/04/2013
POVEREST PRIMARY SCHOOL,846,18/04/2013
PRACTICUS LIMITED,7020,18/04/2013
PRACTICUS LIMITED,2340,23/04/2013
PRENDERGAST-LADYWELL FIELDS COLLEGE,1246,18/04/2013
PRICEWATERHOUSECOOPERS,61653.6,10/04/2013
PROSPECTS SERVICES LTD,30000,18/04/2013
PROSPECTS SERVICES LTD,30000,18/04/2013
PUBLIC SELECT,8400,11/04/2013
PUBLIC SELECT,7560,22/04/2013
PUBLIC SELECT,7560,30/04/2013
PURCHASE POWER,538.64,11/04/2013
PURCHASE POWER,577.67,16/04/2013
PURCHASE POWER,513,30/04/2013
QEF INDEPENDENT LIVING SERVICES,2148,10/04/2013
QEF INDEPENDENT LIVING SERVICES,7052,10/04/2013
QEF INDEPENDENT LIVING SERVICES,2864,10/04/2013
QUAGGY COMMUNITY CENTRE & NURSERY,35000,30/04/2013
QUAGGY COMMUNITY CENTRE & NURSERY,9558,30/04/2013
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),720,16/04/2013
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),990,16/04/2013
QUEEN ALEXANDRA COLLEGE,4400.52,18/04/2013
QUEENBOROUGH FORGE LTD,1020,17/04/2013
QUEENBOROUGH FORGE LTD,1020,17/04/2013
QUEENBOROUGH FORGE LTD,1712.4,29/04/2013
QUEENSWOOD PRIORY,56633.33,22/04/2013
R C CUTTING & CO LTD,6841.27,18/04/2013
R S REAL ESTATES LTD,11863,26/04/2013
R82 UK LTD,2487.6,17/04/2013
RACHEL BRICKS PROPERTIES,1023,18/04/2013
RANDSTAD EDUCATION LIMITED,1199.94,09/04/2013
RANDSTAD EDUCATION LIMITED,1199.94,18/04/2013
RANDSTAD EDUCATION LIMITED,612,18/04/2013
RANDSTAD EDUCATION LIMITED,519.95,26/04/2013
RANDSTAD EDUCATION LIMITED,519.95,29/04/2013
RANDSTAD EDUCATION LIMITED,519.95,29/04/2013
RANDSTAD EDUCATION LIMITED,693.26,29/04/2013
RANDSTAD EDUCATION LIMITED,866.58,29/04/2013
RANDSTAD EDUCATION LIMITED,866.58,29/04/2013
RANDSTAD EDUCATION LIMITED,866.58,29/04/2013
RANDSTAD EDUCATION LIMITED,693.26,29/04/2013
RANDSTAD EDUCATION LIMITED,866.58,29/04/2013
RANDSTAD EDUCATION LIMITED,866.58,29/04/2013
RANDSTAD EDUCATION LIMITED,693.26,29/04/2013
RAVENSCOURT TRUST,2120,18/04/2013
RAVENSCOURT TRUST,1915.47,18/04/2013
RAVENSCOURT TRUST,2477.95,26/04/2013
RBS INVOICE FINANCE (KELLY EXECUTIVE),2292,12/04/2013
RED SUBMARINE LIMITED,5971.68,18/04/2013
REDACT PERSONAL INFORMATION,2344,16/04/2013
REDACT PERSONAL INFORMATION,1651.75,16/04/2013
REDACT PERSONAL INFORMATION,1886.5,16/04/2013
REDACT PERSONAL INFORMATION,1150.07,16/04/2013
REDACT PERSONAL INFORMATION,4375,10/04/2013
REDACT PERSONAL INFORMATION,1024.28,25/04/2013
REDACT PERSONAL INFORMATION,733.44,16/04/2013
REDACT PERSONAL INFORMATION,794.56,16/04/2013
REDACT PERSONAL INFORMATION,550.08,16/04/2013
REDACT PERSONAL INFORMATION,1494.56,16/04/2013
REDACT PERSONAL INFORMATION,550.08,16/04/2013
REDACT PERSONAL INFORMATION,604.48,16/04/2013
REDACT PERSONAL INFORMATION,848.96,16/04/2013
REDACT PERSONAL INFORMATION,1039.04,16/04/2013
REDACT PERSONAL INFORMATION,733.44,16/04/2013
REDACT PERSONAL INFORMATION,1039.04,16/04/2013
REDACT PERSONAL INFORMATION,1100.16,17/04/2013
REDACT PERSONAL INFORMATION,1100.16,17/04/2013
REDACT PERSONAL INFORMATION,794.56,17/04/2013
REDACT PERSONAL INFORMATION,794.56,17/04/2013
REDACT PERSONAL INFORMATION,794.56,17/04/2013
REDACT PERSONAL INFORMATION,733.44,17/04/2013
REDACT PERSONAL INFORMATION,794.56,17/04/2013
REDACT PERSONAL INFORMATION,855.68,17/04/2013
REDACT PERSONAL INFORMATION,6066.39,25/04/2013
REDACT PERSONAL INFORMATION,5297.14,25/04/2013
REDACT PERSONAL INFORMATION,7636.76,25/04/2013
REDACT PERSONAL INFORMATION,5454.39,25/04/2013
REDACT PERSONAL INFORMATION,5031.43,25/04/2013
REDACT PERSONAL INFORMATION,7773.3,25/04/2013
REDACT PERSONAL INFORMATION,1200,10/04/2013
REDACT PERSONAL INFORMATION,1200,10/04/2013
REDACT PERSONAL INFORMATION,1200,10/04/2013
REDACT PERSONAL INFORMATION,1200,26/04/2013
REDACT PERSONAL INFORMATION,1200,26/04/2013
REDACT PERSONAL INFORMATION,1200,26/04/2013
REDACT PERSONAL INFORMATION,4807.94,26/04/2013
REDACT PERSONAL INFORMATION,549.15,12/04/2013
REDACT PERSONAL INFORMATION,1256.81,12/04/2013
REDACT PERSONAL INFORMATION,1447.38,12/04/2013
REDACT PERSONAL INFORMATION,615.75,12/04/2013
REDACT PERSONAL INFORMATION,686.44,18/04/2013
REDACT PERSONAL INFORMATION,844.26,18/04/2013
REDACT PERSONAL INFORMATION,1453.69,24/04/2013
REDACT PERSONAL INFORMATION,558.67,24/04/2013
REDACT PERSONAL INFORMATION,1034.7,24/04/2013
REDACT PERSONAL INFORMATION,590.24,24/04/2013
REDACT PERSONAL INFORMATION,571.2,24/04/2013
REDACT PERSONAL INFORMATION,695.11,24/04/2013
REDACT PERSONAL INFORMATION,565.15,24/04/2013
REDACT PERSONAL INFORMATION,1362.5,25/04/2013
REDACT PERSONAL INFORMATION,810.84,25/04/2013
REDACT PERSONAL INFORMATION,955.25,25/04/2013
REDACT PERSONAL INFORMATION,2055,25/04/2013
REDACT PERSONAL INFORMATION,510.9,25/04/2013
REDACT PERSONAL INFORMATION,1903.31,25/04/2013
REDACT PERSONAL INFORMATION,740.25,25/04/2013
REDACT PERSONAL INFORMATION,594.1,25/04/2013
REDACT PERSONAL INFORMATION,530.4,25/04/2013
REDACT PERSONAL INFORMATION,594,25/04/2013
REDACT PERSONAL INFORMATION,2884.03,25/04/2013
REDACT PERSONAL INFORMATION,520,25/04/2013
REDACT PERSONAL INFORMATION,692.31,25/04/2013
REDACT PERSONAL INFORMATION,540,26/04/2013
REDACT PERSONAL INFORMATION,661.5,26/04/2013
REDACT PERSONAL INFORMATION,2415.35,26/04/2013
REDACT PERSONAL INFORMATION,835.85,26/04/2013
REDACT PERSONAL INFORMATION,2057.89,25/04/2013
REDACT PERSONAL INFORMATION,5303.78,26/04/2013
REDACT PERSONAL INFORMATION,665.78,04/04/2013
REDACT PERSONAL INFORMATION,665.78,04/04/2013
REDACT PERSONAL INFORMATION,1109.67,17/04/2013
REDACT PERSONAL INFORMATION,1109.67,17/04/2013
REDACT PERSONAL INFORMATION,887.72,18/04/2013
REDACT PERSONAL INFORMATION,887.72,18/04/2013
REDACT PERSONAL INFORMATION,3295.71,23/04/2013
REDACT PERSONAL INFORMATION,3162.57,23/04/2013
REDACT PERSONAL INFORMATION,4494.18,23/04/2013
REDACT PERSONAL INFORMATION,3329.02,23/04/2013
REDACT PERSONAL INFORMATION,3329.02,23/04/2013
REDACT PERSONAL INFORMATION,3329.02,23/04/2013
REDACT PERSONAL INFORMATION,3329.02,23/04/2013
REDACT PERSONAL INFORMATION,3329.02,23/04/2013
REDACT PERSONAL INFORMATION,3329.02,23/04/2013
REDACT PERSONAL INFORMATION,2995.71,23/04/2013
REDACT PERSONAL INFORMATION,2995.71,23/04/2013
REDACT PERSONAL INFORMATION,3329.02,23/04/2013
REDACT PERSONAL INFORMATION,3329.02,23/04/2013
REDACT PERSONAL INFORMATION,3329.02,23/04/2013
REDACT PERSONAL INFORMATION,3329.02,23/04/2013
REDACT PERSONAL INFORMATION,4539.3,25/04/2013
REDACT PERSONAL INFORMATION,4369.5,25/04/2013
REDACT PERSONAL INFORMATION,3900,09/04/2013
REDACT PERSONAL INFORMATION,798,17/04/2013
REDACT PERSONAL INFORMATION,6053.99,10/04/2013
REDACT PERSONAL INFORMATION,1000,11/04/2013
REDACT PERSONAL INFORMATION,989.68,30/04/2013
REDACT PERSONAL INFORMATION,824.98,30/04/2013
REDACT PERSONAL INFORMATION,3887.69,11/04/2013
REDACT PERSONAL INFORMATION,2851.43,04/04/2013
REDACT PERSONAL INFORMATION,3136.57,04/04/2013
REDACT PERSONAL INFORMATION,2209.86,04/04/2013
REDACT PERSONAL INFORMATION,2138.57,04/04/2013
REDACT PERSONAL INFORMATION,2209.86,04/04/2013
REDACT PERSONAL INFORMATION,5164.42,04/04/2013
REDACT PERSONAL INFORMATION,3078.79,04/04/2013
REDACT PERSONAL INFORMATION,3125.33,04/04/2013
REDACT PERSONAL INFORMATION,2729.14,04/04/2013
REDACT PERSONAL INFORMATION,2820.11,04/04/2013
REDACT PERSONAL INFORMATION,2820.11,04/04/2013
REDACT PERSONAL INFORMATION,2547.2,04/04/2013
REDACT PERSONAL INFORMATION,2820.11,04/04/2013
REDACT PERSONAL INFORMATION,2060.75,09/04/2013
REDACT PERSONAL INFORMATION,2263.53,15/04/2013
REDACT PERSONAL INFORMATION,2209.86,15/04/2013
REDACT PERSONAL INFORMATION,2209.86,15/04/2013
REDACT PERSONAL INFORMATION,627.27,17/04/2013
REDACT PERSONAL INFORMATION,5363.05,17/04/2013
REDACT PERSONAL INFORMATION,2190.51,18/04/2013
REDACT PERSONAL INFORMATION,2190.51,18/04/2013
REDACT PERSONAL INFORMATION,2044.48,18/04/2013
REDACT PERSONAL INFORMATION,1387.33,18/04/2013
REDACT PERSONAL INFORMATION,511.75,18/04/2013
REDACT PERSONAL INFORMATION,2416.79,23/04/2013
REDACT PERSONAL INFORMATION,2159.96,23/04/2013
REDACT PERSONAL INFORMATION,2044.48,24/04/2013
REDACT PERSONAL INFORMATION,2263.53,24/04/2013
REDACT PERSONAL INFORMATION,557.58,24/04/2013
REDACT PERSONAL INFORMATION,2186.27,25/04/2013
REDACT PERSONAL INFORMATION,2186.27,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2190,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,1974.9,25/04/2013
REDACT PERSONAL INFORMATION,2063.4,25/04/2013
REDACT PERSONAL INFORMATION,1971.04,25/04/2013
REDACT PERSONAL INFORMATION,1971.04,25/04/2013
REDACT PERSONAL INFORMATION,1974.9,25/04/2013
REDACT PERSONAL INFORMATION,1971.04,25/04/2013
REDACT PERSONAL INFORMATION,2181.3,25/04/2013
REDACT PERSONAL INFORMATION,2181.3,25/04/2013
REDACT PERSONAL INFORMATION,2181.3,25/04/2013
REDACT PERSONAL INFORMATION,1971.04,25/04/2013
REDACT PERSONAL INFORMATION,1974.9,25/04/2013
REDACT PERSONAL INFORMATION,2880.16,25/04/2013
REDACT PERSONAL INFORMATION,2253.17,25/04/2013
REDACT PERSONAL INFORMATION,2253.17,25/04/2013
REDACT PERSONAL INFORMATION,2979.47,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2190.5,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2190.51,25/04/2013
REDACT PERSONAL INFORMATION,2159.96,26/04/2013
REDACT PERSONAL INFORMATION,1974.9,26/04/2013
REDACT PERSONAL INFORMATION,2159.96,26/04/2013
REDACT PERSONAL INFORMATION,2159.96,26/04/2013
REDACT PERSONAL INFORMATION,2190.51,26/04/2013
REDACT PERSONAL INFORMATION,1971.04,26/04/2013
REDACT PERSONAL INFORMATION,2187.64,26/04/2013
REDACT PERSONAL INFORMATION,1974.9,26/04/2013
REDACT PERSONAL INFORMATION,2187.64,26/04/2013
REDACT PERSONAL INFORMATION,1974.9,26/04/2013
REDACT PERSONAL INFORMATION,2190.51,26/04/2013
REDACT PERSONAL INFORMATION,2190.51,26/04/2013
REDACT PERSONAL INFORMATION,2190.51,26/04/2013
REDACT PERSONAL INFORMATION,2159.96,26/04/2013
REDACT PERSONAL INFORMATION,2159.96,26/04/2013
REDACT PERSONAL INFORMATION,2190.51,29/04/2013
REDACT PERSONAL INFORMATION,2190.51,29/04/2013
REDACT PERSONAL INFORMATION,2190.51,29/04/2013
REDACT PERSONAL INFORMATION,1974.9,29/04/2013
REDACT PERSONAL INFORMATION,1974.9,29/04/2013
REDACT PERSONAL INFORMATION,1974.9,29/04/2013
REDACT PERSONAL INFORMATION,1974.9,29/04/2013
REDACT PERSONAL INFORMATION,2063.4,29/04/2013
REDACT PERSONAL INFORMATION,1974.9,29/04/2013
REDACT PERSONAL INFORMATION,1974.9,29/04/2013
REDACT PERSONAL INFORMATION,1974.9,29/04/2013
REDACT PERSONAL INFORMATION,2190.51,29/04/2013
REDACT PERSONAL INFORMATION,2190.51,29/04/2013
REDACT PERSONAL INFORMATION,2190.51,29/04/2013
REDACT PERSONAL INFORMATION,1974.9,29/04/2013
REDACT PERSONAL INFORMATION,1974.9,29/04/2013
REDACT PERSONAL INFORMATION,2190.51,29/04/2013
REDACT PERSONAL INFORMATION,2190.51,29/04/2013
REDACT PERSONAL INFORMATION,2190.51,29/04/2013
REDACT PERSONAL INFORMATION,2190.51,29/04/2013
REDACT PERSONAL INFORMATION,2190.51,29/04/2013
REDACT PERSONAL INFORMATION,2190.51,29/04/2013
REDACT PERSONAL INFORMATION,2159.96,29/04/2013
REDACT PERSONAL INFORMATION,2159.96,29/04/2013
REDACT PERSONAL INFORMATION,2159.96,29/04/2013
REDACT PERSONAL INFORMATION,2159.96,29/04/2013
REDACT PERSONAL INFORMATION,2190.51,30/04/2013
REDACT PERSONAL INFORMATION,9243.58,12/04/2013
REDACT PERSONAL INFORMATION,2127,25/04/2013
REDACT PERSONAL INFORMATION,2149.2,29/04/2013
REDACT PERSONAL INFORMATION,3400.32,12/04/2013
REDACT PERSONAL INFORMATION,13357.11,12/04/2013
REDACT PERSONAL INFORMATION,13466.27,12/04/2013
REDACT PERSONAL INFORMATION,1860,11/04/2013
REDACT PERSONAL INFORMATION,3036.76,11/04/2013
REDACT PERSONAL INFORMATION,2205,11/04/2013
REDACT PERSONAL INFORMATION,2160.9,11/04/2013
REDACT PERSONAL INFORMATION,3414.34,11/04/2013
REDACT PERSONAL INFORMATION,3454.33,16/04/2013
REDACT PERSONAL INFORMATION,2131.28,26/04/2013
REDACT PERSONAL INFORMATION,600,05/04/2013
REDACT PERSONAL INFORMATION,607,05/04/2013
REDACT PERSONAL INFORMATION,893,05/04/2013
REDACT PERSONAL INFORMATION,743,05/04/2013
REDACT PERSONAL INFORMATION,1203,05/04/2013
REDACT PERSONAL INFORMATION,1275,05/04/2013
REDACT PERSONAL INFORMATION,800,05/04/2013
REDACT PERSONAL INFORMATION,1607,05/04/2013
REDACT PERSONAL INFORMATION,557,05/04/2013
REDACT PERSONAL INFORMATION,2061,05/04/2013
REDACT PERSONAL INFORMATION,525,10/04/2013
REDACT PERSONAL INFORMATION,1300,10/04/2013
REDACT PERSONAL INFORMATION,850,10/04/2013
REDACT PERSONAL INFORMATION,1400,12/04/2013
REDACT PERSONAL INFORMATION,850,17/04/2013
REDACT PERSONAL INFORMATION,525,17/04/2013
REDACT PERSONAL INFORMATION,1300,17/04/2013
REDACT PERSONAL INFORMATION,1400,18/04/2013
REDACT PERSONAL INFORMATION,850,24/04/2013
REDACT PERSONAL INFORMATION,525,24/04/2013
REDACT PERSONAL INFORMATION,1300,24/04/2013
REDACT PERSONAL INFORMATION,2389.32,25/04/2013
REDACT PERSONAL INFORMATION,1400,25/04/2013
REDACT PERSONAL INFORMATION,530.25,29/04/2013
REDACT PERSONAL INFORMATION,1313,29/04/2013
REDACT PERSONAL INFORMATION,1287.75,29/04/2013
REDACT PERSONAL INFORMATION,2525.8,29/04/2013
REDACT PERSONAL INFORMATION,858.5,29/04/2013
REDACT PERSONAL INFORMATION,2525.8,30/04/2013
REDACT PERSONAL INFORMATION,1275,30/04/2013
REDACT PERSONAL INFORMATION,3264,30/04/2013
REDACT PERSONAL INFORMATION,1882.5,25/04/2013
REDACT PERSONAL INFORMATION,4203.39,25/04/2013
REDACT PERSONAL INFORMATION,2341.93,25/04/2013
REDACT PERSONAL INFORMATION,5149.07,25/04/2013
REDACT PERSONAL INFORMATION,3874.93,25/04/2013
REDACT PERSONAL INFORMATION,1000,04/04/2013
REDACT PERSONAL INFORMATION,4800,04/04/2013
REDACT PERSONAL INFORMATION,4085.71,04/04/2013
REDACT PERSONAL INFORMATION,2400,15/04/2013
REDACT PERSONAL INFORMATION,500,15/04/2013
REDACT PERSONAL INFORMATION,2400,15/04/2013
REDACT PERSONAL INFORMATION,500,15/04/2013
REDACT PERSONAL INFORMATION,4800,26/04/2013
REDACT PERSONAL INFORMATION,1000,30/04/2013
REDACT PERSONAL INFORMATION,3734.08,04/04/2013
REDACT PERSONAL INFORMATION,533.44,19/04/2013
REDACT PERSONAL INFORMATION,666.8,19/04/2013
REDACT PERSONAL INFORMATION,2445.94,25/04/2013
REDACT PERSONAL INFORMATION,2250,25/04/2013
REDACT PERSONAL INFORMATION,1372.99,10/04/2013
REDACT PERSONAL INFORMATION,2434.33,25/04/2013
REDACT PERSONAL INFORMATION,565,18/04/2013
REDACT PERSONAL INFORMATION,500,18/04/2013
REDACT PERSONAL INFORMATION,3548.57,25/04/2013
REDACT PERSONAL INFORMATION,12181.5,16/04/2013
REDACT PERSONAL INFORMATION,3000,16/04/2013
REDACT PERSONAL INFORMATION,4800.04,16/04/2013
REDACT PERSONAL INFORMATION,1400,16/04/2013
REDACT PERSONAL INFORMATION,12181.5,16/04/2013
REDACT PERSONAL INFORMATION,3000,16/04/2013
REDACT PERSONAL INFORMATION,2200.8,26/04/2013
REDACT PERSONAL INFORMATION,2062.37,25/04/2013
REDACT PERSONAL INFORMATION,2062.37,25/04/2013
REDACT PERSONAL INFORMATION,8414.28,12/04/2013
REDACT PERSONAL INFORMATION,7479.1,25/04/2013
REDACT PERSONAL INFORMATION,2097.43,30/04/2013
REDACT PERSONAL INFORMATION,2564.1,25/04/2013
REDACT PERSONAL INFORMATION,633.82,30/04/2013
REDACT PERSONAL INFORMATION,631.5,30/04/2013
REDACT PERSONAL INFORMATION,630,30/04/2013
REDACT PERSONAL INFORMATION,577.57,30/04/2013
REDACT PERSONAL INFORMATION,660.19,30/04/2013
REDACT PERSONAL INFORMATION,532.98,30/04/2013
REDACT PERSONAL INFORMATION,796.51,30/04/2013
REDACT PERSONAL INFORMATION,1116.88,30/04/2013
REDACT PERSONAL INFORMATION,693.07,30/04/2013
REDACT PERSONAL INFORMATION,723.72,30/04/2013
REDACT PERSONAL INFORMATION,630,30/04/2013
REDACT PERSONAL INFORMATION,2442,10/04/2013
REDACT PERSONAL INFORMATION,1062,11/04/2013
REDACT PERSONAL INFORMATION,582,11/04/2013
REDACT PERSONAL INFORMATION,1644,11/04/2013
REDACT PERSONAL INFORMATION,1644,11/04/2013
REDACT PERSONAL INFORMATION,2466,18/04/2013
REDACT PERSONAL INFORMATION,1812,19/04/2013
REDACT PERSONAL INFORMATION,1932,23/04/2013
REDACT PERSONAL INFORMATION,822,26/04/2013
REDACT PERSONAL INFORMATION,1812,29/04/2013
REDACT PERSONAL INFORMATION,1302,15/04/2013
REDACT PERSONAL INFORMATION,1116,15/04/2013
REDACT PERSONAL INFORMATION,1302,15/04/2013
REDACT PERSONAL INFORMATION,1302,22/04/2013
REDACT PERSONAL INFORMATION,1116,29/04/2013
REDACT PERSONAL INFORMATION,1861.06,30/04/2013
REDACT PERSONAL INFORMATION,3648.64,12/04/2013
REDACT PERSONAL INFORMATION,3186.8,12/04/2013
REDACT PERSONAL INFORMATION,2802.17,12/04/2013
REDACT PERSONAL INFORMATION,3388.3,12/04/2013
REDACT PERSONAL INFORMATION,3186.8,12/04/2013
REDACT PERSONAL INFORMATION,5732.21,12/04/2013
REDACT PERSONAL INFORMATION,2467.2,17/04/2013
REDACT PERSONAL INFORMATION,2061,04/04/2013
REDACT PERSONAL INFORMATION,1229.5,04/04/2013
REDACT PERSONAL INFORMATION,708.88,04/04/2013
REDACT PERSONAL INFORMATION,913.12,11/04/2013
REDACT PERSONAL INFORMATION,2332.5,12/04/2013
REDACT PERSONAL INFORMATION,758.75,12/04/2013
REDACT PERSONAL INFORMATION,835,12/04/2013
REDACT PERSONAL INFORMATION,568.75,12/04/2013
REDACT PERSONAL INFORMATION,1878.75,12/04/2013
REDACT PERSONAL INFORMATION,2087.5,12/04/2013
REDACT PERSONAL INFORMATION,946.62,12/04/2013
REDACT PERSONAL INFORMATION,924.5,12/04/2013
REDACT PERSONAL INFORMATION,1568.25,12/04/2013
REDACT PERSONAL INFORMATION,721.25,12/04/2013
REDACT PERSONAL INFORMATION,1477.5,12/04/2013
REDACT PERSONAL INFORMATION,1377,15/04/2013
REDACT PERSONAL INFORMATION,631.25,15/04/2013
REDACT PERSONAL INFORMATION,521.88,15/04/2013
REDACT PERSONAL INFORMATION,587,15/04/2013
REDACT PERSONAL INFORMATION,835,16/04/2013
REDACT PERSONAL INFORMATION,730.62,17/04/2013
REDACT PERSONAL INFORMATION,701.88,17/04/2013
REDACT PERSONAL INFORMATION,2318.34,15/04/2013
REDACT PERSONAL INFORMATION,2870.3,11/04/2013
REDACT PERSONAL INFORMATION,4152.86,26/04/2013
REDACT PERSONAL INFORMATION,5357.14,26/04/2013
REDACT PERSONAL INFORMATION,5571.43,26/04/2013
REDACT PERSONAL INFORMATION,5739.69,26/04/2013
REDACT PERSONAL INFORMATION,6367.84,26/04/2013
REDACT PERSONAL INFORMATION,8950.11,26/04/2013
REDACT PERSONAL INFORMATION,5618.58,26/04/2013
REDACT PERSONAL INFORMATION,7084.29,26/04/2013
REDACT PERSONAL INFORMATION,9768.9,25/04/2013
REDACT PERSONAL INFORMATION,3707.28,25/04/2013
REDACT PERSONAL INFORMATION,3642.85,25/04/2013
REDACT PERSONAL INFORMATION,2596,26/04/2013
REDACT PERSONAL INFORMATION,1110.06,11/04/2013
REDACT PERSONAL INFORMATION,2960.86,11/04/2013
REDACT PERSONAL INFORMATION,4145.2,11/04/2013
REDACT PERSONAL INFORMATION,4145.2,11/04/2013
REDACT PERSONAL INFORMATION,2958,11/04/2013
REDACT PERSONAL INFORMATION,2228.57,11/04/2013
REDACT PERSONAL INFORMATION,2228.57,12/04/2013
REDACT PERSONAL INFORMATION,1200,12/04/2013
REDACT PERSONAL INFORMATION,2400,12/04/2013
REDACT PERSONAL INFORMATION,2400,12/04/2013
REDACT PERSONAL INFORMATION,2072.6,18/04/2013
REDACT PERSONAL INFORMATION,1479,18/04/2013
REDACT PERSONAL INFORMATION,1155.88,18/04/2013
REDACT PERSONAL INFORMATION,1200,18/04/2013
REDACT PERSONAL INFORMATION,1200,18/04/2013
REDACT PERSONAL INFORMATION,1417.4,18/04/2013
REDACT PERSONAL INFORMATION,1154,18/04/2013
REDACT PERSONAL INFORMATION,1705.66,18/04/2013
REDACT PERSONAL INFORMATION,2072.6,18/04/2013
REDACT PERSONAL INFORMATION,1479,18/04/2013
REDACT PERSONAL INFORMATION,1705.66,18/04/2013
REDACT PERSONAL INFORMATION,1155.88,18/04/2013
REDACT PERSONAL INFORMATION,1200,18/04/2013
REDACT PERSONAL INFORMATION,942.85,18/04/2013
REDACT PERSONAL INFORMATION,1200,18/04/2013
REDACT PERSONAL INFORMATION,1417.4,18/04/2013
REDACT PERSONAL INFORMATION,1154,18/04/2013
REDACT PERSONAL INFORMATION,3587.05,09/04/2013
REDACT PERSONAL INFORMATION,3587.05,09/04/2013
REDACT PERSONAL INFORMATION,3697.99,09/04/2013
REDACT PERSONAL INFORMATION,596.45,09/04/2013
REDACT PERSONAL INFORMATION,3697.99,09/04/2013
REDACT PERSONAL INFORMATION,3587.05,09/04/2013
REDACT PERSONAL INFORMATION,3587.05,09/04/2013
REDACT PERSONAL INFORMATION,3587.05,09/04/2013
REDACT PERSONAL INFORMATION,3458.95,09/04/2013
REDACT PERSONAL INFORMATION,3458.95,09/04/2013
REDACT PERSONAL INFORMATION,3565.93,09/04/2013
REDACT PERSONAL INFORMATION,3565.93,09/04/2013
REDACT PERSONAL INFORMATION,3351.97,09/04/2013
REDACT PERSONAL INFORMATION,3351.97,10/04/2013
REDACT PERSONAL INFORMATION,3547.8,10/04/2013
REDACT PERSONAL INFORMATION,1115.79,10/04/2013
REDACT PERSONAL INFORMATION,1115.79,10/04/2013
REDACT PERSONAL INFORMATION,3774.25,10/04/2013
REDACT PERSONAL INFORMATION,3774.25,10/04/2013
REDACT PERSONAL INFORMATION,5270.93,10/04/2013
REDACT PERSONAL INFORMATION,3774.25,10/04/2013
REDACT PERSONAL INFORMATION,3774.25,10/04/2013
REDACT PERSONAL INFORMATION,3774.25,10/04/2013
REDACT PERSONAL INFORMATION,3585.54,10/04/2013
REDACT PERSONAL INFORMATION,3547.8,10/04/2013
REDACT PERSONAL INFORMATION,3351.97,10/04/2013
REDACT PERSONAL INFORMATION,3547.8,10/04/2013
REDACT PERSONAL INFORMATION,3565.93,10/04/2013
REDACT PERSONAL INFORMATION,3565.93,10/04/2013
REDACT PERSONAL INFORMATION,3565.93,10/04/2013
REDACT PERSONAL INFORMATION,3491.18,10/04/2013
REDACT PERSONAL INFORMATION,3491.18,10/04/2013
REDACT PERSONAL INFORMATION,2624.15,10/04/2013
REDACT PERSONAL INFORMATION,500,15/04/2013
REDACT PERSONAL INFORMATION,1133.26,16/04/2013
REDACT PERSONAL INFORMATION,679.95,16/04/2013
REDACT PERSONAL INFORMATION,2004.07,16/04/2013
REDACT PERSONAL INFORMATION,2505.09,16/04/2013
REDACT PERSONAL INFORMATION,2147.22,16/04/2013
REDACT PERSONAL INFORMATION,1157.11,17/04/2013
REDACT PERSONAL INFORMATION,1157.11,17/04/2013
REDACT PERSONAL INFORMATION,618.1,09/04/2013
REDACT PERSONAL INFORMATION,1227,25/04/2013
REDACT PERSONAL INFORMATION,1680.57,15/04/2013
REDACT PERSONAL INFORMATION,1523.2,15/04/2013
REDACT PERSONAL INFORMATION,1197.29,15/04/2013
REDACT PERSONAL INFORMATION,1680.57,15/04/2013
REDACT PERSONAL INFORMATION,1197.29,15/04/2013
