ID,LSOA11CD,FTL_ADULT|2010,FTL_ADULT|2011,FTL_ADULT|2012,FTL_ADULT|2013,FTL_ADULT|2014,FTL_CHILD|2010,FTL_CHILD|2011,FTL_CHILD|2012,FTL_CHILD|2013,FTL_CHILD|2014,SER_ADULT|2010,SER_ADULT|2011,SER_ADULT|2012,SER_ADULT|2013,SER_ADULT|2014,SER_CHILD|2010,SER_CHILD|2011,SER_CHILD|2012,SER_CHILD|2013,SER_CHILD|2014,SLT_ADULT|2010,SLT_ADULT|2011,SLT_ADULT|2012,SLT_ADULT|2013,SLT_ADULT|2014,SLT_CHILD|2010,SLT_CHILD|2011,SLT_CHILD|2012,SLT_CHILD|2013,SLT_CHILD|2014,CAS_TOTAL|2010,CAS_TOTAL|2011,CAS_TOTAL|2012,CAS_TOTAL|2013,CAS_TOTAL|2014,PED_ADULT|2010,PED_ADULT|2011,PED_ADULT|2012,PED_ADULT|2013,PED_ADULT|2014,PED_CHILD|2010,PED_CHILD|2011,PED_CHILD|2012,PED_CHILD|2013,PED_CHILD|2014,CYC_ADULT|2010,CYC_ADULT|2011,CYC_ADULT|2012,CYC_ADULT|2013,CYC_ADULT|2014,CYC_CHILD|2010,CYC_CHILD|2011,CYC_CHILD|2012,CYC_CHILD|2013,CYC_CHILD|2014,NO_INCID|2010,NO_INCID|2011,NO_INCID|2012,NO_INCID|2013,NO_INCID|2014
373,E01024914,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1
383,E01024915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,0,1,3,0,0,0,0,0,4,2,1,1,4,2,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,4
391,E01024916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,1
409,E01024918,0,0,0,0,1,0,0,0,0,0,0,3,2,1,3,0,0,0,0,0,2,6,12,6,11,1,2,0,0,0,3,11,14,7,15,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,2,9,9,5,9
417,E01024919,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,15,2,11,9,12,4,0,1,1,5,22,2,13,10,18,0,0,0,1,0,0,0,0,1,0,2,0,1,1,3,0,0,0,0,0,11,2,7,8,10
425,E01024920,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,5,1,2,2,0,0,0,0,1,4,5,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4,1,1,3
432,E01024921,0,1,0,0,0,0,0,0,0,0,3,6,5,1,3,0,0,0,0,0,43,46,38,23,26,2,1,1,1,0,48,54,44,25,29,0,1,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,34,26,27,21,21
323,E01024903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
345,E01024908,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,3,5,2,2,1,1,0,0,5,3,4,5,2,0,1,1,1,1,0,1,0,0,0,1,0,0,2,1,1,0,1,0,0,3,3,3,3,2
439,E01024922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,1,4,6,6,3,1,2,1,0,7,2,7,7,7,0,1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4,2,6,4,3
449,E01024923,1,3,0,3,0,0,0,0,0,0,2,8,1,2,3,1,1,0,0,0,8,18,12,13,10,0,2,0,1,0,12,32,13,19,13,0,2,0,1,0,1,0,0,0,0,3,2,0,1,2,0,0,0,0,0,8,19,9,10,11
456,E01024924,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,5,12,6,15,9,0,1,0,1,3,6,14,7,19,12,1,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,4,9,5,10,7
463,E01024925,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,4,7,0,2,9,1,0,1,1,1,5,8,3,5,10,1,1,1,2,0,1,1,1,1,0,1,0,0,2,0,0,0,0,0,0,5,6,3,4,4
468,E01024926,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,2,6,6,3,5,0,2,0,0,2,3,10,6,6,7,0,0,1,0,1,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,2,6,5,4,6
498,E01024930,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,4,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0
501,E01024931,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,3,0,0,1,0,0,1,1,1,5,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,1,4,3
503,E01024932,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,3,2,13,7,0,1,0,2,1,0,6,4,17,10,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,4,8,6,0
510,E01024933,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,12,27,11,9,14,0,3,0,1,5,13,33,11,12,20,0,1,0,2,0,0,0,0,0,0,0,3,2,2,2,0,0,0,2,0,8,18,7,11,11
511,E01024934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3,7,9,2,0,3,1,2,1,4,7,8,11,4,1,0,0,1,1,0,1,1,0,1,0,0,0,3,1,0,0,0,0,0,3,4,5,7,4
515,E01024935,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,5,4,12,6,14,1,3,1,1,1,10,9,14,7,16,0,0,0,0,2,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,7,6,7,5,10
521,E01024937,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,23,3,10,10,10,2,3,5,0,0,26,7,16,12,11,2,1,1,3,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,15,4,7,11,7
357,E01024911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,7,0,1,3,0,1,2,5,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,4
370,E01024913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
523,E01024938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
527,E01024939,0,0,0,0,2,0,0,0,0,0,3,4,1,1,2,0,0,0,1,0,14,11,5,1,13,3,0,2,1,2,20,15,8,4,19,1,0,0,0,0,1,0,2,1,0,1,0,0,2,0,0,0,0,1,0,11,9,5,4,10
530,E01024940,0,0,0,0,0,0,0,0,0,0,3,1,2,4,1,0,0,0,0,0,20,19,24,17,12,2,6,4,5,2,25,26,30,26,15,0,1,2,3,2,0,0,3,1,1,3,1,5,1,0,1,0,0,0,1,20,12,24,17,11
537,E01024941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,7,0,0,1,1,0,1,3,1,5,7,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,3,1,3,5
539,E01024942,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1,2,2,1,0,2,0,0,3,2,4,2,4,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,4,2
398,E01024917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,0,2,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2
474,E01024927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,1,0,0,0,1,0,1,2,2,6,1,1,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,4,1
484,E01024928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,1,3,0,0,0,1,2,1,1,2,4,5,2,0,0,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,1,1,3,4,2
488,E01024929,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,6,3,0,2,4,0,0,0,0,0,6,3,3,2,5,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,2,4
519,E01024936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,5,4,6,9,2,0,0,0,0,12,5,4,7,9,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,5,4,6,7
543,E01024943,0,1,0,0,1,0,0,0,0,0,1,3,5,0,3,0,0,0,0,1,7,15,14,7,5,0,4,0,0,3,8,23,19,7,13,0,0,0,1,0,0,1,0,0,1,0,0,2,1,4,0,1,0,0,0,5,12,12,5,9
547,E01024944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
553,E01024945,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,2,1,1,1,4,0,2,0,0,8,3,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,7,3,3,1,1
555,E01024946,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
559,E01024947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,5,0,1,0,0,0,0,0,3,1,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1
563,E01024948,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,6,3,6,3,0,1,0,1,0,2,9,3,7,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,3,5
566,E01024949,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,2,7,6,3,3,0,0,0,0,0,4,8,7,3,4,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,4,3,2
410,E01025545,2,0,0,1,0,0,0,0,0,0,0,0,1,6,3,0,0,0,0,0,10,10,5,6,2,0,1,1,1,0,12,11,7,14,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,7,7,4,8,5
418,E01025546,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,6,4,0,7,0,0,1,0,1,7,7,5,0,8,5,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,5,3,0,4
567,E01024950,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,3,1,1,5,2,0,0,0,1,4,3,2,3,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,2,2,3,4
570,E01024951,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
573,E01024952,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,2,7,6,3,1,0,0,1,0,12,2,7,7,3,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,8,2,5,6,2
577,E01024953,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,11,8,5,3,2,0,4,0,0,0,11,14,6,4,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,2
306,E01024899,1,0,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,9,4,4,5,0,0,1,0,1,6,10,5,6,8,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,4,4,4
311,E01024900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,8,0,0,1,3,0,0,2,1,0,9,0,2,2,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,6,0,1,2,4
315,E01024901,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1
319,E01024902,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,2,3,1,1,3,0,1,1,0,0,4,5,2,3,4,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,3,3
638,E01024968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,4,3,0,0,0,0,0,2,1,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,3
647,E01024969,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,6,2,13,4,0,0,0,4,1,4,6,2,22,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,2,5,1
467,E01025000,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,4,1,1,0
614,E01025001,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,7,1,7,0,0,1,0,0,5,1,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,4,1,5
615,E01025002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,1,0,1,0,2,0,0,4,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2
622,E01025003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
630,E01025004,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,3,2,2,0,0,1,0,0,5,4,4,2,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,4,4,3,1,1
633,E01025005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,4,2,1,1,0,0,0,0,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,4,1,1
702,E01024976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,0,1,0
727,E01024980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0
731,E01024981,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,3,5,1,0,0,0,0,3,1,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,3,1,0,4,5
737,E01024982,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,2,1,0,1,0,0,0,0,0,7,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2,1,1,1
740,E01024983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,0,3,2,0,0,0,1,7,1,2,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,5,1,1,0,3
745,E01024984,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,0,3,0,0,2,0,0,2,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,3,1,2
750,E01024985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,1,3,1,2,0,0,0,0,10,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,3,2
753,E01024986,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,7,6,2,4,0,0,0,1,1,2,8,7,3,7,1,1,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,4,4,3,7
579,E01024954,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,6,1,3,0,1,0,0,5,0,4,6,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,3,3,1
593,E01024958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,1,2,1,1,0,0,0,0,5,2,1,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,2,2
595,E01024959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,1,3,3,0,0,0,0,1,0,3,1,3,4,3,2,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3,1,3,4,3
606,E01024963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
641,E01025007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,6,4,0,2,0,0,0,0,0,3,6,4,1,3,0,1,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,3,3,1,3
648,E01025009,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,4,1,1,1,1,1,0,0,0,4,5,1,2,5,2,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,2,1,2,3
654,E01025010,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,14,10,3,2,4,0,0,1,1,1,16,10,5,5,6,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,11,5,4,5,5
658,E01025011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,4,4,0,1,1,0,0,5,3,5,4,4,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4,3,4,3,4
667,E01025012,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,0,0,0,0,0,9,2,8,10,8,0,0,0,1,3,10,3,10,14,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,9,9,7
672,E01025014,3,0,0,0,1,0,0,0,0,0,6,2,3,4,6,0,0,0,0,0,29,18,25,24,16,4,1,2,0,0,42,21,31,28,23,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,22,13,18,17,13
395,E01024989,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,5,1,4,5,0,0,0,0,0,5,5,1,4,5,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1,3,4
397,E01024990,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,4,7,4,9,1,0,2,0,1,1,6,10,5,11,0,1,3,1,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,5,7,3,8
407,E01024991,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,8,4,3,6,4,0,0,2,0,1,10,5,7,6,5,0,2,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,4,4,5,4
414,E01024992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
605,E01025367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,14,4,2,2,1,0,0,0,0,3,15,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,3,2,2
613,E01025368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,2,0,0,0,0,0,2,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2
620,E01025369,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,10,8,2,5,5,0,1,0,1,0,11,11,3,8,7,0,2,0,4,3,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,6,7,2,8,7
626,E01025370,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,6,7,1,1,7,1,0,0,0,0,9,8,2,1,9,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,3,6,2,1,7
634,E01025373,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,0,1,0,0,7,3,2,2,2,0,2,0,0,0,7,6,6,4,4,1,1,2,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,6,4,5,4,2
428,E01024994,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0
434,E01024995,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,2,0,4,1,0,0,0,0,4,0,3,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,2,3
441,E01024996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
637,E01025006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,2,6,0,0,0,0,0,7,3,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1,1,3
645,E01025008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3
670,E01025013,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,5,0,5,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,4,1
705,E01025022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5,1,0,0,0,0,3,1,1,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,1,0,4
631,E01025371,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,7,8,1,4,4,0,3,0,1,0,9,11,2,5,5,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,4,2,5,4
639,E01025374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,1,1,0,0,1,0,3,2,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,1
674,E01025015,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,5,5,4,0,9,1,0,0,0,1,7,6,4,0,12,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,4,4,0,5
677,E01025016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0
682,E01025017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0
686,E01025018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,1,0,3,1,0,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,3,1,0,1,2
689,E01025019,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,5,8,1,4,7,1,0,0,0,0,6,9,2,5,10,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,5,4,2,4,6
692,E01025020,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,4,2,2,1,1,0,0,0,0,6,4,2,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,2,3,1
699,E01025021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3
379,E01024987,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,1,0,0,0,5,10,7,2,6,2,1,0,1,0,11,12,7,4,8,4,5,0,3,4,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,10,9,4,4,8
386,E01024988,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,6,6,0,0,0,0,0,0,4,7,9,6,0,1,0,6,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,3,5,8,5
694,E01025574,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,1,6,12,5,6,4,0,0,0,0,0,7,15,6,9,5,0,0,1,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,7,9,3,6,5
