DEPARTMENT,ENTITY,DATE OF PAYMENT,EXPENSE TYPE,EXPENSE AREA,SUPPLIER,TRANSACTION NUMBER,AMOUNT
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,ARCO LTD,5100340306,80.74
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100340308,96
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340320,321.96
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340321,42.23
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340322,349.01
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340325,315.67
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100340326,38.52
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,BDO LLP,5100340328,2955
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,PROFESSIONAL SERVICES,FUSION,ZUNA WEB LIMITED,5100340341,4260
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,ARCO LTD,5100340348,272.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,ARCO LTD,5100340349,53.55
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,GOVERNMENT ACTUARY'S DEPARTMENT,5100340350,52436.37
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,MATERIALS & SPARES,FUSION,OXFORD BOLTS & BEARINGS,5100340354,356.48
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,MATERIALS & SPARES,FUSION,FORWARD 2000 LTD,5100340355,61.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,08/08/2016,PRINTING & GRAPHICS,FUSION,HUNTS,5100340365,297
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,09/08/2016,PLANT & EQUIPMENT,FUSION,BARRETTS STEEL ENERGY PRODUCTS LTD,1900061641,756
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,09/08/2016,CONFERENCES/MEETINGS,FUSION,VISITOR EXPENSES,1900061642,561.98
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,09/08/2016,BUILDING REPAIRS,PROPERTY,LORNE STEWART PLC,5100340269,76.88
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,09/08/2016,BUILDING REPAIRS,PROPERTY,LORNE STEWART PLC,5100340445,-76.88
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,OTHER EXTERNAL COSTS,FUSION,VISITOR EXPENSES,1900061643,240
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,CONFERENCES/MEETINGS,FUSION,VISITOR EXPENSES,1900061644,511.13
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,CONFERENCES/MEETINGS,FUSION,VISITOR EXPENSES,1900061645,293.7
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,CONFERENCES/MEETINGS,FUSION,VISITOR EXPENSES,1900061646,270.3
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,CONFERENCES/MEETINGS,FUSION,VISITOR EXPENSES,1900061647,120
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,CONFERENCES/MEETINGS,FUSION,VISITOR EXPENSES,1900061648,80
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,CONFERENCES/MEETINGS,FUSION,VISITOR EXPENSES,1900061649,105
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,REPAIRS & MAINTENANCE,FUSION,NIKON METROLOGY EUROPE NV,1900061650,1296
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,COMPENSATION & LEGAL FEES,,NOVUM LAW,1900061652,9320.04
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,RAW MATERIALS & CONSUMABLES,FUSION,FIBERSTAR DRUMS LIMITED,1900061653,108.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,CONFERENCES/MEETINGS,FUSION,VISITOR EXPENSES,1900061654,80
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,SECURITY & EMERGENCY,FUSION,TRINITY PROTETION SYSTEMS,5100338069,154.7
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,SECURITY & EMERGENCY,PROPERTY,TRINITY PROTETION SYSTEMS,5100338070,107.67
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,SECURITY & EMERGENCY,FUSION,TRINITY PROTETION SYSTEMS,5100338073,107.67
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,TELECOMMUNICATIONS,SUPPORT SERVICES,CISCO SYSTEMS FINANCE INTERNATIONAL,5100338841,3306.13
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,SECURITY & EMERGENCY,PROPERTY,TRINITY PROTETION SYSTEMS,5100338927,750
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339110,208.28
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339256,116.47
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,F&F,PROPERTY,POSTURITE UK LTD,5100339546,49.96
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,PROFESSIONAL SERVICES,FUSION,HYTEC ELECTRONICS LTD,5100339649,916
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339718,288.98
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,UNIVERSITY PLACEMENT,FUSION,WARWICK UNIVERSITY,5100339795,1440.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,TRAINING COURSE FEES,FUSION,OXFORD UNIVERSITY,5100339812,9100
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,LAMBERT ENGINEERING LTD,5100339824,826
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339863,70.45
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339970,16.91
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,AGILENT TECHNOLOGIES LDA UL LTD,5100339985,21408
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340011,66.94
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340012,4.96
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,PLANT & EQUIPMENT,FUSION,LEMO UK LTD,5100340060,78.91
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,BOA FLEXIBLE SOLUTION,5100340071,17970.86
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,ELECTRICITY,FUSION,NATIONAL GRID TRANSCO,5100340086,3704.24
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,UNIVERSITY PLACEMENT,FUSION,UNIVERSITY OF YORK,5100340088,682.98
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,PLANT SPARES,FUSION,A W CLARKE,5100340104,154.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,PLANT & EQUIPMENT,FUSION,PROFESSIONALFABRICATION SERVICES LTD,5100340115,1215
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,AGILENT TECHNOLOGIES LDA UL LTD,5100340138,2450
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,HOVERDALE (UK) LTD,5100340145,1068
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,CASELLA CEL LTD,5100340146,1010
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,UNIVERSITY PLACEMENT,FUSION,UNIVERSITY OF YORK,5100340149,2763.67
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,BOOKS & PUBLICATIONS,FUSION,IOP PUBLISHING LTD - EUR,5100340159,750
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,BOOKS & PUBLICATIONS,FUSION,IOP PUBLISHING LTD - EUR,5100340160,1687.49
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,BOOKS & PUBLICATIONS,FUSION,IOP PUBLISHING LTD - EUR,5100340162,1031.25
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,BOOKS & PUBLICATIONS,FUSION,IOP PUBLISHING LTD - EUR,5100340165,1699.99
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,CONSUMABLES,FUSION,CYFAS SYSTEMS LTD,5100340166,3392
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340172,190.61
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,PLANT & EQUIPMENT,FUSION,MILLHILL TOOLS LTD,5100340199,20.96
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,OXFORD BOLTS & BEARINGS,5100340225,64.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,ACRONA ENGINEERING LTD,5100340231,1191.26
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,REPAIRS & MAINTENANCE,FUSION,HEXAGON METROLOGY,5100340243,214.01
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340249,781.79
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,UNIVERSITY PLACEMENT,FUSION,UNIVERSITY OF OXFORD,5100340253,4392.81
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,UNIVERSITY PLACEMENT,FUSION,UNIVERSITY OF OXFORD,5100340257,4392.81
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,ELECTRICITY,FUSION,E.ON (UK) LTD,5100340263,321093.67
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,BUILDING REPAIRS,PROPERTY,LORNE STEWART PLC,5100340265,2436.85
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,BUILDING REPAIRS,FUSION,LORNE STEWART PLC,5100340266,3250
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,BUILDING REPAIRS,FUSION,LORNE STEWART PLC,5100340267,29430.56
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,BUILDING REPAIRS,PROPERTY,LORNE STEWART PLC,5100340268,985.92
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,BUILDING REPAIRS,PROPERTY,LORNE STEWART PLC,5100340271,18496.36
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,OXFORD BOLTS & BEARINGS,5100340353,11
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340366,-500.47
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,PROFESSIONAL SERVICES,PROPERTY,KELLY LEAPR,5100340378,1251
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,UNIVERSITY PLACEMENT,FUSION,UNIVERSITY OF OXFORD,5100340410,931.75
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100340430,1365
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100340431,567
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340449,-116.47
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340453,61.36
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,SOFTWARE,PROPERTY,LIFTSHARE.COM,5100340475,3693.65
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,MPD EXHIBITION LTD,5100340476,1187.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,SECURITY & EMERGENCY,FUSION,TRINITY PROTETION SYSTEMS,5100340500,-37.13
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,SECURITY & EMERGENCY,PROPERTY,TRINITY PROTETION SYSTEMS,5100340503,-37.13
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,SECURITY & EMERGENCY,FUSION,TRINITY PROTETION SYSTEMS,5100340505,-37.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,F&F,PROPERTY,POSTURITE UK LTD,5100340532,-38.95
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100340533,31.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100340534,231
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,LASEROPTIK,5100340546,1275.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,10/08/2016,MATERIALS & SPARES,FUSION,THE VALVE AND ACTUATOR LTD,5100340555,1376
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,MILEAGE ALLOWANCE,FUSION,EMPLOYEE EXPENSES,100816668,7.20
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,ROAD TRAVEL,FUSION,EMPLOYEE EXPENSES,100816669,37.07
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,ROAD TRAVEL,FUSION,EMPLOYEE EXPENSES,100816670,5.37
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,SUBSISTENCE,FUSION,EMPLOYEE EXPENSES,100816670,22.83
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,ROAD TRAVEL,FUSION,EMPLOYEE EXPENSES,100816671,30.00
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,SUBSISTENCE,FUSION,EMPLOYEE EXPENSES,100816671,370.05
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,SUBSISTENCE,FUSION,EMPLOYEE EXPENSES,100816672,660.60
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,CAR HIRE,FUSION,EMPLOYEE EXPENSES,100816673,88.74
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,SUBSISTENCE,FUSION,EMPLOYEE EXPENSES,100816673,163.80
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,RAIL TRAVEL,FUSION,EMPLOYEE EXPENSES,100816674,15.98
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,SUBSISTENCE,FUSION,EMPLOYEE EXPENSES,100816674,536.52
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,RAIL TRAVEL,FUSION,EMPLOYEE EXPENSES,100816675,105.03
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,SUBSISTENCE,FUSION,EMPLOYEE EXPENSES,100816675,"2,176.03"
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,SUBSISTENCE,SUPPORT SERVICES,EMPLOYEE EXPENSES,100816676,4.08
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,ROAD TRAVEL,SUPPORT SERVICES,EMPLOYEE EXPENSES,100816676,6.17
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,RAIL TRAVEL,SUPPORT SERVICES,EMPLOYEE EXPENSES,100816676,29.40
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,SUBSISTENCE,SUPPORT SERVICES,EMPLOYEE EXPENSES,100816677,4.49
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,SUBSISTENCE,SUPPORT SERVICES,EMPLOYEE EXPENSES,100816677,5.00
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,ROAD TRAVEL,SUPPORT SERVICES,EMPLOYEE EXPENSES,100816677,9.92
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,RAIL TRAVEL,FUSION,EMPLOYEE EXPENSES,100816678,93.85
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,SUBSISTENCE,FUSION,EMPLOYEE EXPENSES,100816678,"1,699.71"
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,OTHER EMPLOYEE EXPENSES,FUSION,EMPLOYEE EXPENSES,100816679,"1,140.60"
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,PROFESSIONAL SUBSCRIPTION,FUSION,EMPLOYEE EXPENSES,100816680,55.00
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,RAIL TRAVEL,FUSION,EMPLOYEE EXPENSES,100816681,29.50
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,TRAINING COURSE FEES,FUSION,EMPLOYEE EXPENSES,100816681,47.80
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,PROFESSIONAL SUBSCRIPTION,FUSION,EMPLOYEE EXPENSES,100816681,205.00
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,ROAD TRAVEL,FUSION,EMPLOYEE EXPENSES,100816682,5.50
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,MILEAGE ALLOWANCE,FUSION,EMPLOYEE EXPENSES,100816682,41.40
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,MILEAGE ALLOWANCE,FUSION,EMPLOYEE EXPENSES,100816683,27.90
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,ROAD TRAVEL,FUSION,EMPLOYEE EXPENSES,100816683,37.40
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,SUBSISTENCE,FUSION,EMPLOYEE EXPENSES,100816684,9.33
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,ROAD TRAVEL,FUSION,EMPLOYEE EXPENSES,100816684,15.62
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,RAIL TRAVEL,FUSION,EMPLOYEE EXPENSES,100816685,35.09
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,SUBSISTENCE,FUSION,EMPLOYEE EXPENSES,100816685,153.94
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,11/08/2016,SUBSISTENCE,FUSION,EMPLOYEE EXPENSES,100816686,6.74
