Adm Org,Sat Name,Long Nom,Band,Status,Visable in UK
CYP,KYPROS-PROMETHEUS-2,134,C,API,N
CYP,KYPROS-SAT-5,39,C,Coordination Request,Y
CYP,KYPROS-SAT-L4,39,C,Notification,Y
CYP,KYPROS-THALASSA,47,C,Coordination Request,Y
CYP,KYPROS-THALASSA-2,47,C,API,Y
CYP,KYPROS-THEMIS,54.5,C,Coordination Request,Y
CYP,KYPROS-URANUS,-172.5,C,Coordination Request,N
CYP,KYPROS-ZEUS,54,C,API,Y
CYP,KYPROS-ZEUS-2,54,C,Coordination Request,Y
CYP,OLYMPUS-1A,33.5,C,API,Y
CYP,OLYMPUS-1B,36,C,API,Y
CYP,OLYMPUS-1C,41,C,API,Y
CYP,OLYMPUS-1D,42.5,C,API,Y
CYP,OLYMPUS-1E,43.5,C,API,Y
CYP,OLYMPUS-1F,45.5,C,API,Y
CYP,OLYMPUS-1G,46.5,C,API,Y
CZE,PEKASAT-10,34.5,C,Coordination Request,Y
CZE,PEKASAT-3,8.3,C,Coordination Request,Y
CZE,PEKASAT-8,26.8,C,Coordination Request,Y
D,DFS II-1,23.5,C,Coordination Request,Y
D,DFS II-2,28.5,C,Coordination Request,Y
D,EUROPESTAR-45E,45,C,Notification,Y
D,EUROPESTAR-45E-A,45,C,Coordination Request,Y
D,EUROPESTAR-45E-KA,45,C,Coordination Request,Y
D,EUROPESTAR-47.5E,47.5,C,Notification,Y
D,EUROPESTAR-47.5E-KA,47.5,C,Coordination Request,Y
D,GENESIS-13,-37,C,API,Y
D,GENESIS-14,13,C,Coordination Request,Y
D,GENESIS-15,63,C,API,N
D,GESACOM-1,-19,C,API,Y
D,GESACOM-2,40,C,API,Y
D,GESACOM-3,43.5,C,API,Y
D,GESACOM-4,79,C,API,N
D,ODYSSEY POR,178,C,Coordination Request,N
D,ODYSSEY-127W,-127,C,Coordination Request,N
D,ODYSSEY-166E,166,C,API,N
D,ODYSSEY-27.5W,-27.5,C,Coordination Request,Y
D,ODYSSEY-359E,-1,C,Coordination Request,Y
E,HISPASAT-11A,45,C,Coordination Request,Y
E,HISPASAT-12A,-52.5,C,Coordination Request,Y
E,HISPASAT-13A,-26,C,Coordination Request,Y
E,HISPASAT-14A,-74,C,Coordination Request,N
E,HISPASAT-15A,-58.5,C,Coordination Request,Y
E,HISPASAT-16A,-36,C,Coordination Request,Y
E,HISPASAT-17A,-67.5,C,Coordination Request,N
E,HISPASAT-18A,-47.5,C,API,Y
E,HISPASAT-19A,-79,C,Coordination Request,N
E,HISPASAT-20A,-30,C,Coordination Request,Y
E,HISPASAT-25A,45,C,Coordination Request,Y
E,HISPASAT-26A,-26,C,Coordination Request,Y
E,HISPASAT-27A,-52.5,C,Coordination Request,Y
E,HISPASAT-28A,11,C,Coordination Request,Y
E,HISPASAT-29A,-10.25,C,Coordination Request,Y
E,HISPASAT-31A,-74,C,Coordination Request,N
E,HISPASAT-32A,-58.5,C,Coordination Request,Y
E,HISPASAT-33A,-77,C,Coordination Request,N
E,HISPASAT-36A,-36,C,Coordination Request,Y
E,HISPASAT-38A,57,C,Coordination Request,Y
E,HISPASAT-39A,-67.5,C,API,N
E,HISPASAT-41A,-79,C,API,N
E,HISPASAT-42A,-30,C,API,Y
E,HISPASAT-5A,-47.5,C,Coordination Request,Y
E,HISPASAT-9A,-79,C,Coordination Request,N
EGY,EGJAN10B,40,C,API,Y
EGY,EGJAN11B,46,C,API,Y
EGY,EGJAN12B,52,C,API,Y
EGY,EGJAN13B,58,C,API,Y
EGY,EGJAN14B,64,C,API,N
EGY,EGJAN1B,-14,C,API,Y
EGY,EGJAN2B,-8,C,API,Y
EGY,EGJAN3B,-2,C,API,Y
EGY,EGJAN4B,4,C,API,Y
EGY,EGJAN5B,10,C,API,Y
EGY,EGJAN6B,16,C,API,Y
EGY,EGJAN7B,22,C,API,Y
EGY,EGJAN8B,28,C,API,Y
EGY,EGJAN9B,34,C,API,Y
EGY,EGYCOMM10A,45,C,API,Y
EGY,EGYCOMM11A,50,C,API,Y
EGY,EGYCOMM12A,55,C,API,Y
EGY,EGYCOMM13A,60,C,API,Y
EGY,EGYCOMM14A,65,C,API,N
EGY,EGYCOMM15A,70,C,API,N
EGY,EGYCOMM16A,-5,C,API,Y
EGY,EGYCOMM17A,-10,C,API,Y
EGY,EGYCOMM18A,-15,C,API,Y
EGY,EGYCOMM19A,-20,C,API,Y
EGY,EGYCOMM1A,0,C,API,Y
EGY,EGYCOMM20A,-25,C,API,Y
EGY,EGYCOMM21A,-30,C,API,Y
EGY,EGYCOMM22A,-35,C,API,Y
EGY,EGYCOMM23A,-40,C,API,Y
EGY,EGYCOMM24A,-45,C,API,Y
EGY,EGYCOMM25A,-50,C,API,Y
EGY,EGYCOMM26A,-55,C,API,Y
EGY,EGYCOMM27A,-60,C,API,Y
EGY,EGYCOMM28A,-65,C,API,Y
EGY,EGYCOMM29A,-70,C,API,N
EGY,EGYCOMM2A,5,C,API,Y
EGY,EGYCOMM3A,10,C,API,Y
EGY,EGYCOMM4A,15,C,API,Y
EGY,EGYCOMM5A,20,C,API,Y
EGY,EGYCOMM6A,25,C,API,Y
EGY,EGYCOMM7A,30,C,API,Y
EGY,EGYCOMM8A,35,C,API,Y
EGY,EGYCOMM9A,40,C,API,Y
EGY,NAVISAT-11A,28.25,C,Coordination Request,Y
EGY,NAVISAT-12A,35.5,C,Coordination Request,Y
EGY,NAVISAT-14A,44,C,Coordination Request,Y
EGY,NAVISAT-2A,21,C,Coordination Request,Y
EGY,NAVISAT-7A,1,C,Coordination Request,Y
EGY,NAVISAT-9A,14,C,Coordination Request,Y
ETH,AFBS-1,-20,C,API,Y
ETH,AFBS-2,-8,C,API,Y
ETH,AFBS-3,4,C,API,Y
ETH,AFBS-4,16,C,API,Y
ETH,AFBS-5,28,C,API,Y
ETH,AFBS-6,36,C,API,Y
F,ASAT W026,-26,C,API,Y
F,ASAT-P1B,-2.8,C,Coordination Request,Y
F,ASAT-P2B,25,C,Coordination Request,Y
F,ASAT-P3B,31.2,C,Coordination Request,Y
F,AST-102W,-102,C,Coordination Request,N
F,AST-17.5W,-17.5,C,API,Y
F,AST-3-0E,0,C,API,Y
F,AST-3-108E,108,C,API,N
F,AST-3-108W,-108,C,API,N
F,AST-3-120E,120,C,API,N
F,AST-3-120W,-120,C,API,N
F,AST-3-12E,12,C,API,Y
F,AST-3-12W,-12,C,API,Y
F,AST-3-132E,132,C,API,N
F,AST-3-132W,-132,C,API,N
F,AST-3-144E,144,C,API,N
F,AST-3-144W,-144,C,API,N
F,AST-3-156E,156,C,API,N
F,AST-3-156W,-156,C,API,N
F,AST-3-168E,168,C,API,N
F,AST-3-168W,-168,C,API,N
F,AST-3-180E,180,C,API,N
F,AST-3-24E,24,C,API,Y
F,AST-3-24W,-24,C,API,Y
F,AST-3-36E,36,C,API,Y
F,AST-3-36W,-36,C,API,Y
F,AST-3-48E,48,C,API,Y
F,AST-3-48W,-48,C,API,Y
F,AST-3-60E,60,C,API,Y
F,AST-3-60W,-60,C,API,Y
F,AST-3-72E,72,C,API,N
F,AST-3-72W,-72,C,API,N
F,AST-3-84E,84,C,API,N
F,AST-3-84W,-84,C,API,N
F,AST-3-96E,96,C,API,N
F,AST-3-96W,-96,C,API,N
F,AST-4-0E,0,C,API,Y
F,AST-4-102E,102,C,API,N
F,AST-4-102W,-102,C,API,N
F,AST-4-108E,108,C,API,N
F,AST-4-108W,-108,C,API,N
F,AST-4-114E,114,C,API,N
F,AST-4-114W,-114,C,API,N
F,AST-4-120E,120,C,API,N
F,AST-4-120W,-120,C,API,N
F,AST-4-126E,126,C,API,N
F,AST-4-126W,-126,C,API,N
F,AST-4-12E,12,C,API,Y
F,AST-4-12W,-12,C,API,Y
F,AST-4-132E,132,C,API,N
F,AST-4-132W,-132,C,API,N
F,AST-4-138E,138,C,API,N
F,AST-4-138W,-138,C,API,N
F,AST-4-144E,144,C,API,N
F,AST-4-144W,-144,C,API,N
F,AST-4-150E,150,C,API,N
F,AST-4-150W,-150,C,API,N
F,AST-4-156E,156,C,API,N
F,AST-4-156W,-156,C,API,N
F,AST-4-162E,162,C,API,N
F,AST-4-162W,-162,C,API,N
F,AST-4-168E,168,C,API,N
F,AST-4-168W,-168,C,API,N
F,AST-4-174E,174,C,API,N
F,AST-4-174W,-174,C,API,N
F,AST-4-180E,180,C,API,N
F,AST-4-18E,18,C,API,Y
F,AST-4-18W,-18,C,API,Y
F,AST-4-24E,24,C,API,Y
F,AST-4-24W,-24,C,API,Y
F,AST-4-30E,30,C,API,Y
F,AST-4-30W,-30,C,API,Y
F,AST-4-36E,36,C,API,Y
F,AST-4-36W,-36,C,API,Y
F,AST-4-42E,42,C,API,Y
F,AST-4-42W,-42,C,API,Y
F,AST-4-48E,48,C,API,Y
F,AST-4-48W,-48,C,API,Y
F,AST-4-54E,54,C,API,Y
F,AST-4-54W,-54,C,API,Y
F,AST-4-60E,60,C,API,Y
F,AST-4-60W,-60,C,API,Y
F,AST-4-66E,66,C,API,N
F,AST-4-66W,-66,C,API,N
F,AST-4-6E,6,C,API,Y
F,AST-4-6W,-6,C,API,Y
F,AST-4-72E,72,C,API,N
F,AST-4-72W,-72,C,API,N
F,AST-4-78E,78,C,API,N
F,AST-4-78W,-78,C,API,N
F,AST-4-84E,84,C,API,N
F,AST-4-84W,-84,C,API,N
F,AST-4-90E,90,C,API,N
F,AST-4-90W,-90,C,API,N
F,AST-4-96E,96,C,API,N
F,AST-4-96W,-96,C,API,N
F,AST-5-0E,0,C,API,Y
F,AST-5-102E,102,C,API,N
F,AST-5-102W,-102,C,API,N
F,AST-5-108E,108,C,API,N
F,AST-5-108W,-108,C,API,N
F,AST-5-114E,114,C,API,N
F,AST-5-114W,-114,C,API,N
F,AST-5-120E,120,C,API,N
F,AST-5-120W,-120,C,API,N
F,AST-5-126E,126,C,API,N
F,AST-5-126W,-126,C,API,N
F,AST-5-12E,12,C,API,Y
F,AST-5-12W,-12,C,API,Y
F,AST-5-132E,132,C,API,N
F,AST-5-132W,-132,C,API,N
F,AST-5-138E,138,C,API,N
F,AST-5-138W,-138,C,API,N
F,AST-5-144E,144,C,API,N
F,AST-5-144W,-144,C,API,N
F,AST-5-150E,150,C,API,N
F,AST-5-150W,-150,C,API,N
F,AST-5-156E,156,C,API,N
F,AST-5-156W,-156,C,API,N
F,AST-5-162E,162,C,API,N
AFS,NALEDI-10W,-10,Ka,API,Y
AFS,NALEDI-14E,14,Ka,API,Y
AFS,NALEDI-16W,-16,Ka,API,Y
AFS,NALEDI-20E,20,Ka,API,Y
AFS,NALEDI-26E,26,Ka,API,Y
AFS,NALEDI-2E,2,Ka,API,Y
AFS,NALEDI-32E,32,Ka,API,Y
AFS,NALEDI-38E,38,Ka,API,Y
AFS,NALEDI-44E,44,Ka,API,Y
AFS,NALEDI-4W,-4,Ka,API,Y
AFS,NALEDI-50E,50,Ka,API,Y
AFS,NALEDI-8E,8,Ka,API,Y
ALG,ALCOMSAT-24.8W,-24.8,Ka,Coordination Request,Y
ALG,ALCOMSAT-27.6W,-27.6,Ka,Coordination Request,Y
ARG,ARSAT-C,-81,Ka,Coordination Request,N
ARG,ARSAT-D,-81,Ka,Coordination Request,N
ARG,ARSAT-F,-91.5,Ka,Coordination Request,N
ARG,ARSAT-G,-72,Ka,Coordination Request,N
ARG,ARSAT-H,-38.5,Ka,Coordination Request,Y
ARM,ARMSAT1,71.4,Ka,Coordination Request,N
ARS,SAUDI-FMSS-7-R1,29,Ka,Coordination Request,Y
ARS,STRATSAT-5-R1,41,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 5A-30.5E,30.5,Ka,Notification,Y
ARS/ARB,ARABSAT 5B-26E,26,Ka,Notification,Y
ARS/ARB,ARABSAT 5C-20E,20,Ka,Notification,Y
ARS/ARB,ARABSAT 5D-17E,17,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 6E-34.5E,34.5,Ka,Notification,Y
ARS/ARB,ARABSAT 7A-30.5E,30.5,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 7B-26E,26,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 7C-20E,20,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 7D-7.5E,7.5,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 7E-34.5E,34.5,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 7F-44.5E,44.5,Ka,Notification,Y
ARS/ARB,ARABSAT 7G-11E,11,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 8A-30.5E,30.5,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 8B-26E,26,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 8C-20E,20,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 8D-7.5E,7.5,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 8E-34.5E,34.5,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 8F-44.5E,44.5,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 8G-11E,11,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 8H-17E,17,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 8I-34E,34,Ka,API,Y
ARS/ARB,ARABSAT 8J-39E,39,Ka,Coordination Request,Y
ARS/ARB,ARABSAT 8K-67.1E,67.1,Ka,API,N
ARS/ARB,ARABSAT AS-78E,78,Ka,API,N
ARS/ARB,ARABSAT AS-81.5E,81.5,Ka,API,N
ARS/ARB,ARABSAT-AS-75E,75,Ka,API,N
ARS/ARB,ARABSAT-AS-84.5E,84.5,Ka,API,N
ARS/ARB,ARABSAT-KA-26E,26,Ka,Notification,Y
ARS/ARB,ARABSAT-KA-30.5E,30.5,Ka,Notification,Y
AUS,AUS-NBN-2,135,Ka,Coordination Request,N
AUS,AUS-NBN-3,140,Ka,Coordination Request,N
AUS,AUS-NBN-4,145,Ka,Coordination Request,N
AUS,AUS-NBN-5,150,Ka,Coordination Request,N
AUS,AUSSAT B 152E,152,Ka,API,N
AUS,AUSSAT D 160E FSS,160,Ka,API,N
AUS,AUSSAT F 152E,152,Ka,API,N
AUS,AUSSAT F 156E,156,Ka,Coordination Request,N
AUS,AUSSAT F 160E,160,Ka,Coordination Request,N
AUS,AUSSAT F 164E,164,Ka,API,N
AUS,AUSSAT-G-156E,156,Ka,API,N
AUS,AUSSAT-G-160E,160,Ka,API,N
AUS,DEF-R-SAT-4B 121.0E,121,Ka,Notification,N
AUS,DEF-R-SAT-5B,68,Ka,Coordination Request,N
AUS,DEF-R-SAT-6B,95.6,Ka,Coordination Request,N
AUS,ENDEAVOUR-143E,143,Ka,Coordination Request,N
AUS,ENDEAVOUR-147E,147,Ka,Coordination Request,N
AUS,ENDEAVOUR-166E,166,Ka,Coordination Request,N
AUS,ENDEAVOUR-169E,169,Ka,Coordination Request,N
AUS,KACOMM-1,160,Ka,Coordination Request,N
AUS,KACOMM-2,154,Ka,Coordination Request,N
AUS,KACOMM-3,152,Ka,Coordination Request,N
AUS,KACOMM-4,137.9,Ka,Coordination Request,N
AZE,AZERSAT 102E,102,Ka,API,N
AZE,AZERSAT 108E,108,Ka,API,N
AZE,AZERSAT 10W,-10,Ka,API,Y
AZE,AZERSAT 114E,114,Ka,API,N
AZE,AZERSAT 120E,120,Ka,API,N
AZE,AZERSAT 126E,126,Ka,API,N
AZE,AZERSAT 132E,132,Ka,API,N
AZE,AZERSAT 138E,138,Ka,API,N
AZE,AZERSAT 144E,144,Ka,API,N
AZE,AZERSAT 154E,154,Ka,API,N
AZE,AZERSAT 160E,160,Ka,API,N
AZE,AZERSAT 166E,166,Ka,API,N
AZE,AZERSAT 16W,-16,Ka,API,Y
AZE,AZERSAT 172E,172,Ka,API,N
AZE,AZERSAT 178E,178,Ka,API,N
AZE,AZERSAT 1W,-1,Ka,API,Y
AZE,AZERSAT 22W,-22,Ka,API,Y
AZE,AZERSAT 28W,-28,Ka,API,Y
AZE,AZERSAT 34W,-34,Ka,API,Y
AZE,AZERSAT 38E,38,Ka,API,Y
AZE,AZERSAT 40W,-40,Ka,API,Y
AZE,AZERSAT 45E,45,Ka,Coordination Request,Y
AZE,AZERSAT 47E,47,Ka,API,Y
AZE,AZERSAT 50.5E,50.5,Ka,API,Y
AZE,AZERSAT 55E,55,Ka,API,Y
AZE,AZERSAT 60.5E,60.5,Ka,API,Y
AZE,AZERSAT 65E,65,Ka,API,N
AZE,AZERSAT 70E,70,Ka,API,N
AZE,AZERSAT 74.5E,74.5,Ka,API,N
AZE,AZERSAT 80.5E,80.5,Ka,API,N
AZE,AZERSAT 85E,85,Ka,API,N
AZE,AZERSAT 90E,90,Ka,API,N
AZE,AZERSAT 95.9,95.9,Ka,Coordination Request,N
AZE,AZERSAT 96E,96,Ka,API,N
AZE,AZERSAT A1,43.2,Ka,Coordination Request,Y
AZE,AZERSAT B1,58.5,Ka,Coordination Request,Y
AZE,AZERSAT C,62,Ka,Coordination Request,N
AZE,AZERSAT D,44,Ka,Coordination Request,Y
AZE,AZERSAT E,38,Ka,Coordination Request,Y
B,B-SAT-1A-1,-45,Ka,Coordination Request,Y
B,B-SAT-1C-1,-70,Ka,Coordination Request,N
B,B-SAT-1F-1,-92,Ka,Coordination Request,N
B,B-SAT-1F-2,-92,Ka,API,N
B,B-SAT-1I,-63,Ka,API,Y
B,B-SAT-1I-1,-63,Ka,Coordination Request,Y
B,B-SAT-1L,-37,Ka,Coordination Request,Y
B,B-SAT-1N-1,-84,Ka,Coordination Request,N
B,B-SAT-1O-1,-10,Ka,API,Y
B,B-SAT-1Q,-61,Ka,Notification,Y
B,B-SAT-1R-1,-65,Ka,Coordination Request,Y
B,B-SAT-1S-1,-75,Ka,Coordination Request,N
B,B-SAT-1W-1,-48,Ka,Coordination Request,Y
B,B-SAT-1W-2,-47.5,Ka,Coordination Request,Y
B,B-SAT-1Y,-26,Ka,Coordination Request,Y
B,B-SAT-1Z,-20,Ka,API,Y
B,B-SAT-2F,-92,Ka,Coordination Request,N
B,B-SAT-2N,-84,Ka,Coordination Request,N
B,B-SAT-2N-1,-84,Ka,API,N
BGD,BDSAT,102,Ka,Coordination Request,N
BLR,BTS-2-NP,64.4,Ka,Coordination Request,N
BLR,BTS-3-NP,51.5,Ka,API,Y
BOL,TUPAK KATARI-1,-87.2,Ka,Coordination Request,N
BUL,BULSAT-1.9E,1.9,Ka,Coordination Request,Y
CAN,ANIK-F2,-111.1,Ka,Notification,N
CAN,ANIK-F2R,-111.1,Ka,Coordination Request,N
CAN,ANIK-F3R,-118.7,Ka,Coordination Request,N
CAN,CAN-BSS1 TTAC,-82,Ka,Notification,N
CAN,CAN-BSS-107.3W,-107.3,Ka,API,N
CAN,CAN-BSS19,-103,Ka,Notification,N
CAN,CAN-BSS2 TTAC,-91.1,Ka,Notification,N
CAN,CAN-BSS31,-91,Ka,Coordination Request,N
CAN,CAN-BSS31-A,-91,Ka,API,N
CAN,CAN-BSS36,-107.3,Ka,Coordination Request,N
CAN,CAN-BSS50 (95W),-95,Ka,Coordination Request,N
CAN,CAN-BSS51 (99W),-99,Ka,Coordination Request,N
CAN,CAN-BSS52 (111.1W),-111.1,Ka,Coordination Request,N
CAN,CAN-BSS53 (113W),-113,Ka,Coordination Request,N
CAN,CAN-BSS54 (114.9W),-114.9,Ka,Coordination Request,N
CAN,CAN-BSS60,-95,Ka,API,N
CAN,CAN-BSS7 TTC,-129,Ka,Notification,N
CAN,CAN-BSS9,-86.5,Ka,Notification,N
CAN,CANSAT (91W)-KAV2,-91,Ka,Coordination Request,N
CAN,CANSAT KA-3,-82,Ka,Notification,N
CAN,CANSAT KA-4,-111.1,Ka,Notification,N
CAN,CANSAT KA-5,-118.7,Ka,Notification,N
CAN,CANSAT KA-5X,-118.7,Ka,Notification,N
CAN,CANSAT(107.3W)-CKUKA,-107.3,Ka,Coordination Request,N
CAN,CANSAT(82W)-KA,-82,Ka,Coordination Request,N
CAN,CANSAT(87W)-KA,-87,Ka,Coordination Request,N
CAN,CANSAT(93W)-KA,-93,Ka,Coordination Request,N
CAN,CANSAT-30,-91,Ka,Notification,N
CAN,CANSAT-31,-82,Ka,Notification,N
CAN,CANSAT-49,-109.2,Ka,Coordination Request,N
CAN,CANSAT-50,-107.3,Ka,Coordination Request,N
CAN,CANSAT-61,-15,Ka,Coordination Request,Y
CAN,CANSAT-64,-109.2,Ka,Coordination Request,N
CAN,CANSAT-65,-111.1,Ka,API,N
CAN,CANSAT-66,-82,Ka,API,N
CHL,CHILSAT-1,-102,Ka,API,N
CHN,APMTSAT1-39.5E,39.5,Ka,Coordination Request,Y
CHN,ASIASAT-100.3T,100.3,Ka,API,N
CHN,ASIASAT-100.3U,100.3,Ka,Coordination Request,N
CHN,ASIASAT-100.5T,100.5,Ka,Coordination Request,N
CHN,ASIASAT-100.7U,100.7,Ka,Coordination Request,N
CHN,ASIASAT-105.3T,105.3,Ka,Coordination Request,N
CHN,ASIASAT-105.5R,105.5,Ka,API,N
CHN,ASIASAT-105.5T,105.5,Ka,Coordination Request,N
CHN,ASIASAT-118R,118,Ka,Coordination Request,N
CHN,ASIASAT-119.1W,-119.1,Ka,API,N
CHN,ASIASAT-120V,120,Ka,Coordination Request,N
CHN,ASIASAT-122T,122,Ka,Coordination Request,N
CHN,ASIASAT-46R,46,Ka,API,Y
CHN,ASIASAT-58R,58,Ka,API,Y
CHN,ASIASAT-60R,60,Ka,API,Y
CHN,ASIASAT-60T,60,Ka,Coordination Request,Y
CHN,ASIASAT-71R,71,Ka,Coordination Request,N
CHN,ASIASAT-71U,71,Ka,Coordination Request,N
CHN,ASIASAT-84.2W,-84.2,Ka,API,N
CHN,ASIASAT-90R,90,Ka,API,N
CHN,ASIASAT-96.3W,-96.3,Ka,API,N
CHN,ASIASAT-AAA,122,Ka,Coordination Request,N
CHN,ASIASAT-AAB,118,Ka,Coordination Request,N
CHN,ASIASAT-AKW,122.2,Ka,Coordination Request,N
CHN,ASIASAT-CKW,105.5,Ka,Coordination Request,N
CHN,ASIASAT-CKZ,105.5,Ka,Notification,N
CHN,ASIASAT-EKW,100.5,Ka,Coordination Request,N
CHN,ASIASAT-EKZ,100.5,Ka,Notification,N
CHN,CGSAT-98W,-94.5,Ka,Coordination Request,N
CHN,CGSAT-A02,-104,Ka,API,N
CHN,CGSAT-A03,-37,Ka,API,Y
CHN,CGSAT-A04,-23,Ka,API,Y
CHN,CGSAT-A05,-16,Ka,API,Y
CHN,CGSAT-A06,-2,Ka,API,Y
CHN,CGSAT-A07,1,Ka,API,Y
CHN,CGSAT-A08,13.5,Ka,API,Y
CHN,CGSAT-A09,35,Ka,API,Y
CHN,CGSAT-A10,75,Ka,API,N
CHN,CGSAT-A11,82.5,Ka,API,N
CHN,CGSAT-A12,131,Ka,API,N
CHN,CGSAT-A13,142,Ka,API,N
CHN,CGSAT-A14,158,Ka,API,N
CHN,CHINASAT-115.5E,115.5,Ka,Notification,N
CHN,CHINASAT-44,98,Ka,Notification,N
CHN,CHINASAT-45,101.5,Ka,Notification,N
CHN,CHINASAT-46,105,Ka,Notification,N
CHN,CHINASAT-49,125,Ka,Notification,N
CHN,CHINASAT-64,98,Ka,Notification,N
CHN,CHINASAT-65,103,Ka,Notification,N
CHN,CHINASAT-A1,9.7,Ka,Coordination Request,Y
CHN,CHINASAT-A5,87.5,Ka,Coordination Request,N
CHN,CHINASAT-AL1,-8.5,Ka,Coordination Request,Y
CHN,CHINASAT-AL4,-40,Ka,Coordination Request,Y
CHN,CHINASAT-AL9,-86.3,Ka,Coordination Request,N
CHN,CHINASAT-C1,-86.3,Ka,API,N
CHN,CHINASAT-C10,58.5,Ka,API,Y
CHN,CHINASAT-C11,71.7,Ka,API,N
CHN,CHINASAT-C12,85,Ka,API,N
CHN,CHINASAT-C13,87.5,Ka,API,N
CHN,CHINASAT-C14,92.2,Ka,API,N
CHN,CHINASAT-C15,97.5,Ka,API,N
CHN,CHINASAT-C16,105,Ka,API,N
CHN,CHINASAT-C17,110.5,Ka,API,N
CHN,CHINASAT-C18,115.5,Ka,API,N
CHN,CHINASAT-C19,125,Ka,API,N
CHN,CHINASAT-C2,-69,Ka,API,N
CHN,CHINASAT-C20,126,Ka,Coordination Request,N
CHN,CHINASAT-C21,136,Ka,Coordination Request,N
CHN,CHINASAT-C22,142,Ka,API,N
CHN,CHINASAT-C23,163,Ka,API,N
CHN,CHINASAT-C24,170,Ka,API,N
CHN,CHINASAT-C3,-51.5,Ka,API,Y
CHN,CHINASAT-C4,-40,Ka,API,Y
CHN,CHINASAT-C5,-17,Ka,API,Y
CHN,CHINASAT-C6,-8.5,Ka,API,Y
CHN,CHINASAT-C7,9.7,Ka,API,Y
CHN,CHINASAT-C8,46.5,Ka,API,Y
CHN,CHINASAT-C9,51.5,Ka,API,Y
CHN,CHINASAT-CL11,163,Ka,Coordination Request,N
CHN,CHINASAT-CL2,51.5,Ka,Coordination Request,Y
CHN,CHINASAT-D1,-86.3,Ka,API,N
CHN,CHINASAT-D10,58.5,Ka,API,Y
CHN,CHINASAT-D11,71.7,Ka,API,N
CHN,CHINASAT-D-110.5E,110.5,Ka,Coordination Request,N
CHN,CHINASAT-D-115.5E,115.5,Ka,Coordination Request,N
CHN,CHINASAT-D12,85,Ka,API,N
CHN,CHINASAT-D-125E,125,Ka,Coordination Request,N
CHN,CHINASAT-D14,92.2,Ka,API,N
CHN,CHINASAT-D15,97.5,Ka,API,N
CHN,CHINASAT-D16,105,Ka,API,N
CHN,CHINASAT-D-163E,163,Ka,Coordination Request,N
CHN,CHINASAT-D2,-69,Ka,API,N
CHN,CHINASAT-D20,126,Ka,API,N
CHN,CHINASAT-D21,134,Ka,API,N
CHN,CHINASAT-D22,142,Ka,API,N
CHN,CHINASAT-D24,170,Ka,API,N
CHN,CHINASAT-D3,-51.5,Ka,API,Y
CHN,CHINASAT-D4,-40,Ka,API,Y
CHN,CHINASAT-D5,-17,Ka,API,Y
CHN,CHINASAT-D6,-8.5,Ka,API,Y
CHN,CHINASAT-D7,9.7,Ka,API,Y
CHN,CHINASAT-D8,46.5,Ka,API,Y
CHN,CHINASAT-D-87.5E,87.5,Ka,Coordination Request,N
CHN,CHINASAT-D9,51.5,Ka,API,Y
CHN,CHINASAT-DL4,110.5,Ka,Coordination Request,N
CHN,CHINASAT-DL5,115.5,Ka,Coordination Request,N
CHN,CHINASAT-DL6,125,Ka,Coordination Request,N
CHN,CHINASAT-MSB4,115.5,Ka,Notification,N
CHN,CHINASAT-MSB5,125,Ka,Notification,N
CHN,CHINASAT-ROUTE7,115.5,Ka,Coordination Request,N
CHN,CHINASAT-ROUTE8,125,Ka,Coordination Request,N
CHN,CHNBSAT-92.2E,92.2,Ka,Notification,N
CHN,CHNBSAT-G4-1,62,Ka,API,N
CHN,CHNBSAT-G4-10,115.5,Ka,API,N
CHN,CHNBSAT-G4-11,119,Ka,API,N
CHN,CHNBSAT-G4-12,125,Ka,API,N
CHN,CHNBSAT-G4-13,129,Ka,API,N
CHN,CHNBSAT-G4-14,134,Ka,API,N
CHN,CHNBSAT-G4-15,139,Ka,API,N
CHN,CHNBSAT-G4-2,71,Ka,API,N
CHN,CHNBSAT-G4-3,80,Ka,API,N
CHN,CHNBSAT-G4-4,86,Ka,API,N
CHN,CHNBSAT-G4-5,92.2,Ka,API,N
CHN,CHNBSAT-G4-6,98,Ka,API,N
CHN,CHNBSAT-G4-8,108.5,Ka,API,N
CHN,CHNBSAT-G4-9,113.2,Ka,API,N
CHN,CHNBSAT-K-101.4E,101.4,Ka,Coordination Request,N
CHN,CHNBSAT-K-125.7E,125.7,Ka,Coordination Request,N
CHN,CHNBSAT-K-92.2E,92.2,Ka,Coordination Request,N
CHN,CHNSAT-103E,103,Ka,Coordination Request,N
