Geo_Name,Geo_Code,Projection_Code,Projection_Name,Mid_Year_Ending,Gender,Age,Population_Projection
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,33,24568
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,34,24356
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,35,24415
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,36,24929
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,37,24915
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,38,23932
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,39,22829
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,40,22676
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,41,22737
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,42,23242
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,43,23909
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,44,24816
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,45,25219
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,46,25726
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,47,25695
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,48,25987
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,49,26498
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,50,26397
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,51,26423
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,52,26876
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,53,26387
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,54,25733
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,55,25070
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,56,24636
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,57,23589
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,58,22879
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,59,22537
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,60,21555
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,61,20599
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,62,19595
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,63,19199
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,64,18760
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,65,17981
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,66,17927
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,67,17920
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,68,17623
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,69,17492
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,70,17399
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,71,16004
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,72,15720
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,73,15456
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,74,14763
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,75,13060
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,76,11580
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,77,11068
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,78,10972
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,79,10180
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,80,9718
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,81,8812
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,82,8122
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,83,7301
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,84,6892
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,85,6129
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,86,5527
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,87,4812
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,88,4231
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,89,3475
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,90,3018
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,91,2475
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,92,2038
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,93,1517
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,94,1270
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,95,904
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,96,654
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,97,476
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,98,259
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,99,181
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,100,109
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,101,66
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,102,42
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,103,24
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,104,16
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,105,6
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,106,4
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,107,1
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,108,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,109,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,110,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,111,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,112,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,113,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,114,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,115,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,116,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,117,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,118,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,119,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,120,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,121,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,122,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,123,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,124,0
Northern Ireland,N92000002,PPL,Low Migration,2017,All People,125,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,0,11457
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,1,11818
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,2,12017
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,3,12056
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,4,12389
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,5,12670
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,6,12678
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,7,12484
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,8,12580
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,9,12621
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,10,11998
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,11,11453
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,12,11084
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,13,10982
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,14,10870
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,15,10880
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,16,10934
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,17,11176
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,18,11869
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,19,11567
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,20,11080
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,21,10935
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,22,11054
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,23,11630
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,24,11806
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,25,12187
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,26,12314
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,27,12252
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,28,12285
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,29,12565
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,30,12590
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,31,12771
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,32,12573
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,33,12514
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,34,12472
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,35,12528
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,36,12771
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,37,12783
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,38,12515
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,39,11781
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,40,11675
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,41,11693
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,42,11882
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,43,12299
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,44,12696
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,45,12833
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,46,13244
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,47,13186
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,48,13333
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,49,13464
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,50,13501
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,51,13398
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,52,13745
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,53,13422
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,54,12928
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,55,12812
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,56,12533
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,57,12033
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,58,11574
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,59,11420
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,60,10979
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,61,10381
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,62,9791
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,63,9551
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,64,9499
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,65,9089
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,66,9077
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,67,9179
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,68,9057
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,69,9098
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,70,9156
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,71,8393
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,72,8286
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,73,8148
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,74,7858
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,75,6966
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,76,6280
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,77,6060
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,78,6039
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,79,5624
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,80,5453
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,81,5063
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,82,4706
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,83,4269
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,84,4156
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,85,3749
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,86,3422
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,87,3115
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,88,2747
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,89,2293
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,90,2014
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,91,1682
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,92,1417
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,93,1095
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,94,934
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,95,686
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,96,496
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,97,367
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,98,201
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,99,150
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,100,93
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,101,55
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,102,37
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,103,21
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,104,14
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,105,6
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,106,4
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,107,1
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,108,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,109,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,110,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,111,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,112,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,113,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,114,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,115,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,116,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,117,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,118,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,119,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,120,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,121,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,122,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,123,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,124,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Females,125,0
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,0,12015
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,1,12802
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,2,12608
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,3,12672
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,4,12815
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,5,13323
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,6,13101
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,7,13001
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,8,13274
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,9,13252
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,10,12684
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,11,12063
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,12,11823
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,13,11686
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,14,11325
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,15,11375
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,16,11491
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,17,12104
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,18,12424
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,19,12406
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,20,12021
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,21,12095
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,22,12030
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,23,12122
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,24,11939
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,25,12186
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,26,12253
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,27,12283
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,28,12287
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,29,12320
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,30,12404
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,31,12377
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,32,12360
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,33,12054
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,34,11884
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,35,11887
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,36,12158
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,37,12132
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,38,11417
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,39,11048
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,40,11001
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,41,11044
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,42,11360
Northern Ireland,N92000002,PPL,Low Migration,2017,Males,43,11610
