Month,Page path level 2,Pageviews,Unique Pageviews,Avg. Time on Page,Bounce Rate,% Exit
Oct-16,/disabled-blue-badges/,1,1,00:00:00,0.00%,100.00%
Oct-16,/elections-results/,1,1,00:00:49,0.00%,0.00%
Oct-16,/emergency-school-closures,1,1,00:01:55,0.00%,0.00%
Oct-16,/environmental-health-fixed-penalty-notices/,1,1,00:00:19,0.00%,0.00%
Oct-16,/fire-stations,1,1,00:00:00,100.00%,100.00%
Oct-16,/gritting-routes,1,1,00:00:22,0.00%,0.00%
Oct-16,/libraries,1,1,00:00:04,0.00%,0.00%
Oct-16,/northern-powergrid---demand-and-capacity-data-,1,1,00:00:09,0.00%,0.00%
Oct-16,/number-of-pupils-on-roll-in-primary-schools-by-year-group,1,1,00:00:00,0.00%,100.00%
Oct-16,/number-of-pupils-on-roll-in-primary-schools-by-year-group/,1,1,00:00:00,100.00%,100.00%
Oct-16,/number-of-pupils-on-roll-in-secondary-schools-by-year-group/,1,1,00:00:14,0.00%,0.00%
Oct-16,/parkingaccount/,1,1,00:01:04,0.00%,0.00%
Oct-16,/primary-and-secondary-school-places-appealled-2011-2015/,1,1,00:00:50,0.00%,0.00%
Oct-16,/railway-stations,1,1,00:00:16,0.00%,0.00%
Oct-16,/railway-stations/,1,1,00:00:00,0.00%,100.00%
Oct-16,/rastrick-ward/,1,1,00:00:27,0.00%,0.00%
Oct-16,/retail-food-and-drink/,1,1,00:00:30,0.00%,0.00%
Oct-16,/salary-scales,1,1,00:28:21,0.00%,0.00%
Oct-16,/school-admissions---allocations---primary-schools/,1,1,00:00:00,100.00%,100.00%
Oct-16,/secondary-pupils-on-roll-by-ward-/,1,1,00:00:19,0.00%,0.00%
Oct-16,/secondary-school-preferences-2011-2015/,1,1,00:00:14,0.00%,0.00%
Oct-16,/secondary-schools---pupils-with-english-as-an-additional-language/,1,1,00:00:00,100.00%,100.00%
Oct-16,/secondary-schools---special-educational-needs--sen-/,1,1,00:00:00,0.00%,100.00%
Oct-16,/sports-centres-and-swimming-pools,1,1,00:00:05,0.00%,0.00%
Oct-16,/staff-count---people,1,1,00:14:04,0.00%,0.00%
Oct-16,/station-usage,1,1,00:00:06,0.00%,0.00%
Oct-16,/station-usage/,1,1,00:00:00,0.00%,100.00%
Oct-16,/trade-unions,1,1,00:00:00,100.00%,100.00%
Oct-16,/travel-and-subsistence-rates/,1,1,00:01:50,0.00%,0.00%
Nov-16,/resources/,287,169,00:00:43,50.00%,2.44%
Nov-16,/edit/,111,54,00:00:50,0.00%,0.00%
Nov-16,/calderdale-imd-2015-results-at-lsoa--neighbourhood-and-ward,61,23,00:00:29,0.00%,6.56%
Nov-16,/park-ward,50,25,00:00:21,0.00%,16.00%
Nov-16,/calderdale-imd-2015-results-at-lsoa--neighbourhood-and-ward/,48,35,00:01:32,0.00%,10.42%
Nov-16,/ryburn-ward,48,18,00:00:21,50.00%,20.83%
Nov-16,/town-ward,44,21,00:01:10,0.00%,9.09%
Nov-16,/calder-ward,42,16,00:00:47,0.00%,4.76%
Nov-16,/council-performance,34,22,00:02:03,41.18%,44.12%
Nov-16,/park-ward/,34,24,00:01:42,0.00%,29.41%
Nov-16,/sowerby-bridge-ward,34,17,00:00:12,0.00%,8.82%
Nov-16,/councillor-allowances-and-expenses,33,18,00:01:20,8.33%,12.12%
Nov-16,/town-ward/,32,20,00:01:20,0.00%,12.50%
Nov-16,/warley-ward,32,15,00:00:09,0.00%,6.25%
Nov-16,/councillor-allowances-and-expenses/,31,23,00:02:56,0.00%,35.48%
Nov-16,/calder-ward/,29,20,00:01:09,66.67%,17.24%
Nov-16,/flood-data,29,15,00:00:08,66.67%,27.59%
Nov-16,/brighouse-ward,28,11,00:00:12,0.00%,3.57%
Nov-16,/population-estimate,28,18,00:01:34,50.00%,17.86%
Nov-16,/todmorden-ward,28,16,00:00:14,0.00%,14.29%
Nov-16,/ovenden-ward,27,11,00:00:38,33.33%,3.70%
Nov-16,/flood-sirens,26,12,00:01:03,0.00%,11.54%
Nov-16,/illingworth-and-mixenden-ward,26,13,00:01:25,40.00%,11.54%
Nov-16,/sowerby-bridge-ward/,25,14,00:01:55,0.00%,4.00%
Nov-16,/grants,24,12,00:00:15,25.00%,20.83%
Nov-16,/todmorden-ward/,24,21,00:00:49,100.00%,16.67%
Nov-16,/elland-ward,22,8,00:00:13,0.00%,4.55%
Nov-16,/metro-cards-use-and-savings,22,10,00:00:27,60.00%,22.73%
Nov-16,/rastrick-ward,22,10,00:00:08,0.00%,0.00%
Nov-16,/staff-count---people,21,14,00:00:15,0.00%,4.76%
Nov-16,/street-lights-in-calderdale,21,15,00:00:09,100.00%,23.81%
Nov-16,/contracts,20,10,00:00:18,40.00%,20.00%
Nov-16,/hipperholme-and-lightcliffe-ward,20,10,00:00:12,0.00%,0.00%
Nov-16,/luddendenfoot-ward,20,9,00:00:51,0.00%,5.00%
Nov-16,/brighouse-ward/,19,13,00:00:39,0.00%,5.26%
Nov-16,/countryside-volunteers--expenses-claims,19,12,00:01:30,0.00%,10.53%
Nov-16,/crime-and-safety-data,19,10,00:02:08,0.00%,15.79%
Nov-16,/flood-data/,19,14,00:01:00,0.00%,15.79%
Nov-16,/grants/,19,15,00:01:55,0.00%,31.58%
Nov-16,/ryburn-ward/,19,13,00:01:10,0.00%,5.26%
Nov-16,/skircoat-ward,19,11,00:00:46,0.00%,0.00%
Nov-16,/open-postcode-geo2,18,6,00:00:44,0.00%,0.00%
Nov-16,/organisation-chart,18,8,00:00:31,0.00%,5.56%
Nov-16,/staff-headcount---posts,18,12,00:00:18,0.00%,0.00%
Nov-16,/warley-ward/,18,14,00:00:45,100.00%,22.22%
Nov-16,/food-banks----free-meals-in-calderdale-/,17,11,00:00:47,42.86%,64.71%
Nov-16,/public-health-data-by-ward,17,12,00:00:24,14.29%,17.65%
Nov-16,/flood-sirens/,16,13,00:00:29,0.00%,18.75%
Nov-16,/northowram-and-shelf-ward,16,7,00:00:11,0.00%,0.00%
Nov-16,/open-postcode-geo,16,11,00:00:41,0.00%,25.00%
Nov-16,/illingworth-and-mixenden-ward/,15,9,00:00:18,0.00%,20.00%
Nov-16,/ovenden-ward/,15,11,00:01:01,0.00%,13.33%
Nov-16,/calderdale-data-works-webstats,14,6,00:00:21,0.00%,14.29%
Nov-16,/council-performance/,14,13,00:01:10,0.00%,42.86%
Nov-16,/environmental-health-fixed-penalty-notices,14,7,00:00:13,0.00%,0.00%
Nov-16,/luddendenfoot-ward/,14,8,00:01:43,0.00%,7.14%
Nov-16,/rastrick-ward/,14,9,00:00:23,0.00%,7.14%
Nov-16,/school-admissions---allocations---primary-schools,14,8,00:00:17,50.00%,21.43%
Nov-16,/schools-list,14,10,00:00:54,0.00%,21.43%
Nov-16,/section-251-outturn-statements,14,10,00:04:53,100.00%,21.43%
Nov-16,/senior-salaries,14,9,00:00:14,0.00%,7.14%
Nov-16,/staff-headcount-fte,14,10,00:00:17,0.00%,0.00%
Nov-16,/contracts/,13,7,00:01:41,0.00%,23.08%
Nov-16,/countryside-volunteers--expenses-claims/,13,11,00:01:02,100.00%,30.77%
Nov-16,/environmental-health-fixed-penalty-notices/,13,8,00:01:22,0.00%,15.38%
Nov-16,/greetland-and-stainland-ward,13,8,00:00:05,0.00%,7.69%
Nov-16,/allotments,12,4,00:00:13,0.00%,0.00%
Nov-16,/elland-ward/,12,8,00:00:16,0.00%,0.00%
Nov-16,/primary-school-admission-timeline,12,7,00:01:09,66.67%,16.67%
Nov-16,/staff-count---people/,12,11,00:00:55,0.00%,25.00%
Nov-16,/staff-headcount---posts/,12,11,00:03:09,0.00%,41.67%
Nov-16,/crime-and-safety-data/,11,6,00:01:29,0.00%,18.18%
Nov-16,/hipperholme-and-lightcliffe-ward/,11,7,00:00:20,0.00%,18.18%
Nov-16,/metro-cards-use-and-savings/,11,10,00:01:28,0.00%,18.18%
Nov-16,/new,11,6,00:03:31,0.00%,9.09%
Nov-16,/open-postcode-geo/,11,9,00:00:48,16.67%,27.27%
Nov-16,/payments-to-suppliers/,11,7,00:01:29,0.00%,45.45%
Nov-16,/salary-scales,11,7,00:00:08,33.33%,36.36%
Nov-16,/businesses-with-a-rateable-value-of-less-than-12000,10,7,00:00:15,0.00%,0.00%
Nov-16,/empty-properties,10,9,00:00:27,33.33%,20.00%
Nov-16,/gritting-routes,10,4,00:00:22,0.00%,20.00%
Nov-16,/northowram-and-shelf-ward/,10,6,00:00:17,0.00%,0.00%
Nov-16,/organisation-chart/,10,9,00:00:54,0.00%,10.00%
Nov-16,/payments-to-suppliers,10,7,00:00:09,0.00%,0.00%
Nov-16,/skircoat-ward/,10,6,00:00:24,0.00%,10.00%
Nov-16,/street-lights-in-calderdale/,10,9,00:00:36,100.00%,20.00%
Nov-16,/ancient-monuments,9,3,00:03:57,0.00%,11.11%
Nov-16,/grit-bins,9,5,00:00:31,20.00%,55.56%
Nov-16,/lower-super-output-areas-by-postcode,9,7,00:00:10,0.00%,0.00%
Nov-16,/pupils-on-roll-by-ward,9,5,00:00:11,0.00%,0.00%
Nov-16,/senior-salaries/,9,7,00:00:49,0.00%,22.22%
Nov-16,/calderdale-business-properties---complete-list,8,8,00:00:19,100.00%,50.00%
Nov-16,/elections-results,8,4,00:00:40,33.33%,25.00%
Nov-16,/greetland-and-stainland-ward/,8,7,00:00:15,0.00%,37.50%
Nov-16,/land-and-building-assets,8,4,00:00:11,0.00%,25.00%
Nov-16,/population-estimate/,8,8,00:00:16,0.00%,37.50%
Nov-16,/procurement-card-transactions/,8,4,00:03:25,0.00%,25.00%
Nov-16,/public-health-data-by-ward/,8,7,00:04:29,100.00%,50.00%
Nov-16,/schools-list/,8,5,00:00:34,0.00%,25.00%
Nov-16,/small-business-rate-relief,8,5,00:00:27,40.00%,37.50%
Nov-16,/bike-racks,7,4,00:00:13,0.00%,0.00%
Nov-16,/business-rates-accounts-in-credit,7,6,00:00:12,0.00%,28.57%
Nov-16,/businesses-with-a-rateable-value-of-less-than-12000/,7,5,00:03:58,0.00%,28.57%
Nov-16,/calderdale-data-works-webstats/,7,5,00:01:04,0.00%,14.29%
Nov-16,/childrens-centres,7,6,00:01:42,0.00%,0.00%
Nov-16,/childrens-centres/,7,7,00:00:08,100.00%,71.43%
Nov-16,/council-budget,7,7,00:00:08,0.00%,0.00%
Nov-16,/doctors--surgeries,7,5,00:00:07,0.00%,14.29%
Nov-16,/food-hygiene-ratings-for-calderdale,7,5,00:00:19,20.00%,14.29%
Nov-16,/gritting-routes/,7,5,00:00:28,0.00%,0.00%
Nov-16,/population-forecast,7,5,00:00:41,0.00%,0.00%
Nov-16,/primary-school-preferences-2011-2015,7,3,00:00:13,0.00%,0.00%
Nov-16,/procurement-card-transactions,7,5,00:00:04,100.00%,28.57%
Nov-16,/school-admissions---allocations---primary-schools/,7,7,00:00:42,0.00%,14.29%
Nov-16,/staff-headcount-fte/,7,7,00:00:55,0.00%,57.14%
Nov-16,/calderdale-tourism---business-turnover-derived-from-tourism-and-related-expenditure-2014,6,2,00:01:56,0.00%,0.00%
Nov-16,/calderdale-tourism---business-turnover-derived-from-tourism-and-related-expenditure-2014/,6,4,00:00:13,0.00%,0.00%
Nov-16,/council-tax-charges,6,3,00:00:08,0.00%,16.67%
Nov-16,/empty-properties/,6,6,00:00:33,0.00%,66.67%
Nov-16,/environmental-health---litter-fixed-penalty-notices--fpns-,6,2,00:00:16,0.00%,0.00%
Nov-16,/food-hygiene-ratings-for-calderdale/,6,5,00:00:10,0.00%,66.67%
Nov-16,/jsna,6,4,00:00:16,0.00%,0.00%
Nov-16,/lower-super-output-areas-by-postcode/,6,5,00:01:28,0.00%,33.33%
Nov-16,/new-business-rates-accounts-created,6,6,00:02:19,0.00%,16.67%
Nov-16,/number-of-pupils-on-roll-in-primary-schools,6,4,00:00:11,0.00%,16.67%
Nov-16,/school-admissions---allocations---secondary-schools,6,4,00:00:06,0.00%,16.67%
Nov-16,/council-budget/,5,5,00:03:13,0.00%,20.00%
Nov-16,/council-tax-charges/,5,5,00:00:33,100.00%,40.00%
Nov-16,/disabled-blue-badges,5,2,00:00:18,0.00%,0.00%
Nov-16,/emergency-school-colsures,5,5,00:00:00,100.00%,100.00%
Nov-16,/environmental-health---litter-fixed-penalty-notices--fpns-/,5,4,00:00:24,0.00%,0.00%
Nov-16,/food-banks----free-meals-in-calderdale-,5,5,00:00:08,0.00%,0.00%
Nov-16,/free-school-meals-by-ward---primary-schools,5,4,00:00:09,50.00%,20.00%
Nov-16,/free-school-meals-by-ward---secondary-schools-,5,4,00:00:09,0.00%,20.00%
Nov-16,/grit-bins/,5,4,00:00:29,0.00%,0.00%
Nov-16,/jsna/,5,3,00:02:09,0.00%,20.00%
Nov-16,/land-and-building-assets/,5,5,00:00:43,0.00%,20.00%
Nov-16,/pay-policy,5,3,00:00:05,0.00%,0.00%
Nov-16,/primary-school-admission-timeline/,5,5,00:00:24,0.00%,0.00%
Nov-16,/primary-schools---pupils-with-english-as-an-additional-language,5,3,00:00:26,100.00%,60.00%
Nov-16,/public-toilets,5,3,00:00:11,33.33%,60.00%
Nov-16,/pupils-on-roll-by-ward/,5,5,00:00:18,0.00%,0.00%
Nov-16,/test,5,3,00:03:21,0.00%,0.00%
Nov-16,/activity/,4,2,00:00:07,0.00%,0.00%
Nov-16,/business-rates-accounts-in-credit/,4,4,00:00:08,0.00%,50.00%
Nov-16,/calderdale-business-properties---complete-list/,4,4,00:00:00,0.00%,100.00%
Nov-16,/calderdale-tourism---sector-breakdown-of-trip-expenditure-2014,4,3,00:00:13,0.00%,25.00%
Nov-16,/cemeteries,4,3,00:00:08,0.00%,0.00%
Nov-16,/cinemas,4,3,00:00:08,0.00%,0.00%
Nov-16,/elections-results/,4,4,00:01:27,0.00%,25.00%
Nov-16,/environmental-permits,4,3,00:00:14,0.00%,0.00%
Nov-16,/fraud,4,2,00:00:07,0.00%,0.00%
Nov-16,/mains-water-suuply,4,1,00:00:04,0.00%,0.00%
Nov-16,/new-business-rates-accounts-created/,4,3,00:00:08,50.00%,75.00%
Nov-16,/number-of-pupils-on-roll-in-primary-schools/,4,4,00:01:35,0.00%,50.00%
Nov-16,/open-postcode-geo2/,4,3,00:00:22,0.00%,50.00%
Nov-16,/pay-policy/,4,3,00:01:04,0.00%,25.00%
Nov-16,/primary-and-secondary-school-places-appealled-2011-2015,4,2,00:00:03,0.00%,0.00%
Nov-16,/primary-schools---free-school-meals,4,2,00:00:36,0.00%,25.00%
Nov-16,/primary-schools---free-school-meals/,4,3,00:01:01,0.00%,50.00%
Nov-16,/secondary-school-preferences-2011-2015,4,2,00:00:11,0.00%,0.00%
Nov-16,/secondary-schools---special-educational-needs--sen-,4,2,00:00:04,0.00%,0.00%
Nov-16,/youth-organisations/,4,4,00:00:33,100.00%,75.00%
Nov-16,/allotments/,3,2,00:00:11,0.00%,0.00%
Nov-16,/calderdale-tourism---sector-breakdown-of-trip-expenditure-2014/,3,2,00:00:25,0.00%,33.33%
Nov-16,/cemeteries/,3,2,00:00:18,0.00%,0.00%
Nov-16,/environmental-health-service-requests-2010-11-2014-15/,3,3,00:10:54,100.00%,33.33%
Nov-16,/mains-water-suuply/,3,1,00:01:22,0.00%,33.33%
Nov-16,/number-of-pupils-on-roll-in-secondary-schools-by-year-group,3,1,00:00:29,0.00%,33.33%
Nov-16,/parking-spaces,3,3,00:01:26,0.00%,0.00%
Nov-16,/parkingaccount,3,2,00:00:05,0.00%,0.00%
Nov-16,/polling-stations/,3,3,00:00:00,100.00%,100.00%
Nov-16,/population-forecast/,3,2,00:07:08,0.00%,33.33%
Nov-16,/primary-school-preferences-2011-2015/,3,3,00:01:03,0.00%,0.00%
Nov-16,/public-food-register,3,2,00:00:08,0.00%,0.00%
Nov-16,/public-toilets/,3,3,00:00:42,100.00%,33.33%
Nov-16,/salary-scales/,3,3,00:00:33,0.00%,33.33%
Nov-16,/school-admissions---allocations---secondary-schools/,3,3,00:00:53,0.00%,0.00%
Nov-16,/secondary-pupils-on-roll-by-ward-,3,3,00:00:59,0.00%,0.00%
Nov-16,/secondary-schools---free-school-meals,3,2,00:00:21,0.00%,33.33%
Nov-16,/small-business-rate-relief/,3,2,00:01:22,0.00%,0.00%
Nov-16,/trade-unions,3,2,00:00:14,0.00%,0.00%
Nov-16,/travel-and-subsistence-rates,3,2,00:00:06,0.00%,0.00%
Nov-16,/bike-racks/,2,2,00:00:00,0.00%,100.00%
Nov-16,/chemists-and-pharmacies,2,2,00:00:08,0.00%,0.00%
Nov-16,/cinemas/,2,2,00:00:15,0.00%,0.00%
Nov-16,/council-budget-calderdale,2,2,00:00:05,0.00%,50.00%
Nov-16,/council-constitution,2,1,00:00:16,0.00%,50.00%
Nov-16,/customer-transactions,2,1,00:00:06,0.00%,0.00%
Nov-16,/disabled-blue-badges/,2,2,00:00:36,0.00%,0.00%
Nov-16,/doctors--surgeries/,2,2,00:07:02,0.00%,0.00%
Nov-16,/emergency-school-closures,2,2,00:00:28,0.00%,0.00%
Nov-16,/environmental-health-service-requests-2010-11-2014-15,2,1,00:00:08,0.00%,0.00%
Nov-16,/football-and-rugby-pitches/,2,2,00:00:00,100.00%,100.00%
Nov-16,/fraud/,2,2,00:01:21,0.00%,0.00%
Nov-16,/free-school-meals-by-ward---secondary-schools-/,2,2,00:01:35,0.00%,50.00%
Nov-16,/libraries,2,1,00:00:26,0.00%,50.00%
Nov-16,/number-of-penalty-charge-notices--pcns--issued-and-ranked-by-street-,2,1,00:00:13,0.00%,0.00%
Nov-16,/number-of-pupils-on-roll-in-secondary-schools,2,1,00:00:04,0.00%,0.00%
Nov-16,/parish-boundaries,2,1,00:00:05,0.00%,50.00%
Nov-16,/parking-permits,2,1,00:00:04,0.00%,0.00%
Nov-16,/parking-spaces/,2,2,00:00:00,0.00%,100.00%
Nov-16,/parkingaccount/,2,2,00:13:40,0.00%,0.00%
Nov-16,/primary-and-secondary-school-places-appealled-2011-2015/,2,2,00:00:42,0.00%,0.00%
Nov-16,/primary-schools---pupils-with-english-as-an-additional-language/,2,2,00:00:35,100.00%,50.00%
Nov-16,/public-health-funerals,2,2,00:00:44,50.00%,50.00%
Nov-16,/retail-food-and-drink,2,1,00:00:03,0.00%,0.00%
Nov-16,/road-safety-training-delivered-in-calderdale-primary-schools-2015-2016,2,1,00:00:14,0.00%,0.00%
Nov-16,/road-safety-training-delivered-in-calderdale-primary-schools-2015-2016/,2,2,00:01:08,0.00%,50.00%
Nov-16,/school-participation-in-bikeability/,2,2,00:01:00,50.00%,50.00%
Nov-16,/secondary-school-preferences-2011-2015/,2,2,00:01:13,0.00%,0.00%
Nov-16,/secondary-schools---free-school-meals/,2,2,00:00:19,100.00%,50.00%
Nov-16,/secondary-schools---special-educational-needs--sen-/,2,2,00:00:27,0.00%,0.00%
Nov-16,/section-251-outturn-statements/,2,2,00:00:27,0.00%,0.00%
Nov-16,/skate-and-bmx-parks,2,1,00:00:07,0.00%,0.00%
Nov-16,/skate-and-bmx-parks/,2,1,00:00:09,0.00%,0.00%
Nov-16,/tennis-courts/,2,1,00:09:49,0.00%,50.00%
Nov-16,/test-dataset,2,1,00:01:38,0.00%,0.00%
Nov-16,/trade-unions/,2,2,00:01:09,0.00%,0.00%
Nov-16,/youth-organisations,2,1,00:00:03,0.00%,0.00%
Nov-16,/aaa,1,1,00:00:00,0.00%,100.00%
Nov-16,/allotments-calderdale,1,1,00:01:03,0.00%,0.00%
Nov-16,/approved-venues,1,1,00:00:22,0.00%,0.00%
Nov-16,/bowling-greens/,1,1,00:00:00,100.00%,100.00%
Nov-16,/british-cycling-calderdale-ride-log,1,1,00:00:06,0.00%,0.00%
Nov-16,/british-cycling-calderdale-ride-log/,1,1,00:00:00,0.00%,100.00%
Nov-16,/calderdale-carbon-dioxide-emissions-and-trajectory-2005-to-2014-,1,1,00:13:05,0.00%,0.00%
Nov-16,/contracts-calderdale,1,1,00:00:00,0.00%,100.00%
Nov-16,/council-budget-calderdale/,1,1,00:00:00,0.00%,100.00%
Nov-16,/council-venues/,1,1,00:00:00,100.00%,100.00%
Nov-16,/customer-transactions/,1,1,00:11:45,0.00%,0.00%
Nov-16,/dentists,1,1,00:00:00,100.00%,100.00%
Nov-16,/environmental-permits/,1,1,00:01:39,0.00%,0.00%
Nov-16,/football-and-rugby-pitches,1,1,00:00:08,0.00%,0.00%
Nov-16,/free-school-meals-by-ward---primary-schools/,1,1,00:01:16,0.00%,0.00%
Nov-16,/libraries/,1,1,00:00:40,0.00%,0.00%
Nov-16,/mixed-water-supply,1,1,00:00:00,100.00%,100.00%
Nov-16,/northern-powergrid---demand-and-capacity-data-/,1,1,00:00:00,100.00%,100.00%
Nov-16,/number-of-penalty-charge-notices--pcns--issued-and-ranked-by-street-/,1,1,00:00:41,0.00%,0.00%
Nov-16,/number-of-pupils-on-roll-in-secondary-schools/,1,1,00:01:53,0.00%,0.00%
Nov-16,/parish-boundaries/,1,1,00:00:31,0.00%,0.00%
Nov-16,/parking-permits/,1,1,00:00:19,0.00%,0.00%
Nov-16,/places-of-worship-in-calderdale,1,1,00:15:37,0.00%,0.00%
Nov-16,/places-of-worship-in-calderdale/,1,1,00:00:00,100.00%,100.00%
Nov-16,/planning-applications,1,1,00:00:34,0.00%,0.00%
Nov-16,/post-offices,1,1,00:00:03,0.00%,0.00%
Nov-16,/post-offices/,1,1,00:01:43,0.00%,0.00%
Nov-16,/primary-schools---special-educational-needs--sen-,1,1,00:00:00,100.00%,100.00%
Nov-16,/public-food-register/,1,1,00:00:17,0.00%,0.00%
Nov-16,/public-health-funerals/,1,1,00:00:00,0.00%,100.00%
Nov-16,/resource_add/,1,1,00:00:03,0.00%,0.00%
Nov-16,/retail-food-and-drink/,1,1,00:00:37,0.00%,0.00%
Nov-16,/school-participation-in-bikeability,1,1,00:00:00,0.00%,100.00%
Nov-16,/secondary-schools---pupils-with-english-as-an-additional-language/,1,1,00:00:00,100.00%,100.00%
Nov-16,/sports-centres-and-swimming-pools,1,1,00:00:00,100.00%,100.00%
Nov-16,/station-usage/,1,1,00:00:23,0.00%,0.00%
Nov-16,/test2,1,1,00:00:59,0.00%,0.00%
Nov-16,/travel-and-subsistence-rates/,1,1,00:00:08,0.00%,0.00%
Nov-16,/traveline,1,1,00:00:00,0.00%,100.00%
Nov-16,/ward-boundaries/,1,1,00:00:00,100.00%,100.00%
Dec-16,/resources/,180,88,00:00:42,0.00%,2.78%
Dec-16,/edit/,164,40,00:00:17,0.00%,2.44%
Dec-16,/town-ward,95,34,00:00:44,0.00%,7.37%
Dec-16,/calderdale-imd-2015-results-at-lsoa--neighbourhood-and-ward,85,30,00:01:13,0.00%,7.06%
Dec-16,/park-ward,76,31,00:01:01,22.22%,13.16%
Dec-16,/calderdale-imd-2015-results-at-lsoa--neighbourhood-and-ward/,72,60,00:01:13,75.00%,15.28%
Dec-16,/town-ward/,67,45,00:01:28,100.00%,14.93%
Dec-16,/park-ward/,58,45,00:02:14,33.33%,20.69%
Dec-16,/council-performance,51,26,00:02:16,16.67%,17.65%
Dec-16,/ovenden-ward,40,13,00:01:06,0.00%,0.00%
Dec-16,/open-postcode-geo2,35,21,00:00:23,0.00%,11.43%
Dec-16,/countryside-volunteers--expenses-claims,30,20,00:01:01,0.00%,10.00%
Dec-16,/todmorden-ward,30,13,00:00:25,0.00%,6.67%
Dec-16,/flood-data,29,11,00:01:46,50.00%,13.79%
Dec-16,/todmorden-ward/,29,23,00:02:45,0.00%,20.69%
Dec-16,/lower-super-output-areas-by-postcode,28,15,00:00:57,0.00%,7.14%
Dec-16,/public-health-funerals,27,18,00:01:34,33.33%,14.81%
Dec-16,/emergency-school-closures,26,5,00:00:37,0.00%,7.69%
Dec-16,/council-performance/,24,19,00:01:45,0.00%,33.33%
Dec-16,/ovenden-ward/,23,19,00:01:35,0.00%,17.39%
Dec-16,/sowerby-bridge-ward,23,10,00:00:55,0.00%,21.74%
Dec-16,/citizens-advice,22,6,00:01:10,0.00%,4.55%
Dec-16,/councillors,21,12,00:02:26,0.00%,14.29%
Dec-16,/population-estimate,21,12,00:00:43,0.00%,19.05%
Dec-16,/calderdale-business-properties---complete-list,20,16,00:00:37,16.67%,25.00%
Dec-16,/elland-ward,20,5,00:00:29,0.00%,5.00%
Dec-16,/business-rates-accounts-in-credit,19,14,00:01:39,50.00%,42.11%
Dec-16,/calder-ward,18,7,00:00:43,33.33%,22.22%
Dec-16,/council-budget-calderdale,18,11,00:01:41,0.00%,16.67%
Dec-16,/public-health-funerals/,18,17,00:03:38,100.00%,44.44%
Dec-16,/calderdale-data-works-webstats,17,7,00:00:48,0.00%,17.65%
Dec-16,/crime-and-safety-data,17,10,00:00:26,0.00%,23.53%
Dec-16,/flood-data/,17,12,00:01:09,100.00%,11.76%
Dec-16,/food-banks----free-meals-in-calderdale-/,17,12,00:00:31,75.00%,52.94%
Dec-16,/emergency-school-closures/,16,6,00:01:58,0.00%,0.00%
Dec-16,/open-postcode-geo2/,16,13,00:00:58,0.00%,31.25%
Dec-16,/section-251-budget-statements,16,11,00:03:06,75.00%,18.75%
Dec-16,/superfast-broadband-postcodes----west-yorkshire,16,10,00:02:47,33.33%,37.50%
Dec-16,/calderdale-carbon-dioxide-emissions-and-trajectory-2005-to-2014-,15,9,00:04:48,0.00%,13.33%
Dec-16,/councillor-allowances-and-expenses,15,10,00:01:47,33.33%,20.00%
Dec-16,/food-banks----free-meals-in-calderdale-,15,11,00:00:29,11.11%,20.00%
Dec-16,/northowram-and-shelf-ward,15,7,00:01:03,0.00%,13.33%
Dec-16,/public-food-register,15,14,00:02:16,66.67%,20.00%
Dec-16,/brighouse-ward,14,4,00:01:13,0.00%,0.00%
Dec-16,/doctors--surgeries,14,6,00:00:05,0.00%,28.57%
Dec-16,/countryside-volunteers--expenses-claims/,13,10,00:00:25,0.00%,15.38%
Dec-16,/empty-properties,13,10,00:05:04,71.43%,53.85%
Dec-16,/organisation-chart,13,7,00:00:39,0.00%,7.69%
Dec-16,/ryburn-ward,13,4,00:00:12,0.00%,0.00%
Dec-16,/sowerby-bridge-ward/,13,9,00:01:50,0.00%,7.69%
Dec-16,/ryburn-ward/,12,7,00:00:50,0.00%,16.67%
Dec-16,/section-251-outturn-statements,12,7,00:01:50,0.00%,16.67%
Dec-16,/staff-headcount---posts,12,10,00:00:10,0.00%,0.00%
Dec-16,/council-budget-calderdale/,11,10,00:07:28,0.00%,27.27%
Dec-16,/food-hygiene-ratings-for-calderdale,11,6,00:00:44,60.00%,36.36%
Dec-16,/illingworth-and-mixenden-ward,11,6,00:02:45,0.00%,18.18%
Dec-16,/senior-salaries,11,7,00:00:31,0.00%,9.09%
Dec-16,/brighouse-ward/,10,5,00:01:26,0.00%,10.00%
Dec-16,/crime-and-safety-data/,10,6,00:04:43,0.00%,10.00%
Dec-16,/elland-ward/,10,8,00:02:13,0.00%,0.00%
Dec-16,/lower-super-output-areas-by-postcode/,10,10,00:00:33,0.00%,10.00%
Dec-16,/organisation-chart/,10,9,00:01:02,50.00%,20.00%
Dec-16,/population-estimate/,10,10,00:01:18,0.00%,10.00%
Dec-16,/public-health-data-by-ward,10,10,00:00:08,0.00%,20.00%
Dec-16,/rastrick-ward,10,3,00:00:12,0.00%,0.00%
Dec-16,/staff-headcount-fte,10,7,00:00:30,0.00%,0.00%
Dec-16,/businesses-with-a-rateable-value-of-less-than-12000,9,5,00:00:11,0.00%,22.22%
Dec-16,/calderdale-data-works-webstats/,9,8,00:00:31,100.00%,11.11%
Dec-16,/contracts-calderdale,9,4,00:00:21,100.00%,22.22%
Dec-16,/doctors--surgeries/,9,6,00:00:22,0.00%,11.11%
Dec-16,/grants,9,6,00:00:33,0.00%,11.11%
