Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC131201001,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201002,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201003,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201004,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201005,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201006,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201007,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201008,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201009,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201010,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201011,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201012,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201013,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201014,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201015,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201016,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201017,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201018,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,928.69,HRG UK       
FCOGPC131201019,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,824.65,HRG UK       
FCOGPC131201020,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,824.65,HRG UK       
FCOGPC131201021,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201022,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201023,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131201024,31/12/13,Taxicabs/Limousines,United Kingdom,Travel Agencies,508.68,RAFFLES PRIVATE HIRE L
FCOGPC131201025,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,846.59,HRG UK       
FCOGPC131201026,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,4401.54,HRG UK       
FCOGPC131201027,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,4401.54,HRG UK       
FCOGPC131201028,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,4401.54,HRG UK       
FCOGPC131201029,31/12/13,Travel Agencies,Indonesia,Travel Agencies,1107.21,BAYU BUANA TRAVEL - NC
FCOGPC131201030,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK     
FCOGPC131201031,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK     
FCOGPC131201032,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK     
FCOGPC131201033,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK     
FCOGPC131201034,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK     
FCOGPC131201035,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK     
FCOGPC131201036,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK     
FCOGPC131201037,18/12/13,Utilities/Elec/Gas/H2O/Sani,Qatar,Utilities,757.42,QATAR COOL
FCOGPC131201038,20/12/13,Utilities/Elec/Gas/H2O/Sani,"Virgin Islands, British",Utilities,597.45,BVI ELECTRICITY CORP
FCOGPC131201039,24/12/13,Utilities/Elec/Gas/H2O/Sani,Iceland,Utilities,555.08,Orkuveita Rvik
FCOGPC131201040,24/12/13,Utilities/Elec/Gas/H2O/Sani,Saint Lucia,Utilities,1339.73,CABLE & WIRELESS (WI)
