Department Family                                 ,Entity                                            ,Date                   ,Expense Type                                      ,Expense Area                                      ,Supplier                                          ,Transaction Number                                ,Amount               ,VAT Registration Number                           
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,P/L - Operating Income                            ,Zoology Research CLSD                             ,Key Travel                                        ,PINV      168734                                  ,             900.7900,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,Professional Printing                             ,PEG Internal Comms                                ,Witherbys Lithoflow                               ,PINV      168759                                  ,            1448.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Audit & Risk Assurance                        ,Marks Sattin                                      ,PINV      168712                                  ,            1261.9800,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Welcome&Information                        ,Spring Personnel                                  ,PINV      168713                                  ,            4288.9200,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Welcome&Information                        ,Spring Personnel                                  ,PINV      168715                                  ,             245.7600,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Welcome&Information                        ,Spring Personnel                                  ,PINV      168715                                  ,            4782.0800,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Welcome&Information                        ,Spring Personnel                                  ,PINV      168740                                  ,             327.6800,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Welcome&Information                        ,Spring Personnel                                  ,PINV      168740                                  ,            3641.2400,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      168742                                  ,             682.4400,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      168745                                  ,             822.8000,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Welcome&Information                        ,Spring Personnel                                  ,PINV      168749                                  ,            2329.2100,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Acquisitions (Books & Collections)                ,Sci L&A Collections&Reader Services               ,Office Depot (Guilbert UK Ltd)                    ,PINV      168974                                  ,             890.4000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,Sci L&A Collections&Reader Services               ,Eurobase People                                   ,PINV      168865                                  ,             240.3200,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,Sci L&A Collections&Reader Services               ,Eurobase People                                   ,PINV      168865                                  ,            2932.1600,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Harvey Nash PLC                                   ,PINV      168837                                  ,            1320.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,Tring Visitor Services (FOH)                      ,Hays Construction & Property                      ,PINV      168970                                  ,             835.8000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,Tring Visitor Services (FOH)                      ,Hays Construction & Property                      ,PINV      168972                                  ,             743.2700,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Audit & Risk Assurance                        ,Marks Sattin                                      ,PINV      168787                                  ,             591.2800,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,PEG Interactive Media CLOSED                      ,PFJ Recruitment Consultants                       ,PINV      168924                                  ,             630.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,PEG Interactive Media CLOSED                      ,PFJ Recruitment Consultants                       ,PINV      168926                                  ,             476.2800,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,PEG Interactive Media CLOSED                      ,PFJ Recruitment Consultants                       ,PINV      168938                                  ,            1050.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,PEG Interactive Media CLOSED                      ,PFJ Recruitment Consultants                       ,PINV      168940                                  ,            1050.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,PEG Interactive Media CLOSED                      ,PFJ Recruitment Consultants                       ,PINV      168941                                  ,             476.2800,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,PEG Interactive Media CLOSED                      ,PFJ Recruitment Consultants                       ,PINV      168943                                  ,             840.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,PEG I&D Design Studio CLOSED                      ,Source                                            ,PINV      168762                                  ,             504.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,PEG I&D Design Studio CLOSED                      ,Source                                            ,PINV      168763                                  ,             504.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,PEG I&D Design Studio CLOSED                      ,Source                                            ,PINV      168764                                  ,             448.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,PEG Directorate & Resources                       ,Spring Personnel                                  ,PINV      168789                                  ,             515.2000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,Sci L&A Collections&Reader Services               ,Spring Personnel                                  ,PINV      168819                                  ,              44.9500,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,Sci L&A Collections&Reader Services               ,Spring Personnel                                  ,PINV      168819                                  ,             548.4200,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Spring Personnel                                  ,PINV      168821                                  ,             690.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Spring Personnel                                  ,PINV      168830                                  ,             503.1000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Spring Personnel                                  ,PINV      168835                                  ,             503.1000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,Science Administration Team                       ,Spring Personnel                                  ,PINV      168872                                  ,             652.8000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,Sci L&A Collections&Reader Services               ,Spring Personnel                                  ,PINV      168873                                  ,              56.1900,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,Sci L&A Collections&Reader Services               ,Spring Personnel                                  ,PINV      168873                                  ,             685.5300,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,Science Administration Team                       ,Spring Personnel                                  ,PINV      168874                                  ,             652.8000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Welcome&Information                        ,Spring Personnel                                  ,PINV      168899                                  ,            1215.6800,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      168900                                  ,             542.0800,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,PEG Interactive Media CLOSED                      ,Spring Personnel                                  ,PINV      168920                                  ,            1449.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Agency Temporary Staff Costs                      ,PEG Interactive Media CLOSED                      ,Spring Personnel                                  ,PINV      168921                                  ,            1811.2500,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Lab Consumables                                   ,Zoology Research CLSD                             ,CHARTERHOUSE AQUATICS                             ,PGPC        5426                                  ,              49.8700,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Lab Consumables                                   ,Zoology Curation                                  ,CILS LTD                                          ,PGPC        5426                                  ,             489.4000,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Lab Consumables                                   ,Zoology Research CLSD                             ,EUROGENTEC                                        ,PGPC        5426                                  ,             257.9500,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Lab Consumables                                   ,Zoology Research CLSD                             ,EUROGENTEC                                        ,PGPC        5426                                  ,             514.7700,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Lab Consumables                                   ,Zoology Curation                                  ,MULTIPHARMACY.COM                                 ,PGPC        5426                                  ,              20.0400,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Lab Consumables                                   ,Mineralogy Facility                               ,QMX LABORATORIES LIMITED                          ,PGPC        5396                                  ,            3489.0000,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,IT Equipment < £5k                                ,Science Research & Consulting Office              ,HOTEL 53                                          ,PGPC        5349                                  ,              98.0000,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,IT Equipment < £5k                                ,Mineralogy Research                               ,PAYPAL  DOCTORINHOU                               ,PGPC        5349                                  ,             676.4500,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,IT Software                                       ,VE Production Special Effects                     ,37SIGNALS-CHARGE.COM                              ,PGPC        5346                                  ,              12.8200,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,IT Software                                       ,VE Production Special Effects                     ,DRI Extended Download                             ,PGPC        5346                                  ,               4.7300,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,IT Software                                       ,VE Production Special Effects                     ,DRI MovieSherlock Prof                            ,PGPC        5346                                  ,              28.0200,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Lab Consumables                                   ,Zoology Research CLSD                             ,Barclay Card                                      ,PGPC        5426                                  ,               9.9800,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,Botany Administration                             ,Barclay Card                                      ,PGPC        5417                                  ,              15.8100,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Barclay Card                                      ,PGPC        5419                                  ,              37.7500,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Barclay Card                                      ,PGPC        5422                                  ,               1.0400,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,Zoology Admin                                     ,Barclay Card                                      ,PGPC        5422                                  ,              14.4800,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Barclay Card                                      ,PGPC        5426                                  ,               1.0700,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,Zoology Admin                                     ,Barclay Card                                      ,PGPC        5426                                  ,              40.1100,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,Zoology Admin                                     ,Barclay Card                                      ,PGPC        5358                                  ,               9.2900,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,Entomology Admin                                  ,Barclay Card                                      ,PGPC        5358                                  ,             117.5700,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,Mineralogy Admin                                  ,Barclay Card                                      ,PGPC        5389                                  ,               0.5400,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,Zoology Admin                                     ,Barclay Card                                      ,PGPC        5389                                  ,              20.5600,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,Mineralogy Admin                                  ,Barclay Card                                      ,PGPC        5396                                  ,             285.9600,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Barclay Card                                      ,PGPC        5399                                  ,               7.9000,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,Entomology Admin                                  ,Barclay Card                                      ,PGPC        5315                                  ,              -6.4500,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,Palaeontology Admin                               ,Barclay Card                                      ,PGPC        5315                                  ,              -2.4400,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,Palaeontology Admin                               ,Barclay Card                                      ,PGPC        5316                                  ,               2.4400,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,Entomology Admin                                  ,Barclay Card                                      ,PGPC        5316                                  ,               6.4500,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Barclay Card                                      ,PGPC        5323                                  ,               8.6800,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Irrecoverable VAT                                 ,Botany Administration                             ,Barclay Card                                      ,PGPC        5358                                  ,               9.2900,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Hospitality                                       ,DCS HR Organisational Development                 ,NATURAL HISTORY MUSEUM                            ,PGPC        5419                                  ,              32.2000,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Hospitality                                       ,DCS HR Organisational Development                 ,NATURAL HISTORY MUSEUM                            ,PGPC        5419                                  ,              46.2500,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Hospitality                                       ,Science Directorate                               ,NATURAL HISTORY MUSEUM                            ,PGPC        5422                                  ,              82.0000,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Hospitality                                       ,PEG Directorate & Resources                       ,RISTORANTE BENEDICTA                              ,PGPC        5340                                  ,              50.6500,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Hospitality                                       ,VE Production Display & Conservation              ,SARL BIEN MANGER                                  ,PGPC        5423                                  ,              27.3500,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Hospitality                                       ,PEG Directorate & Resources                       ,STARBUCKS                                         ,PGPC        5340                                  ,               3.9900,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Hospitality                                       ,DCS HR Organisational Development                 ,NATURAL HISTORY MUSEUM                            ,PGPC        5419                                  ,               1.0500,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Cleaning&FM Contract                              ,Est Hskpg SK                                      ,Servest (Sherwood) Ltd                            ,PINV      168973                                  ,            4091.9700,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Cleaning&FM Contract                              ,Est Hskpg SK                                      ,Servest (Sherwood) Ltd                            ,PINV      168973                                  ,            4293.6400,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Cleaning&FM Contract                              ,Est Hskpg SK                                      ,Servest (Sherwood) Ltd                            ,PINV      168973                                  ,            6017.2200,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Cleaning&FM Contract                              ,Est Hskpg SK                                      ,Servest (Sherwood) Ltd                            ,PINV      168973                                  ,            6389.0900,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Cleaning&FM Contract                              ,Est Hskpg SK                                      ,Servest (Sherwood) Ltd                            ,PINV      168973                                  ,           12262.9200,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Cleaning&FM Contract                              ,Est Hskpg SK                                      ,Servest (Sherwood) Ltd                            ,PINV      168973                                  ,           80239.5200,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Equip Hire & Maintenance (Leases)                 ,VE Production Display & Conservation              ,Armstrong Landscapes Ltd                          ,PINV      168785                                  ,            3684.7500,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Equip Hire & Maintenance (Leases)                 ,Sci L&A Collections&Reader Services               ,Office Depot (Guilbert UK Ltd)                    ,PINV      168974                                  ,               9.3400,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Equip Hire & Maintenance (Leases)                 ,Sci L&A Collections&Reader Services               ,Office Depot (Guilbert UK Ltd)                    ,PINV      168974                                  ,             114.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Equipment < £5k                                   ,VE Production Special Effects                     ,Emcor Facility Services Ltd                       ,PINV      168811                                  ,             536.9200,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Equipment < £5k                                   ,VE Production Special Effects                     ,Emcor Facility Services Ltd                       ,PINV      168812                                  ,             582.9400,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Equipment < £5k                                   ,Zoology Facility                                  ,Office Depot (Guilbert UK Ltd)                    ,PINV      168974                                  ,             228.2000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Equipment < £5k                                   ,VE Production Display & Conservation              ,Working at Height Ltd                             ,PINV      168773                                  ,             781.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Exhibition Production                             ,PEG Visitor Offer Strat Non Exh Proj              ,Black Cat Displays Ltd                            ,PINV      168792                                  ,            1526.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Freelancers / Self-employed                       ,PEG Learning Programme Developers                 ,J. A. Preece                                      ,PINV      168965                                  ,             690.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Freelancers / Self-employed                       ,PEG Learning Programme Developers                 ,Martin Rapley                                     ,PINV      168966                                  ,             600.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,CISION UK                                         ,PINV      168895                                  ,               4.7600,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Computers In Personnel Ltd                        ,PINV      168886                                  ,              38.1600,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Harvey Nash PLC                                   ,PINV      168837                                  ,               8.4000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,LexisNexis                                        ,PINV      168905                                  ,               2.7400,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Marks Sattin                                      ,PINV      168787                                  ,               3.7600,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Museums Association                               ,PINV      168847                                  ,               0.6800,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,Entomology Admin                                  ,Office Depot (Guilbert UK Ltd)                    ,PINV      168974                                  ,               2.7900,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Office Depot (Guilbert UK Ltd)                    ,PINV      168974                                  ,               9.3800,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,Zoology Admin                                     ,Office Depot (Guilbert UK Ltd)                    ,PINV      168974                                  ,              32.5000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,Palaeontology Admin                               ,Office Depot (Guilbert UK Ltd)                    ,PINV      168974                                  ,              34.4200,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Precise                                           ,PINV      168880                                  ,               2.7200,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,QA Ltd                                            ,PINV      168778                                  ,              63.6000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Recall Ltd                                        ,PINV      168838                                  ,               3.5600,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168821                                  ,               4.3900,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168830                                  ,               3.2000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168835                                  ,               3.2000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168872                                  ,               4.1500,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168874                                  ,               4.1500,                                                  
