Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC131000848,17/10/13,Hotels/Motels/Resorts,United States of America,Hotels,951.52,ACCOMMODATION PROVIDER
FCOGPC131000849,17/10/13,Hotels/Motels/Resorts,China,Hotels,845.39,ACCOMMODATION PROVIDER
FCOGPC131000850,18/10/13,Hotels/Motels/Resorts,Switzerland,Hotels,693.61,ACCOMMODATION PROVIDER
FCOGPC131000851,18/10/13,Hotels/Motels/Resorts,Switzerland,Hotels,519.59,ACCOMMODATION PROVIDER
FCOGPC131000852,18/10/13,Hotels/Motels/Resorts,"Korea, Republic of",Hotels,2262.57,ACCOMMODATION PROVIDER
FCOGPC131000853,18/10/13,Hotels/Motels/Resorts,Jamaica,Hotels,1106.57,ACCOMMODATION PROVIDER
FCOGPC131000854,18/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,784.00,ACCOMMODATION PROVIDER
FCOGPC131000855,18/10/13,Hotels/Motels/Resorts,Indonesia,Hotels,676.91,ACCOMMODATION PROVIDER
FCOGPC131000856,18/10/13,Hotels/Motels/Resorts,United States of America,Hotels,549.97,ACCOMMODATION PROVIDER
FCOGPC131000857,21/10/13,Hotels/Motels/Resorts,Peru,Hotels,747.96,ACCOMMODATION PROVIDER
FCOGPC131000858,21/10/13,Hotels/Motels/Resorts,Indonesia,Hotels,-612.58,ACCOMMODATION PROVIDER
FCOGPC131000859,21/10/13,Hotels/Motels/Resorts,Indonesia,Hotels,598.73,ACCOMMODATION PROVIDER
FCOGPC131000860,21/10/13,Hotels/Motels/Resorts,Indonesia,Hotels,524.05,ACCOMMODATION PROVIDER
FCOGPC131000861,21/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1433.60,ACCOMMODATION PROVIDER
FCOGPC131000862,21/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,2355.30,ACCOMMODATION PROVIDER
FCOGPC131000863,21/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1327.60,ACCOMMODATION PROVIDER
FCOGPC131000864,21/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,849.05,ACCOMMODATION PROVIDER
FCOGPC131000865,21/10/13,Hotels/Motels/Resorts,Russia,Hotels,837.61,ACCOMMODATION PROVIDER
FCOGPC131000866,21/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,900.00,ACCOMMODATION PROVIDER
FCOGPC131000867,21/10/13,Hotels/Motels/Resorts,Switzerland,Hotels,1008.36,ACCOMMODATION PROVIDER
FCOGPC131000868,21/10/13,Hotels/Motels/Resorts,United States of America,Hotels,769.16,ACCOMMODATION PROVIDER
FCOGPC131000869,21/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,721.50,ACCOMMODATION PROVIDER
FCOGPC131000870,21/10/13,Hotels/Motels/Resorts,Switzerland,Hotels,1808.90,ACCOMMODATION PROVIDER
FCOGPC131000871,21/10/13,Hotels/Motels/Resorts,Jamaica,Hotels,636.11,ACCOMMODATION PROVIDER
FCOGPC131000872,21/10/13,Hotels/Motels/Resorts,Jamaica,Hotels,553.86,ACCOMMODATION PROVIDER
FCOGPC131000873,21/10/13,Hotels/Motels/Resorts,Jam,Hotels,1091.63,ACCOMMODATION PROVIDER
FCOGPC131000874,21/10/13,Hotels/Motels/Resorts,Maldives,Hotels,5557.19,ACCOMMODATION PROVIDER
FCOGPC131000875,21/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,671.10,ACCOMMODATION PROVIDER
FCOGPC131000876,21/10/13,Hotels/Motels/Resorts,Canada,Hotels,589.65,ACCOMMODATION PROVIDER
FCOGPC131000877,21/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1990.00,ACCOMMODATION PROVIDER
FCOGPC131000878,21/10/13,Hotels/Motels/Resorts,Switzerland,Hotels,1087.07,ACCOMMODATION PROVIDER
FCOGPC131000879,21/10/13,Hotels/Motels/Resorts,Switzerland,Hotels,1101.11,ACCOMMODATION PROVIDER
FCOGPC131000880,21/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,890.40,ACCOMMODATION PROVIDER
FCOGPC131000881,21/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,4739.00,ACCOMMODATION PROVIDER
FCOGPC131000882,21/10/13,Hotels/Motels/Resorts,China,Hotels,676.67,ACCOMMODATION PROVIDER
FCOGPC131000883,21/10/13,Hotels/Motels/Resorts,China,Hotels,598.59,ACCOMMODATION PROVIDER
FCOGPC131000884,22/10/13,Hotels/Motels/Resorts,Japan,Hotels,779.34,ACCOMMODATION PROVIDER
FCOGPC131000885,22/10/13,Hotels/Motels/Resorts,South Africa,Hotels,8999.82,ACCOMMODATION PROVIDER
FCOGPC131000886,22/10/13,Hotels/Motels/Resorts,"Korea, Republic of",Hotels,539.60,ACCOMMODATION PROVIDER
FCOGPC131000887,22/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1260.00,ACCOMMODATION PROVIDER
FCOGPC131000888,22/10/13,Hotels/Motels/Resorts,"Korea, Republic of",Hotels,957.61,ACCOMMODATION PROVIDER
FCOGPC131000889,22/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,518.40,ACCOMMODATION PROVIDER
FCOGPC131000890,22/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,522.00,ACCOMMODATION PROVIDER
FCOGPC131000891,22/10/13,Hotels/Motels/Resorts,United States of America,Hotels,920.41,ACCOMMODATION PROVIDER
FCOGPC131000892,23/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1713.00,ACCOMMODATION PROVIDER
FCOGPC131000893,23/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1235.18,ACCOMMODATION PROVIDER
FCOGPC131000894,23/10/13,Hotels/Motels/Resorts,"Korea, Republic of",Hotels,811.67,ACCOMMODATION PROVIDER
FCOGPC131000895,23/10/13,Hotels/Motels/Resorts,"Korea, Republic of",Hotels,2535.03,ACCOMMODATION PROVIDER
FCOGPC131000896,24/10/13,Hotels/Motels/Resorts,Germany,Hotels,1001.93,ACCOMMODATION PROVIDER
FCOGPC131000897,24/10/13,Hotels/Motels/Resorts,Germany,Hotels,906.92,ACCOMMODATION PROVIDER
FCOGPC131000898,24/10/13,Hotels/Motels/Resorts,Germany,Hotels,745.32,ACCOMMODATION PROVIDER
FCOGPC131000899,24/10/13,Hotels/Motels/Resorts,Germany,Hotels,879.09,ACCOMMODATION PROVIDER
FCOGPC131000900,24/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1436.40,ACCOMMODATION PROVIDER
FCOGPC131000901,24/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1014.00,ACCOMMODATION PROVIDER
FCOGPC131000902,24/10/13,Hotels/Motels/Resorts,Ecuador,Hotels,698.80,ACCOMMODATION PROVIDER
FCOGPC131000903,25/10/13,Hotels/Motels/Resorts,Malaysia,Hotels,2638.57,ACCOMMODATION PROVIDER
FCOGPC131000904,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1724.00,ACCOMMODATION PROVIDER
FCOGPC131000905,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1136.65,ACCOMMODATION PROVIDER
FCOGPC131000906,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,783.00,ACCOMMODATION PROVIDER
FCOGPC131000907,28/10/13,Hotels/Motels/Resorts,United States of America,Hotels,1270.64,ACCOMMODATION PROVIDER
FCOGPC131000908,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,681.00,ACCOMMODATION PROVIDER
FCOGPC131000909,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,520.40,ACCOMMODATION PROVIDER
FCOGPC131000910,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,777.00,ACCOMMODATION PROVIDER
FCOGPC131000911,28/10/13,Hotels/Motels/Resorts,Canada,Hotels,567.70,ACCOMMODATION PROVIDER
FCOGPC131000912,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,625.00,ACCOMMODATION PROVIDER
FCOGPC131000913,28/10/13,Hotels/Motels/Resorts,Turkey,Hotels,973.74,ACCOMMODATION PROVIDER
FCOGPC131000914,28/10/13,Hotels/Motels/Resorts,Philippines,Hotels,4056.78,ACCOMMODATION PROVIDER
FCOGPC131000915,28/10/13,Hotels/Motels/Resorts,United States of America,Hotels,826.09,ACCOMMODATION PROVIDER
FCOGPC131000916,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,544.74,ACCOMMODATION PROVIDER
FCOGPC131000917,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,524.00,ACCOMMODATION PROVIDER
FCOGPC131000918,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,525.00,ACCOMMODATION PROVIDER
FCOGPC131000919,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,534.00,ACCOMMODATION PROVIDER
FCOGPC131000920,28/10/13,Hotels/Motels/Resorts,United States of America,Hotels,521.67,ACCOMMODATION PROVIDER
FCOGPC131000921,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,500.00,ACCOMMODATION PROVIDER
FCOGPC131000922,28/10/13,Hotels/Motels/Resorts,United States of America,Hotels,1028.48,ACCOMMODATION PROVIDER
FCOGPC131000923,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,601.25,ACCOMMODATION PROVIDER
FCOGPC131000924,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,582.25,ACCOMMODATION PROVIDER
FCOGPC131000925,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1580.56,ACCOMMODATION PROVIDER
FCOGPC131000926,28/10/13,Hotels/Motels/Resorts,Canada,Hotels,559.18,ACCOMMODATION PROVIDER
FCOGPC131000927,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,501.10,ACCOMMODATION PROVIDER
FCOGPC131000928,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,612.00,ACCOMMODATION PROVIDER
FCOGPC131000929,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,579.70,ACCOMMODATION PROVIDER
FCOGPC131000930,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,752.00,ACCOMMODATION PROVIDER
FCOGPC131000931,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1254.40,ACCOMMODATION PROVIDER
FCOGPC131000932,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,919.20,ACCOMMODATION PROVIDER
FCOGPC131000933,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1589.60,ACCOMMODATION PROVIDER
FCOGPC131000934,28/10/13,Hotels/Motels/Resorts,India,Hotels,628.20,ACCOMMODATION PROVIDER
FCOGPC131000935,28/10/13,Hotels/Motels/Resorts,India,Hotels,617.97,ACCOMMODATION PROVIDER
FCOGPC131000936,28/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,-552.80,ACCOMMODATION PROVIDER
FCOGPC131000937,28/10/13,Hotels/Motels/Resorts,USA,Hotels,783.30,ACCOMMODATION PROVIDER
FCOGPC131000938,28/10/13,Hotels/Motels/Resorts,United States of America,Hotels,536.68,ACCOMMODATION PROVIDER
FCOGPC131000939,28/10/13,Hotels/Motels/Resorts,United States of America,Hotels,590.35,ACCOMMODATION PROVIDER
FCOGPC131000940,28/10/13,Hotels/Motels/Resorts,Luxembourg,Hotels,871.97,ACCOMMODATION PROVIDER
FCOGPC131000941,28/10/13,Hotels/Motels/Resorts,United States of America,Hotels,536.68,ACCOMMODATION PROVIDER
FCOGPC131000942,28/10/13,Hotels/Motels/Resorts,United States of America,Hotels,536.68,ACCOMMODATION PROVIDER
FCOGPC131000943,28/10/13,Hotels/Motels/Resorts,United States of America,Hotels,536.68,ACCOMMODATION PROVIDER
FCOGPC131000944,29/10/13,Hotels/Motels/Resorts,Japan,Hotels,3678.97,ACCOMMODATION PROVIDER
FCOGPC131000945,29/10/13,Hotels/Motels/Resorts,United States of America,Hotels,-1283.66,ACCOMMODATION PROVIDER
FCOGPC131000946,29/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,2820.00,ACCOMMODATION PROVIDER
FCOGPC131000947,29/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,540.00,ACCOMMODATION PROVIDER
FCOGPC131000948,29/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1213.40,ACCOMMODATION PROVIDER
FCOGPC131000949,29/10/13,Hotels/Motels/Resorts,Indonesia,Hotels,741.61,ACCOMMODATION PROVIDER
FCOGPC131000950,29/10/13,Hotels/Motels/Resorts,United Arab Emirates,Hotels,1089.63,ACCOMMODATION PROVIDER
FCOGPC131000951,29/10/13,Hotels/Motels/Resorts,"Korea, Republic of",Hotels,1826.42,ACCOMMODATION PROVIDER
FCOGPC131000952,29/10/13,Hotels/Motels/Resorts,Indonesia,Hotels,748.85,ACCOMMODATION PROVIDER
FCOGPC131000953,29/10/13,Hotels/Motels/Resorts,South Africa,Hotels,524.52,ACCOMMODATION PROVIDER
FCOGPC131000954,29/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,722.03,ACCOMMODATION PROVIDER
FCOGPC131000955,29/10/13,Hotels/Motels/Resorts,Morocco,Hotels,625.89,ACCOMMODATION PROVIDER
FCOGPC131000956,29/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,579.00,ACCOMMODATION PROVIDER
FCOGPC131000957,29/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,-579.00,ACCOMMODATION PROVIDER
FCOGPC131000958,30/10/13,Hotels/Motels/Resorts,Morocco,Hotels,1055.48,ACCOMMODATION PROVIDER
FCOGPC131000959,30/10/13,Hotels/Motels/Resorts,Australia,Hotels,651.18,ACCOMMODATION PROVIDER
FCOGPC131000960,30/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,589.85,ACCOMMODATION PROVIDER
FCOGPC131000961,30/10/13,Hotels/Motels/Resorts,United States of America,Hotels,538.46,ACCOMMODATION PROVIDER
FCOGPC131000962,31/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,640.00,ACCOMMODATION PROVIDER
FCOGPC131000963,31/10/13,Hotels/Motels/Resorts,Oman,Hotels,582.00,ACCOMMODATION PROVIDER
FCOGPC131000964,31/10/13,Hotels/Motels/Resorts,Kuwait,Hotels,909.35,ACCOMMODATION PROVIDER
FCOGPC131000965,31/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1667.20,ACCOMMODATION PROVIDER
FCOGPC131000966,31/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,843.25,ACCOMMODATION PROVIDER
FCOGPC131000967,31/10/13,Hotels/Motels/Resorts,Morocco,Hotels,502.44,ACCOMMODATION PROVIDER
FCOGPC131000968,11/10/13,Insurance Sales/Underwrite,Bermuda,Insurance,692.22,FREISENBRUCH MEYER INS
FCOGPC131000969,03/10/13,Automotive Tire Stores,Jamaica,Motoring,932.28,CHAD-AD DISTRIB
FCOGPC131000970,07/10/13,Motor Vehicle Supply/New Parts,Mexico,Motoring,525.82,CRISTALES Y SERV POLAN
FCOGPC131000971,07/10/13,Car & Truck Dealers/New/Used,Greece,Motoring,565.60,BMW SFAKIANAKIS
FCOGPC131000972,08/10/13,Office/Photo Equipment,United Kingdom,Motoring,946.86,MARTIN YALE INT
FCOGPC131000973,08/10/13,Office/Photo Equipment,United Kingdom,Motoring,946.86,MARTIN YALE INT
FCOGPC131000974,14/10/13,Car & Truck Dealers/New/Used,Qatar,Motoring,1413.94,ALFARDAN PREMIE
FCOGPC131000975,15/10/13,Auto Service Shops/Non Dealer,Indonesia,Motoring,680.18,CV LIMA BERSAUDARA
FCOGPC131000976,16/10/13,Car & Truck Dealers/New/Used,Ecuador,Motoring,1020.68,AUTEC
FCOGPC131000977,18/10/13,Auto Service Shops/Non Dealer,Brazil,Motoring,505.12,OFICINA VISCONDE
FCOGPC131000978,21/10/13,Car & Truck Dealers/New/Used,Panama,Motoring,721.00,PREMIER MOTOR GROUP
FCOGPC131000979,25/10/13,Automotive Parts Stores,Brazil,Motoring,995.57,WIDMEN
FCOGPC131000980,28/10/13,Automotive Tire Stores,Mexico,Motoring,1462.67,LLANTERA CHAPULTEPEC
FCOGPC131000981,01/10/13,Stationery Stores,United Kingdom,Other Retailers,510.00,PICCOLO
FCOGPC131000982,02/10/13,Cosmetic Stores,Mexico,Other Retailers,1057.26,TOLEDO REFRIGERACION
FCOGPC131000983,03/10/13,Book Stores,Japan,Other Retailers,717.70,YANO RESEARCH ONLINE S
FCOGPC131000984,09/10/13,Computer Software Stores,Iceland,Other Retailers,548.91,Advania Lager
FCOGPC131000985,09/10/13,Book Stores,Luxembourg,Other Retailers,576.65,Amazon *Mktplce EU-UK
FCOGPC131000986,14/10/13,Florists,Spain,Other Retailers,684.08,LOS VIVEROS FLORABELLA
FCOGPC131000987,15/10/13,Book Stores,Luxembourg,Other Retailers,690.99,Amazon *Mktplce EU-UK
FCOGPC131000988,15/10/13,Stationery Stores,United Kingdom,Other Retailers,514.00,PICCOLO
FCOGPC131000989,15/10/13,Stationery Stores,United Kingdom,Other Retailers,1000.00,PICCOLO
FCOGPC131000990,16/10/13,Wholesale Clubs,Russia,Other Retailers,976.57,METRO STORE 1013
FCOGPC131000991,17/10/13,Book Stores,Luxembourg,Other Retailers,748.99,Amazon *Mktplce EU-UK
FCOGPC131000992,21/10/13,Computers/Peripherals/Software,United Kingdom,Other Retailers,858.65,MISCO
FCOGPC131000993,22/10/13,Wholesale Clubs,Russia,Other Retailers,792.19,METRO STORE 1013
FCOGPC131000994,24/10/13,Computer Software Stores,Bulgaria,Other Retailers,674.21,PLESIO COMPUTERS EAD
FCOGPC131000995,25/10/13,Computer Software Stores,Brazil,Other Retailers,1456.10,INFORDADOS
FCOGPC131000996,25/10/13,Stationery Stores,United Kingdom,Other Retailers,1010.75,BANNER BUSINESS SERVIC
FCOGPC131000997,31/10/13,Misc General Merchandise,Fiji,Other Retailers,553.90,UNIVERSAL ELECTRONIC
FCOGPC131000998,31/10/13,Stationery Stores,Uruguay,Other Retailers,1478.43,PAPELERIA ALDO
FCOGPC131000999,09/10/13,Continuity/Subscription Mercht,Hone Kong,Recurring Transaction,553.52,MING PAO NEWSPAPERS LT
FCOGPC131001000,18/10/13,Continuity/Subscription Mercht,Israel,Recurring Transaction,561.39,THE HERALD TRIBUNE
FCOGPC131001001,01/10/13,Computer Program/Sys Design,United Kingdom,Services,506.39,XMA LTD
FCOGPC131001002,01/10/13,Computer Program/Sys Design,United Kingdom,Services,893.89,XMA LTD
FCOGPC131001003,01/10/13,Member Organizations - Def,Bolivia,Services,531.99,LINKSER CAINCO
FCOGPC131001004,02/10/13,Misc Publishing & Printing,United Kingdom,Services,582.41,G4S SECURE
FCOGPC131001005,02/10/13,Misc Publishing & Printing,Ecuador,Services,761.03,OSG PRINT
FCOGPC131001006,02/10/13,Misc Publishing & Printing,Ecuador,Services,580.89,OSG PRINT
FCOGPC131001007,02/10/13,Misc Publishing & Printing,United Kingdom,Services,561.60,OPP LIMITED
FCOGPC131001008,02/10/13,Business/Secretarial School,United Kingdom,Services,514.80,BIP SOLUTIONS
FCOGPC131001009,03/10/13,Schools - Default,United Kingdom,Services,1296.00,WWW.PRACADEMY.CO.UK
FCOGPC131001010,03/10/13,Telecommunication Services,Mexico,Services,1075.85,SERV ALESTRA TELMARK
FCOGPC131001011,03/10/13,Computer Program/Sys Design,United Kingdom,Services,5441.20,GMA LTD
FCOGPC131001012,04/10/13,Gov'T Serv - Default,Oman,Services,658.37,IRANIAN RESTAURANT
FCOGPC131001013,04/10/13,Advertising Services,Australia,Services,1367.23,SEEK LEARNING
FCOGPC131001014,07/10/13,Computer Program/Sys Design,United Kingdom,Services,759.16,XMA LTD
FCOGPC131001015,07/10/13,Business Services - Default,Taiwan,Services,3309.41,CHIH YUAN
FCOGPC131001016,08/10/13,Motor Home/Rv Rentals,Hong Kong,Services,566.20,ACE HIRE CAR SERVICE L
FCOGPC131001017,08/10/13,Advertising Services,Malaysia,Services,598.86,STAR PUBLICATIONS BHD
FCOGPC131001018,08/10/13,Computer Program/Sys Design,United Kingdom,Services,520.77,XMA LTD
FCOGPC131001019,08/10/13,Exterminating/Disinfect Serv,Brunei Darussalam,Services,1228.91,RENTOKIL INITIAL (B) S
FCOGPC131001020,09/10/13,Telecommunication Services,Iceland,Services,591.48,Vodafone/verslanirKrin
FCOGPC131001021,09/10/13,Computer Program/Sys Design,United Kingdom,Services,864.87,XMA LTD
FCOGPC131001022,10/10/13,Professional Services - Def,Australia,Services,598.63,INFORMA AUSTRALIA PL
FCOGPC131001023,11/10/13,Business Services - Default,United Kingdom,Services,1403.01,PERSONAL STRENGTHS (UK
FCOGPC131001024,11/10/13,Business Services - Default,United Kingdom,Services,1403.01,PERSONAL STRENGTHS (UK
FCOGPC131001025,11/10/13,Misc Publishing & Printing,Ecuador,Services,842.77,OSG PRINT
FCOGPC131001026,14/10/13,Misc Publishing & Printing,United Kingdom,Services,815.50,ENSIGN MOTIFS
FCOGPC131001027,14/10/13,Computer Program/Sys Design,United Kingdom,Services,585.92,XMA LTD
FCOGPC131001028,14/10/13,Computer Program/Sys Design,United Kingdom,Services,728.30,XMA LTD
FCOGPC131001029,14/10/13,Telecommunication Services,Iceland,Services,851.84,Vodafone/verslanirSkut
FCOGPC131001030,15/10/13,Schools - Default,India,Services,735.64,YAYASAN MUDRA SWARI SA
FCOGPC131001031,15/10/13,Telecommunication Equipment,United Kingdom,Services,878.99,NYCOMM LTD
FCOGPC131001032,15/10/13,Computer Program/Sys Design,United Kingdom,Services,520.77,XMA LTD
FCOGPC131001033,15/10/13,Computer Program/Sys Design,United Kingdom,Services,646.10,XMA LTD
FCOGPC131001034,15/10/13,Air Cond/Refrig Repair Shop,Jamaica,Services,606.58,GEDDES REFRIGER
FCOGPC131001035,15/10/13,Air Cond/Refrig Repair Shop,Jamaica,Services,548.56,GEDDES REFRIGER
FCOGPC131001036,16/10/13,Computer Program/Sys Design,United Kingdom,Services,520.77,XMA LTD
FCOGPC131001037,16/10/13,Computer Program/Sys Design,United Kingdom,Services,646.10,XMA LTD
FCOGPC131001038,16/10/13,Colleges/Univ/Jc/Profession,United Kingdom,Services,680.00,WWW.PORT.AC.UK
FCOGPC131001039,17/10/13,Commercial Photo/Art/Graph,United Kingdom,Services,529.00,WWW.GETTYIMAGES.COM
FCOGPC131001040,17/10/13,Telecommunication Services,El Salvador,Services,607.15,TELECOM CALL CENTER
FCOGPC131001041,17/10/13,Computer Program/Sys Design,United Kingdom,Services,991.30,XMA LTD
FCOGPC131001042,17/10/13,Computer Program/Sys Design,United Kingdom,Services,791.64,XMA LTD
FCOGPC131001043,17/10/13,Charitable/Soc Service Orgs,United Kingdom,Services,660.00,R INST OF INTL AFFAIRS
FCOGPC131001044,17/10/13,Business Services - Default,Colombia,Services,860.49,GRUPO G Y T
FCOGPC131001045,18/10/13,Professional Services - Def,United Kingdom,Services,648.40,IIA - UK & IRELAND
FCOGPC131001046,18/10/13,Computer Program/Sys Design,United Kingdom,Services,737.87,XMA LTD
FCOGPC131001047,18/10/13,Computer Program/Sys Design,United Kingdom,Services,948.82,XMA LTD
FCOGPC131001048,18/10/13,Computer Program/Sys Design,United Kingdom,Services,814.64,XMA LTD
FCOGPC131001049,18/10/13,Schools - Default,United Kingdom,Services,720.00,CONTINUITY SHOP
FCOGPC131001050,21/10/13,Colleges/Univ/Jc/Profession,United Kingdom,Services,1030.00,UNIVERSITYOFDURHAM
FCOGPC131001051,21/10/13,Computer Program/Sys Design,United Kingdom,Services,530.67,XMA LTD
FCOGPC131001052,21/10/13,Computer Program/Sys Design,United Kingdom,Services,868.66,XMA LTD
FCOGPC131001053,21/10/13,Computer Program/Sys Design,United Kingdom,Services,662.10,XMA LTD
FCOGPC131001054,21/10/13,Computer Program/Sys Design,United Kingdom,Services,791.54,XMA LTD
FCOGPC131001055,21/10/13,Computer Program/Sys Design,United Kingdom,Services,972.35,XMA LTD
FCOGPC131001056,21/10/13,Real Est Agnts & Mgrs Rentals,United Kingdom,Services,805.56,LEVEL 39 LTD
FCOGPC131001057,21/10/13,Professional Services - Def,United Kingdom,Services,612.00,IIA - UK & IRELAND
FCOGPC131001058,21/10/13,Clean/Maint/Janitorial Serv,Australia,Services,598.72,METICULOUS CLEANING
FCOGPC131001059,21/10/13,Clean/Maint/Janitorial Serv,Australia,Services,764.43,METICULOUS CLEANING
FCOGPC131001060,21/10/13,Clean/Maint/Janitorial Serv,Australia,Services,684.25,METICULOUS CLEANING
FCOGPC131001061,21/10/13,Business Services - Default,Indonesia,Services,916.79,SEMPURNA FOTO COPY
FCOGPC131001062,21/10/13,Business Services - Default,Indonesia,Services,561.73,SEMPURNA FOTO COPY
FCOGPC131001063,21/10/13,Business Services - Default,Indonesia,Services,1031.46,SEMPURNA FOTO COPY
FCOGPC131001064,21/10/13,Business Services - Default,Indonesia,Services,801.92,SEMPURNA FOTO COPY
FCOGPC131001065,21/10/13,Civic/Social/Fraternal Assc,United Kingdom,Services,566.35,THE TRAVELLERS CLUB
FCOGPC131001066,22/10/13,Member Organizations - Def,United Kingdom,Services,534.36,WWW.IMECHE.ORG
FCOGPC131001067,22/10/13,Misc Publishing & Printing,United Kingdom,Services,1326.31,FIRST COLOUR
FCOGPC131001068,22/10/13,Misc Publishing & Printing,United Kingdom,Services,1305.01,FIRST COLOUR
FCOGPC131001069,22/10/13,Employment/Temp Help Agen,Australia,Services,1130.62,CHANDLER MACLEOD GRP
FCOGPC131001070,22/10/13,Professional Services - Def,United Kingdom,Services,1201.20,IIA - UK & IRELAND
FCOGPC131001071,23/10/13,Schools - Default,United Kingdom,Services,874.80,QA-IQ LTD
FCOGPC131001072,23/10/13,Telecommunication Services,United Kingdom,Services,1200.00,ESENDEX LIMITED
FCOGPC131001073,23/10/13,Computer Program/Sys Design,United Kingdom,Services,506.39,XMA LTD
FCOGPC131001074,23/10/13,Computer Program/Sys Design,United Kingdom,Services,608.24,XMA LTD
FCOGPC131001075,24/10/13,Colleges/Univ/Jc/Profession,United Kingdom,Services,826.65,SJS SUPPLIES
FCOGPC131001076,24/10/13,Business/Secretarial School,United Kingdom,Services,600.00,KAPLAN FINANCIAL LTD
FCOGPC131001077,24/10/13,Business/Secretarial School,United Kingdom,Services,600.00,KAPLAN FINANCIAL LTD
FCOGPC131001078,25/10/13,Colleges/Univ/Jc/Profession,United Kingdom,Services,788.94,BPP PROF EDUCATION
FCOGPC131001079,28/10/13,Misc Publishing & Printing,Australia,Services,839.22,FAIRFAX MEDIA GRP V
FCOGPC131001080,28/10/13,Misc Publishing & Printing,Australia,Services,839.22,FAIRFAX MEDIA GRP V
FCOGPC131001081,28/10/13,Misc Publishing & Printing,United Kingdom,Services,982.00,CBSOUTDOOR.CO.UK
FCOGPC131001082,28/10/13,Advertising Services,Korea ,Services,600.06,FEDEXKINKOS KOREA 4311
FCOGPC131001083,28/10/13,Gov'T Serv - Default,Bahrain,Services,1346.67,ELECT & WATER AUTHORIT
FCOGPC131001084,28/10/13,Gov'T Serv - Default,Bahrain,Services,1375.16,ELECT & WATER AUTHORIT
FCOGPC131001085,28/10/13,Gov'T Serv - Default,Bahrain,Services,1522.00,ELECT & WATER AUTHORIT
FCOGPC131001086,28/10/13,Colleges/Univ/Jc/Profession,United Kingdom,Services,1320.00,WWW.LSE.AC.UK
FCOGPC131001087,29/10/13,Computer Program/Sys Design,United Kingdom,Services,686.26,XMA LTD
FCOGPC131001088,30/10/13,Charitable/Soc Service Orgs,United Kingdom,Services,540.00,CHATHAM HOUSE
FCOGPC131001089,30/10/13,"Cable, Sat, Pay Tv/Radio Svcs",Australia,Services,734.63,FINE MUSIC 102/5
