Wakefield Council Purchase Card Spend for Quarter 1st January 2017 to 31st March 2017,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Purpose of Spend,Type,Transaction No.,Seq No.,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,P-Card Tran,Contract
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160886,312,13/01/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160894,106,10/02/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160894,138,10/02/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160894,451,10/02/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160902,153,10/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160902,287,10/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160902,426,10/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160905,214,21/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160907,222,28/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160889,106,24/01/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160889,131,24/01/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160889,141,24/01/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160889,169,24/01/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160889,170,24/01/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160889,182,24/01/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160904,2,15/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160904,18,15/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160904,25,15/03/2017,18.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160904,26,15/03/2017,18.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160904,41,15/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160906,67,24/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160906,103,24/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160906,108,24/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160906,143,24/03/2017,18.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160906,144,24/03/2017,18.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160906,205,24/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160906,225,24/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160906,226,24/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160906,379,24/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160906,530,24/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160907,353,28/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160886,415,13/01/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160908,171,29/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LALS,Travel & Public Transport Expenses,Revenue,160907,102,28/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,6,Housing Services,LEEDS BRADFORD AIRPORT,Travel & Public Transport Expenses,Revenue,160904,153,15/03/2017,22.71,Nil,AUTOMOBILE PARKING LOTS AND GARAGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,6,Housing Services,LEEDS CITY COUNCIL,Travel & Public Transport Expenses,Revenue,160886,268,13/01/2017,2.00,Nil,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,6,Housing Services,LEEDS CITY COUNCIL,Travel & Public Transport Expenses,Revenue,160894,133,10/02/2017,3.00,Nil,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LEEDS TICKET OFFICE,Travel & Public Transport Expenses,Revenue,160910,114,31/03/2017,7.40,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LEONARDO HOTEL,Travel & Public Transport Expenses,Revenue,160905,222,21/03/2017,57.60,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LONDON SHAFTESBURY,Travel & Public Transport Expenses,Revenue,160886,25,13/01/2017,31.50,Nil,AUTOMOBILE PARKING LOTS AND GARAGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,P,Public Health,LUL TICKET MACHINE,Travel & Public Transport Expenses,Revenue,160901,54,07/03/2017,9.80,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,P,Public Health,LUL TICKET MACHINE,Travel & Public Transport Expenses,Revenue,160908,54,29/03/2017,4.90,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,P,Public Health,LUL TICKET MACHINE,Travel & Public Transport Expenses,Revenue,160908,57,29/03/2017,4.90,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,P,Public Health,LUL TICKET MACHINE,Travel & Public Transport Expenses,Revenue,160908,58,29/03/2017,4.90,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,P,Public Health,LUL TICKET MACHINE,Travel & Public Transport Expenses,Revenue,160901,39,07/03/2017,12.30,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,M6 TOLL,Travel & Public Transport Expenses,Revenue,160896,18,22/02/2017,3.33,Nil,BRIDGE AND ROAD FEES TOLLS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,M6 TOLL,Travel & Public Transport Expenses,Revenue,160906,22,24/03/2017,4.58,Nil,BRIDGE AND ROAD FEES TOLLS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,M6 TOLL,Travel & Public Transport Expenses,Revenue,160906,23,24/03/2017,3.33,Nil,BRIDGE AND ROAD FEES TOLLS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,6,Housing Services,MILLENNIUM MAYFAIR,Travel & Public Transport Expenses,Revenue,160904,167,15/03/2017,170.83,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,6,Housing Services,MILLENNIUM MAYFAIR,Travel & Public Transport Expenses,Revenue,160904,168,15/03/2017,170.83,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,6,Housing Services,MILLENNIUM MAYFAIR,Travel & Public Transport Expenses,Revenue,160904,169,15/03/2017,170.83,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,6,Housing Services,MILLENNIUM MAYFAIR,Travel & Public Transport Expenses,Revenue,160904,171,15/03/2017,170.83,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,6,Housing Services,MILLENNIUM MAYFAIR,Travel & Public Transport Expenses,Revenue,160904,172,15/03/2017,170.83,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,6,Housing Services,MILLENNIUM MAYFAIR,Travel & Public Transport Expenses,Revenue,160904,173,15/03/2017,170.83,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,6,Housing Services,MILLENNIUM MAYFAIR,Travel & Public Transport Expenses,Revenue,160904,174,15/03/2017,170.83,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,6,Housing Services,MILLENNIUM MAYFAIR,Travel & Public Transport Expenses,Revenue,160904,175,15/03/2017,170.83,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NATIONAL EXPRESS LIMITED,Travel & Public Transport Expenses,Revenue,160890,70,26/01/2017,41.00,Nil,BUS LINES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NATIONAL EXPRESS LIMITED,Travel & Public Transport Expenses,Revenue,160889,138,24/01/2017,41.00,Nil,BUS LINES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NATIONAL EXPRESS LIMITED,Travel & Public Transport Expenses,Revenue,160889,148,24/01/2017,29.60,Nil,BUS LINES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NATIONAL EXPRESS LIMITED,Travel & Public Transport Expenses,Revenue,160889,166,24/01/2017,5.00,Nil,BUS LINES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NATIONAL EXPRESS LIMITED,Travel & Public Transport Expenses,Revenue,160889,180,24/01/2017,18.30,Nil,BUS LINES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,P,Public Health,NCP LIMITED,Travel & Public Transport Expenses,Revenue,160901,134,07/03/2017,3.50,Nil,AUTOMOBILE PARKING LOTS AND GARAGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,N,Planning Services,NCP LIMITED,Travel & Public Transport Expenses,Revenue,160904,136,15/03/2017,7.01,Nil,AUTOMOBILE PARKING LOTS AND GARAGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,6,Housing Services,NCP LIMITED,Travel & Public Transport Expenses,Revenue,160894,131,10/02/2017,6.00,Nil,AUTOMOBILE PARKING LOTS AND GARAGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,M,Environmental and Regulatory Services,NCP LIMITED,Travel & Public Transport Expenses,Revenue,160907,155,28/03/2017,6.67,Nil,AUTOMOBILE PARKING LOTS AND GARAGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NHS PRESTWICK HOSP,Travel & Public Transport Expenses,Revenue,160889,156,24/01/2017,1.50,Nil,AUTOMOBILE PARKING LOTS AND GARAGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NORMANTON SST,Travel & Public Transport Expenses,Revenue,160910,165,31/03/2017,6.10,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,M,Environmental and Regulatory Services,NORTHERN RAIL LTD,Travel & Public Transport Expenses,Revenue,160901,5,07/03/2017,5.90,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,P,Public Health,NORTHERN RAIL LTD,Travel & Public Transport Expenses,Revenue,160901,383,07/03/2017,17.10,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,ADULTS,P,Public Health,NORTHERN RAIL LTD,Travel & Public Transport Expenses,Revenue,160901,328,07/03/2017,4.60,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NORTHERN RAIL LTD,Travel & Public Transport Expenses,Revenue,160891,61,31/01/2017,9.60,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NORTHERN RAIL LTD,Travel & Public Transport Expenses,Revenue,160887,23,17/01/2017,3.50,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,1,Central Services,NORTHERN RAIL LTD,Travel & Public Transport Expenses,Revenue,160900,280,28/02/2017,11.70,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,NORTHERN RAIL LTD,Travel & Public Transport Expenses,Revenue,160886,225,13/01/2017,5.90,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,ONE STOP,Travel & Public Transport Expenses,Revenue,160885,5,10/01/2017,70.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,8,Corporate and Democratic Core,OYSTER AUTO TOP UP,Travel & Public Transport Expenses,Revenue,160885,310,10/01/2017,40.00,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,M,Environmental and Regulatory Services,OYSTER RENEW WEB,Travel & Public Transport Expenses,Revenue,160902,96,10/03/2017,50.00,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PARK LODGE LANE SUPERSTORE,Travel & Public Transport Expenses,Revenue,160906,75,24/03/2017,10.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PARK LODGE LANE SUPERSTORE,Travel & Public Transport Expenses,Revenue,160902,263,10/03/2017,10.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PARK LODGE LANE SUPERSTORE,Travel & Public Transport Expenses,Revenue,160902,370,10/03/2017,10.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PARK LODGE LANE SUPERSTORE,Travel & Public Transport Expenses,Revenue,160907,101,28/03/2017,10.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PARK LODGE LANE SUPERSTORE,Travel & Public Transport Expenses,Revenue,160907,192,28/03/2017,10.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PARK LODGE LANE SUPERSTORE,Travel & Public Transport Expenses,Revenue,160910,206,31/03/2017,36.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PARK LODGE LANE SUPERSTORE,Travel & Public Transport Expenses,Revenue,160907,405,28/03/2017,10.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PARK LODGE LANE SUPERSTORE,Travel & Public Transport Expenses,Revenue,160905,372,21/03/2017,10.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PARK LODGE LANE SUPERSTORE,Travel & Public Transport Expenses,Revenue,160907,287,28/03/2017,18.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PONTEFRACT TRAVEL CENTRE,Travel & Public Transport Expenses,Revenue,160910,53,31/03/2017,36.00,Nil,COMMERCIAL EQUIPMENT NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POS PIND HOS,Travel & Public Transport Expenses,Revenue,160910,93,31/03/2017,5.00,Nil,AUTOMOBILE PARKING LOTS AND GARAGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POS PIND HOS,Travel & Public Transport Expenses,Revenue,160896,31,22/02/2017,2.33,Nil,AUTOMOBILE PARKING LOTS AND GARAGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PREMIER INN,Travel & Public Transport Expenses,Revenue,160887,138,17/01/2017,81.24,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,8,Corporate and Democratic Core,PREMIER INN,Travel & Public Transport Expenses,Revenue,160892,442,03/02/2017,150.83,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PREMIER INN,Travel & Public Transport Expenses,Revenue,160895,87,14/02/2017,97.99,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PREMIER INN,Travel & Public Transport Expenses,Revenue,160895,129,14/02/2017,358.94,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,PREMIER INN,Travel & Public Transport Expenses,Revenue,160885,22,10/01/2017,129.00,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,PREMIER INN,Travel & Public Transport Expenses,Revenue,160885,23,10/01/2017,129.00,Nil,HOTELS & ACCOMMODATION,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,M,Environmental and Regulatory Services,Q PARK,Travel & Public Transport Expenses,Revenue,160907,128,28/03/2017,11.25,Nil,AUTOMOBILE PARKING LOTS AND GARAGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,N,Planning Services,Q PARK ,Travel & Public Transport Expenses,Revenue,160904,115,15/03/2017,4.17,Nil,AUTOMOBILE PARKING LOTS AND GARAGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,REGENCULT,6,Housing Services,RESORT HOPPA UK LTD,Travel & Public Transport Expenses,Revenue,160897,318,24/02/2017,62.53,Nil,TRANSPORTATION SERVICES NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
