Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,COURIER SERVICES,FACILITIES MANAGEMENT,FACILITIES - SECURITY,SECURITY PLUS LIMITED,0000209799,51.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2014,COURIER SERVICES,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-POST&COURIER,TNT UK LIMITED,0000210109,87.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,COURIER SERVICES,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-POST&COURIER,TNT UK LIMITED,0000210110,-43.02
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,COURIER SERVICES,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-POST&COURIER,TNT UK LIMITED,0000210111,-47.66
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/03/2014,ELECTRICITY,FACILITIES MANAGEMENT,ENERGY&UTILITIES-ELECTRICITY,SIEMENS PLC,0000209574,470.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/04/2014,ELECTRICITY,FACILITIES MANAGEMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000210068,11991.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,FARES - PUBLIC TRANSPORT,FACILITIES MANAGEMENT,TRAVEL&EVENTS-TAXI,ACE OF MANSFIELD LTD,0000209865,275.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209800,88.63
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209801,31.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209802,69.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209803,140.06
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209804,89.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209805,71.67
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209806,56.53
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209932,23.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209933,40.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209934,114.71
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209935,60.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209936,95.66
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209937,96.14
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209938,47.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000209939,81.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210227,85.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210228,79.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210229,58.37
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210230,25.19
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210373,90.55
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210374,129.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210375,95.87
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210376,132.61
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210377,58.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210378,53.23
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210379,44.17
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210485,23.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210486,60.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210487,21.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210488,31.57
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/04/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000210489,45.03
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/03/2014,INCIDENTALS,FACILITIES MANAGEMENT,TRAVEL&EVENTS-EVENT ORGNSTN,CHARTERED INST OF BUILDIN,0000209958,83.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,OFFICE FURNITURE,FACILITIES MANAGEMENT,FACILITIES-OFFICE FURNITURE,COMPANY BARCLAYCARD,0000210191,197.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/04/2014,PLANT MAINTENANCE,FACILITIES MANAGEMENT,PROF SER-ENVIRONMENTAL SRVICES,NORLAND MANAGED SERVICES,0000210092,1193.49
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/03/2014,RATES,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,MANSFIELD DISTRICT COUNCI,0000209516,93026.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SITE MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000209032,1789.14
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/04/2014,SITE MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000210087,1259.08
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/04/2014,SITE MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000210090,275.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,SITE MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES - SECURITY,COMPANY BARCLAYCARD,0000210191,122.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,SITE MAINTENANCE,FACILITIES MANAGEMENT,CONSTRUCTION-CNSTRN SUPPLIES,COMPANY BARCLAYCARD,0000210191,174.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,SITE SERVICES,FACILITIES MANAGEMENT,WASTE MANAGEMENT-WSTE MNGT SER,ICS WASTE MANAGEMENT,0000209960,366.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,STATIONERY,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-OFFCE SPPLIES,COMPANY BARCLAYCARD,0000210191,263.67
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2014,TRAINING AND EDUCATION,FACILITIES MANAGEMENT,PROF SER LRNG&DEV-STAFF TRNING,STAFF EXPENSES CONTROL,0000209884,200.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,TRAINING AND EDUCATION,FACILITIES MANAGEMENT,PROF SER LRNG&DEV-STAFF TRNING,COMPANY BARCLAYCARD,0000210191,480.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/04/2014,WATER CHARGES,FACILITIES MANAGEMENT,ENERGY&UTILITIES-WATER,SEVERN TRENT WATER,0000209952,1795.66
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CONSULTANCY,FINANCE,PROF SER FNCL-CREDIT SERVICES,EXPERIAN LTD,0000209903,75.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,FARES - RAIL,FINANCE,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000209904,156.21
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,INCIDENTALS,FINANCE,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000210188,5.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,IT-APPLICATIONS MANAGEMENT,FINANCE,ICT-MAINTENANCE & SUPPORT,EASY SOFTWARE (UK) PLC,0000209987,3864.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2014,OTHER BANK CHARGES,FINANCE,PROF SER FNCL-BANKING&INVSTMNT,NATIONAL WESTMINSTER BANK,0000210220,79.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/04/2014,OTHER BANK CHARGES,FINANCE,PROF SER FNCL-CORPTE FINANCE,CITIBANK,0000210331,25.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/04/2014,OTHER BANK CHARGES,FINANCE,PROF SER FNCL-CORPTE FINANCE,CITIBANK,0000210332,121.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,PUBLICATIONS,FINANCE,OPRTNL GOODS&SERV-DEVLPNG MTRL,COMPANY BARCLAYCARD,0000210171,74.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,SALARY PROCESSING FEES,FINANCE,PROF SER FNCL-BUS PROC O/SRCE,CGI IT UK LTD,0000209792,741.49
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,SUBSISTENCE ALLOWANCES,FINANCE,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000210188,2.32
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,FARES - RAIL,HISTORIC LIABILITIES,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000209904,710.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,FARES - RAIL,HISTORIC LIABILITIES,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000209904,17.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,FARES - RAIL,HISTORIC LIABILITIES,TRAVEL&EVENTS-RAIL,STAFF EXPENSES CONTROL,0000210278,2.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,IT-APPLICATIONS MANAGEMENT,HISTORIC LIABILITIES,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000209796,1557.27
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/04/2014,LEGAL COSTS,HISTORIC LIABILITIES,PROF SER-LEGAL SERVICES,CREATION OF A DEED OF COV,0000210398,200.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/04/2014,M/W RATES PAYABLE,HISTORIC LIABILITIES,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000210037,68.61
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,MILEAGE PAYMENTS,HISTORIC LIABILITIES,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000210278,76.02
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/04/2014,PROPERTY RATES PAYABLE,HISTORIC LIABILITIES,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000210038,126.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/04/2014,PROPERTY RATES PAYABLE,HISTORIC LIABILITIES,FACILITIES-BUILDING MANAGEMENT,GATESHEAD COUNCIL,0000210137,12411.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/04/2014,PROPERTY RATES PAYABLE,HISTORIC LIABILITIES,FACILITIES-BUILDING MANAGEMENT,GATESHEAD COUNCIL,0000210138,12128.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/04/2014,PROPERTY RATES PAYABLE,HISTORIC LIABILITIES,FACILITIES-BUILDING MANAGEMENT,GATESHEAD COUNCIL,0000210139,11793.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/04/2014,PROPERTY RATES PAYABLE,HISTORIC LIABILITIES,FACILITIES-BUILDING MANAGEMENT,GATESHEAD COUNCIL,0000210140,7107.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,SUBSISTENCE ALLOWANCES,HISTORIC LIABILITIES,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210278,14.34
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/03/2014,TRAINING AND EDUCATION,HISTORIC LIABILITIES,PROF SER LRNG&DEV-STAFF TRNING,INTEC BUSINESS COLLEGES P,0000209790,159.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/03/2014,CENTRAL TRAINING BUDGET,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER LRNG&DEV-STAFF TRNING,NITON TRAINING 2001 LTD,0000209866,1303.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/04/2014,CENTRAL TRAINING BUDGET,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER LRNG&DEV-STAFF TRNING,HAPPINESS WORKS LTD,0000209926,906.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,CENTRAL TRAINING BUDGET,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER LRNG&DEV-STAFF TRNING,THOMAS TELFORD TRAINING,0000210103,-1970.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CENTRAL TRAINING BUDGET,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER LRNG&DEV-STAFF TRNING,OE CAM LLP,0000210333,725.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,CHILDCARE VCHRS-SERVICE CHARGE,HUMAN RESRCES&ORGNSTL DEVLPMNT,PERSONNEL RLTD-STAFF CHILDCARE,FIDELITI LIMITED,0000209845,5.77
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/03/2014,CONSULTANCY,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER CNSLTNCY-HUMAN RESRCE,AWBERY MANAGEMENT CENTRE,0000209789,220.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/04/2014,FARES - PUBLIC TRANSPORT,HUMAN RESRCES&ORGNSTL DEVLPMNT,TRAVEL&EVENTS-TAXI,STAFF EXPENSES CONTROL,0000210318,8.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/04/2014,FARES - PUBLIC TRANSPORT,HUMAN RESRCES&ORGNSTL DEVLPMNT,TRAVEL&EVENTS-TAXI,STAFF EXPENSES CONTROL,0000210370,8.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,FARES - RAIL,HUMAN RESRCES&ORGNSTL DEVLPMNT,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000209904,267.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/04/2014,FARES - RAIL,HUMAN RESRCES&ORGNSTL DEVLPMNT,TRAVEL&EVENTS-RAIL,STAFF EXPENSES CONTROL,0000210370,20.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,HOTEL ACCOMMODATION,HUMAN RESRCES&ORGNSTL DEVLPMNT,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000210055,65.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,INCIDENTALS,HUMAN RESRCES&ORGNSTL DEVLPMNT,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000210320,19.17
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,INCIDENTALS,HUMAN RESRCES&ORGNSTL DEVLPMNT,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000210363,8.97
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/04/2014,INCIDENTALS,HUMAN RESRCES&ORGNSTL DEVLPMNT,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000210370,5.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/04/2014,LEGAL COSTS,HUMAN RESRCES&ORGNSTL DEVLPMNT,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000209979,1340.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,MEETINGS,HUMAN RESRCES&ORGNSTL DEVLPMNT,TRAVEL&EVENTS-EVENT ORGNSTN,COMPANY BARCLAYCARD,0000210319,593.05
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/04/2014,MILEAGE PAYMENTS,HUMAN RESRCES&ORGNSTL DEVLPMNT,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000210370,23.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/04/2014,STAFF EVENTS,HUMAN RESRCES&ORGNSTL DEVLPMNT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210370,31.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,STAFF MEDICALS,HUMAN RESRCES&ORGNSTL DEVLPMNT,PERSONNEL RLTD-STAFF MEDICAL,RPS BUSINESS HEALTHCARE,0000210118,1025.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,STAFF MEDICALS,HUMAN RESRCES&ORGNSTL DEVLPMNT,PERSONNEL RLTD-STAFF MEDICAL,COMPANY BARCLAYCARD,0000210319,520.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,SUBSISTENCE ALLOWANCES,HUMAN RESRCES&ORGNSTL DEVLPMNT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000210319,18.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/04/2014,SUBSISTENCE ALLOWANCES,HUMAN RESRCES&ORGNSTL DEVLPMNT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210370,3.66
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CALL CHARGES,ICT -  SERVICE MANAGEMENT,ICT-TELECOMS,BRITISH TELECOMMUNICATION,0000209980,197.54
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,HOTEL ACCOMMODATION,ICT -  SERVICE MANAGEMENT,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000210055,73.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,HOTEL ACCOMMODATION,ICT -  SERVICE MANAGEMENT,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000210055,350.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,IT-APPLICATIONS MANAGEMENT,ICT -  SERVICE MANAGEMENT,ICT-TELECOMS,VODAFONE LIMITED (CORPORA,0000210164,18750.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,IT-APPLICATIONS MANAGEMENT,ICT -  SERVICE MANAGEMENT,ICT-HARDWARE,COMPANY BARCLAYCARD,0000210178,580.19
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,IT-APPLICATIONS MANAGEMENT,ICT -  SERVICE MANAGEMENT,ICT-HARDWARE,COMPANY BARCLAYCARD,0000210343,860.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,IT-APPLICATIONS MANAGEMENT,ICT -  SERVICE MANAGEMENT,OFFICE SOLUTIONS-OFFICE MACHNE,COMPANY BARCLAYCARD,0000210343,105.62
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,IT-APPLICATIONS MANAGEMENT,ICT -  SERVICE MANAGEMENT,ICT-MANAGED O/SRCE SERVICES,COMPANY BARCLAYCARD,0000210343,48.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/03/2014,IT-INFRASTRUCTURE MANAGEMENT,ICT -  SERVICE MANAGEMENT,ICT-HARDWARE,INSIGHT DIRECT (UK) LTD,0000209837,3605.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/04/2014,IT-INFRASTRUCTURE MANAGEMENT,ICT -  SERVICE MANAGEMENT,ICT-HARDWARE,INSIGHT DIRECT (UK) LTD,0000209956,90.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/04/2014,IT-INFRASTRUCTURE MANAGEMENT,ICT -  SERVICE MANAGEMENT,ICT-HARDWARE,INSIGHT DIRECT (UK) LTD,0000209957,22.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,IT-INFRASTRUCTURE MANAGEMENT,ICT -  SERVICE MANAGEMENT,ICT-HARDWARE,INSIGHT DIRECT (UK) LTD,0000210061,45.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,IT-INFRASTRUCTURE MANAGEMENT,ICT -  SERVICE MANAGEMENT,ICT-HARDWARE,INSIGHT DIRECT (UK) LTD,0000210062,45.00
