Transaction Date,Department,Merchant (Beneficiary),Transaction Value (£),Purpose of expenditure,Merchant Category/Summary
19.05.2015,SOUTH GOSFORTH,BRAKE BROS LTD,67.61,School meals,CATERERS
19.05.2015,WALBOTTLE VILLAGE,BLAKEMORE FOODSERVICE,159.44,School meals,CATERERS
19.05.2015,ST MARYS CATHOLIC,BLAKEMORE FOODSERVICE,421.85,School meals,CATERERS
19.05.2015,BENFIELD SCHOOL,FREEMAN CATERING BUTCH,102.12,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ENGLISH MARTYRS,BLAKEMORE FOODSERVICE,319.11,School meals,CATERERS
19.05.2015,CHEVIOT PRIMARY,FREEMAN CATERING BUTCH,74.54,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,CENTRAL WALKER,FREEMAN CATERING BUTCH,93.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,1532.19,School meals,CATERERS
19.05.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,383.77,School meals,CATERERS
19.05.2015,MONKCHESTER ROAD,BLAKEMORE FOODSERVICE,98.37,School meals,CATERERS
19.05.2015,CENTRAL WALKER,FREEMAN CATERING BUTCH,164.76,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,HADRIAN SCHOOL,FREEMAN CATERING BUTCH,66.75,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,KENTON SCHOOL,BLAKEMORE FOODSERVICE,1855.87,School meals,CATERERS
19.05.2015, BRIDGEWATER,BLAKEMORE FOODSERVICE,46.56,School meals,CATERERS
19.05.2015,WEST DENTON PRIMARY,BRAKE BROS LTD,163.18,School meals,CATERERS
19.05.2015,WEST JESMOND,FREEMAN CATERING BUTCH,7.41,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,KENTON SCHOOL,BRAKE BROS LTD,1571.26,School meals,CATERERS
19.05.2015,WEST WALKER,BLAKEMORE FOODSERVICE,254.34,School meals,CATERERS
19.05.2015, BRIDGEWATER,BLAKEMORE FOODSERVICE,20.18,School meals,CATERERS
19.05.2015,ST JOHNS PRIMARY,BRAKE BROS LTD,216.31,School meals,CATERERS
19.05.2015,BROADWOOD PRIMARY,BLAKEMORE FOODSERVICE,15.12,School meals,CATERERS
19.05.2015,ARCHIBOLD FIRST,BRAKE BROS LTD,67.3,School meals,CATERERS
19.05.2015,ST JOHNS PRIMARY,FREEMAN CATERING BUTCH,105.65,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,DINNINGTON FIRST,FREEMAN CATERING BUTCH,53.53,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,TYNEVIEW PRIMARY,BLAKEMORE FOODSERVICE,157.47,School meals,CATERERS
19.05.2015,ST BEDES RC,FREEMAN CATERING BUTCH,27.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST CHARLES' RC,BRAKE BROS LTD,96.99,School meals,CATERERS
19.05.2015,WALKERGATE PRIMARY,FREEMAN CATERING BUTCH,351.3,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST JOHNS PRIMARY,FREEMAN CATERING BUTCH,14.83,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,HOTSPUR PRIMARY,BRAKE BROS LTD,136.01,School meals,CATERERS
19.05.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,21.41,School meals,CATERERS
19.05.2015,THOMAS BEWICK,BLAKEMORE FOODSERVICE,4.41,School meals,CATERERS
19.05.2015,ST MARYS CATHOLIC,FREEMAN CATERING BUTCH,12.67,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,GOSFORTH PARK,FREEMAN CATERING BUTCH,164.15,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,TRINITY OAKFIELD,FREEMAN CATERING BUTCH,21.18,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST CUTHBERTS WALB,BRAKE BROS LTD,29.12,School meals,CATERERS
19.05.2015,WALKERGATE PRIMARY,BLAKEMORE FOODSERVICE,308.38,School meals,CATERERS
19.05.2015,WEST DENTON PRIMARY,BLAKEMORE FOODSERVICE,240.76,School meals,CATERERS
19.05.2015,NEWBURN MANOR,BLAKEMORE FOODSERVICE,141.07,School meals,CATERERS
19.05.2015,SIMONSIDE COMMUNITY,BLAKEMORE FOODSERVICE,144.79,School meals,CATERERS
19.05.2015,ST CUTHBERTS KENT,BRAKE BROS LTD,250.97,School meals,CATERERS
19.05.2015,WALKER TECHNOLOGY,BLAKEMORE FOODSERVICE,1811.41,School meals,CATERERS
19.05.2015,OUR LADY & ST ANNES,FREEMAN CATERING BUTCH,19.31,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,CENTRAL WALKER,BLAKEMORE FOODSERVICE,611.87,School meals,CATERERS
19.05.2015,BENFIELD SCHOOL,JR HOLLAND FOODSERVICE,38.39,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WELBECK PRIMARY,FREEMAN CATERING BUTCH,149.57,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,GOSFORTH ACADEMY,FREEMAN CATERING BUTCH,15.54,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ARTHURS MOORSIDE,BRAKE BROS LTD,62.3,School meals,CATERERS
19.05.2015,SIMONSIDE COMMUNITY,BLAKEMORE FOODSERVICE,5.32,School meals,CATERERS
19.05.2015,WYNDHAM PRIMARY,FREEMAN CATERING BUTCH,44.04,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,KENTON SCHOOL,FREEMAN CATERING BUTCH,314.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,45.43,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WAVERLEY PRIMARY,BRAKE BROS LTD,81.52,School meals,CATERERS
19.05.2015,RAVENSWOOD PRIMARY,BLAKEMORE FOODSERVICE,12.98,School meals,CATERERS
19.05.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,22.54,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,KINGSTON PARK,FREEMAN CATERING BUTCH,43.83,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,RAVENSWOOD PRIMARY,BLAKEMORE FOODSERVICE,15.92,School meals,CATERERS
19.05.2015,CANNING STREET,FREEMAN CATERING BUTCH,14.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,BENTON PARK,FREEMAN CATERING BUTCH,320.06,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WEST WALKER,FREEMAN CATERING BUTCH,82.48,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WALBOTTLE VILLAGE,FREEMAN CATERING BUTCH,28.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST CUTHBERTS HIGH,FREEMAN CATERING BUTCH,73.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST JOHN VIANNEY,FREEMAN CATERING BUTCH,63.72,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WAVERLEY PRIMARY,FREEMAN CATERING BUTCH,151.99,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,136.8,School meals,CATERERS
19.05.2015,THOMAS BEWICK,FREEMAN CATERING BUTCH,58.58,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,LEMINGTON RIVERSIDE,BLAKEMORE FOODSERVICE,94.98,School meals,CATERERS
19.05.2015,WELFORD DAY CENTRE,BRAKE BROS LTD,115.83,School meals,CATERERS
19.05.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,136.8,School meals,CATERERS
19.05.2015,CHILLINGHAM ROAD,FREEMAN CATERING BUTCH,20.51,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,0.68,School meals,CATERERS
19.05.2015,ST CUTHBERTS KENT,BLAKEMORE FOODSERVICE,20.59,School meals,CATERERS
19.05.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,93.09,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,LINHOPE PRU,BLAKEMORE FOODSERVICE,154.33,School meals,CATERERS
19.05.2015,ST GEORGES RC,BLAKEMORE FOODSERVICE,109.05,School meals,CATERERS
19.05.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,40,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,RAVENSWOOD PRIMARY,BRAKE BROS LTD,120.2,School meals,CATERERS
19.05.2015,WELBECK PRIMARY,BLAKEMORE FOODSERVICE,276.16,School meals,CATERERS
19.05.2015,SIMONSIDE COMMUNITY,FREEMAN CATERING BUTCH,7.63,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WEST JESMOND,FREEMAN CATERING BUTCH,14.28,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,TRINITY DENEVIEW,FREEMAN CATERING BUTCH,28.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,STOCKSFIELD AVENUE,FREEMAN CATERING BUTCH,59.41,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST CUTHBERTS KENT,BLAKEMORE FOODSERVICE,48.75,School meals,CATERERS
19.05.2015,SIR CHARLES PARSONS,FREEMAN CATERING BUTCH,58.25,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,HILTON PRIMARY,FREEMAN CATERING BUTCH,166.27,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,CENTRAL WALKER,BLAKEMORE FOODSERVICE,14.2,School meals,CATERERS
19.05.2015,ST JOHN VIANNEY,BLAKEMORE FOODSERVICE,353.47,School meals,CATERERS
19.05.2015,SIMONSIDE COMMUNITY,FREEMAN CATERING BUTCH,43.04,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WAVERLEY PRIMARY,BLAKEMORE FOODSERVICE,389.99,School meals,CATERERS
19.05.2015,CIVIC CANTEEN,JR HOLLAND FOODSERVICE,50.69,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,MILECASTLE PRIMARY,BLAKEMORE FOODSERVICE,302.49,School meals,CATERERS
19.05.2015,SOUTH GOSFORTH,FREEMAN CATERING BUTCH,43.02,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WEST JESMOND,BRAKE BROS LTD,213.01,School meals,CATERERS
19.05.2015,MILECASTLE PRIMARY,FREEMAN CATERING BUTCH,59.12,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,SIR CHARLES PARSONS,BLAKEMORE FOODSERVICE,6.2,School meals,CATERERS
19.05.2015,ST CUTHBERTS KENT,BLAKEMORE FOODSERVICE,245.7,School meals,CATERERS
19.05.2015,ST LAWRENCES RC,FREEMAN CATERING BUTCH,58.99,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015, BRIDGEWATER,FREEMAN CATERING BUTCH,128.99,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST MARYS CATHOLIC,BLAKEMORE FOODSERVICE,63.27,School meals,CATERERS
19.05.2015,WALBOTTLE VILLAGE,BRAKE BROS LTD,37.95,School meals,CATERERS
19.05.2015,KENTON BAR,FREEMAN CATERING BUTCH,78.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,KENTON BAR,BLAKEMORE FOODSERVICE,111.82,School meals,CATERERS
19.05.2015,ST MARYS CATHOLIC,FREEMAN CATERING BUTCH,47.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,BEECH HILL,FREEMAN CATERING BUTCH,84.26,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,39.54,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,LEMINGTON RIVERSIDE,BLAKEMORE FOODSERVICE,21.13,School meals,CATERERS
19.05.2015,GOSFORTH ACADEMY,FREEMAN CATERING BUTCH,15.24,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,813.12,School meals,CATERERS
19.05.2015,ST JOHN VIANNEY,BLAKEMORE FOODSERVICE,8.13,School meals,CATERERS
19.05.2015,KINGSTON PARK,BRAKE BROS LTD,182.1,School meals,CATERERS
19.05.2015,ST JOSEPHS RC,FREEMAN CATERING BUTCH,48.45,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST BEDES RC,BRAKE BROS LTD,66.54,School meals,CATERERS
19.05.2015,ST CHARLES' RC,FREEMAN CATERING BUTCH,115.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,36.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,KENTON BAR,FREEMAN CATERING BUTCH,60.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,CRAGSIDE PRIMARY,FREEMAN CATERING BUTCH,134.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,SIR CHARLES PARSONS,FREEMAN CATERING BUTCH,26.01,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,222.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,NORTH FAWDON,BLAKEMORE FOODSERVICE,228.15,School meals,CATERERS
19.05.2015,KNOPLAW PRIMARY,BLAKEMORE FOODSERVICE,221.52,School meals,CATERERS
19.05.2015,BENFIELD SCHOOL,BLAKEMORE FOODSERVICE,780.19,School meals,CATERERS
19.05.2015,CHEVIOT PRIMARY,BLAKEMORE FOODSERVICE,95.11,School meals,CATERERS
19.05.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,12.36,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ARCHBISHOP RUNCIE,FREEMAN CATERING BUTCH,29.42,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,BEECH HILL,BRAKE BROS LTD,119.21,School meals,CATERERS
19.05.2015,MOUNTFIELD PRIMARY,BLAKEMORE FOODSERVICE,159.23,School meals,CATERERS
19.05.2015, BRIDGEWATER,BLAKEMORE FOODSERVICE,292.39,School meals,CATERERS
19.05.2015,ST ALBANS RC,BLAKEMORE FOODSERVICE,60.27,School meals,CATERERS
19.05.2015,ST OSWALDS,FREEMAN CATERING BUTCH,37.38,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,GRANGE FIRST SCHOOL,BRAKE BROS LTD,109.77,School meals,CATERERS
19.05.2015,THOMAS BEWICK,BLAKEMORE FOODSERVICE,203.23,School meals,CATERERS
19.05.2015,WALKER TECHNOLOGY,FREEMAN CATERING BUTCH,151.48,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST JOHN VIANNEY,BLAKEMORE FOODSERVICE,33.21,School meals,CATERERS
19.05.2015,REGENT FARM FIRST,BRAKE BROS LTD,53.88,School meals,CATERERS
19.05.2015,ST TERESAS,FREEMAN CATERING BUTCH,46.25,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,NORTH FAWDON,BLAKEMORE FOODSERVICE,10.03,School meals,CATERERS
19.05.2015,WELBECK PRIMARY,BLAKEMORE FOODSERVICE,8.83,School meals,CATERERS
19.05.2015,FARNE PRIMARY,FREEMAN CATERING BUTCH,66.85,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,GOSFORTH ACADEMY,BRAKE BROS LTD,176.65,School meals,CATERERS
19.05.2015,BEECH HILL,BLAKEMORE FOODSERVICE,165.58,School meals,CATERERS
19.05.2015,KINGSTON PARK,BLAKEMORE FOODSERVICE,280.46,School meals,CATERERS
19.05.2015,ST ALBANS RC,FREEMAN CATERING BUTCH,54.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,131.67,School meals,CATERERS
19.05.2015,WALBOTTLE CAMPUS,FREEMAN CATERING BUTCH,167.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,KENTON SCHOOL,FREEMAN CATERING BUTCH,211.69,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,LEMINGTON RIVERSIDE,BRAKE BROS LTD,70.53,School meals,CATERERS
19.05.2015,BROADWOOD PRIMARY,FREEMAN CATERING BUTCH,45.48,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST VINCENTS RC,BLAKEMORE FOODSERVICE,120.44,School meals,CATERERS
19.05.2015,TRINITY DENEVIEW,FREEMAN CATERING BUTCH,53.89,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,CONNIE LEWCOCK,FREEMAN CATERING BUTCH,28.34,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST BEDES RC,BLAKEMORE FOODSERVICE,152.91,School meals,CATERERS
19.05.2015,SIR CHARLES PARSONS,BLAKEMORE FOODSERVICE,152.03,School meals,CATERERS
19.05.2015,TYNEVIEW PRIMARY,FREEMAN CATERING BUTCH,38.59,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,12.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST VINCENTS RC,FREEMAN CATERING BUTCH,69.13,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST ALBANS RC,BLAKEMORE FOODSERVICE,4.41,School meals,CATERERS
19.05.2015,BENFIELD SCHOOL,BLAKEMORE FOODSERVICE,28.39,School meals,CATERERS
19.05.2015,SOUTH GOSFORTH,FREEMAN CATERING BUTCH,57.01,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WALKER TECHNOLOGY,FREEMAN CATERING BUTCH,151.33,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,KNOPLAW PRIMARY,FREEMAN CATERING BUTCH,85.82,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,TYNEVIEW PRIMARY,BLAKEMORE FOODSERVICE,46.6,School meals,CATERERS
19.05.2015,WYNDHAM PRIMARY,FREEMAN CATERING BUTCH,105.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,BYKER PRIMARY,FREEMAN CATERING BUTCH,88.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST MARYS CATHOLIC,BLAKEMORE FOODSERVICE,163.78,School meals,CATERERS
19.05.2015,MONKCHESTER ROAD,FREEMAN CATERING BUTCH,87.95,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST GEORGES RC,FREEMAN CATERING BUTCH,11.63,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,MOUNTFIELD PRIMARY,FREEMAN CATERING BUTCH,64.42,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,KINGSTON PARK,BLAKEMORE FOODSERVICE,4.41,School meals,CATERERS
19.05.2015,SACRED HEART PRI,FREEMAN CATERING BUTCH,16.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,BROADWOOD PRIMARY,BLAKEMORE FOODSERVICE,10.87,School meals,CATERERS
19.05.2015,ST LAWRENCES RC,FREEMAN CATERING BUTCH,39.23,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST PAULS CE,FREEMAN CATERING BUTCH,38.34,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,86.23,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,RAVENSWOOD PRIMARY,FREEMAN CATERING BUTCH,142.13,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST LAWRENCES RC,BLAKEMORE FOODSERVICE,113.61,School meals,CATERERS
19.05.2015,KENTON BAR,BRAKE BROS LTD,248.59,School meals,CATERERS
19.05.2015,LEMINGTON RIVERSIDE,FREEMAN CATERING BUTCH,23.64,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WALBOTTLE CAMPUS,FREEMAN CATERING BUTCH,50.98,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,HILTON PRIMARY,BLAKEMORE FOODSERVICE,4.41,School meals,CATERERS
19.05.2015,ST MARYS CATHOLIC,BLAKEMORE FOODSERVICE,163.78,School meals,CATERERS
19.05.2015,ENGLISH MARTYRS,FREEMAN CATERING BUTCH,104.63,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,CIVIC BANQUETING,BLAKEMORE FOODSERVICE,352.92,School meals,CATERERS
19.05.2015,ARCHBISHOP RUNCIE,BRAKE BROS LTD,228.89,School meals,CATERERS
19.05.2015,ST CUTHBERTS WALB,BLAKEMORE FOODSERVICE,5.95,School meals,CATERERS
19.05.2015,HOTSPUR PRIMARY,FREEMAN CATERING BUTCH,26.26,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST PAULS CE,FREEMAN CATERING BUTCH,15.12,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST CUTHBERTS KENT,FREEMAN CATERING BUTCH,65.12,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST CATHERINES,FREEMAN CATERING BUTCH,46.67,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST MARKS RC,FREEMAN CATERING BUTCH,98.39,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,NORTH FAWDON,FREEMAN CATERING BUTCH,91.44,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,HAWTHORN PRIMARY,FREEMAN CATERING BUTCH,40.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,WEST DENTON PRIMARY,FREEMAN CATERING BUTCH,36.72,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,KENTON BAR,BLAKEMORE FOODSERVICE,21.71,School meals,CATERERS
19.05.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,23.89,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST MARKS RC,BLAKEMORE FOODSERVICE,103.22,School meals,CATERERS
19.05.2015,BYKER LODGE,FREEMAN CATERING BUTCH,24.59,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST CUTHBERTS WALB,FREEMAN CATERING BUTCH,26.82,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST JOHNS PRIMARY,BLAKEMORE FOODSERVICE,4.41,School meals,CATERERS
19.05.2015,BYKER LODGE,FREEMAN CATERING BUTCH,55.38,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST CUTHBERTS WALB,BLAKEMORE FOODSERVICE,136.31,School meals,CATERERS
19.05.2015,SACRED HEART HIGH,BRAKE BROS LTD,451.81,School meals,CATERERS
19.05.2015,ST CUTHBERTS HIGH,FREEMAN CATERING BUTCH,42.37,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,CHRIST CHURCH,FREEMAN CATERING BUTCH,49.3,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST TERESAS,BRAKE BROS LTD,47.34,School meals,CATERERS
19.05.2015,LINHOPE PRU,FREEMAN CATERING BUTCH,11.79,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,BROADWOOD PRIMARY,BLAKEMORE FOODSERVICE,240.94,School meals,CATERERS
19.05.2015,HILTON PRIMARY,BLAKEMORE FOODSERVICE,70.84,School meals,CATERERS
19.05.2015,ST LAWRENCES RC,BLAKEMORE FOODSERVICE,2.22,School meals,CATERERS
19.05.2015,CANNING STREET,FREEMAN CATERING BUTCH,47.92,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,HOTSPUR PRIMARY,FREEMAN CATERING BUTCH,7.56,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,ST TERESAS,BLAKEMORE FOODSERVICE,4.41,School meals,CATERERS
19.05.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,40,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,CHRIST CHURCH,BRAKE BROS LTD,167.08,School meals,CATERERS
19.05.2015,HILTON PRIMARY,BLAKEMORE FOODSERVICE,312.18,School meals,CATERERS
19.05.2015,REGENT FARM FIRST,FREEMAN CATERING BUTCH,118.74,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,11.48,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,REGENT FARM FIRST,BLAKEMORE FOODSERVICE,291.03,School meals,CATERERS
19.05.2015,CONNIE LEWCOCK,BRAKE BROS LTD,37.02,School meals,CATERERS
19.05.2015,ARCHIBOLD FIRST,JR HOLLAND FOODSERVICE,21.17,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
19.05.2015,KENTON BAR,BLAKEMORE FOODSERVICE,4.41,School meals,CATERERS
19.05.2015,ARCHIBOLD FIRST,FREEMAN CATERING BUTCH,104.19,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
18.05.2015,ST CHARLES' RC,BRAKE BROS LTD,130.99,School meals,CATERERS
18.05.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,55.27,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
18.05.2015,BEECH HILL,BRAKE BROS LTD,139.06,School meals,CATERERS
18.05.2015,ST JOSEPHS RC,BRAKE BROS LTD,209.85,School meals,CATERERS
18.05.2015,WEST WALKER,JR HOLLAND FOODSERVICE,28.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
18.05.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,5.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
18.05.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,18.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
18.05.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,30.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
18.05.2015,WESTGATE VICTORIA,BRAKE BROS LTD,234.03,School meals,CATERERS
18.05.2015,ST JOHN VIANNEY,BRAKE BROS LTD,122.07,School meals,CATERERS
18.05.2015,WELBECK PRIMARY,JR HOLLAND FOODSERVICE,37.05,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
18.05.2015,ST GEORGES RC,BRAKE BROS LTD,95.9,School meals,CATERERS
18.05.2015,GOSFORTH PARK,BRAKE BROS LTD,538.59,School meals,CATERERS
18.05.2015,SACRED HEART HIGH,JR HOLLAND FOODSERVICE,54.64,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
