FileName+Path,C:\LabViewTestResults\FSWTrace1Capture20160113134448.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762000000,-135.826,-135.978,-136.251,-135.835,-136.195,-136.171,-136.125,-135.843,-136.385,-135.97,-135.827,-136.124,-135.632,-135.619,-135.891,-136.542,-135.699,-136.359,-136.001,-136.102,-136.911,-135.945,-136.521,-134.808,-136.057,-136.483,-136.291,-135.667,-136.281,-135.671,-135.616,-136.2,-135.984,-136.415,-136.327,-135.618,-135.736,-135.694,-136.088,-135.933,-136.309,-135.808,-136.154,-136.249,-136.348,-135.676,-136.07,-136.306,-135.64,-129.994
5762100000,-136.085,-135.67,-136.387,-135.404,-136.496,-136.686,-135.678,-136.448,-136.669,-136.017,-135.77,-135.691,-135.26,-135.473,-136.118,-136.116,-136.245,-136.25,-136.315,-136.076,-136.464,-136.016,-136.147,-135.33,-136.549,-136.387,-136.58,-136.193,-135.517,-135.922,-135.573,-135.668,-136.105,-135.302,-135.791,-136.548,-135.403,-135.341,-136.151,-136.22,-136.753,-136.046,-135.981,-135.76,-135.329,-136.007,-135.981,-136.253,-136.661,-131.735
5762200000,-135.807,-136.889,-136.398,-135.74,-136.115,-136.305,-136.486,-135.223,-135.677,-135.552,-135.636,-135.74,-135.063,-135.717,-136.425,-135.634,-135.839,-136.547,-136.103,-135.755,-136.711,-135.911,-136.026,-135.443,-135.798,-136.488,-136.913,-135.996,-135.835,-135.44,-135.1,-135.271,-135.786,-135.226,-135.881,-135.961,-135.297,-134.729,-135.851,-136.09,-135.906,-136.014,-135.818,-135.895,-136.176,-136.007,-135.842,-136.761,-136.034,-135.727
5762300000,-135.688,-136.444,-136.177,-135.842,-136.192,-136.217,-136.188,-135.57,-135.96,-135.762,-136.08,-135.888,-135.233,-135.745,-135.978,-136.442,-136.161,-136.211,-136.595,-135.989,-136.249,-135.817,-136.075,-135.582,-136.209,-136.165,-136.497,-136.222,-136.197,-135.284,-136.051,-136.284,-136.138,-135.811,-135.926,-136.148,-135.815,-135.285,-136.186,-136.485,-136.457,-136.662,-136.599,-136.406,-136.41,-136.259,-136.335,-135.835,-136.479,-136.181
5762400000,-134.875,-134.653,-135.791,-135.434,-136.234,-136.429,-136.236,-135.344,-135.516,-135.86,-136.198,-135.159,-135.846,-135.762,-135.844,-135.44,-136.293,-136.628,-136.097,-135.84,-135.838,-136.23,-136.233,-136.159,-136.47,-136.47,-135.311,-134.567,-135.801,-135.474,-135.405,-136.023,-135.762,-135.317,-136.279,-135.917,-135.611,-135.418,-135.164,-136.307,-135.878,-136.624,-136.346,-136.362,-136.318,-136.336,-136.188,-136.261,-136.022,-135.638
5762500000,-135.488,-135.764,-135.859,-135.243,-135.724,-135.632,-136.364,-135.966,-135.867,-135.233,-134.843,-135.367,-135.352,-135.955,-136.136,-135.368,-135.171,-135.902,-135.418,-134.683,-135.699,-135.094,-135.435,-135.477,-135.169,-135.997,-135.024,-135.242,-134.75,-135.518,-134.408,-134.577,-135.227,-134.88,-135.541,-135.572,-135.206,-135.036,-135.137,-135.033,-135.56,-135.638,-134.513,-133.608,-135.129,-134.549,-132.018,-134.854,-135.77,-134.958
5762600000,-136.104,-136.1,-135.95,-135.374,-136.546,-136.256,-136.392,-135.769,-135.873,-135.319,-135.183,-135.645,-134.923,-135.571,-135.713,-135.638,-136.511,-136.234,-136.389,-135.827,-135.551,-135.981,-136.181,-135.707,-135.725,-136.061,-135.386,-135.925,-135.898,-135.32,-135.017,-135.489,-135.344,-135.329,-135.568,-136.16,-135.256,-134.829,-136.215,-136.274,-135.719,-135.808,-135.817,-135.906,-135.991,-135.936,-135.647,-135.549,-135.44,-135.029
5762700000,-135.872,-136.543,-136.153,-135.615,-135.837,-136.069,-135.544,-136.042,-136.483,-135.991,-135.835,-135.857,-135.275,-135.549,-136.222,-135.712,-135.232,-136.338,-136.677,-136.034,-136.296,-135.868,-136.022,-135.319,-137.303,-136.049,-136.728,-136.161,-136.409,-135.646,-135.922,-135.813,-136.366,-134.84,-136.266,-135.641,-135.501,-134.597,-136.185,-136.749,-136.369,-136.367,-136.4,-136.588,-136.16,-136.381,-136.124,-136.655,-135.9,-135.938
5762800000,-136.496,-136.109,-135.869,-135.047,-136.031,-135.767,-136.018,-135.963,-135.785,-135.522,-135.65,-135.537,-135.298,-136.272,-136.073,-135.822,-136.039,-136.079,-136.373,-136.081,-136.517,-136.469,-136.19,-134.998,-136.301,-136.028,-136.141,-136.057,-135.895,-135.463,-135.538,-135.448,-135.528,-135.508,-136.023,-135.737,-135.028,-135.14,-136.286,-136.313,-136.278,-136.178,-135.692,-136.051,-136.226,-135.968,-136.212,-136.253,-135.969,-135.91
5762900000,-135.585,-136.23,-136.118,-135.3,-135.897,-135.831,-135.598,-136.34,-135.779,-135.761,-135.183,-135.1,-135.499,-135.797,-136.023,-136.094,-135.739,-136.41,-135.771,-135.394,-135.933,-136.002,-135.888,-135.37,-135.946,-135.815,-135.703,-136.271,-135.454,-135.095,-135.104,-135.428,-135.414,-135.176,-135.589,-135.557,-135.504,-135.531,-135.62,-136.128,-135.842,-135.899,-135.361,-136.048,-135.232,-135.684,-135.622,-136.241,-135.716,-134.681
5763000000,-135.928,-136.382,-136.394,-135.632,-136.279,-136.193,-136.184,-136.361,-135.399,-136.308,-135.53,-135.673,-135.656,-135.823,-136.057,-136.166,-136.746,-136.102,-136.747,-135.995,-136.731,-136.296,-136.406,-135.858,-136.163,-136.379,-135.884,-136.325,-136.083,-135.316,-135.855,-135.903,-135.792,-135.932,-136.076,-136.223,-136.104,-135.594,-136.142,-136.272,-136.002,-136.142,-136.94,-136.804,-136.506,-136.885,-135.963,-136.562,-136.652,-136.203
5763100000,-135.533,-136.236,-136.237,-135.999,-136.355,-136.246,-135.944,-135.642,-135.811,-135.626,-135.39,-134.996,-134.832,-134.838,-135.435,-135.774,-136.22,-135.915,-135.801,-136.622,-135.904,-135.864,-136.358,-135.801,-136.7,-136.715,-136.701,-135.978,-135.952,-135.258,-135.862,-136.09,-135.974,-135.734,-135.913,-136.566,-134.889,-135.16,-136.512,-136.352,-136.319,-136.488,-135.908,-136.271,-135.893,-136.334,-135.459,-136.752,-136.074,-136.365
5763200000,-136.107,-135.7,-136.13,-135.414,-136.188,-135.44,-135.253,-135.96,-135.706,-135.144,-135.426,-135.08,-135.412,-135.14,-135.724,-135.545,-136.485,-136.766,-136.643,-136.045,-135.863,-136.02,-136.151,-135.309,-136.358,-136.151,-136.363,-135.81,-135.704,-134.922,-135.234,-135.693,-136.155,-134.36,-136.349,-136.268,-135.214,-134.97,-136.301,-136.318,-136.156,-136.441,-135.675,-136.059,-136.055,-135.833,-135.721,-136.125,-136.28,-136.386
5763300000,-136.084,-136.044,-136.397,-135.725,-135.922,-136.427,-136.179,-136.018,-136.545,-135.592,-136.191,-136.067,-136.317,-135.851,-136.42,-135.977,-136.885,-136.238,-136.433,-136.543,-135.77,-136.542,-136.648,-136.159,-136.419,-135.776,-136.536,-136.282,-136.883,-134.139,-136.193,-135.97,-136.206,-135.918,-136.031,-136.39,-135.69,-136.164,-136.287,-136.766,-136.388,-136.489,-136.179,-136.038,-136.104,-135.812,-135.844,-136.472,-136.544,-136.288
5763400000,-136.659,-135.838,-135.941,-135.983,-136.049,-136.63,-135.98,-135.959,-135.732,-135.805,-136.014,-135.627,-135.641,-136.201,-136.315,-136.225,-136.868,-136.572,-136.178,-136.283,-136.52,-135.939,-136.18,-134.844,-135.932,-136.277,-135.576,-136.302,-136.205,-134.421,-135.969,-134.889,-135.68,-135.181,-136.381,-136.189,-136.041,-135.488,-136.269,-136.635,-135.804,-136.301,-136.397,-136.155,-136.409,-136.121,-135.521,-136.738,-136.49,-136.39
5763500000,-135.753,-135.942,-136.047,-135.345,-136.105,-136.026,-136.056,-135.551,-136.148,-135.612,-135.569,-135.392,-135.285,-135.633,-136.278,-135.926,-136.909,-136.574,-136.905,-136.447,-136.179,-136.018,-136.831,-135.331,-135.967,-136.441,-135.849,-136.266,-135.881,-134.662,-134.991,-135.204,-134.948,-135.394,-136.464,-135.288,-135.636,-135.072,-135.492,-136.502,-136.254,-136.537,-136.193,-136.027,-136.401,-136.504,-136.207,-136.372,-136.381,-136.435
5763600000,-135.478,-135.899,-136.401,-136.143,-136.16,-136.302,-136.467,-135.921,-135.807,-135.683,-135.632,-135.595,-135.42,-135.091,-128.472,-136.038,-136.554,-134.67,-136.363,-135.752,-136.359,-136.538,-136.365,-135.761,-136.061,-136.048,-136.101,-136.469,-135.863,-135.409,-135.492,-135.822,-134.701,-135.49,-136.02,-132.569,-135.236,-135.428,-136.444,-136.293,-136.533,-135.626,-136.266,-136.214,-136.297,-135.865,-136.129,-136.081,-136.341,-136.244
5763700000,-135.805,-136.064,-135.911,-136.078,-135.706,-135.836,-134.923,-135.056,-135.129,-135.007,-134.825,-135.812,-135.287,-135.376,-128.624,-135.193,-136.017,-135.039,-134.23,-135.872,-135.915,-136.209,-136.77,-136.808,-135.805,-136.439,-135.921,-135.771,-135.056,-134.583,-135.021,-129.442,-133.446,-134.412,-136.558,-135.455,-134.915,-135.412,-135.326,-136.017,-136.071,-136.613,-136.299,-136.626,-136.457,-136.13,-135.702,-136.243,-135.863,-136.135
5763800000,-136.197,-136.342,-136.21,-135.669,-136.63,-136.423,-135.911,-135.616,-136.258,-134.988,-135.194,-135.651,-135.846,-136.002,-135.902,-135.801,-136.295,-135.953,-136.344,-135.823,-136.371,-135.284,-136.303,-135.297,-136.141,-135.569,-136.666,-136.037,-135.478,-134.463,-135.135,-135.394,-135.911,-135.086,-135.993,-136.256,-135.167,-135.313,-135.804,-136.241,-136.137,-136.091,-135.887,-135.844,-135.842,-135.852,-135.646,-136.346,-135.987,-135.537
5763900000,-136.625,-136.36,-136.558,-136.066,-135.939,-136.83,-136.077,-135.775,-136.344,-135.778,-135.441,-135.141,-135.885,-136.277,-135.908,-136.726,-136.154,-136.661,-136.013,-135.916,-137.067,-136.316,-136.468,-136.129,-136.719,-136.637,-136.269,-136.147,-136.5,-135.376,-136.222,-135.982,-136.307,-135.283,-137.225,-136.39,-135.834,-135.828,-135.372,-136.646,-136.029,-136.427,-136.16,-136.357,-135.836,-135.116,-135.781,-135.949,-136.41,-136.188
5764000000,-135.347,-135.808,-136.054,-135.263,-136.032,-136.355,-136.285,-135.856,-136.409,-135.517,-134.822,-135.334,-135.668,-135.304,-135.528,-135.825,-135.767,-135.765,-136.49,-136.399,-136.343,-136.684,-135.741,-135.689,-136.034,-136.169,-136.417,-135.952,-136.128,-134.89,-135.422,-135.294,-136.143,-135.132,-136.472,-135.688,-134.944,-135.218,-135.529,-136.057,-136.479,-136.577,-136.975,-136.139,-136.048,-136.003,-136.882,-135.901,-136.663,-136.48
5764100000,-135.548,-136.082,-135.713,-134.939,-136.159,-136.203,-136.147,-135.409,-136.16,-135.444,-134.615,-133.825,-135.093,-135.201,-136.035,-135.648,-136.345,-136.478,-136.652,-136.293,-136.547,-136.376,-136.591,-135.885,-136.63,-136.328,-136.142,-136.203,-136.21,-135.059,-135.312,-135.907,-135.61,-135.13,-136.083,-136.312,-135.837,-135.263,-135.626,-136.385,-136.289,-136.099,-136.623,-136.127,-136.908,-135.601,-136.004,-136.03,-135.956,-136.373
5764200000,-135.528,-135.727,-136.325,-135.567,-136.428,-135.717,-135.664,-135.909,-135.622,-135.619,-135.361,-135.972,-135.444,-134.004,-136.262,-135.678,-136.477,-135.959,-136.888,-136.174,-136.264,-136.062,-135.444,-135.819,-136.185,-136.554,-136.635,-136.683,-135.919,-134.975,-135.206,-135.994,-136.002,-135.374,-135.843,-136.088,-135.508,-136.153,-135.565,-136.011,-136.706,-136.22,-136.367,-136.327,-136.593,-136.039,-135.855,-136.504,-136.039,-136.138
5764300000,-136.043,-135.648,-136.319,-135.643,-136.429,-136.051,-136.395,-135.817,-136.038,-135.798,-135.381,-135.847,-136.142,-136.16,-135.871,-136.41,-136.621,-135.796,-136.497,-136.338,-136.456,-136.355,-135.849,-136.072,-135.929,-136.008,-135.992,-135.81,-136.024,-135.212,-135.651,-135.372,-135.484,-135.571,-135.709,-136.232,-135.649,-135.535,-135.445,-136.265,-136.268,-137.191,-136.576,-136.222,-136.588,-136.314,-136.224,-135.991,-136.221,-136.125
5764400000,-136.182,-136.508,-135.941,-135.538,-136.207,-135.808,-135.512,-136.291,-135.95,-135.374,-135.496,-135.599,-135.639,-135.475,-135.672,-135.828,-136.557,-136.456,-135.851,-136.425,-136.233,-135.926,-136.411,-135.755,-136.257,-136.139,-136.825,-136.026,-135.238,-134.526,-135.377,-135.497,-135.643,-134.839,-136.033,-136.127,-135.988,-135.399,-135.771,-136.369,-136.103,-136.352,-136.649,-136.053,-136.428,-135.837,-135.103,-135.861,-136.318,-135.841
5764500000,-136.032,-136.415,-136.024,-135.824,-136.44,-136.883,-135.255,-136.706,-136.685,-136.115,-135.961,-135.647,-135.717,-135.731,-135.868,-135.565,-136.204,-136.443,-136.556,-136.003,-136.377,-136.911,-136.599,-135.774,-135.911,-136.244,-135.952,-135.884,-136.258,-135.741,-135.894,-136.045,-135.534,-135.769,-135.837,-136.45,-135.18,-134.877,-136.193,-136.482,-136.189,-136.242,-137.086,-136.304,-136.592,-136.139,-136.123,-136.008,-135.975,-136.21
5764600000,-136.294,-136.128,-136.469,-135.563,-135.965,-134.215,-135.693,-135.79,-136.303,-134.775,-135.07,-135.357,-135.64,-135.74,-136.362,-135.541,-135.887,-136.599,-136.729,-136.369,-136.087,-134.963,-130.409,-128.102,-132.051,-135.782,-136.663,-135.894,-136.081,-135.676,-135.735,-136.037,-136.156,-135.717,-136.296,-136.897,-135.661,-135.009,-136.804,-136.382,-136.596,-136.439,-136.343,-136.18,-136.291,-136.021,-135.894,-136.293,-136.268,-136.199
5764700000,-136.551,-136.051,-136.201,-135.781,-136.234,-135.879,-136.057,-135.199,-135.805,-135.314,-135.381,-135.167,-135.789,-136.117,-136.257,-135.827,-136.31,-136.186,-136.647,-136.302,-135.593,-135.825,-131.035,-128.419,-132.558,-131.52,-136.019,-135.737,-135.271,-135.228,-134.72,-135.167,-135.589,-135.156,-136.283,-136.34,-135.714,-135.846,-135.742,-135.916,-136.686,-136.528,-136.233,-136.142,-136.395,-136.466,-135.882,-136.514,-136.793,-135.659
5764800000,-136.26,-136.753,-136.299,-135.669,-136.68,-135.571,-136.093,-135.939,-135.369,-136.305,-135.516,-135.773,-136.452,-135.941,-136.403,-136.553,-136.634,-136.3,-136.302,-136.185,-136.33,-135.95,-136.809,-135.614,-136.418,-128.323,-134.536,-135.426,-135.283,-134.777,-135.088,-135.364,-136.069,-135.539,-136.197,-136.109,-136.699,-135.977,-136.208,-135.976,-136.701,-136.386,-136.882,-136.342,-136.294,-135.903,-136.417,-136.366,-137.138,-136.485
5764900000,-136.116,-136.28,-136.308,-135.494,-136.087,-135.887,-135.932,-136.203,-136.029,-136.173,-135.65,-135.553,-135.862,-136.65,-136.227,-135.526,-136.148,-136.084,-135.944,-136.335,-136.048,-136.139,-136.479,-136.051,-136.538,-136.515,-135.572,-135.577,-135.919,-135.52,-135.775,-135.362,-135.672,-135.455,-135.77,-136.141,-136.139,-136.331,-136.397,-136.063,-136.546,-136.625,-137.14,-136.594,-136.567,-136.165,-136.107,-136.559,-136.637,-136.613
5765000000,-135.7,-135.504,-135.519,-135.822,-135.055,-135.919,-136.026,-135.318,-135.037,-136.052,-135.473,-134.431,-132.928,-132.883,-134.074,-133.27,-135.551,-136.188,-135.034,-136.231,-136.195,-135.179,-136.188,-135.939,-136.489,-136.225,-135.264,-135.08,-136.13,-135.102,-135.223,-134.986,-135.612,-134.961,-135.767,-136.047,-133.345,-133.889,-136.284,-136.201,-136.307,-136.371,-135.927,-136.164,-136.522,-135.513,-135.757,-136.327,-136.714,-136.28
5765100000,-135.792,-136.115,-135.902,-135.605,-136.428,-136.107,-135.926,-135.84,-136.369,-136.379,-136.073,-136.252,-136.025,-136.114,-136.531,-136.15,-136.35,-136.333,-136.121,-136.23,-135.927,-135.385,-136.372,-136.133,-136.118,-135.698,-135.214,-133.131,-135.735,-135.287,-136.276,-135.766,-136.624,-135.525,-136.509,-136.796,-135.802,-136.638,-136.094,-136.677,-135.759,-136.216,-136.233,-136.303,-136.235,-133.719,-134.434,-136.628,-134.444,-136.247
5765200000,-136.042,-136.327,-136.172,-136.153,-136.003,-136.424,-136.352,-136.498,-135.571,-136.036,-135.713,-136.161,-136.174,-136.16,-136.509,-135.962,-136.299,-135.818,-135.765,-136.018,-136.371,-136.22,-136.507,-136.285,-136.259,-136.529,-135.526,-134.368,-136.055,-135.733,-136.066,-135.967,-136.19,-135.37,-136.266,-136.314,-136.148,-125.431,-132.566,-132.901,-135.764,-133.907,-136.623,-136.59,-136.837,-135.957,-136.61,-136.201,-134.632,-135.58
5765300000,-135.526,-135.354,-136.159,-135.827,-135.706,-135.541,-135.485,-135.006,-135.186,-135.138,-134.068,-135.5,-135.644,-134.95,-135.622,-135.162,-135.38,-135.55,-135.712,-135.438,-136.035,-135.889,-135.98,-135.208,-136.338,-135.157,-135.559,-133.641,-135.825,-134.661,-135.179,-134.555,-134.86,-135.196,-135.571,-133.952,-126.713,-124.952,-131.856,-129.781,-134.523,-135.832,-136.044,-136.102,-135.595,-135.477,-135.592,-136.149,-136.162,-135.571
5765400000,-136.357,-135.888,-136.24,-136.146,-136.206,-135.805,-135.85,-135.944,-135.265,-136.072,-135.761,-135.547,-135.774,-135.885,-136.015,-135.531,-135.919,-135.981,-131.697,-135.9,-136.692,-135.588,-136.075,-135.832,-136.498,-135.952,-135.697,-135.629,-136.316,-135.106,-135.697,-136.022,-136.243,-135.916,-134.169,-135.144,-134.925,-135.798,-136.098,-136.348,-136.009,-135.996,-136.557,-136.487,-136.215,-136.081,-136.517,-136.775,-136.299,-135.78
5765500000,-135.652,-136.287,-136.351,-135.985,-135.971,-136.734,-135.106,-136.105,-135.782,-135.661,-135.439,-135.857,-135.251,-136.149,-134.626,-123.282,-123.218,-122.369,-131.074,-135.913,-135.769,-136.034,-136.646,-136.167,-136.621,-136.566,-135.837,-135.331,-135.972,-135.769,-135.83,-135.315,-135.954,-135.844,-135.433,-135.751,-134.156,-134.498,-135.812,-136.122,-136.121,-136.579,-136.188,-135.753,-136.151,-136.116,-136.56,-136.404,-136.683,-136.096
5765600000,-136.552,-136.247,-136.489,-136.272,-135.82,-135.959,-132.871,-135.489,-135.679,-135.754,-135.299,-135.722,-135.49,-136.155,-132.839,-135.398,-136.324,-136.179,-136.483,-135.907,-136.114,-136.237,-136.088,-135.843,-136.282,-136.647,-136.562,-135.529,-135.892,-135.489,-135.766,-135.768,-135.587,-135.393,-135.865,-136.062,-135.752,-136.017,-136.193,-136.342,-135.332,-136.379,-136.383,-136.735,-136.811,-136.318,-136.115,-136.472,-136.316,-136.153
5765700000,-136.164,-136.274,-136.288,-136.253,-136.219,-135.719,-134.651,-135.704,-136.479,-135.767,-135.61,-135.742,-135.643,-135.921,-135.967,-135.33,-136.051,-136.035,-136.447,-136.223,-136.135,-136.812,-136.277,-135.43,-136.344,-136.464,-136.458,-136.005,-136.242,-135.318,-135.941,-135.643,-135.952,-135.513,-136.192,-136.045,-135.63,-135.803,-135.986,-135.975,-136.313,-136.175,-136.34,-136.347,-136.744,-136.56,-136.067,-136.398,-136.318,-136.223
5765800000,-136.847,-136.361,-135.952,-136.507,-135.964,-136.304,-136.196,-136.126,-136.14,-136.139,-135.766,-136.071,-135.634,-136.256,-136.23,-136.17,-136.292,-136.031,-136.427,-136.372,-135.074,-136.398,-136.728,-136.185,-136.479,-136.266,-136.121,-136.338,-136.461,-135.905,-136.28,-136.329,-135.996,-135.62,-136.41,-136.427,-135.295,-135.834,-136.356,-136.547,-136.568,-136.442,-136.729,-133.862,-136.32,-136.954,-136.5,-136.735,-136.411,-136.787
5765900000,-136.176,-136.508,-136.668,-135.57,-136.395,-136.05,-136.222,-135.597,-135.955,-135.421,-135.241,-135.512,-135.599,-136.23,-135.933,-135.892,-135.999,-136.426,-135.968,-136.229,-136.287,-136.356,-136.201,-136.299,-136.509,-135.629,-136.416,-135.572,-136.456,-135.231,-135.753,-135.838,-135.793,-135.265,-136.012,-135.671,-135.487,-135.043,-136.377,-136.082,-136.044,-136.047,-136.466,-136.365,-136.459,-136.299,-135.614,-136.123,-136.6,-136.417
5766000000,-135.624,-135.128,-135.527,-135.457,-135.554,-135.108,-135.102,-135.492,-134.529,-135.164,-134.483,-134.862,-134.962,-135.014,-134.828,-134.71,-136.058,-135.987,-135.285,-135.721,-135.806,-134.84,-135.87,-135.57,-136.126,-135.536,-135.712,-134.729,-134.744,-134.513,-134.612,-135.211,-135.746,-134.596,-135.014,-135.371,-134.692,-134.75,-135.629,-135.572,-135.198,-135.423,-136.234,-135.253,-135.856,-135.676,-135.008,-135.9,-135.591,-135.036
5766100000,-136.292,-136.059,-135.983,-136.068,-136.375,-135.514,-136.493,-136.101,-135.61,-135.697,-135.809,-135.989,-136.233,-136.437,-136.354,-136.024,-136.051,-136.309,-136.22,-136.102,-136.452,-136.303,-136.789,-136.149,-136.761,-136.61,-136.25,-135.913,-136.836,-135.497,-136.328,-135.846,-136.182,-135.777,-135.884,-136.801,-135.463,-135.478,-135.948,-136.682,-136.742,-136.025,-136.413,-136.195,-136.389,-135.936,-136.271,-136.441,-136.306,-135.986
5766200000,-136.054,-136.513,-136.373,-135.801,-136.113,-135.796,-135.876,-134.748,-135.612,-135.064,-135.809,-135.987,-136.065,-136.102,-136.285,-135.662,-136.598,-136.106,-136.333,-135.721,-136.248,-136.346,-136.498,-136.453,-136.086,-136.317,-136.347,-135.265,-135.412,-135.324,-135.709,-135.51,-135.885,-135.933,-136.138,-136.615,-135.801,-135.792,-135.984,-136.396,-136.166,-136.102,-136.005,-135.948,-136.476,-136.162,-136.134,-136.076,-136.802,-136.046
5766300000,-135.27,-134.651,-135.523,-135.296,-135.886,-136.236,-136.467,-135.445,-134.988,-135.393,-135.15,-136.225,-135.206,-135.474,-135.775,-135.697,-135.747,-136.567,-136.474,-135.696,-136.398,-136.146,-136.293,-136.397,-136.115,-136.222,-136.46,-135.407,-135.999,-135.162,-134.967,-135.632,-135.835,-134.729,-135.533,-135.911,-135.786,-135.186,-136.099,-136.564,-135.997,-136.136,-136.718,-136.375,-136.561,-135.732,-135.892,-135.897,-136.518,-135.97
5766400000,-136.305,-136.41,-135.541,-136.221,-134.93,-135.89,-135.856,-136.052,-136.463,-136.156,-135.961,-135.568,-136.006,-136.176,-135.867,-135.846,-136.822,-136.653,-136.221,-135.254,-136.211,-136.59,-136.837,-136.074,-136.266,-136.858,-135.97,-136.057,-136.105,-135.451,-135.74,-135.648,-136.048,-136.035,-136.057,-136.47,-135.175,-134.852,-136.316,-136.354,-136.082,-136.202,-136.698,-136.282,-136.565,-136.406,-136.151,-136.29,-136.304,-136.449
5766500000,-136.569,-136.759,-136.517,-136.099,-136.266,-136.376,-136.452,-135.928,-136.233,-135.933,-135.482,-135.909,-136.234,-136.159,-135.959,-136.082,-136.236,-136.544,-136.683,-136.53,-136.108,-135.9,-136.802,-135.662,-136.531,-136.435,-136.331,-135.485,-136.123,-136.014,-135.282,-135.864,-135.634,-135.84,-136.412,-136.267,-135.424,-135.082,-136.339,-136.442,-136.448,-136.311,-136.479,-136.84,-136.387,-135.936,-136.458,-136.794,-136.132,-136.551
5766600000,-136.103,-136.425,-136.076,-136.11,-137.093,-136.166,-136.181,-136.625,-136,-136.035,-135.734,-136.295,-135.847,-135.855,-136.045,-135.586,-136.627,-136.03,-136.514,-136.513,-136.694,-136.386,-136.161,-136.207,-136.625,-137.126,-136.385,-135.655,-136.026,-135.796,-135.282,-135.34,-136.492,-135.434,-135.919,-136.054,-135.847,-135.69,-136.216,-136.496,-136.634,-135.267,-136.664,-136.7,-136.66,-136.409,-135.866,-136.486,-136.017,-136.458
5766700000,-136.297,-136.072,-136.57,-136.388,-136.071,-136.43,-136.012,-136.167,-135.994,-136.512,-136.108,-135.888,-136.461,-135.759,-136.095,-136.32,-136.185,-136.697,-136.534,-136.77,-136.622,-136.81,-136.173,-135.813,-135.974,-136.481,-136.517,-136.138,-136.199,-136.209,-135.895,-136.286,-135.984,-135.107,-135.98,-136.518,-135.829,-135.734,-136.466,-136.586,-136.517,-136.575,-136.382,-137.144,-137.132,-136.012,-136.48,-136.984,-136.624,-136.629
5766800000,-135.385,-135.907,-136.173,-135.548,-136.553,-135.691,-136.099,-135.432,-135.735,-135.509,-135.752,-136.082,-135.638,-135.828,-135.752,-134.987,-135.728,-135.312,-136.293,-136.268,-135.519,-136.619,-136.386,-136.665,-136.24,-136.27,-136.072,-136.048,-136.209,-136.57,-135.682,-135.909,-136.342,-135.645,-133.587,-135.735,-135.301,-135.067,-135.958,-136.207,-136.583,-136.852,-135.96,-136.41,-136.599,-136.054,-136.386,-136.526,-136.695,-136.424
5766900000,-135.846,-136.475,-136,-135.582,-135.739,-136.05,-136.13,-135.282,-135.876,-135.701,-135.204,-135.595,-135.181,-135.637,-136.013,-135.284,-135.882,-134.344,-136.448,-136.375,-136.136,-136.443,-136.228,-136.171,-133.159,-134.34,-135.92,-135.918,-135.956,-135.457,-136.015,-135.367,-135.187,-135.198,-134.972,-135.099,-134.426,-134.677,-135.393,-136.624,-135.943,-136.054,-136.988,-135.946,-136.279,-136.33,-135.891,-137.096,-136.411,-135.568
5767000000,-136.26,-135.992,-136.03,-135.914,-135.838,-135.374,-134.93,-135.403,-136.083,-135.558,-135.746,-135.476,-135.521,-136.37,-135.929,-135.868,-136.328,-136.214,-136.563,-137.113,-136.424,-136.421,-136.018,-136.573,-136.307,-136.021,-136.436,-135.836,-136.516,-135.481,-135.99,-135.923,-136.281,-136.032,-136.639,-136.05,-135.468,-135.29,-135.519,-135.938,-136.475,-136.78,-136.764,-136.408,-135.013,-135.955,-132.56,-134.595,-135.473,-136.528
5767100000,-134.73,-135.767,-135.944,-135.971,-136.129,-136.262,-135.773,-135.707,-135.823,-135.714,-134.736,-136.163,-135.909,-136.097,-135.98,-135.84,-136.964,-136.473,-136.469,-135.53,-136.254,-137.052,-136.348,-135.566,-135.356,-135.513,-136.492,-135.845,-136.093,-136.011,-135.865,-135.804,-136.396,-135.656,-136.365,-136.364,-135.526,-135.41,-136.81,-136.509,-136.4,-136.668,-135.839,-136.5,-136.237,-135.703,-134.216,-136.042,-136.222,-136.602
5767200000,-136.197,-136.619,-136.119,-135.821,-136.137,-136.033,-136.686,-135.482,-135.565,-135.42,-135.409,-135.654,-135.458,-135.542,-136.12,-135.648,-135.941,-136.131,-136.767,-135.8,-136.332,-136.077,-136.435,-135.983,-136.361,-136.217,-136.189,-134.247,-135.047,-135.102,-135.46,-135.454,-135.777,-135.495,-135.839,-136.25,-135.217,-135.909,-136.382,-136.293,-136.414,-135.556,-136.482,-136.454,-136.504,-135.984,-135.636,-136.19,-136.077,-135.87
5767300000,-136.156,-136.283,-136.173,-136.462,-136.789,-136.102,-136.529,-135.815,-136.047,-135.82,-135.739,-135.631,-135.214,-135.724,-136.147,-136.448,-136.052,-136.072,-136.767,-136.478,-136.714,-136.123,-136.298,-136.68,-136.446,-136.149,-136.591,-135.897,-136.779,-135.934,-136.005,-135.981,-137.065,-135.994,-136.113,-135.787,-135.514,-134.84,-136.663,-136.963,-136.591,-136.736,-136.95,-136.672,-136.346,-136.013,-136.312,-136.341,-136.745,-136.549
