Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2013,Basic Grants - SESA Solo Support Scheme,UK Trade and Investments - Trade Development,DOVER MARINA HOTEL LTD,178250,1000.00,,CT16 3EL,EXT,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2013,Video Production Services - UKTI Corporate Marketing,UK Trade and Investments - Marketing & Communications,HUDSON GLOBAL RESOURCES LTD,178252,1903.50,,G2 5HF,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2013,Video Production Services - UKTI Corporate Marketing,UK Trade and Investments - Marketing & Communications,HUDSON GLOBAL RESOURCES LTD,178253,1780.00,,G2 5HF,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2013,Video Production Services - UKTI Corporate Marketing,UK Trade and Investments - Marketing & Communications,HUDSON GLOBAL RESOURCES LTD,178254,1903.50,,G2 5HF,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2013,Video Production Services - UKTI Corporate Marketing,UK Trade and Investments - Marketing & Communications,HUDSON GLOBAL RESOURCES LTD,178255,1424.00,,G2 5HF,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2013,Video Production Services - UKTI Corporate Marketing,UK Trade and Investments - Marketing & Communications,HUDSON GLOBAL RESOURCES LTD,178261,1424.00,,G2 5HF,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2013,Video Production Services - UKTI Corporate Marketing,UK Trade and Investments - Marketing & Communications,HUDSON GLOBAL RESOURCES LTD,178262,423.00,,G2 5HF,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2013,Video Production Services - UKTI Corporate Marketing,UK Trade and Investments - Marketing & Communications,HUDSON GLOBAL RESOURCES LTD,178264,1692.00,,G2 5HF,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2013,Video Production Services - UKTI Corporate Marketing,UK Trade and Investments - Marketing & Communications,HUDSON GLOBAL RESOURCES LTD,178266,356.00,,G2 5HF,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Venue Hire - Attracting Global Entrepreneurs,UK Trade and Investments - Investment Development,INDUSTRIALTECH LTD T/A TECHHUB MANCHESTER,178229,180.00,,M1 2HG,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Catering - Chambers,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),177825,52.59,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Sponsors Grants - Chambers,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176845,5000.00,,MK10 1PX,GOV,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Sponsors Grants - Chambers,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),177855,108.39,,MK10 1PX,GOV,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Scheme Management Charges ,UK Trade and Investments - Defence and Security Organisation,PAUL WILLIAMS,178297,8977.98,,,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177857,936.95,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177858,913.05,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177858,71.27,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177859,34.63,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),177810,905.06,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Advertising - Great Campaign Advertising,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176862,4380.76,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Design Services - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177782,1473.99,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Design Services - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177861,143.01,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Display Materials/Signage - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),177013,5507.45,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176767,2285.16,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176768,373.02,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176770,55.52,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176771,467.07,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176800,660.22,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176801,67.71,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176815,747.70,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176816,134.00,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176817,281.95,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176818,1034.58,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176819,26.45,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176820,19.11,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176821,10.31,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176822,713.36,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176824,766.68,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176824,-766.68,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176825,227.19,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176826,8.97,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176827,2107.28,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176827,-2107.28,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176827,1363.43,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176827,743.85,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176828,224.31,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176829,355.91,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176830,24585.87,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176830,39.84,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176831,1232.63,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176832,1031.31,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176833,713.36,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176833,-713.36,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176833,713.36,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176834,227.05,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176835,1032.50,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176836,636.42,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176841,27.48,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176842,2646.20,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176886,54.38,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176887,13.14,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176888,13.14,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176889,6.78,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Great Campaign Events,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),176899,176.74,,MK10 1PX,GOV,,,Programme
