Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
South Antrim,N06000014,2010,Males,35,688
South Antrim,N06000014,2010,Males,36,687
South Antrim,N06000014,2010,Males,37,709
South Antrim,N06000014,2010,Males,38,692
South Antrim,N06000014,2010,Males,39,742
South Antrim,N06000014,2010,Males,40,738
South Antrim,N06000014,2010,Males,41,765
South Antrim,N06000014,2010,Males,42,726
South Antrim,N06000014,2010,Males,43,757
South Antrim,N06000014,2010,Males,44,750
South Antrim,N06000014,2010,Males,45,776
South Antrim,N06000014,2010,Males,46,783
South Antrim,N06000014,2010,Males,47,760
South Antrim,N06000014,2010,Males,48,698
South Antrim,N06000014,2010,Males,49,681
South Antrim,N06000014,2010,Males,50,629
South Antrim,N06000014,2010,Males,51,599
South Antrim,N06000014,2010,Males,52,608
South Antrim,N06000014,2010,Males,53,609
South Antrim,N06000014,2010,Males,54,566
South Antrim,N06000014,2010,Males,55,557
South Antrim,N06000014,2010,Males,56,535
South Antrim,N06000014,2010,Males,57,535
South Antrim,N06000014,2010,Males,58,536
South Antrim,N06000014,2010,Males,59,543
South Antrim,N06000014,2010,Males,60,512
South Antrim,N06000014,2010,Males,61,553
South Antrim,N06000014,2010,Males,62,514
South Antrim,N06000014,2010,Males,63,494
South Antrim,N06000014,2010,Males,64,475
South Antrim,N06000014,2010,Males,65,473
South Antrim,N06000014,2010,Males,66,465
South Antrim,N06000014,2010,Males,67,487
South Antrim,N06000014,2010,Males,68,392
South Antrim,N06000014,2010,Males,69,326
South Antrim,N06000014,2010,Males,70,331
South Antrim,N06000014,2010,Males,71,344
South Antrim,N06000014,2010,Males,72,324
South Antrim,N06000014,2010,Males,73,303
South Antrim,N06000014,2010,Males,74,277
South Antrim,N06000014,2010,Males,75,276
South Antrim,N06000014,2010,Males,76,236
South Antrim,N06000014,2010,Males,77,206
South Antrim,N06000014,2010,Males,78,215
South Antrim,N06000014,2010,Males,79,187
South Antrim,N06000014,2010,Males,80,153
South Antrim,N06000014,2010,Males,81,137
South Antrim,N06000014,2010,Males,82,129
South Antrim,N06000014,2010,Males,83,115
South Antrim,N06000014,2010,Males,84,90
South Antrim,N06000014,2010,Males,85,80
South Antrim,N06000014,2010,Males,86,72
South Antrim,N06000014,2010,Males,87,60
South Antrim,N06000014,2010,Males,88,45
South Antrim,N06000014,2010,Males,89,34
South Antrim,N06000014,2010,Males,90,110
South Antrim,N06000014,2011,All People,0,1409
South Antrim,N06000014,2011,All People,1,1468
South Antrim,N06000014,2011,All People,2,1533
South Antrim,N06000014,2011,All People,3,1565
South Antrim,N06000014,2011,All People,4,1417
South Antrim,N06000014,2011,All People,5,1335
South Antrim,N06000014,2011,All People,6,1326
South Antrim,N06000014,2011,All People,7,1314
South Antrim,N06000014,2011,All People,8,1250
South Antrim,N06000014,2011,All People,9,1297
South Antrim,N06000014,2011,All People,10,1294
South Antrim,N06000014,2011,All People,11,1360
South Antrim,N06000014,2011,All People,12,1370
South Antrim,N06000014,2011,All People,13,1349
South Antrim,N06000014,2011,All People,14,1359
South Antrim,N06000014,2011,All People,15,1349
South Antrim,N06000014,2011,All People,16,1351
South Antrim,N06000014,2011,All People,17,1342
South Antrim,N06000014,2011,All People,18,1334
South Antrim,N06000014,2011,All People,19,1142
South Antrim,N06000014,2011,All People,20,1165
South Antrim,N06000014,2011,All People,21,1166
South Antrim,N06000014,2011,All People,22,1212
South Antrim,N06000014,2011,All People,23,1227
South Antrim,N06000014,2011,All People,24,1187
South Antrim,N06000014,2011,All People,25,1212
South Antrim,N06000014,2011,All People,26,1294
South Antrim,N06000014,2011,All People,27,1265
South Antrim,N06000014,2011,All People,28,1302
South Antrim,N06000014,2011,All People,29,1344
South Antrim,N06000014,2011,All People,30,1393
South Antrim,N06000014,2011,All People,31,1465
South Antrim,N06000014,2011,All People,32,1349
South Antrim,N06000014,2011,All People,33,1369
South Antrim,N06000014,2011,All People,34,1352
South Antrim,N06000014,2011,All People,35,1405
South Antrim,N06000014,2011,All People,36,1411
South Antrim,N06000014,2011,All People,37,1403
South Antrim,N06000014,2011,All People,38,1473
South Antrim,N06000014,2011,All People,39,1516
South Antrim,N06000014,2011,All People,40,1491
South Antrim,N06000014,2011,All People,41,1544
South Antrim,N06000014,2011,All People,42,1561
South Antrim,N06000014,2011,All People,43,1541
South Antrim,N06000014,2011,All People,44,1502
South Antrim,N06000014,2011,All People,45,1494
South Antrim,N06000014,2011,All People,46,1595
South Antrim,N06000014,2011,All People,47,1573
South Antrim,N06000014,2011,All People,48,1434
South Antrim,N06000014,2011,All People,49,1399
South Antrim,N06000014,2011,All People,50,1380
South Antrim,N06000014,2011,All People,51,1281
South Antrim,N06000014,2011,All People,52,1221
South Antrim,N06000014,2011,All People,53,1239
South Antrim,N06000014,2011,All People,54,1186
South Antrim,N06000014,2011,All People,55,1133
South Antrim,N06000014,2011,All People,56,1090
South Antrim,N06000014,2011,All People,57,1070
South Antrim,N06000014,2011,All People,58,1067
South Antrim,N06000014,2011,All People,59,1057
South Antrim,N06000014,2011,All People,60,1094
South Antrim,N06000014,2011,All People,61,1087
South Antrim,N06000014,2011,All People,62,1070
South Antrim,N06000014,2011,All People,63,1025
South Antrim,N06000014,2011,All People,64,1045
South Antrim,N06000014,2011,All People,65,966
South Antrim,N06000014,2011,All People,66,974
South Antrim,N06000014,2011,All People,67,957
South Antrim,N06000014,2011,All People,68,964
South Antrim,N06000014,2011,All People,69,830
South Antrim,N06000014,2011,All People,70,708
South Antrim,N06000014,2011,All People,71,683
South Antrim,N06000014,2011,All People,72,710
South Antrim,N06000014,2011,All People,73,636
South Antrim,N06000014,2011,All People,74,614
South Antrim,N06000014,2011,All People,75,570
South Antrim,N06000014,2011,All People,76,550
South Antrim,N06000014,2011,All People,77,492
South Antrim,N06000014,2011,All People,78,477
South Antrim,N06000014,2011,All People,79,452
South Antrim,N06000014,2011,All People,80,400
South Antrim,N06000014,2011,All People,81,369
South Antrim,N06000014,2011,All People,82,314
South Antrim,N06000014,2011,All People,83,301
South Antrim,N06000014,2011,All People,84,275
South Antrim,N06000014,2011,All People,85,219
South Antrim,N06000014,2011,All People,86,206
South Antrim,N06000014,2011,All People,87,200
South Antrim,N06000014,2011,All People,88,171
South Antrim,N06000014,2011,All People,89,133
South Antrim,N06000014,2011,All People,90,418
South Antrim,N06000014,2011,Females,0,728
South Antrim,N06000014,2011,Females,1,668
South Antrim,N06000014,2011,Females,2,761
South Antrim,N06000014,2011,Females,3,763
South Antrim,N06000014,2011,Females,4,700
South Antrim,N06000014,2011,Females,5,636
South Antrim,N06000014,2011,Females,6,621
South Antrim,N06000014,2011,Females,7,618
South Antrim,N06000014,2011,Females,8,638
South Antrim,N06000014,2011,Females,9,641
South Antrim,N06000014,2011,Females,10,620
South Antrim,N06000014,2011,Females,11,658
South Antrim,N06000014,2011,Females,12,683
South Antrim,N06000014,2011,Females,13,688
South Antrim,N06000014,2011,Females,14,663
South Antrim,N06000014,2011,Females,15,660
South Antrim,N06000014,2011,Females,16,650
South Antrim,N06000014,2011,Females,17,653
South Antrim,N06000014,2011,Females,18,652
South Antrim,N06000014,2011,Females,19,566
South Antrim,N06000014,2011,Females,20,556
South Antrim,N06000014,2011,Females,21,563
South Antrim,N06000014,2011,Females,22,606
South Antrim,N06000014,2011,Females,23,595
South Antrim,N06000014,2011,Females,24,600
South Antrim,N06000014,2011,Females,25,605
South Antrim,N06000014,2011,Females,26,677
South Antrim,N06000014,2011,Females,27,696
South Antrim,N06000014,2011,Females,28,687
South Antrim,N06000014,2011,Females,29,705
South Antrim,N06000014,2011,Females,30,739
South Antrim,N06000014,2011,Females,31,760
South Antrim,N06000014,2011,Females,32,693
South Antrim,N06000014,2011,Females,33,703
South Antrim,N06000014,2011,Females,34,693
South Antrim,N06000014,2011,Females,35,731
South Antrim,N06000014,2011,Females,36,735
South Antrim,N06000014,2011,Females,37,714
South Antrim,N06000014,2011,Females,38,770
South Antrim,N06000014,2011,Females,39,811
South Antrim,N06000014,2011,Females,40,760
South Antrim,N06000014,2011,Females,41,807
South Antrim,N06000014,2011,Females,42,806
South Antrim,N06000014,2011,Females,43,815
South Antrim,N06000014,2011,Females,44,746
South Antrim,N06000014,2011,Females,45,743
South Antrim,N06000014,2011,Females,46,822
South Antrim,N06000014,2011,Females,47,790
South Antrim,N06000014,2011,Females,48,695
South Antrim,N06000014,2011,Females,49,709
South Antrim,N06000014,2011,Females,50,699
South Antrim,N06000014,2011,Females,51,661
South Antrim,N06000014,2011,Females,52,624
South Antrim,N06000014,2011,Females,53,625
South Antrim,N06000014,2011,Females,54,587
South Antrim,N06000014,2011,Females,55,571
South Antrim,N06000014,2011,Females,56,534
South Antrim,N06000014,2011,Females,57,540
South Antrim,N06000014,2011,Females,58,549
South Antrim,N06000014,2011,Females,59,531
South Antrim,N06000014,2011,Females,60,548
South Antrim,N06000014,2011,Females,61,566
South Antrim,N06000014,2011,Females,62,534
South Antrim,N06000014,2011,Females,63,517
South Antrim,N06000014,2011,Females,64,554
South Antrim,N06000014,2011,Females,65,507
South Antrim,N06000014,2011,Females,66,497
South Antrim,N06000014,2011,Females,67,489
South Antrim,N06000014,2011,Females,68,488
South Antrim,N06000014,2011,Females,69,454
South Antrim,N06000014,2011,Females,70,383
South Antrim,N06000014,2011,Females,71,368
South Antrim,N06000014,2011,Females,72,378
South Antrim,N06000014,2011,Females,73,319
South Antrim,N06000014,2011,Females,74,317
South Antrim,N06000014,2011,Females,75,308
South Antrim,N06000014,2011,Females,76,284
South Antrim,N06000014,2011,Females,77,266
South Antrim,N06000014,2011,Females,78,273
South Antrim,N06000014,2011,Females,79,251
South Antrim,N06000014,2011,Females,80,230
South Antrim,N06000014,2011,Females,81,213
South Antrim,N06000014,2011,Females,82,190
South Antrim,N06000014,2011,Females,83,186
South Antrim,N06000014,2011,Females,84,171
South Antrim,N06000014,2011,Females,85,141
South Antrim,N06000014,2011,Females,86,131
South Antrim,N06000014,2011,Females,87,134
South Antrim,N06000014,2011,Females,88,117
South Antrim,N06000014,2011,Females,89,88
South Antrim,N06000014,2011,Females,90,310
South Antrim,N06000014,2011,Males,0,681
South Antrim,N06000014,2011,Males,1,800
South Antrim,N06000014,2011,Males,2,772
South Antrim,N06000014,2011,Males,3,802
South Antrim,N06000014,2011,Males,4,717
South Antrim,N06000014,2011,Males,5,699
South Antrim,N06000014,2011,Males,6,705
South Antrim,N06000014,2011,Males,7,696
South Antrim,N06000014,2011,Males,8,612
South Antrim,N06000014,2011,Males,9,656
South Antrim,N06000014,2011,Males,10,674
South Antrim,N06000014,2011,Males,11,702
South Antrim,N06000014,2011,Males,12,687
South Antrim,N06000014,2011,Males,13,661
South Antrim,N06000014,2011,Males,14,696
South Antrim,N06000014,2011,Males,15,689
South Antrim,N06000014,2011,Males,16,701
South Antrim,N06000014,2011,Males,17,689
South Antrim,N06000014,2011,Males,18,682
South Antrim,N06000014,2011,Males,19,576
South Antrim,N06000014,2011,Males,20,609
South Antrim,N06000014,2011,Males,21,603
South Antrim,N06000014,2011,Males,22,606
South Antrim,N06000014,2011,Males,23,632
South Antrim,N06000014,2011,Males,24,587
South Antrim,N06000014,2011,Males,25,607
South Antrim,N06000014,2011,Males,26,617
South Antrim,N06000014,2011,Males,27,569
South Antrim,N06000014,2011,Males,28,615
South Antrim,N06000014,2011,Males,29,639
South Antrim,N06000014,2011,Males,30,654
South Antrim,N06000014,2011,Males,31,705
South Antrim,N06000014,2011,Males,32,656
South Antrim,N06000014,2011,Males,33,666
South Antrim,N06000014,2011,Males,34,659
South Antrim,N06000014,2011,Males,35,674
South Antrim,N06000014,2011,Males,36,676
South Antrim,N06000014,2011,Males,37,689
South Antrim,N06000014,2011,Males,38,703
South Antrim,N06000014,2011,Males,39,705
South Antrim,N06000014,2011,Males,40,731
South Antrim,N06000014,2011,Males,41,737
South Antrim,N06000014,2011,Males,42,755
South Antrim,N06000014,2011,Males,43,726
South Antrim,N06000014,2011,Males,44,756
South Antrim,N06000014,2011,Males,45,751
South Antrim,N06000014,2011,Males,46,773
South Antrim,N06000014,2011,Males,47,783
South Antrim,N06000014,2011,Males,48,739
South Antrim,N06000014,2011,Males,49,690
South Antrim,N06000014,2011,Males,50,681
South Antrim,N06000014,2011,Males,51,620
South Antrim,N06000014,2011,Males,52,597
South Antrim,N06000014,2011,Males,53,614
South Antrim,N06000014,2011,Males,54,599
South Antrim,N06000014,2011,Males,55,562
South Antrim,N06000014,2011,Males,56,556
South Antrim,N06000014,2011,Males,57,530
South Antrim,N06000014,2011,Males,58,518
South Antrim,N06000014,2011,Males,59,526
South Antrim,N06000014,2011,Males,60,546
South Antrim,N06000014,2011,Males,61,521
South Antrim,N06000014,2011,Males,62,536
South Antrim,N06000014,2011,Males,63,508
South Antrim,N06000014,2011,Males,64,491
South Antrim,N06000014,2011,Males,65,459
South Antrim,N06000014,2011,Males,66,477
South Antrim,N06000014,2011,Males,67,468
South Antrim,N06000014,2011,Males,68,476
South Antrim,N06000014,2011,Males,69,376
South Antrim,N06000014,2011,Males,70,325
South Antrim,N06000014,2011,Males,71,315
South Antrim,N06000014,2011,Males,72,332
South Antrim,N06000014,2011,Males,73,317
South Antrim,N06000014,2011,Males,74,297
South Antrim,N06000014,2011,Males,75,262
South Antrim,N06000014,2011,Males,76,266
South Antrim,N06000014,2011,Males,77,226
South Antrim,N06000014,2011,Males,78,204
South Antrim,N06000014,2011,Males,79,201
South Antrim,N06000014,2011,Males,80,170
South Antrim,N06000014,2011,Males,81,156
South Antrim,N06000014,2011,Males,82,124
South Antrim,N06000014,2011,Males,83,115
South Antrim,N06000014,2011,Males,84,104
South Antrim,N06000014,2011,Males,85,78
South Antrim,N06000014,2011,Males,86,75
South Antrim,N06000014,2011,Males,87,66
South Antrim,N06000014,2011,Males,88,54
South Antrim,N06000014,2011,Males,89,45
South Antrim,N06000014,2011,Males,90,108
South Antrim,N06000014,2012,All People,0,1392
South Antrim,N06000014,2012,All People,1,1420
South Antrim,N06000014,2012,All People,2,1472
South Antrim,N06000014,2012,All People,3,1545
South Antrim,N06000014,2012,All People,4,1559
South Antrim,N06000014,2012,All People,5,1420
South Antrim,N06000014,2012,All People,6,1343
South Antrim,N06000014,2012,All People,7,1327
South Antrim,N06000014,2012,All People,8,1329
South Antrim,N06000014,2012,All People,9,1247
South Antrim,N06000014,2012,All People,10,1312
South Antrim,N06000014,2012,All People,11,1290
South Antrim,N06000014,2012,All People,12,1355
South Antrim,N06000014,2012,All People,13,1362
South Antrim,N06000014,2012,All People,14,1347
South Antrim,N06000014,2012,All People,15,1353
South Antrim,N06000014,2012,All People,16,1330
South Antrim,N06000014,2012,All People,17,1341
South Antrim,N06000014,2012,All People,18,1326
South Antrim,N06000014,2012,All People,19,1201
South Antrim,N06000014,2012,All People,20,1111
South Antrim,N06000014,2012,All People,21,1171
South Antrim,N06000014,2012,All People,22,1169
South Antrim,N06000014,2012,All People,23,1198
South Antrim,N06000014,2012,All People,24,1204
South Antrim,N06000014,2012,All People,25,1165
South Antrim,N06000014,2012,All People,26,1203
South Antrim,N06000014,2012,All People,27,1286
South Antrim,N06000014,2012,All People,28,1258
South Antrim,N06000014,2012,All People,29,1325
South Antrim,N06000014,2012,All People,30,1327
South Antrim,N06000014,2012,All People,31,1393
South Antrim,N06000014,2012,All People,32,1446
South Antrim,N06000014,2012,All People,33,1390
South Antrim,N06000014,2012,All People,34,1368
South Antrim,N06000014,2012,All People,35,1352
South Antrim,N06000014,2012,All People,36,1417
South Antrim,N06000014,2012,All People,37,1415
South Antrim,N06000014,2012,All People,38,1405
South Antrim,N06000014,2012,All People,39,1458
South Antrim,N06000014,2012,All People,40,1531
South Antrim,N06000014,2012,All People,41,1504
South Antrim,N06000014,2012,All People,42,1534
South Antrim,N06000014,2012,All People,43,1552
South Antrim,N06000014,2012,All People,44,1549
South Antrim,N06000014,2012,All People,45,1488
South Antrim,N06000014,2012,All People,46,1494
South Antrim,N06000014,2012,All People,47,1587
South Antrim,N06000014,2012,All People,48,1579
South Antrim,N06000014,2012,All People,49,1427
South Antrim,N06000014,2012,All People,50,1384
South Antrim,N06000014,2012,All People,51,1372
South Antrim,N06000014,2012,All People,52,1282
South Antrim,N06000014,2012,All People,53,1225
South Antrim,N06000014,2012,All People,54,1239
South Antrim,N06000014,2012,All People,55,1175
South Antrim,N06000014,2012,All People,56,1123
South Antrim,N06000014,2012,All People,57,1080
South Antrim,N06000014,2012,All People,58,1069
South Antrim,N06000014,2012,All People,59,1070
South Antrim,N06000014,2012,All People,60,1049
South Antrim,N06000014,2012,All People,61,1093
South Antrim,N06000014,2012,All People,62,1079
South Antrim,N06000014,2012,All People,63,1059
South Antrim,N06000014,2012,All People,64,1028
South Antrim,N06000014,2012,All People,65,1024
South Antrim,N06000014,2012,All People,66,963
South Antrim,N06000014,2012,All People,67,966
South Antrim,N06000014,2012,All People,68,939
South Antrim,N06000014,2012,All People,69,956
South Antrim,N06000014,2012,All People,70,808
South Antrim,N06000014,2012,All People,71,699
South Antrim,N06000014,2012,All People,72,676
South Antrim,N06000014,2012,All People,73,691
South Antrim,N06000014,2012,All People,74,618
South Antrim,N06000014,2012,All People,75,603
South Antrim,N06000014,2012,All People,76,549
South Antrim,N06000014,2012,All People,77,536
South Antrim,N06000014,2012,All People,78,474
South Antrim,N06000014,2012,All People,79,447
South Antrim,N06000014,2012,All People,80,424
South Antrim,N06000014,2012,All People,81,384
South Antrim,N06000014,2012,All People,82,343
South Antrim,N06000014,2012,All People,83,293
South Antrim,N06000014,2012,All People,84,279
South Antrim,N06000014,2012,All People,85,253
South Antrim,N06000014,2012,All People,86,202
South Antrim,N06000014,2012,All People,87,179
South Antrim,N06000014,2012,All People,88,178
South Antrim,N06000014,2012,All People,89,151
South Antrim,N06000014,2012,All People,90,475
South Antrim,N06000014,2012,Females,0,687
South Antrim,N06000014,2012,Females,1,744
South Antrim,N06000014,2012,Females,2,671
South Antrim,N06000014,2012,Females,3,769
South Antrim,N06000014,2012,Females,4,755
South Antrim,N06000014,2012,Females,5,708
South Antrim,N06000014,2012,Females,6,640
South Antrim,N06000014,2012,Females,7,615
South Antrim,N06000014,2012,Females,8,630
South Antrim,N06000014,2012,Females,9,631
South Antrim,N06000014,2012,Females,10,645
South Antrim,N06000014,2012,Females,11,627
South Antrim,N06000014,2012,Females,12,659
South Antrim,N06000014,2012,Females,13,676
South Antrim,N06000014,2012,Females,14,686
South Antrim,N06000014,2012,Females,15,664
South Antrim,N06000014,2012,Females,16,652
South Antrim,N06000014,2012,Females,17,649
South Antrim,N06000014,2012,Females,18,643
South Antrim,N06000014,2012,Females,19,574
South Antrim,N06000014,2012,Females,20,556
South Antrim,N06000014,2012,Females,21,553
South Antrim,N06000014,2012,Females,22,561
South Antrim,N06000014,2012,Females,23,609
South Antrim,N06000014,2012,Females,24,591
South Antrim,N06000014,2012,Females,25,596
South Antrim,N06000014,2012,Females,26,614
South Antrim,N06000014,2012,Females,27,673
South Antrim,N06000014,2012,Females,28,691
South Antrim,N06000014,2012,Females,29,683
South Antrim,N06000014,2012,Females,30,702
South Antrim,N06000014,2012,Females,31,749
South Antrim,N06000014,2012,Females,32,752
South Antrim,N06000014,2012,Females,33,712
South Antrim,N06000014,2012,Females,34,696
South Antrim,N06000014,2012,Females,35,687
South Antrim,N06000014,2012,Females,36,742
South Antrim,N06000014,2012,Females,37,735
South Antrim,N06000014,2012,Females,38,715
South Antrim,N06000014,2012,Females,39,758
South Antrim,N06000014,2012,Females,40,828
South Antrim,N06000014,2012,Females,41,765
South Antrim,N06000014,2012,Females,42,805
South Antrim,N06000014,2012,Females,43,812
South Antrim,N06000014,2012,Females,44,818
South Antrim,N06000014,2012,Females,45,741
South Antrim,N06000014,2012,Females,46,736
South Antrim,N06000014,2012,Females,47,820
South Antrim,N06000014,2012,Females,48,792
South Antrim,N06000014,2012,Females,49,691
South Antrim,N06000014,2012,Females,50,697
South Antrim,N06000014,2012,Females,51,692
South Antrim,N06000014,2012,Females,52,668
South Antrim,N06000014,2012,Females,53,633
South Antrim,N06000014,2012,Females,54,624
South Antrim,N06000014,2012,Females,55,577
South Antrim,N06000014,2012,Females,56,568
South Antrim,N06000014,2012,Females,57,532
South Antrim,N06000014,2012,Females,58,538
South Antrim,N06000014,2012,Females,59,553
South Antrim,N06000014,2012,Females,60,526
South Antrim,N06000014,2012,Females,61,548
South Antrim,N06000014,2012,Females,62,559
South Antrim,N06000014,2012,Females,63,523
South Antrim,N06000014,2012,Females,64,522
South Antrim,N06000014,2012,Females,65,549
South Antrim,N06000014,2012,Females,66,503
South Antrim,N06000014,2012,Females,67,500
South Antrim,N06000014,2012,Females,68,488
South Antrim,N06000014,2012,Females,69,479
South Antrim,N06000014,2012,Females,70,441
South Antrim,N06000014,2012,Females,71,384
South Antrim,N06000014,2012,Females,72,362
South Antrim,N06000014,2012,Females,73,373
South Antrim,N06000014,2012,Females,74,310
South Antrim,N06000014,2012,Females,75,315
South Antrim,N06000014,2012,Females,76,298
South Antrim,N06000014,2012,Females,77,280
South Antrim,N06000014,2012,Females,78,256
South Antrim,N06000014,2012,Females,79,254
South Antrim,N06000014,2012,Females,80,233
South Antrim,N06000014,2012,Females,81,220
South Antrim,N06000014,2012,Females,82,194
South Antrim,N06000014,2012,Females,83,179
South Antrim,N06000014,2012,Females,84,176
South Antrim,N06000014,2012,Females,85,163
South Antrim,N06000014,2012,Females,86,129
South Antrim,N06000014,2012,Females,87,114
South Antrim,N06000014,2012,Females,88,122
South Antrim,N06000014,2012,Females,89,104
South Antrim,N06000014,2012,Females,90,345
South Antrim,N06000014,2012,Males,0,705
South Antrim,N06000014,2012,Males,1,676
South Antrim,N06000014,2012,Males,2,801
South Antrim,N06000014,2012,Males,3,776
South Antrim,N06000014,2012,Males,4,804
South Antrim,N06000014,2012,Males,5,712
South Antrim,N06000014,2012,Males,6,703
South Antrim,N06000014,2012,Males,7,712
South Antrim,N06000014,2012,Males,8,699
South Antrim,N06000014,2012,Males,9,616
South Antrim,N06000014,2012,Males,10,667
South Antrim,N06000014,2012,Males,11,663
South Antrim,N06000014,2012,Males,12,696
South Antrim,N06000014,2012,Males,13,686
South Antrim,N06000014,2012,Males,14,661
South Antrim,N06000014,2012,Males,15,689
South Antrim,N06000014,2012,Males,16,678
South Antrim,N06000014,2012,Males,17,692
South Antrim,N06000014,2012,Males,18,683
South Antrim,N06000014,2012,Males,19,627
South Antrim,N06000014,2012,Males,20,555
South Antrim,N06000014,2012,Males,21,618
South Antrim,N06000014,2012,Males,22,608
South Antrim,N06000014,2012,Males,23,589
South Antrim,N06000014,2012,Males,24,613
South Antrim,N06000014,2012,Males,25,569
South Antrim,N06000014,2012,Males,26,589
South Antrim,N06000014,2012,Males,27,613
South Antrim,N06000014,2012,Males,28,567
South Antrim,N06000014,2012,Males,29,642
South Antrim,N06000014,2012,Males,30,625
South Antrim,N06000014,2012,Males,31,644
South Antrim,N06000014,2012,Males,32,694
South Antrim,N06000014,2012,Males,33,678
South Antrim,N06000014,2012,Males,34,672
South Antrim,N06000014,2012,Males,35,665
South Antrim,N06000014,2012,Males,36,675
South Antrim,N06000014,2012,Males,37,680
South Antrim,N06000014,2012,Males,38,690
South Antrim,N06000014,2012,Males,39,700
South Antrim,N06000014,2012,Males,40,703
South Antrim,N06000014,2012,Males,41,739
South Antrim,N06000014,2012,Males,42,729
South Antrim,N06000014,2012,Males,43,740
South Antrim,N06000014,2012,Males,44,731
South Antrim,N06000014,2012,Males,45,747
South Antrim,N06000014,2012,Males,46,758
South Antrim,N06000014,2012,Males,47,767
South Antrim,N06000014,2012,Males,48,787
South Antrim,N06000014,2012,Males,49,736
South Antrim,N06000014,2012,Males,50,687
South Antrim,N06000014,2012,Males,51,680
South Antrim,N06000014,2012,Males,52,614
South Antrim,N06000014,2012,Males,53,592
South Antrim,N06000014,2012,Males,54,615
South Antrim,N06000014,2012,Males,55,598
South Antrim,N06000014,2012,Males,56,555
South Antrim,N06000014,2012,Males,57,548
South Antrim,N06000014,2012,Males,58,531
South Antrim,N06000014,2012,Males,59,517
South Antrim,N06000014,2012,Males,60,523
South Antrim,N06000014,2012,Males,61,545
South Antrim,N06000014,2012,Males,62,520
South Antrim,N06000014,2012,Males,63,536
South Antrim,N06000014,2012,Males,64,506
South Antrim,N06000014,2012,Males,65,475
South Antrim,N06000014,2012,Males,66,460
South Antrim,N06000014,2012,Males,67,466
South Antrim,N06000014,2012,Males,68,451
South Antrim,N06000014,2012,Males,69,477
South Antrim,N06000014,2012,Males,70,367
South Antrim,N06000014,2012,Males,71,315
South Antrim,N06000014,2012,Males,72,314
South Antrim,N06000014,2012,Males,73,318
South Antrim,N06000014,2012,Males,74,308
South Antrim,N06000014,2012,Males,75,288
South Antrim,N06000014,2012,Males,76,251
South Antrim,N06000014,2012,Males,77,256
South Antrim,N06000014,2012,Males,78,218
South Antrim,N06000014,2012,Males,79,193
South Antrim,N06000014,2012,Males,80,191
South Antrim,N06000014,2012,Males,81,164
South Antrim,N06000014,2012,Males,82,149
South Antrim,N06000014,2012,Males,83,114
South Antrim,N06000014,2012,Males,84,103
South Antrim,N06000014,2012,Males,85,90
South Antrim,N06000014,2012,Males,86,73
South Antrim,N06000014,2012,Males,87,65
South Antrim,N06000014,2012,Males,88,56
South Antrim,N06000014,2012,Males,89,47
South Antrim,N06000014,2012,Males,90,130
South Antrim,N06000014,2013,All People,0,1358
South Antrim,N06000014,2013,All People,1,1399
South Antrim,N06000014,2013,All People,2,1419
South Antrim,N06000014,2013,All People,3,1458
South Antrim,N06000014,2013,All People,4,1545
South Antrim,N06000014,2013,All People,5,1577
South Antrim,N06000014,2013,All People,6,1413
South Antrim,N06000014,2013,All People,7,1336
South Antrim,N06000014,2013,All People,8,1336
South Antrim,N06000014,2013,All People,9,1312
South Antrim,N06000014,2013,All People,10,1225
South Antrim,N06000014,2013,All People,11,1301
South Antrim,N06000014,2013,All People,12,1285
South Antrim,N06000014,2013,All People,13,1348
South Antrim,N06000014,2013,All People,14,1378
South Antrim,N06000014,2013,All People,15,1346
South Antrim,N06000014,2013,All People,16,1343
South Antrim,N06000014,2013,All People,17,1325
South Antrim,N06000014,2013,All People,18,1303
South Antrim,N06000014,2013,All People,19,1179
South Antrim,N06000014,2013,All People,20,1136
South Antrim,N06000014,2013,All People,21,1160
South Antrim,N06000014,2013,All People,22,1215
South Antrim,N06000014,2013,All People,23,1187
South Antrim,N06000014,2013,All People,24,1215
South Antrim,N06000014,2013,All People,25,1209
South Antrim,N06000014,2013,All People,26,1201
South Antrim,N06000014,2013,All People,27,1207
South Antrim,N06000014,2013,All People,28,1264
South Antrim,N06000014,2013,All People,29,1278
South Antrim,N06000014,2013,All People,30,1322
South Antrim,N06000014,2013,All People,31,1357
South Antrim,N06000014,2013,All People,32,1388
South Antrim,N06000014,2013,All People,33,1455
South Antrim,N06000014,2013,All People,34,1397
South Antrim,N06000014,2013,All People,35,1345
South Antrim,N06000014,2013,All People,36,1345
South Antrim,N06000014,2013,All People,37,1404
South Antrim,N06000014,2013,All People,38,1387
South Antrim,N06000014,2013,All People,39,1400
South Antrim,N06000014,2013,All People,40,1444
South Antrim,N06000014,2013,All People,41,1531
South Antrim,N06000014,2013,All People,42,1481
South Antrim,N06000014,2013,All People,43,1518
South Antrim,N06000014,2013,All People,44,1552
South Antrim,N06000014,2013,All People,45,1534
South Antrim,N06000014,2013,All People,46,1485
South Antrim,N06000014,2013,All People,47,1475
South Antrim,N06000014,2013,All People,48,1583
South Antrim,N06000014,2013,All People,49,1547
South Antrim,N06000014,2013,All People,50,1414
South Antrim,N06000014,2013,All People,51,1383
South Antrim,N06000014,2013,All People,52,1377
