Newcastle City Council Invoices over £500 paid in July 2010,,,,,,

Directorate,Service Area,Payment Date,Supplier Name,Internal Ref,Capital/ Revenue,Grand Total
Environment & Regeneration,NS: District Heating       ,29/07/10,T CROSSLING,4746258,Revenue,1107.20
Environment & Regeneration,NS: District Heating       ,19/07/10,TOTAL PUMP SOLUTIONS LTD,4744045,Revenue,772.00
Environment & Regeneration,NS: District Heating       ,15/07/10,TOTAL PUMP SOLUTIONS LTD,4740408,Revenue,734.00
Environment & Regeneration,NS: Energy              ,20/07/10,N POWER NORTHERN LTD,4742766,Revenue,921.60
Environment & Regeneration,NS: Energy              ,25/07/10,N POWER NORTHERN LTD,4745522,Revenue,6353.42
Environment & Regeneration,NS: Energy              ,25/07/10,N POWER NORTHERN LTD,4745523,Revenue,4149.39
Environment & Regeneration,NS: Energy              ,05/07/10,N POWER NORTHERN LTD,4725201,Revenue,1232.16
Environment & Regeneration,NS: Energy              ,06/07/10,N POWER NORTHERN LTD,4728176,Revenue,521.61
Environment & Regeneration,NS: Energy              ,06/07/10,N POWER NORTHERN LTD,4728177,Revenue,602.22
Environment & Regeneration,NS: Energy              ,06/07/10,N POWER NORTHERN LTD,4728178,Revenue,602.22
Environment & Regeneration,NS: Energy              ,06/07/10,N POWER NORTHERN LTD,4728179,Revenue,583.16
Environment & Regeneration,NS: Energy              ,06/07/10,N POWER NORTHERN LTD,4728180,Revenue,632.72
Environment & Regeneration,NS: Energy              ,06/07/10,N POWER NORTHERN LTD,4728181,Revenue,776.80
Environment & Regeneration,NS: Energy              ,06/07/10,N POWER NORTHERN LTD,4728182,Revenue,589.53
Environment & Regeneration,NS: Energy              ,06/07/10,N POWER NORTHERN LTD,4728183,Revenue,652.21
Environment & Regeneration,NS: Energy              ,06/07/10,N POWER NORTHERN LTD,4728184,Revenue,759.86
Environment & Regeneration,NS: Energy              ,06/07/10,N POWER NORTHERN LTD,4728185,Revenue,712.79
Environment & Regeneration,NS: Energy              ,11/07/10,N POWER NORTHERN LTD,4733583,Revenue,844.79
Environment & Regeneration,NS: Energy              ,11/07/10,N POWER NORTHERN LTD,4733584,Revenue,1457.58
Environment & Regeneration,NS: Energy              ,11/07/10,N POWER NORTHERN LTD,4733585,Revenue,6565.19
Environment & Regeneration,NS: Energy              ,11/07/10,N POWER NORTHERN LTD,4733586,Revenue,4287.70
Environment & Regeneration,NS: Energy                 ,25/07/10,BLUESKY INTERNATIONAL LTD,4750309,Revenue,18450.00
Environment & Regeneration,NS: Energy                 ,08/07/10,EDF ENERGY 1 LTD,4732096,Revenue,905.54
Environment & Regeneration,NS: Energy                 ,08/07/10,EDF ENERGY 1 LTD,4732097,Revenue,1416.81
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730018,Revenue,786.15
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730019,Revenue,930.51
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730020,Revenue,900.55
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730021,Revenue,923.99
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730022,Revenue,923.99
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730027,Revenue,778.54
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730028,Revenue,768.26
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730029,Revenue,779.72
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730030,Revenue,663.12
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730032,Revenue,604.20
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730033,Revenue,757.83
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730034,Revenue,777.67
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730035,Revenue,777.67
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730036,Revenue,777.67
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730037,Revenue,777.67
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730038,Revenue,777.67
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730039,Revenue,777.67
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730040,Revenue,777.67
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730041,Revenue,758.82
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730042,Revenue,778.54
Environment & Regeneration,NS: Energy                 ,07/07/10,EDF ENERGY 1 LTD,4730043,Revenue,778.54
Environment & Regeneration,NS: Energy                 ,08/07/10,SSH CHARTERED SURVEYORS,4732131,Revenue,11750.00
Environment & Regeneration,NS: Energy                 ,14/07/10,SSH CHARTERED SURVEYORS,4711485,Revenue,575.00
Environment & Regeneration,NS: Repairs & Maintenance  ,19/07/10,A&J KEITH LTD,4744034,Revenue,2010.00
Environment & Regeneration,NS: Repairs & Maintenance  ,22/07/10,KD SCAFFOLDING,4749510,Revenue,840.00
Environment & Regeneration,NS: Repairs & Maintenance  ,05/07/10,KD SCAFFOLDING,4725119,Revenue,760.00
Environment & Regeneration,NS: Repairs & Maintenance  ,05/07/10,KD SCAFFOLDING,4725120,Revenue,720.00
Environment & Regeneration,NS: Repairs & Maintenance  ,12/07/10,KD SCAFFOLDING,4735535,Revenue,1944.77
Environment & Regeneration,NS: Repairs & Maintenance  ,12/07/10,KD SCAFFOLDING,4735684,Revenue,2296.75
Environment & Regeneration,NS: Repairs & Maintenance  ,13/07/10,KD SCAFFOLDING,4737059,Revenue,2296.75
Environment & Regeneration,NS: Repairs & Maintenance  ,13/07/10,KD SCAFFOLDING,4737060,Revenue,9187.00
Environment & Regeneration,NS: Repairs & Maintenance  ,19/07/10,NATIONAL SECURITY INSPECTORATE,4744036,Revenue,1144.00
Environment & Regeneration,NS: Repairs & Maintenance  ,19/07/10,R J  UTILITY SERVICES LTD,4744039,Revenue,1140.00
Environment & Regeneration,NS: Repairs & Maintenance  ,19/07/10,R J  UTILITY SERVICES LTD,4744040,Revenue,1796.84
Environment & Regeneration,NS: Repairs & Maintenance  ,18/07/10,SKYLINE ACCESS & SCAFFOLDING SERVICES,4737063,Revenue,800.00
Environment & Regeneration,NS: Repairs & Maintenance  ,18/07/10,SKYLINE ACCESS & SCAFFOLDING SERVICES,4737064,Revenue,800.00
Environment & Regeneration,NS: Repairs & Maintenance  ,18/07/10,SKYLINE ACCESS & SCAFFOLDING SERVICES,4725110,Revenue,1386.00
Environment & Regeneration,NS: Repairs & Maintenance  ,25/07/10,SKYLINE ACCESS & SCAFFOLDING SERVICES,4735538,Revenue,644.00
Environment & Regeneration,NS: Repairs & Maintenance  ,12/07/10,SKYLINE ACCESS & SCAFFOLDING SERVICES,4735536,Revenue,805.00
Environment & Regeneration,NS: Repairs & Maintenance  ,13/07/10,SKYLINE ACCESS & SCAFFOLDING SERVICES,4737062,Revenue,785.00
Environment & Regeneration,NS: Repairs & Maintenance  ,04/07/10,SKYLINE ACCESS & SCAFFOLDING SERVICES,4707428,Revenue,740.00
Environment & Regeneration,NS: Resources           ,15/07/10,COMENSURA LTD,4740262,Revenue,13746.75
Environment & Regeneration,NS: Resources           ,22/07/10,COMENSURA LTD,4740263,Revenue,17048.90
Environment & Regeneration,NS: Resources           ,08/07/10,COMENSURA LTD,4723756,Revenue,23744.33
Environment & Regeneration,NS: Resources           ,07/07/10,COMENSURA LTD,4730401,Revenue,12364.29
Environment & Regeneration,NS: Resources           ,29/07/10,COMENSURA LTD,4748410,Revenue,17111.57
Environment & Regeneration,NS: Resources           ,29/07/10,COMENSURA LTD,4758666,Revenue,12082.78
Environment & Regeneration,NS: Resources              ,21/07/10,ARK ASSOCIATES,4748249,Revenue,612.50
Environment & Regeneration,NS: Strategy               ,21/07/10,LOCAL GOVERNMENT INFORMATION HOUSE,4748485,Revenue,12258.19
Environment & Regeneration,NS: Street Lighting PFI    ,08/07/10,SOUTHERN ELECTRIC CONTRACTING,4731183,Revenue,1208.47
Environment & Regeneration,NS: Street Lighting PFI    ,08/07/10,SOUTHERN ELECTRIC CONTRACTING,4731182,Capital,3681.67
Environment & Regeneration,NS: Street Lighting PFI    ,07/07/10,SOUTHERN ELECTRIC CONTRACTING,4731091,Revenue,1208.47
Environment & Regeneration,NS: Street Lighting PFI    ,06/07/10,SOUTHERN ELECTRIC CONTRACTING,4728938,Capital,2477.73
Environment & Regeneration,NS: Street Lighting PFI    ,19/07/10,TAY VALLEY LIGHTING,4742042,Revenue,511746.38
Environment & Regeneration,NS: Street Lighting PFI    ,20/07/10,WSP CIVILS LTD,4746407,Both,21582.30
Environment & Regeneration,NS: Voids                  ,26/07/10,A&J KEITH LTD,4753495,Revenue,2475.00
Environment & Regeneration,NS: Voids                  ,26/07/10,A&J KEITH LTD,4753494,Revenue,2030.00
Environment & Regeneration,NS: Voids                  ,26/07/10,A&J KEITH LTD,4753496,Revenue,4325.00
Environment & Regeneration,NS: Voids                  ,26/07/10,A&J KEITH LTD,4753518,Revenue,1350.71
Environment & Regeneration,NS: Voids                  ,05/07/10,A&J KEITH LTD,4724800,Revenue,1920.00
Environment & Regeneration,NS: Voids                  ,05/07/10,A&J KEITH LTD,4724797,Revenue,2020.00
Environment & Regeneration,NS: Voids                  ,12/07/10,A&J KEITH LTD,4735679,Revenue,2010.00
Environment & Regeneration,NS: Voids                  ,12/07/10,A&J KEITH LTD,4735681,Revenue,1920.00
Environment & Regeneration,NS: Voids                  ,12/07/10,A&J KEITH LTD,4735680,Revenue,1920.00
Environment & Regeneration,NS: Voids                  ,12/07/10,A&J KEITH LTD,4735682,Revenue,2150.00
Environment & Regeneration,NS: Voids                  ,12/07/10,A&J KEITH LTD,4735683,Revenue,2250.00
Environment & Regeneration,NS: Voids                  ,12/07/10,A&J KEITH LTD,4735676,Revenue,2020.00
Environment & Regeneration,NS: Voids                  ,12/07/10,A&J KEITH LTD,4735678,Revenue,1920.00
Environment & Regeneration,NS: Voids                  ,05/07/10,PF BURRIDGE & SONS LTD,4724807,Revenue,3127.70
Environment & Regeneration,NS: Voids                  ,05/07/10,PF BURRIDGE & SONS LTD,4724808,Revenue,1630.20
Environment & Regeneration,NS: Voids                  ,05/07/10,PF BURRIDGE & SONS LTD,4724796,Revenue,2840.00
Environment & Regeneration,NS: Voids                  ,05/07/10,PF BURRIDGE & SONS LTD,4724805,Revenue,2588.88
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735547,Revenue,2770.97
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735553,Revenue,2191.77
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735554,Revenue,2368.03
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735559,Revenue,2476.18
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735551,Revenue,2348.91
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735556,Revenue,2476.48
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735557,Revenue,3001.19
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735562,Revenue,2699.71
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735546,Revenue,3019.87
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735548,Revenue,3435.72
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735549,Revenue,2767.36
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735550,Revenue,2583.26
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735552,Revenue,2752.17
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735555,Revenue,2607.74
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735558,Revenue,2848.04
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735560,Revenue,2506.12
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735561,Revenue,3190.18
Environment & Regeneration,NS: Voids                  ,12/07/10,PF BURRIDGE & SONS LTD,4735675,Revenue,2870.69
Environment & Regeneration,NS: Waste Management       ,05/07/10,ALNCROFT LTD,4727012,Revenue,600.00
Environment & Regeneration,NS: Waste Management       ,22/07/10,AUDER TIMBER PRODUCTS,4749787,Revenue,520.00
Environment & Regeneration,NS: Waste Management       ,05/07/10,BLUE MACHINERY (SCOTLAND) LTD,4727013,Revenue,3500.00
Environment & Regeneration,NS: Waste Management       ,05/07/10,BLUE MACHINERY (SCOTLAND) LTD,4727014,Revenue,3500.00
Environment & Regeneration,NS: Waste Management       ,05/07/10,BLUE MACHINERY (SCOTLAND) LTD,4727015,Revenue,3200.00
Environment & Regeneration,NS: Waste Management       ,29/07/10,BLUE MACHINERY (SCOTLAND) LTD,4743895,Revenue,3500.00
Environment & Regeneration,NS: Waste Management       ,29/07/10,BLUE MACHINERY (SCOTLAND) LTD,4744033,Revenue,3200.00
Environment & Regeneration,NS: Waste Management       ,29/07/10,CARRS BILLINGTON AGRICULTURE,4758400,Revenue,1925.00
Environment & Regeneration,NS: Waste Management       ,30/06/10,EDEN 21,4721078,Revenue,3082.00
Environment & Regeneration,NS: Waste Management       ,04/07/10,G&B WASTE SERVICES,4723249,Revenue,4106.87
Environment & Regeneration,NS: Waste Management       ,19/07/10,HOLYSTONE LIMITED,4728782,Revenue,18862.46
Environment & Regeneration,NS: Waste Management       ,26/07/10,HOLYSTONE LIMITED,4737022,Revenue,15303.09
Environment & Regeneration,NS: Waste Management       ,05/07/10,HOLYSTONE LIMITED,4726963,Revenue,12776.12
Environment & Regeneration,NS: Waste Management       ,12/07/10,HOLYSTONE LIMITED,4728783,Revenue,18438.18
Environment & Regeneration,NS: Waste Management       ,13/07/10,INITIAL SECURITY,4737028,Revenue,3869.58
Environment & Regeneration,NS: Waste Management       ,06/07/10,LITTON (BRUNSWICK PARK) LTD,4716976,Revenue,8922.80
Environment & Regeneration,NS: Waste Management       ,07/07/10,MIND SHOP,4730054,Revenue,553.56
Environment & Regeneration,NS: Waste Management       ,20/07/10,REIVERS REPROCESSING LTD,4746157,Revenue,1471.36
Environment & Regeneration,NS: Waste Management       ,15/07/10,SITA,4737049,Revenue,11700.19
Environment & Regeneration,NS: Waste Management       ,15/07/10,SITA,4737025,Revenue,11700.19
Environment & Regeneration,NS: Waste Management       ,22/07/10,SITA,4737023,Revenue,783214.47
Environment & Regeneration,NS: Waste Management       ,13/07/10,SITA,4737024,Revenue,900589.36
Environment & Regeneration,NS: Waste Management       ,07/07/10,ST OSWALDS HOSPICE,4730055,Revenue,3693.49
Environment & Regeneration,NS: Waste Management       ,08/07/10,T SERVICES (N.E) LTD,4731180,Revenue,2094.00
Environment & Regeneration,NS: Waste Management       ,25/07/10,T SERVICES (N.E) LTD,4751197,Revenue,637.50
Environment & Regeneration,NS: Waste Management       ,27/07/10,WILLIAM TRACEY LTD,4755535,Revenue,1451.55
Environment & Regeneration,Planning and Housing Strategy,22/07/10,ENTEC UK LTD,4749775,Revenue,8629.00
Environment & Regeneration,Regen B N & G                    ,22/07/10,NCJ MEDIA LTD,4733366,Revenue,880.00
Environment & Regeneration,Regen B N & G                    ,22/07/10,XEROX (UK) LTD,4733472,Revenue,1146.45
Environment & Regeneration,Regen C/Wide Ouseburn      ,21/07/10,STAR & SHADOW CINEMA CIC,4747485,Capital,2000.00
Environment & Regeneration,Regen C/Wide Ouseburn      ,15/07/10,XEROX (UK) LTD,4722358,Revenue,626.47
Environment & Regeneration,Regen Central Sup       ,27/07/10,EUROPEAN ASSOCIATION OF HISTORIC TOWN,4755353,Revenue,783.33
Environment & Regeneration,Regen Central Sup       ,15/07/10,ROYAL MAIL,4740123,Revenue,1297.80
Environment & Regeneration,Regen Clients           ,08/07/10,N POWER NORTHERN LTD,4731514,Revenue,767.40
Environment & Regeneration,Regen Clients           ,08/07/10,N POWER NORTHERN LTD,4731515,Revenue,798.08
Environment & Regeneration,Regen Clients           ,19/07/10,PUNJAB CATERING,4741311,Capital,4500.00
Environment & Regeneration,Regen Clients           ,25/07/10,SOUTHERN ELECTRIC GAS LTD,4745524,Revenue,1793.07
Environment & Regeneration,Regen Clients              ,01/07/10,DTZ DEBENHAM TIE LEUNGE,4722539,Capital,5977.00
Environment & Regeneration,Regen Dev Team          ,07/07/10,TWEDCO,4728960,Revenue,22055.91
Environment & Regeneration,Regen Dev Team          ,07/07/10,TWEDCO,4728961,Revenue,27913.97
Environment & Regeneration,Regen Dev Team          ,12/07/10,TWEDCO,4735633,Revenue,18258.48
Environment & Regeneration,Regen Dev Team          ,20/07/10,VAMOS FESTIVAL LTD,4746524,Revenue,2900.00
Environment & Regeneration,Regen Dev Team          ,20/07/10,WILL MARSHALL (POP UP INITIATIVE),4746525,Revenue,4893.00
Environment & Regeneration,Regen Dev Team             ,22/07/10,ADVANCED CLEANING & MAINTENANCE LTD,4749526,Revenue,1355.00
Environment & Regeneration,Regen Dev Team             ,21/07/10,ADVANCED CLEANING & MAINTENANCE LTD,4579030,Revenue,1355.00
Environment & Regeneration,Regen Dev Team             ,22/07/10,BRITISH FLOORING CONTRACT SERVICES LTD,4738079,Capital,55321.75
Environment & Regeneration,Regen Dev Team             ,27/07/10,BRITISH FLOORING CONTRACT SERVICES LTD,4738787,Capital,55321.75
Environment & Regeneration,Regen Dev Team             ,28/07/10,BRITISH FLOORING CONTRACT SERVICES LTD,4756614,Capital,45288.00
Environment & Regeneration,Regen Dev Team             ,21/07/10,Redacted Personal Data,4748191,Revenue,5205.48
Environment & Regeneration,Regen Dev Team             ,04/07/10,REED BUSINESS INFORMATION LTD,4723563,Revenue,1700.00
Environment & Regeneration,Regen Dev Team             ,08/07/10,ROYAL HASKONING LTD,4731096,Revenue,1819.16
Environment & Regeneration,Regen Food Safety       ,30/06/10,ENVIROCENTRE LTD,4721439,Revenue,31577.39
Environment & Regeneration,Regen M/Supp            ,08/07/10,1NG LTD,4732164,Revenue,200000.00
Environment & Regeneration,Regen M/Supp            ,28/07/10,WARMZONE,4756101,Capital,12756.20
Environment & Regeneration,Regen M/Supp            ,01/07/10,WARMZONE,4722596,Capital,11011.80
Environment & Regeneration,Regen M/Supp            ,01/07/10,WARMZONE,4722597,Capital,7248.75
