Lucas Leisure Ltd,"Manhattans, Cavendish Street, Barrow In Furness, Cumbria, LA14 1QD",37000
Barrow Borough Council,"Market Hall Office, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",0
Development Division,"Market Street And Courtyard Car Park, Market Street, Barrow In Furness, Cumbria, LA14 2LR",53500
"The Baldwin Masonic Hall Co.Ltd,","Masonic Hall, Hall Street, Dalton In Furness, Cumbria, LA15 8RS",3700
Matalan Discount Club,"Matalan, Walney Road, Barrow In Furness, Cumbria, LA14  5UN",200000
Hbn Restaurants Ltd T/A Mcdonalds Restaurants,"Mcdonalds, Hollywood Park, Hindpool Road, Barrow-In-Furness, Cumbria, LA14 2NA",76000
Hornby'S Ltd,"M & D Autos, Broughton Road, Dalton In Furness, Cumbria, LA15 8RN",1725
Mobile Broadband Ntwk. Ltd,"Mercury P C Thorncliffe School, Playing Fields, Thorncliffe Road, Barrow In Furness, Cumbria, LA14 5QP",5900
Marsh Plant & Contracting Ltd,"M Marsh Eure Pits, Crooklands Brow, Dalton-In-Furness, Cumbria, ",3850
Moduflow Fan Systems Ltd,"Moduflow,, Sowerby Woods Industrial Estate, Scarth Road, Barrow In Furness, Cumbria, LA14 4QR",8700
William Morrison Supermarket,"Morrisons, Strand, Barrow In Furness, Cumbria, LA14 2HF",1680000
Baabaa Elephant Limited T/A Mr Elephant,"Mr Elephant Restaurant, Ocean Road, Barrow In Furness, Cumbria, LA14 3DU",22750
Cumbria County Council,"Nan Tait Centre, Abbey Road, Barrow In Furness, Cumbria, LA14 5UD",48500
Arqiva Services Ltd,"National Grid Wireless 140261 Sd321470, Maylands Grove, Barrow In Furness, Cumbria, LA13 0AN",19500
Halfords Autocentres Ltd,"Nationwide Auto Centre, Cornerhouse Park, Hindpool Road, Barrow In Furness, LA14 2NE",45000
"Nautical Club,","Nautical Club, Promenade, Barrow In Furness, Cumbria, LA14 3QF",9200
Neil Martin Group Ltd,"Neil Martin Group Ltd ,, Bouthwood Road, Barrow In Furness, Cumbria, LA14 4RD",27250
Neil Price Ltd,"Neil Price Ltd, Bouthwood Road, Barrow In Furness, Cumbria, LA14 4RD",24750
Barrow Borough Council,"Nelson Street Car Park, Nelson Street, Dalton In Furness, Cumbria, LA15 8AF",1600
Cumbria County Council,"Newbarns School, Rising Side, Barrow In Furness, Cumbria, LA13 9ET",43750
Cumbria County Council,"Newbridge House, Ewan Close, Barrow In Furness, Cumbria, LA13 9HU",11000
Cumbria County Council,"Newton County Primary School, Newton, Newton In Furness, Nr Dalton In Furness, Cumbria, LA13 0LT",6800
"Next Plc,","Next Plc, Hindpool Road, Barrow In Furness, Cumbria, LA14 2PD",146000
Cumbria Partnership Foundation Trust,"Nhs Cumbria Hoops Basketball Ctr, R/O Thorncliffe School, Thorncliffe Road, Barrow In Furness, Cumbria, LA14 5QP",5800
H. Wicks (Lindal) Limited,"Nicholson Shot Blasting, Park Road, Barrow In Furness, Cumbria, LA14  4EQ",5500
Barrow Island Boating Club,"No 34 Hut, Harding Rise, Barrow In Furness, Cumbria, LA14 2TB",330
Cumbria County Council,"No 65 Garage, St Andrews Crossing, Barrow In Furness, Cumbria, LA14 2SS",460
Barrow Borough Council,"North Car Park, Holker Street, Barrow In Furness, Cumbria, LA14 5RB",6300
North Scale Residents Association (Incorp Comm Centre),"North Scale Community Centre, Cows Tarn Lane, Barrow In Furness, Cumbria, LA14 3UG",2800
N Scale Dis. Boat Club,"North Scale Disabled Boat Club, Promenade, Barrow In Furness, Cumbria, LA14 3RW",960
British Gas,"North & South Terminals, Rampside, Barrow In Furness, Cumbria, LA13 0QZ",4550000
Cumbria County Council,"North Walney Co Primary Schl, Duddon Drive, Barrow In Furness, Cumbria, LA14 3TL",25500
Network Rail,"Nos 2,3 & 4 Archways, Raglan Street, Barrow In Furness, Cumbria, LA14 2AP",3250
Arqiva Ltd,"Ntl Site 10348, Fair View, Marton In Furness, Cumbria, LA12 OHN",25750
United Utilities Water Plc,"Nwwa Opp New Inn, Marton, Marton In Furness, Cumbria, LA12 0NQ",3650
United Utilities Water Plc,"Nwwa, Sewage Works, Askam In Furness, Cumbria, LA16 7HE",37500
Ocean Wave,"Ocean Wave Community Centre, Court Guards, Barrow In Furness, Cumbria, LA14 3EX",2025
Groover The Mover Ltd,"Office 1, Unit 2 Walney Road Offices, Walney Road, Barrow In Furness, Cumbria, LA14 5UT",1200
Tb Group Ltd,"Office 2, Unit 2 Walney Road Offices, Walney Road, Barrow In Furness, Cumbria, LA14 5UT",2050
Tb Group Ltd,"Office 3, Unit 2 Walney Road, Walney Road, Barrow In Furness, Cumbria, LA14 5UT",1250
Tb Group Ltd,"Office 4, Unit 2 Walney Road Offices, Walney Road, Barrow In Furness, Cumbria, LA14 5UT",1150
Tb Group Ltd,"Office 5, Unit 2 Walney Road Offices, Walney Road, Barrow In Furness, Cumbria, LA14 5UT",1175
Tb Group Ltd,"Office 6, Unit 2 Walney Road Offices, Walney Road, Barrow In Furness, Cumbria, LA14 5UT",1300
Tb Group Ltd,"Office 7, Unit 2 Walney Road Offices, Walney Road, Barrow In Furness, Cumbria, LA14 5UT",1275
Tb Group Ltd,"Office 8, Unit 2 Walney Road Offices, Walney Road, Barrow In Furness, Cumbria, LA14 5UT",1150
Accent Foundation Ltd,"Office B Ambassador House, Dalton Road, Barrow In Furness, Cumbria, LA14 1HZ",9100
Oil States Barrow A Division Of Oil States Industries (Uk) L,"Oil States Mcs Ltd (Compound), Scarth Road, Barrow In Furness, Cumbria, ",14500
Oil States Barrow A Division Of Oil States Industries (Uk) L,"Oil States Mcs Ltd, Sowerby Woods Business Park, Park Road, Barrow In Furness, Cumbria, LA14 4HB",31750
Parks Office,"Old Pals Club, Abbey Road, Barrow In Furness, Cumbria, LA13 9BD",375
Jcdecaux Uk Limited,"Opp 150 & 152, Abbey Road, Barrow In Furness, Cumbria, LA14 5AB",1850
Jcdecaux Uk Limited,"Opp Allotment Gardens, Bath Street, Barrow In Furness, Cumbria, LA14 5TR",3100
Development Division,"Opp Westshore Caravan Park, West Shore Park, Barrow In Furness, Cumbria, LA14 3XZ",8400
E E Limited,"Orange (Cum0090) Furness Golf Club, Central Drive, Barrow In Furness, Cumbria, LA14 3LN",5700
E E Limited,"Orange (Cum0101) At Barrow Arc, Wilkie Road, Barrow-In-Furness, Cumbria, LA14 5UT",5900
E E Limited,"Orange Pcs Ltd Cum 0051 Sd322469 (Roose Allotment Gardens),, Old Rampside Road, Barrow In Furness, Cumbria, LA13 0TA",5800
E E Limited,"Orange Pcs Ltd Cum 0082 Sd319467, Ramsden Dock Road, Barrow In Furness, Cumbria, LA14 2TN",6600
Orange Pcs Ltd,"Orange Pcs Ltd Cum0083 At Roof Top Craven House, Michaelson Road, Barrow In Furness, Cumbria, LA14 1AF",9000
Ormonde Energy Ltd,"Ormonde Wind Farm, Ramsey Way, Barrow In Furness, Cumbria, LA14 2TW",47000
Cumbria County Council,"Ormsgill County Junior & Infants, Mill Bank, Barrow In Furness, Cumbria, LA14 4AR",54000
Barrow Borough Council,"Outdoor Market, Portland Walk, Barrow-In-Furness, Cumbria, LA14 1DB",2400
Private Users Association,"Park Vale Sports Centre, Mill Lane, Barrow In Furness, Cumbria, LA14 3XY",25000
Unipart Automotive Ltd,"Partco Ltd, 57, School Street, Barrow In Furness, Cumbria, LA14 1EW",6700
Barrow Borough Council,"Part Sub Basement Of, Fisher House, Michaelson Road, Barrow In Furness, Cumbria, LA14 1AF",5500
Partylite Manufacturing Ltd,"Partylite Manufacturing Ltd, Sandscale Park, Park Road, Barrow In Furness, Cumbria, LA14 4QT",144000
Paul French Salon Ltd,"Paul French Salon 1,, Rakesmoor Lane, Barrow In Furness, Cumbria, LA14 4LG",4750
Dsg Retail Ltd,"Pc World, Walney Road, Barrow In Furness, Cumbria, LA14 1YE",189000
Pets At Home Ltd,"Pets At Home, Corner House Park, Hindpool Road, Barrow In Furness, Cumbria, LA14 2NE",90500
Fck Recruitment Ltd,"Phoenix Business Centre, Room 5, Phoenix Court, Phoenix Road, Barrow-In-Furness, Cumbria, LA14 2UA",2000
Barrow Borough Council,"Phoenix Business Centre, Room 6, Phoenix Court, Phoenix Road, Barrow-In-Furness, Cumbria, LA14 2UA",2250
Department For Work And Pensions,"Phoenix House, Stephen Street, Barrow In Furness, Cumbria, LA14 1BY",98000
Photo Me International,"Photo Booth 07172 At Tesco, Hindpool Road, Barrow In Furness, Cumbria, LA14 2NE",5000
Pickering Scaffolding Limited,"Pickerings Scaffolding, Salthouse Road, Barrow In Furness, Cumbria, LA14 2AL",21500
Octopus Collective Limited,"Piel View, Abbey Road, Barrow In Furness, Cumbria, LA13 9BD",7800
F J K & G Wright,"Pine Designs,, Mount Pleasant, Barrow In Furness, Cumbria, LA14 2HJ",3900
Pizza Hut (Uk) Ltd,"Pizza Hut, Hollywood Park, Hindpool Road, Barrow-In-Furness, Cumbria, LA14 2NA",64500
Barrow Borough Council,"Plots 7 R/O, Gatacre Street, Barrow In Furness, Cumbria, LA14 3PY",410
"Wolseley Uk Ltd,","Plumb Centre, County Park Trading Estate, Park Road, Barrow In Furness, Cumbria, LA14 4BQ",20750
Cumbria Constabulary,"Police Office Askam & Ireleth Community Field Car Park, Sandy Lane, Askam In Furness, Cumbria, LA16 7BD",620
Poole Townsend Solicitors,"Poole Townsend Car Spaces 8-15, Hindpool Road, Barrow In Furness, Cumbria, LA14 2LZ",2400
Royal Mail Group Plc,"Post Office, 142, Abbey Road, Barrow In Furness, Cumbria, LA14 5AB",46750
"Poundstretcher,","Poundstretcher, Walney Road, Barrow In Furness, Cumbria, LA14  5UG",98500
Premier Tiles (Barrow-In-Furness) Ltd,"Premier Tiles, Premier Business Park, Ferry Beach Road, Barrow In Furness, Cumbria, LA14 2PP",53000
Primesight Ltd,"Primesight 872302 & 872303, Adj 63-75, Dalton Road, Barrow In Furness, Cumbria, LA14 1HZ",800
Rall Ltd,"Princess Interiors, Wilkie Road, Barrow-In-Furness, Cumbria, LA14 5UT",18500
Cumbria County Council,"Priory Grove, Friars Lane, Barrow In Furness, Cumbria, LA13 9NP",38750
Windoors Barrow Ltd,"Profile House, 203, Duke Street, Barrow In Furness, Cumbria, LA14 1UJ",15500
Progression Web Marketing Limited,"Progression Web Marketing, Titchfield Street, Barrow In Furness, Cumbria, LA14 5DA",1675
Cumbria Partnership Nhs Foundation Trust,"Prospect House, 3, Prospect Road, Barrow In Furness, Cumbria, LA13 9AA",12750
Furness Property Letting & Management,"Pt 1st Flr, 76, Duke Street, Barrow In Furness, Cumbria, LA14 1RX",1175
Barrow Borough Council,"Pt 3 & 4-5, Lawson Street, Barrow In Furness, Cumbria, LA14 2LS",12250
Cumbria County Council,"Pt Gnd Flr Nan Tait Centre, Abbey Road, Barrow In Furness, Cumbria, LA14 5UD",11000
Cumbria Waste Manage. Ltd,"Public Amenity Skip Site, Walney Road, Barrow In Furness, Cumbria, LA14 5UG",19000
Environmental Health,"Public Conveniences, Duke Street, Askam In Furness, Cumbria, LA16 7AD",2400
Barrow Borough Council,"Public Conveniences, Piel Street, Roa Island, Barrow In Furness, Cumbria, LA13 OQJ",4950
Environmental Health,"Public Conveniences, Roanhead, Barrow In Furness, Cumbria, LA14 4QL",1000
Cumbria County Council,"Public Library Nelson Street, Nelson Street, Dalton In Furness, Cumbria, LA15 8AF",16750
Continental Landscapes Ltd,"Public Park Offices, Abbey Road, Barrow In Furness, Cumbria, LA13 9BD",3000
Cathedral Developments Ltd,"Queens Arms, 2, Rawlinson Street, Barrow In Furness, Cumbria, LA14 2DU",8350
Graphixsigns Ltd,"R/0 37-39, Roose Road, Barrow In Furness, Cumbria, LA13 9RG",2600
"Vickerstown Cricket Club,","Rainey Park, Mill Lane, Barrow In Furness, Cumbria, LA14 3ND",7900
Mrl Properties Limited,"Ram Associates, High Street, Barrow In Furness, Cumbria, LA14 1QY",3900
Cumbria County Council,"Ramsden County Infants School, Thwaite Street, Barrow In Furness, Cumbria, LA14 1AN",18500
Associated British Ports,"Ramsden Dock (Undertaking)., Ramsden Dock, Barrow In Furness, Cumbria, LA14 2TB",229000
Ramsden Square Rank Limited,"Ramsden Square Rank Ltd, Duke Street, Barrow In Furness, Cumbria, LA14 1XX",1450
Foundry St Garage Ltd,"Repair Garage, Foundry Street, Barrow In Furness, Cumbria, LA14 2BB",4000
Gas Water Heating Limited,"R/O 118, Risedale Road, Barrow In Furness, Cumbria, LA13 9RB",740
Eden Retreat Ltd,"Roa Island Guest House, Roa Island, Barrow In Furness, Cumbria, LA13 0QL",5300
Robert Mcbride Ltd,"Robert Mcbride Ltd West Side Factory, Park Road, Barrow In Furness, Cumbria, LA14 4QS",262500
All Points North Plc (Post Administration),"Room 110 College House, Howard Street, Barrow In Furness, Cumbria, LA14 1NB",2750
Heydayscareandsupport Services Limited,"Room 12, Phoenix Business Centre, Phoenix Road, Barrow In Furness, Cumbria, LA14 2UA",1500
Holbeck Construction Services Limited,"Room 13, Phoenix Business Centre, Phoenix Road, Barrow In Furness, Cumbria, LA14 2UA",1500
Shepherd A & S Ltd,"Room 14, Phoenix Business Centre, Phoenix Road, Barrow In Furness, Cumbria, LA14 2UA",1500
Health Assessment And Services Limited,"Room 16, Phoenix Business Centre, Phoenix Road, Barrow In Furness, Cumbria, LA14 2UA",1025
Furness Enterprise Ltd,"Room 18,, Phoenix Business Centre, Phoenix Road, Barrow In Furness, Cumbria, LA14 2UA",1025
Accounting 4 Safety Ltd,"Room 20,, Phoenix Business Centre, Phoenix Road, Barrow In Furness, Cumbria, LA14 2UA",2900
Barrow Borough Council,"Room 24 Phoenix Business Centre, Phoenix Court, Phoenix Road, Barrow-In-Furness, Cumbria, LA14 2UA",2750
Fieldgate Data Services Ltd,"Room 2a Phoenix Business Centre, Phoenix Court, Phoenix Road, Barrow-In-Furness, Cumbria, LA14 2UA",1525
Blackun Ltd T/A Tkm,"Room 3a & 4a Phoenix Business Centre, Phoenix Court, Phoenix Road, Barrow-In-Furness, Cumbria, LA14 2UA",2800
Lamont Pridmore (South Cumbria) Limited,"Room 3, Phoenix Business Centre, Phoenix Road, Barrow In Furness, Cumbria, LA14 2UA",2000
Michael Ellis Wealth Management Limited,"Room 4, Phoenix Business Centre, Phoenix Road, Barrow In Furness, Cumbria, LA14 2UA",2000
Cumbria Chamber Of Commerce,"Room 5a Phoenix Business Centre, Phoenix Court, Phoenix Road, Barrow-In-Furness, Cumbria, LA14 2UA",1525
Barrow Borough Council,"Room 6a Phoenix Business Centre, Phoenix Court, Phoenix Road, Barrow-In-Furness, Cumbria, LA14 2UA",1525
Welcome Financial Services Limited,"Room 7, Phoenix Business Centre, Phoenix Road, Barrow In Furness, Cumbria, LA14 2UA",2300
Idomains Ltd,"Room 8, Phoenix Business Centre, Phoenix Road, Barrow In Furness, Cumbria, LA14 2UA",2000
All Points North Plc (In Administration),"Rooms 304-309 College House, Howard Street, Barrow In Furness, Cumbria, LA14 1NB",17000
Athena Professional Technical Services Limited,"Rooms 9 & 10 Phoenix Business Centre, Phoenix Court, Phoenix Road, Barrow-In-Furness, Cumbria, LA14 2UA",4350
"The Treasurer,","Roose Conservative Club, Rampside Road, Barrow In Furness, Cumbria, LA13 OHP",14500
A B Mitchell Developments Ltd,"Roosegate Housing Office, 182, Roose Road, Barrow In Furness, Cumbria, LA13 OEE",6200
Burlington Slate Ltd,"Roose Sand Quarry, Rampside Road, Barrow In Furness, Cumbria, LA13 OPP",20750
Cumbria County Council,"Roose School, North Row, Barrow In Furness, Cumbria, LA13 OHF",25750
The Retail & Warehouse Company Limited,"Rosebys, Hindpool Road, Barrow In Furness, Cumbria, LA14 2PD",91500
Carlisle Diocesan Board Of Finance,"R/O St Lukes Church Hall, Roose Road, Barrow In Furness, Cumbria, LA13 9RQ",790
Rovtech Systems Ltd,"Rovtech Systems Ltd, Ramsden Dock Road, Barrow In Furness, Cumbria, LA14 2TB",3900
Hotel Invest Ltd,"Royal Hotel,, 12-14, Anchor Road, Barrow In Furness, Cumbria, LA14 2QW",22500
"Royal Naval Association Club,","Royal Naval Association Club, Ramsden Dock Road, Barrow In Furness, Cumbria, LA14 2TN",7800
Steeles Removals,"R S Properties Ltd, Bouthwood Road, Barrow In Furness, Cumbria, LA14 4RD",11250
Biggar Bank Caravan Association,"Salt Marsh Caravan Park, Carr Lane, Barrow In Furness, Cumbria, LA14 3YH",8300
S Gabriel Ltd,"Sam Gabriel, Sowerby Woods Business Park, Park Road, Barrow In Furness, Cumbria, LA14 4QR",15250
Screwfix Direct Ltd,"Screwfix Direct Ltd, Phoenix Court, Phoenix Road, Barrow-In-Furness, Cumbria, LA14 2UA",15500
United Utilities Water Plc,"Sewage Waste Water Treatment Works, Rampside Road, Barrow In Furness, Cumbria, LA13 0PY",452000
"Shaw Hadwin Coaches,","Shaw Hadwin, Billings Road, Dalton In Furness, Cumbria, LA13 0SG",20500
Siemens Plc,"Siemens Plc, Ramsey Way, Barrow In Furness, Cumbria, LA14 2TW",29750
Primesight Ltd,"(Site 0058)Adj 57, Duke Street, Barrow In Furness, Cumbria, LA14 1RW",1600
Primesight Ltd,"(Site 2967)Adj Craven Park Stand, Hindpool Road, Barrow In Furness, Cumbria, LA14 2PF",4400
Primesight Ltd,"Site 3103 Asda Car Park, Walney Road, Barrow In Furness, Cumbria, LA14 5UG",2050
Primesight Ltd,"Site 3329, Opp North Rd,, Craven Park Stand, Hindpool Road, Barrow In Furness, Cumbria, LA14 2PF",3350
Jcdecaux Uk Limited,"Site 3728 Adj Asda Superstore, Walney Road, Barrow In Furness, Cumbria, LA14 5UP",6300
Primesight Ltd,"(Site 4392)Adj Craven Park Entrance, Hindpool Road, Barrow In Furness, Cumbria, LA14 1XP",2200
Club M (Barrow) Ltd,"Skint, Lawson Street, Barrow In Furness, Cumbria, LA14 2LA",27500
Roose Car Wash Ltd T/A Smart Safe Ltd,"S-Mart Convenience Store, Roose Road, Barrow In Furness, Cumbria, LA13 OEE",11500
Soa Safety Ltd,"Soa Safety At Standsure House, Billings Road, Dalton In Furness, Cumbria, LA13 0SG",16000
Cumbria County Council,"Social Services Department, Market Street, Barrow In Furness, Cumbria, LA14 2LR",52000
Shanks Group Plc,"Southern Resource Park, Sowerby Woods Industrial Estate, Bouthwood Road, Barrow In Furness, Cumbria, LA14 4RD",322500
South Lakes Wildlife Park Ltd,"South Lakes Wildlife Park, Crossgates, Dalton In Furness, Cumbria, LA15 8JR",115000
Cumbria County Council,"South Walney Infant School, Amphitrite Street, Barrow In Furness, Cumbria, LA14 3BZ",24000
Cumbria County Council,"South Walney Junior School, Amphitrite Street, Barrow In Furness, Cumbria, LA14 3EG",36500
Energ Natural Power Ltd,"South Walney Landfill Site Sth, South End, Barrow In Furness, Cumbria, LA14 3YQ",5700
"Sovereign Chemicals Ltd,","Sovereign Chemicals Ltd, Park Road, Barrow In Furness, Cumbria, LA14 4QU",60500
Cumbria County Council,"Sports Ground,, Cows Tarn Lane, Barrow In Furness, Cumbria, LA14 3UG",4150
"Cumbria Motor Services,","Stagecoach Plc, Walney Road, Barrow In Furness, Cumbria, LA14 5UY",78500
Barrow Borough Council,"Stall 29, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",1325
Barrow Borough Council,"Stall 2, Meat Hall, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",5200
Barrow Borough Council,"Stall 3, Meat Hall, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",5100
Barrow Borough Council,"Stall 4 Fish Hall, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",4150
Barrow Borough Council,"Stall 4, Meat Hall, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",4950
Neffi Limited,"Stall 74, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",1700
Barrow Borough Council,"Stall 76, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",1525
A & T Mcgerty Carpets Limited,"Stall 77, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",1525
Forged Nutrition Ltd.,"Stall 92, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",1700
Solutions 4 Health Ltd,"Stalls 110 & 111, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",3050
Ian Ford Books Ltd,"Stalls 37 & 38, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",3300
Fat Bobs Cds Ltd,"Stalls 39 & 40, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",3300
N & S Rhodes Butchers Ltd,"Stalls 7 & 8, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",13000
"St Andrews Engineering Ltd,","St Andrews Engineering Ltd, St Andrews Crossing, Barrow In Furness, Cumbria, LA14 2SS",11250
Steeles Removals,"Steeles Removals, Sowerby Woods Business Park, Park Road, Barrow In Furness, Cumbria, LA14 4EQ",57000
"Brown & Murray Solicitors,","Steve Martin & Assoc, Pt 2nd Flr, 127-131, Duke Street, Barrow In Furness, Cumbria, LA14 1XA",1775
"Stollers (Barrow) Ltd,","Stollers Furniture World Ltd, Walney Road, Barrow In Furness, Cumbria, LA14 5UN",525000
Barrow Borough Council,"Storage Land At Former Naval Base, Ramsden Dock, Barrow In Furness, Cumbria, LA14 2TB",2325
Systemcam Ltd,"Store 1st Flr, 98, Church Street, Barrow In Furness, Cumbria, LA14 2HJ",440
Barrow Borough Council,"Store 43, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",230
Barrow Borough Council,"Store 44, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",230
Barrow Borough Council,"Store 45, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",730
Bw Power Boat Racing Club,"Store At Former Naval Base, Ramsden Dock, Barrow In Furness, Cumbria, LA14 2TB",2225
Barrow Sailing Club,"Store No S/C 73, Ferry Station, Barrow In Furness, Cumbria, LA14 2PP",460
The Liquidators Of Strand Engineering North West Ltd,"Strand Engineering Co, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PG",29250
Greene King Pub Co.,"Strawberry Hotel, Abbey Road, Barrow In Furness, Cumbria, LA14 5LD",58750
Rv Projects (Europe) Ltd,"Suite 10, Victoria Hall, Rawlinson Street, Barrow In Furness, Cumbria, LA14 1BX",1875
Musson Projects Llp,"Suite 11, Victoria Hall, Rawlinson Street, Barrow In Furness, Cumbria, LA14 1BX",9100
Musson Projects Llp,"Suite 14 Victoria Hall, Rawlinson Street, Barrow In Furness, Cumbria, ",2700
Womens Community Project,"Suite 1 At, 22a, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",11750
Tcv Employment And Training Services Limited,"Suite 1 Furness Gate, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PE",4550
Musson Projects Llp,"Suite 1 Victoria Hall, Rawlinson Street, Barrow In Furness, Cumbria, ",640
Structured Software Systems Ltd,"Suite 2 At, 22a, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",21000
Diamould Ltd,"Suite 2 Furness Gate, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PE",4350
Glazzy Gas Limited,"Suite 2 Victoria Hall, Rawlinson Street, Barrow In Furness, Cumbria, ",910
Complete Mobile Marketing Ltd,"Suite 4 Furness Gate, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PE",4350
"Morson Human Resources Ltd,","Suite 5 Furness Gate, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PE",9200
A4e Ltd,"Suite 5 Victoria Hall, Rawlinson Street, Barrow In Furness, Cumbria, ",4950
Musson Projects Llp,"Suite 6c Victoria Hall, Rawlinson Street, Barrow In Furness, Cumbria, LA14 1BX",610
Serco Limited,"Suite 8 Furness Gate, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PE",30750
Cafcass Govt. Dept.,"Suite 9 Victoria Hall, Rawlinson Street, Barrow In Furness, Cumbria, ",2900
A4e Ltd,"Suites 3 & 4 Victoria Hall, Rawlinson Street, Barrow In Furness, Cumbria, LA14 1BX",4750
Sterling Management Centre Ltd,"Suites 6 & 7, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PE",19500
Nw R.F.C.A,"T A Centre, Holker Street, Barrow In Furness, Cumbria, LA14 1HL",32500
Hope Ready Mixed Concrete Limited,"Tarmac Northern Ltd, Anchorline Basin, Ramsden Dock Road, Barrow In Furness, Cumbria, LA14 2TB",18750
Tb Group Ltd,"Tb Group Ltd. The Arch, Walney Road, Barrow In Furness, Cumbria, LA14 5UT",53000
Bae Systems Marine Limited,"T B Warehouse, Jute Road, Barrow In Furness, Cumbria, LA14 2PW",93000
Ireleth Temperance Hall,"Temperance Hall, Ireleth, Askam In Furness, Cumbria, LA16 7EG",1300
"Terry Chemicals Ltd,","Terry Chemicals Ltd, Beckside, Dalton In Furness, Cumbria, LA15 8DP",14500
Tesco Stores Ltd,"Tesco, 331, Rawlinson Street, Barrow In Furness, Cumbria, LA14 1BS",45750
Tesco Stores Ltd,"Tesco Stores Ltd, Corner House Park, Hindpool Road, Barrow In Furness, Cumbria, LA14 2NE",2400000
Tesco Stores Ltd,"Tesco Stores Ltd, Flass Lane, Barrow In Furness, Cumbria, LA13 0BZ",169000
The Porthole Community Centre,"The Basement At The Canteen, Michaelson Road, Barrow In Furness, Cumbria, LA14 1AD",5400
D & D Leisure (Cumbria) Limited,"The Blue Lamp, 57, Crellin Street, Barrow In Furness, Cumbria, LA14 1DS",12400
 Builders Supply Co Ltd (Barrow),"The Builders Supply Company (Barrow), Bank Lane, Barrow In Furness, Cumbria, LA14 4QY",54500
Bae Systems Marine Ltd,"The Clothing Co Kings Gate, Michaelson Road, Barrow In Furness, Cumbria, LA14 1AF",3650
Furness Childcare Ltd,"The Corner House, High Street, Barrow In Furness, Cumbria, LA14 1QY",17500
The Custom House Bw Ltd,"The Custom House, 1, Abbey Road, Barrow In Furness, Cumbria, LA14 5UF",39250
Thederbyhotel Limited,"The Derby, 246, Dalton Road, Barrow In Furness, Cumbria, LA14 1DN",10250
Barrow Borough Council,"The Dock Museum, North Road, Barrow In Furness, Cumbria, LA14 2PW",130000
Kirkstall Ventures Ltd,"The Drawing Room, Ramsden House, 121-123, Duke Street, Barrow In Furness, Cumbria, LA14 1XA",12400
J D Wetherspoon Plc,"The Furness Railway, Abbey Road, Barrow In Furness, Cumbria, LA14 5UB",86000
Nectar Taverns Ltd,"The Last Orders Inn, Rawlinson Street, Barrow In Furness, Cumbria, LA14 2DG",16150
Transition Wholesale Ltd,"The Lyric Hall, Clifford Street, Barrow In Furness, Cumbria, LA14 2NJ",4200
Woodbine Dairy Ltd,"The Old Dairy, Roose Road, Barrow In Furness, Cumbria, LA13 0EP",5500
Barrow Central Construction Ltd,"The Old Methodist Chapel, Roose Road, Barrow In Furness, Cumbria, LA13 9RG",4200
Harry Barker Property Ltd,"The Old Quarry Yard, Greenscoe, Askam In Furness, Cumbria, LA16 7HE",16000
Orchid Pubs & Dining Ltd,"The Owl And The Pussycat, Hindpool Road, Barrow In Furness, Cumbria, LA14 1YE",88000
Leisure And Tourism Commitee,"The Park Leisure Centre, Greengate Street, Barrow In Furness, Cumbria, LA13 9DT",262500
"Barrow Afc Supporters Club,","The Soccer Bar Barrow Football Supporters Club, Wilkie Road, Barrow-In-Furness, Cumbria, LA14 5UQ",12250
Harries Motor Repairs Ltd,"The Workshop, Briggs Street, Barrow In Furness, Cumbria, LA12 2BE",1575
First Accounting Systems Ltd,"Three Rooms 1st Flr Natwest Bank Chambers, 67, Market Street, Dalton In Furness, Cumbria, LA15 8AE",2100
