OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,65.98,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,125.97,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,119.97,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,12,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,12,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,36.05,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,59.98,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,106.71,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,119.97,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,221.94,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,119.97,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,179.95,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,9597.41,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,1388.96,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,23.99,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,44527.71,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,359.9,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,2279.38,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,External Trading Accounts,,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52237,104.97,0,Ground maitemance contract 2015 - 2016,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,14/09/2015,52238,3614.62,0,Gravedigging  for April 2015 -March 2106,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Financial Services,SLDC as Agent,,LAKELAND ESTATES (AMBLESIDE) LTD,3022544,14/09/2015,52239,28351.35,0,2015/16 Income,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Maysand Ltd,2912226,14/09/2015,52241,2086.67,0,Stone and metal monuments re-valuation,390000,Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Policy & Partnerships,SLDC as Agent,,Cumbria Crimestoppers,5382856,14/09/2015,52242,2000,0,Contribution from South Lakeland and,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Printing Section,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,GANDLAKE TECHNOLOGY LTD,,16/09/2015,52243,4463.04,0,Rental License for LaserServe for 3,271440,ICT Software
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,North Country Leisure,3683103,14/09/2015,52244,98391,0,Leisure Contract 2015/16,291400,Arts & Leisure Services Sport & Fitness
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Human Resources,Non-Service Payments,,CYCLESCHEME LTD,5363678,14/09/2015,52245,833.33,0,W291806 Cycle ,389999,Vehicle Mgt Not Else Class
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Human Resources,Non-Service Payments,,COMPUTERSHARE VOUCHER SERVICES LTD,4968447,14/09/2015,52246,1173,0,child care vouchers,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,COMPUTERSHARE VOUCHER SERVICES LTD,4968447,14/09/2015,52247,43.99,0,child care vouchers,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,GRANTS- MISCELLANEOUS,,14/09/2015,52248,150,0,"To support the provision of 2 parties,",999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,The Play Inspection Company Ltd,5216477,14/09/2015,52249,250,0,Post Installation Inspection of a new,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,14/09/2015,52250,520,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,5914271,21/09/2015,52251,3241.56,0,Monthly rent ,192213,Facilities Security Manned Guarding
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,14/09/2015,52252,520,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,7121028,14/09/2015,52253,400,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,14/09/2015,52254,520,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NEWSQUEST MEDIA GROUP LTD,3102566,16/09/2015,52258,95,0,PUBLIC NOTICES FOR PLANNING 1 APRIL - 31,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,JACOBS,,16/09/2015,52259,75,0,2015-2016 Vat only,152200,Consultancy Technical & Feasibility
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Revenues and Benefits,SLDC as Agent,,ROYAL MAIL GROUP PLC,,16/09/2015,52260,12977.17,0,2015-2016 Postal Charges a/c 0198123013,301200,Mail Services  Postage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,MERITEC LTD,3224622,16/09/2015,52261,418.5,0,2015 -2016 RAB Processing Contract and,391200,Construction Engineering
