ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked
North Bridge,Sh`Bam  7.30-8.15pm,08-Aug-17,19:30:00,70,51
North Bridge,Sh`Bam  7.30-8.15pm,15-Aug-17,19:30:00,70,44
North Bridge,Sh`Bam  7.30-8.15pm,22-Aug-17,19:30:00,70,45
North Bridge,Sh`Bam  7.30-8.15pm,29-Aug-17,19:30:00,70,28
North Bridge,Sh`Bam  7.30-8.15pm,05-Sep-17,19:30:00,70,45
North Bridge,Sh`Bam  7.30-8.15pm,12-Sep-17,19:30:00,70,54
North Bridge,Sh`Bam  7.30-8.15pm,19-Sep-17,19:30:00,70,50
North Bridge,Sh`Bam  7.30-8.15pm,26-Sep-17,19:30:00,70,53
North Bridge,Sh`Bam  11.00-12.00pm,29-Jul-17,11:00:00,70,21
North Bridge,Sh`Bam  11.00-12.00pm,05-Aug-17,11:00:00,70,20
North Bridge,Sh`Bam  11.00-12.00pm,12-Aug-17,11:00:00,70,27
North Bridge,Sh`Bam  11.00-12.00pm,19-Aug-17,11:00:00,70,19
North Bridge,Sh`Bam  11.00-12.00pm,26-Aug-17,11:00:00,70,21
North Bridge,Sh`Bam  11.00-12.00pm,02-Sep-17,11:00:00,70,26
North Bridge,Sh`Bam  11.00-12.00pm,09-Sep-17,11:00:00,70,29
North Bridge,Sh`Bam  11.00-12.00pm,16-Sep-17,11:00:00,70,33
North Bridge,Sh`Bam  11.00-12.00pm,23-Sep-17,11:00:00,70,22
North Bridge,Sh`Bam  11.00-12.00pm,30-Sep-17,11:00:00,70,14
North Bridge,Step Aerobics 5.45-6.30pm,04-Jul-17,17:45:00,60,31
North Bridge,Step Aerobics 5.45-6.30pm,11-Jul-17,17:45:00,60,26
North Bridge,Step Aerobics 5.45-6.30pm,18-Jul-17,17:45:00,60,16
North Bridge,Step Aerobics 5.45-6.30pm,25-Jul-17,17:45:00,60,22
North Bridge,Step Aerobics 5.45-6.30pm,01-Aug-17,17:45:00,60,15
North Bridge,Step Aerobics 5.45-6.30pm,08-Aug-17,17:45:00,60,26
North Bridge,Step Aerobics 5.45-6.30pm,15-Aug-17,17:45:00,60,17
North Bridge,Step Aerobics 5.45-6.30pm,22-Aug-17,17:45:00,60,16
North Bridge,Step Aerobics 5.45-6.30pm,29-Aug-17,17:45:00,60,11
North Bridge,Step Aerobics 5.45-6.30pm,05-Sep-17,17:45:00,60,28
North Bridge,Step Aerobics 5.45-6.30pm,12-Sep-17,17:45:00,60,26
North Bridge,Step Aerobics 5.45-6.30pm,19-Sep-17,17:45:00,60,21
North Bridge,Step Aerobics 5.45-6.30pm,26-Sep-17,17:45:00,60,27
North Bridge,Step Aerobics 10-11.00am,01-Jul-17,10:00:00,60,21
North Bridge,Step Aerobics 10-11.00am,08-Jul-17,10:00:00,60,14
North Bridge,Step Aerobics 10-11.00am,15-Jul-17,10:00:00,60,23
North Bridge,Step Aerobics 10-11.00am,22-Jul-17,10:00:00,60,17
North Bridge,Step Aerobics 10-11.00am,29-Jul-17,10:00:00,60,14
North Bridge,Step Aerobics 10-11.00am,05-Aug-17,10:00:00,60,17
North Bridge,Step Aerobics 10-11.00am,12-Aug-17,10:00:00,60,18
North Bridge,Step Aerobics 10-11.00am,19-Aug-17,10:00:00,60,14
North Bridge,Step Aerobics 10-11.00am,26-Aug-17,10:00:00,60,19
North Bridge,Step Aerobics 10-11.00am,02-Sep-17,10:00:00,60,18
North Bridge,Step Aerobics 10-11.00am,09-Sep-17,10:00:00,60,19
North Bridge,Step Aerobics 10-11.00am,16-Sep-17,10:00:00,60,15
North Bridge,Step Aerobics 10-11.00am,23-Sep-17,10:00:00,60,21
North Bridge,Step Aerobics 10-11.00am,30-Sep-17,10:00:00,60,17
North Bridge,Stretch & Tone 12.30-1.30,05-Jul-17,12:30:00,60,7
North Bridge,Stretch & Tone 12.30-1.30,12-Jul-17,12:30:00,60,6
North Bridge,Stretch & Tone 12.30-1.30,19-Jul-17,12:30:00,60,7
North Bridge,Stretch & Tone 12.30-1.30,26-Jul-17,12:30:00,60,7
North Bridge,Stretch & Tone 12.30-1.30,02-Aug-17,12:30:00,60,4
North Bridge,Stretch & Tone 12.30-1.30,09-Aug-17,12:30:00,60,2
North Bridge,Stretch & Tone 12.30-1.30,16-Aug-17,12:30:00,60,8
North Bridge,Stretch & Tone 12.30-1.30,23-Aug-17,12:30:00,60,7
North Bridge,Stretch & Tone 12.30-1.30,30-Aug-17,12:30:00,60,5
North Bridge,Stretch & Tone 12.30-1.30,06-Sep-17,12:30:00,60,8
North Bridge,Stretch & Tone 12.30-1.30,13-Sep-17,12:30:00,60,10
North Bridge,Stretch & Tone 12.30-1.30,27-Sep-17,12:30:00,60,7
North Bridge,Tai Chi 2.00-3.00pm,03-Jul-17,14:00:00,60,17
North Bridge,Tai Chi 2.00-3.00pm,10-Jul-17,14:00:00,60,16
North Bridge,Tai Chi 2.00-3.00pm,17-Jul-17,14:00:00,60,16
North Bridge,Tai Chi 2.00-3.00pm,24-Jul-17,14:00:00,60,15
North Bridge,Tai Chi 2.00-3.00pm,31-Jul-17,14:00:00,60,15
North Bridge,Tai Chi 2.00-3.00pm,07-Aug-17,14:00:00,60,10
North Bridge,Tai Chi 2.00-3.00pm,14-Aug-17,14:00:00,60,14
North Bridge,Tai Chi 2.00-3.00pm,21-Aug-17,14:00:00,60,10
North Bridge,Tai Chi 2.00-3.00pm,04-Sep-17,14:00:00,60,23
North Bridge,Tai Chi 2.00-3.00pm,11-Sep-17,14:00:00,60,16
North Bridge,Tai Chi 2.00-3.00pm,18-Sep-17,14:00:00,60,23
North Bridge,Tai Chi 2.00-3.00pm,25-Sep-17,14:00:00,60,20
North Bridge,Tap Beg 12.00-12.30pm,03-Jul-17,12:00:00,60,10
North Bridge,Tap Beg 12.00-12.30pm,10-Jul-17,12:00:00,60,12
North Bridge,Tap Beg 12.00-12.30pm,17-Jul-17,12:00:00,60,5
North Bridge,Tap Beg 12.00-12.30pm,24-Jul-17,12:00:00,60,8
North Bridge,Tap Beg 12.00-12.30pm,31-Jul-17,12:00:00,60,7
North Bridge,Tap Beg 12.00-12.30pm,07-Aug-17,12:00:00,60,7
North Bridge,Tap Beg 12.00-12.30pm,14-Aug-17,12:00:00,60,8
North Bridge,Tap Beg 12.00-12.30pm,21-Aug-17,12:00:00,60,7
North Bridge,Tap Beg 12.00-12.30pm,04-Sep-17,12:00:00,60,12
North Bridge,Tap Beg 12.00-12.30pm,11-Sep-17,12:00:00,60,10
North Bridge,Tap Beg 12.00-12.30pm,18-Sep-17,12:00:00,60,11
North Bridge,Tap Beg 12.00-12.30pm,25-Sep-17,12:00:00,60,19
North Bridge,Tap Dance 12.30-1.30pm,03-Jul-17,12:30:00,60,4
North Bridge,Tap Dance 12.30-1.30pm,10-Jul-17,12:30:00,60,5
North Bridge,Tap Dance 12.30-1.30pm,17-Jul-17,12:30:00,60,3
North Bridge,Tap Dance 12.30-1.30pm,24-Jul-17,12:30:00,60,7
North Bridge,Tap Dance 12.30-1.30pm,31-Jul-17,12:30:00,60,4
North Bridge,Tap Dance 12.30-1.30pm,07-Aug-17,12:30:00,60,5
North Bridge,Tap Dance 12.30-1.30pm,14-Aug-17,12:30:00,60,10
North Bridge,Tap Dance 12.30-1.30pm,21-Aug-17,12:30:00,60,9
North Bridge,Tap Dance 12.30-1.30pm,04-Sep-17,12:30:00,60,11
North Bridge,Tap Dance 12.30-1.30pm,11-Sep-17,12:30:00,60,12
North Bridge,Tap Dance 12.30-1.30pm,18-Sep-17,12:30:00,60,17
North Bridge,Tap Dance 12.30-1.30pm,25-Sep-17,12:30:00,60,8
North Bridge,Tap Dancing 11.15-12.15pm,05-Jul-17,11:15:00,60,17
North Bridge,Tap Dancing 11.15-12.15pm,12-Jul-17,11:15:00,60,14
North Bridge,Tap Dancing 11.15-12.15pm,19-Jul-17,11:15:00,60,12
North Bridge,Tap Dancing 11.15-12.15pm,26-Jul-17,11:15:00,60,10
North Bridge,Tap Dancing 11.15-12.15pm,02-Aug-17,11:15:00,60,6
North Bridge,Tap Dancing 11.15-12.15pm,09-Aug-17,11:15:00,60,6
North Bridge,Tap Dancing 11.15-12.15pm,16-Aug-17,11:15:00,60,6
North Bridge,Tap Dancing 11.15-12.15pm,23-Aug-17,11:15:00,60,9
North Bridge,Tap Dancing 11.15-12.15pm,30-Aug-17,11:15:00,60,9
North Bridge,Tap Dancing 11.15-12.15pm,06-Sep-17,11:15:00,60,16
North Bridge,Tap Dancing 11.15-12.15pm,13-Sep-17,11:15:00,60,16
North Bridge,Tap Dancing 11.15-12.15pm,20-Sep-17,11:15:00,60,15
North Bridge,Tap Dancing 11.15-12.15pm,27-Sep-17,11:15:00,60,6
North Bridge,Yogalates 5.30-6.30pm,07-Jul-17,17:30:00,60,12
North Bridge,Yogalates 5.30-6.30pm,14-Jul-17,17:30:00,60,19
North Bridge,Yogalates 5.30-6.30pm,21-Jul-17,17:30:00,60,7
North Bridge,Yogalates 5.30-6.30pm,28-Jul-17,17:30:00,60,11
North Bridge,Yogalates 5.30-6.30pm,04-Aug-17,17:30:00,60,10
North Bridge,Yogalates 5.30-6.30pm,11-Aug-17,17:30:00,60,8
North Bridge,Yogalates 5.30-6.30pm,18-Aug-17,17:30:00,60,21
North Bridge,Yogalates 5.30-6.30pm,25-Aug-17,17:30:00,60,10
North Bridge,Yogalates 5.30-6.30pm,01-Sep-17,17:30:00,60,10
North Bridge,Yogalates 5.30-6.30pm,08-Sep-17,17:30:00,60,11
North Bridge,Yogalates 5.30-6.30pm,15-Sep-17,17:30:00,60,15
North Bridge,Yogalates 5.30-6.30pm,22-Sep-17,17:30:00,60,20
North Bridge,Yogalates 5.30-6.30pm,29-Sep-17,17:30:00,60,17
North Bridge,Zumba 9.30-10.30am,02-Jul-17,09:30:00,60,23
North Bridge,Zumba 9.30-10.30am,09-Jul-17,09:30:00,60,16
North Bridge,Zumba 9.30-10.30am,16-Jul-17,09:30:00,60,24
North Bridge,Zumba 9.30-10.30am,23-Jul-17,09:30:00,60,28
North Bridge,Zumba 9.30-10.30am,30-Jul-17,09:30:00,60,32
North Bridge,Zumba 9.30-10.30am,06-Aug-17,09:30:00,60,16
North Bridge,Zumba 9.30-10.30am,13-Aug-17,09:30:00,60,13
North Bridge,Zumba 9.30-10.30am,20-Aug-17,09:30:00,60,19
North Bridge,Zumba 9.30-10.30am,27-Aug-17,09:30:00,60,15
North Bridge,Zumba 9.30-10.30am,03-Sep-17,09:30:00,60,21
North Bridge,Zumba 9.30-10.30am,10-Sep-17,09:30:00,60,19
North Bridge,Zumba 9.30-10.30am,17-Sep-17,09:30:00,60,23
North Bridge,Zumba 9.30-10.30am,24-Sep-17,09:30:00,60,25
North Bridge,Zumba Gold 1.45-2.45pm,06-Jul-17,13:45:00,60,16
North Bridge,Zumba Gold 1.45-2.45pm,13-Jul-17,13:45:00,60,12
North Bridge,Zumba Gold 1.45-2.45pm,20-Jul-17,13:45:00,60,14
North Bridge,Zumba Gold 1.45-2.45pm,27-Jul-17,13:45:00,60,17
North Bridge,Zumba Gold 1.45-2.45pm,03-Aug-17,13:45:00,60,18
North Bridge,Zumba Gold 1.45-2.45pm,10-Aug-17,13:45:00,60,14
North Bridge,Zumba Gold 1.45-2.45pm,17-Aug-17,13:45:00,60,16
North Bridge,Zumba Gold 1.45-2.45pm,31-Aug-17,13:45:00,60,10
North Bridge,Zumba Gold 1.45-2.45pm,07-Sep-17,13:45:00,60,18
North Bridge,Zumba Gold 1.45-2.45pm,14-Sep-17,13:45:00,60,11
North Bridge,Zumba Gold 1.45-2.45pm,21-Sep-17,13:45:00,60,13
North Bridge,Zumba Gold 1.45-2.45pm,28-Sep-17,13:45:00,60,12
North Bridge,Zumba Gold 12.45-1.45pm,04-Jul-17,12:45:00,60,20
North Bridge,Zumba Gold 12.45-1.45pm,11-Jul-17,12:45:00,60,35
North Bridge,Zumba Gold 12.45-1.45pm,18-Jul-17,12:45:00,60,22
North Bridge,Zumba Gold 12.45-1.45pm,25-Jul-17,12:45:00,60,19
North Bridge,Zumba Gold 12.45-1.45pm,01-Aug-17,12:45:00,60,18
North Bridge,Zumba Gold 12.45-1.45pm,08-Aug-17,12:45:00,60,22
North Bridge,Zumba Gold 12.45-1.45pm,15-Aug-17,12:45:00,60,22
North Bridge,Zumba Gold 12.45-1.45pm,22-Aug-17,12:45:00,60,1
North Bridge,Zumba Gold 12.45-1.45pm,29-Aug-17,12:45:00,60,28
North Bridge,Zumba Gold 12.45-1.45pm,05-Sep-17,12:45:00,60,26
North Bridge,Zumba Gold 12.45-1.45pm,12-Sep-17,12:45:00,60,39
North Bridge,Zumba Gold 12.45-1.45pm,19-Sep-17,12:45:00,60,39
North Bridge,Zumba Gold 12.45-1.45pm,26-Sep-17,12:45:00,60,45
Sowerby Bridge Pool,20-20-20 9.30-10.30am,05-Jul-17,09:30:00,35,15
Sowerby Bridge Pool,20-20-20 9.30-10.30am,12-Jul-17,09:30:00,35,16
Sowerby Bridge Pool,20-20-20 9.30-10.30am,19-Jul-17,09:30:00,35,14
Sowerby Bridge Pool,20-20-20 9.30-10.30am,26-Jul-17,09:30:00,35,12
Sowerby Bridge Pool,20-20-20 9.30-10.30am,02-Aug-17,09:30:00,35,10
Sowerby Bridge Pool,20-20-20 9.30-10.30am,09-Aug-17,09:30:00,35,16
Sowerby Bridge Pool,20-20-20 9.30-10.30am,16-Aug-17,09:30:00,35,14
Sowerby Bridge Pool,20-20-20 9.30-10.30am,23-Aug-17,09:30:00,35,8
Sowerby Bridge Pool,20-20-20 9.30-10.30am,30-Aug-17,09:30:00,35,6
Sowerby Bridge Pool,20-20-20 9.30-10.30am,06-Sep-17,09:30:00,35,10
Sowerby Bridge Pool,20-20-20 9.30-10.30am,13-Sep-17,09:30:00,35,13
Sowerby Bridge Pool,20-20-20 9.30-10.30am,20-Sep-17,09:30:00,35,19
Sowerby Bridge Pool,20-20-20 9.30-10.30am,27-Sep-17,09:30:00,35,25
Sowerby Bridge Pool,45min Madness 9.15 -10am,04-Jul-17,09:15:00,35,13
Sowerby Bridge Pool,45min Madness 9.15 -10am,11-Jul-17,09:15:00,35,8
Sowerby Bridge Pool,45min Madness 9.15 -10am,18-Jul-17,09:15:00,35,11
Sowerby Bridge Pool,45min Madness 9.15 -10am,25-Jul-17,09:15:00,35,12
Sowerby Bridge Pool,45min Madness 9.15 -10am,01-Aug-17,09:15:00,35,13
Sowerby Bridge Pool,45min Madness 9.15 -10am,08-Aug-17,09:15:00,35,13
Sowerby Bridge Pool,45min Madness 9.15 -10am,15-Aug-17,09:15:00,35,15
Sowerby Bridge Pool,45min Madness 9.15 -10am,22-Aug-17,09:15:00,35,14
Sowerby Bridge Pool,45min Madness 9.15 -10am,29-Aug-17,09:15:00,35,10
Sowerby Bridge Pool,45min Madness 9.15 -10am,05-Sep-17,09:15:00,35,15
Sowerby Bridge Pool,45min Madness 9.15 -10am,12-Sep-17,09:15:00,35,14
Sowerby Bridge Pool,45min Madness 9.15 -10am,19-Sep-17,09:15:00,35,15
Sowerby Bridge Pool,45min Madness 9.15 -10am,26-Sep-17,09:15:00,35,16
Sowerby Bridge Pool,Abdominal Yoga 4.30pm,31-Aug-17,16:30:00,35,1
Sowerby Bridge Pool,Abs Blast 7.45-8.15am,08-Aug-17,07:45:00,35,1
Sowerby Bridge Pool,Abs Blast 7.45-8.15am,15-Aug-17,07:45:00,35,1
Sowerby Bridge Pool,Abs Blast 7.45-8.15am,22-Aug-17,07:45:00,35,1
Sowerby Bridge Pool,Abs Blast 7.45-8.15am,29-Aug-17,07:45:00,35,2
Sowerby Bridge Pool,Abs Blast 7.45-8.15am,12-Sep-17,07:45:00,35,3
Sowerby Bridge Pool,Aqua Babies 9.30 - 10.00m,07-Jul-17,09:30:00,10,10
Sowerby Bridge Pool,Aqua Babies 9.30 - 10.00m,14-Jul-17,09:30:00,10,10
Sowerby Bridge Pool,Aqua Babies 9.30 - 10.00m,21-Jul-17,09:30:00,10,9
Sowerby Bridge Pool,Aqua Babies 9.30 - 10.00m,25-Aug-17,09:30:00,10,7
Sowerby Bridge Pool,Aqua Babies 9.30 - 10.00m,01-Sep-17,09:30:00,10,5
Sowerby Bridge Pool,Aqua Babies 9.30 - 10.00m,08-Sep-17,09:30:00,10,10
Sowerby Bridge Pool,Aqua Babies 9.30 - 10.00m,15-Sep-17,09:30:00,10,10
Sowerby Bridge Pool,Aqua Babies 9.30 - 10.00m,22-Sep-17,09:30:00,10,9
Sowerby Bridge Pool,Aqua Babies 9.30 - 10.00m,29-Sep-17,09:30:00,10,5
Sowerby Bridge Pool,Aqua Babies 12 -12.30am,03-Jul-17,12:00:00,10,9
Sowerby Bridge Pool,Aqua Babies 12 -12.30am,10-Jul-17,12:00:00,10,5
Sowerby Bridge Pool,Aqua Babies 12 -12.30am,17-Jul-17,12:00:00,10,4
Sowerby Bridge Pool,Aqua Babies 12 -12.30am,04-Sep-17,12:00:00,10,2
Sowerby Bridge Pool,Aqua Babies 12 -12.30am,11-Sep-17,12:00:00,10,8
Sowerby Bridge Pool,Aqua Babies 12 -12.30am,18-Sep-17,12:00:00,10,5
Sowerby Bridge Pool,Aqua Babies 12 -12.30am,25-Sep-17,12:00:00,10,1
Sowerby Bridge Pool,Aqua Fit 3.00-3.50pm,04-Jul-17,15:00:00,35,15
Sowerby Bridge Pool,Aqua Fit 3.00-3.50pm,11-Jul-17,15:00:00,35,20
Sowerby Bridge Pool,Aqua Fit 3.00-3.50pm,18-Jul-17,15:00:00,35,23
Sowerby Bridge Pool,Aqua Fit 3.00-3.50pm,25-Jul-17,15:00:00,35,9
Sowerby Bridge Pool,Aqua Fit 3.00-3.50pm,01-Aug-17,15:00:00,35,21
Sowerby Bridge Pool,Aqua Fit 3.00-3.50pm,08-Aug-17,15:00:00,35,19
Sowerby Bridge Pool,Aqua Fit 3.00-3.50pm,15-Aug-17,15:00:00,35,23
Sowerby Bridge Pool,Aqua Fit 3.00-3.50pm,22-Aug-17,15:00:00,35,16
Sowerby Bridge Pool,Aqua Fit 3.00-3.50pm,29-Aug-17,15:00:00,35,24
Sowerby Bridge Pool,Aqua Fit 3.00-3.50pm,05-Sep-17,15:00:00,35,16
Sowerby Bridge Pool,Aqua Fit 3.00-3.50pm,12-Sep-17,15:00:00,35,20
Sowerby Bridge Pool,Aqua Fit 3.00-3.50pm,19-Sep-17,15:00:00,35,17
Sowerby Bridge Pool,Aqua Fit 3.00-3.50pm,26-Sep-17,15:00:00,35,19
Sowerby Bridge Pool,Aqua Fit 11.15-12.00,03-Jul-17,11:15:00,35,34
Sowerby Bridge Pool,Aqua Fit 11.15-12.00,10-Jul-17,11:15:00,35,35
Sowerby Bridge Pool,Aqua Fit 11.15-12.00,17-Jul-17,11:15:00,35,34
Sowerby Bridge Pool,Aqua Fit 11.15-12.00,24-Jul-17,11:15:00,35,32
Sowerby Bridge Pool,Aqua Fit 11.15-12.00,07-Aug-17,11:15:00,35,33
Sowerby Bridge Pool,Aqua Fit 11.15-12.00,14-Aug-17,11:15:00,35,34
Sowerby Bridge Pool,Aqua Fit 11.15-12.00,21-Aug-17,11:15:00,35,33
Sowerby Bridge Pool,Aqua Fit 11.15-12.00,04-Sep-17,11:15:00,35,29
Sowerby Bridge Pool,Aqua Fit 11.15-12.00,11-Sep-17,11:15:00,35,35
Sowerby Bridge Pool,Aqua Fit 11.15-12.00,18-Sep-17,11:15:00,35,34
Sowerby Bridge Pool,Aqua Fit 11.15-12.00,25-Sep-17,11:15:00,35,35
Sowerby Bridge Pool,Aqua Tots 9.00-9.30 Am,07-Jul-17,09:00:00,10,3
Sowerby Bridge Pool,Aqua Tots 9.00-9.30 Am,14-Jul-17,09:00:00,10,5
Sowerby Bridge Pool,Aqua Tots 9.00-9.30 Am,21-Jul-17,09:00:00,10,5
Sowerby Bridge Pool,Aqua Tots 9.00-9.30 Am,25-Aug-17,09:00:00,10,2
Sowerby Bridge Pool,Aqua Tots 9.00-9.30 Am,01-Sep-17,09:00:00,10,3
Sowerby Bridge Pool,Aqua Tots 9.00-9.30 Am,08-Sep-17,09:00:00,10,7
Sowerby Bridge Pool,Aqua Tots 9.00-9.30 Am,15-Sep-17,09:00:00,10,4
Sowerby Bridge Pool,Aqua Tots 9.00-9.30 Am,22-Sep-17,09:00:00,10,6
Sowerby Bridge Pool,Aqua Tots 9.00-9.30 Am,29-Sep-17,09:00:00,10,6
Sowerby Bridge Pool,Aqua Tots 10-10.30am,07-Jul-17,10:00:00,10,3
Sowerby Bridge Pool,Aqua Tots 10-10.30am,14-Jul-17,10:00:00,10,9
Sowerby Bridge Pool,Aqua Tots 10-10.30am,21-Jul-17,10:00:00,10,5
Sowerby Bridge Pool,Aqua Tots 10-10.30am,25-Aug-17,10:00:00,10,4
Sowerby Bridge Pool,Aqua Tots 10-10.30am,01-Sep-17,10:00:00,10,4
Sowerby Bridge Pool,Aqua Tots 10-10.30am,08-Sep-17,10:00:00,10,7
Sowerby Bridge Pool,Aqua Tots 10-10.30am,15-Sep-17,10:00:00,10,5
Sowerby Bridge Pool,Aqua Tots 10-10.30am,22-Sep-17,10:00:00,10,9
Sowerby Bridge Pool,Aqua Tots 10-10.30am,29-Sep-17,10:00:00,10,8
Sowerby Bridge Pool,Aqua Tots/babies 10.30-11,07-Jul-17,10:30:00,10,9
Sowerby Bridge Pool,Aqua Tots/babies 10.30-11,14-Jul-17,10:30:00,10,9
Sowerby Bridge Pool,Aqua Tots/babies 10.30-11,21-Jul-17,10:30:00,10,10
Sowerby Bridge Pool,Aqua Tots/babies 10.30-11,25-Aug-17,10:30:00,10,5
Sowerby Bridge Pool,Aqua Tots/babies 10.30-11,01-Sep-17,10:30:00,10,2
Sowerby Bridge Pool,Aqua Tots/babies 10.30-11,08-Sep-17,10:30:00,10,10
Sowerby Bridge Pool,Aqua Tots/babies 10.30-11,15-Sep-17,10:30:00,10,9
Sowerby Bridge Pool,Aqua Tots/babies 10.30-11,22-Sep-17,10:30:00,10,9
Sowerby Bridge Pool,Aqua Tots/babies 10.30-11,29-Sep-17,10:30:00,10,6
Sowerby Bridge Pool,Aquababies/tots 12-12.30,05-Jul-17,12:00:00,10,10
Sowerby Bridge Pool,Aquababies/tots 12-12.30,12-Jul-17,12:00:00,10,11
Sowerby Bridge Pool,Aquababies/tots 12-12.30,19-Jul-17,12:00:00,10,9
Sowerby Bridge Pool,Aquababies/tots 12-12.30,06-Sep-17,12:00:00,10,9
Sowerby Bridge Pool,Aquababies/tots 12-12.30,13-Sep-17,12:00:00,10,10
Sowerby Bridge Pool,Aquababies/tots 12-12.30,20-Sep-17,12:00:00,10,4
Sowerby Bridge Pool,Aquababies/tots 12-12.30,27-Sep-17,12:00:00,10,8
Sowerby Bridge Pool,Aquafit 6.00-7.00pm,05-Jul-17,18:00:00,35,33
Sowerby Bridge Pool,Aquafit 6.00-7.00pm,12-Jul-17,18:00:00,35,29
Sowerby Bridge Pool,Aquafit 6.00-7.00pm,19-Jul-17,18:00:00,35,28
Sowerby Bridge Pool,Aquafit 6.00-7.00pm,26-Jul-17,18:00:00,35,33
Sowerby Bridge Pool,Aquafit 6.00-7.00pm,02-Aug-17,18:00:00,35,32
Sowerby Bridge Pool,Aquafit 6.00-7.00pm,09-Aug-17,18:00:00,35,34
Sowerby Bridge Pool,Aquafit 6.00-7.00pm,16-Aug-17,18:00:00,35,30
Sowerby Bridge Pool,Aquafit 6.00-7.00pm,23-Aug-17,18:00:00,35,33
Sowerby Bridge Pool,Aquafit 6.00-7.00pm,30-Aug-17,18:00:00,35,32
Sowerby Bridge Pool,Aquafit 6.00-7.00pm,06-Sep-17,18:00:00,35,34
Sowerby Bridge Pool,Aquafit 6.00-7.00pm,13-Sep-17,18:00:00,35,34
Sowerby Bridge Pool,Aquafit 6.00-7.00pm,20-Sep-17,18:00:00,35,26
Sowerby Bridge Pool,Aquafit 6.00-7.00pm,27-Sep-17,18:00:00,35,31
Sowerby Bridge Pool,Aquafit  7.00-8.00pm,07-Jul-17,19:00:00,35,29
Sowerby Bridge Pool,Aquafit  7.00-8.00pm,14-Jul-17,19:00:00,35,29
Sowerby Bridge Pool,Aquafit  7.00-8.00pm,21-Jul-17,19:00:00,35,23
Sowerby Bridge Pool,Aquafit  7.00-8.00pm,28-Jul-17,19:00:00,35,21
Sowerby Bridge Pool,Aquafit  7.00-8.00pm,04-Aug-17,19:00:00,35,29
Sowerby Bridge Pool,Aquafit  7.00-8.00pm,11-Aug-17,19:00:00,35,27
Sowerby Bridge Pool,Aquafit  7.00-8.00pm,18-Aug-17,19:00:00,35,25
Sowerby Bridge Pool,Aquafit  7.00-8.00pm,25-Aug-17,19:00:00,35,31
Sowerby Bridge Pool,Aquafit  7.00-8.00pm,01-Sep-17,19:00:00,35,32
Sowerby Bridge Pool,Aquafit  7.00-8.00pm,08-Sep-17,19:00:00,35,32
Sowerby Bridge Pool,Aquafit  7.00-8.00pm,15-Sep-17,19:00:00,35,31
Sowerby Bridge Pool,Aquafit  7.00-8.00pm,22-Sep-17,19:00:00,35,28
Sowerby Bridge Pool,Aquafit  7.00-8.00pm,29-Sep-17,19:00:00,35,24
Sowerby Bridge Pool,Aquafit 7.00-8.00pm,03-Jul-17,19:00:00,35,26
Sowerby Bridge Pool,Aquafit 7.00-8.00pm,10-Jul-17,19:00:00,35,34
Sowerby Bridge Pool,Aquafit 7.00-8.00pm,17-Jul-17,19:00:00,35,33
Sowerby Bridge Pool,Aquafit 7.00-8.00pm,24-Jul-17,19:00:00,35,33
Sowerby Bridge Pool,Aquafit 7.00-8.00pm,31-Jul-17,19:00:00,35,29
Sowerby Bridge Pool,Aquafit 7.00-8.00pm,07-Aug-17,19:00:00,35,35
Sowerby Bridge Pool,Aquafit 7.00-8.00pm,14-Aug-17,19:00:00,35,34
Sowerby Bridge Pool,Aquafit 7.00-8.00pm,21-Aug-17,19:00:00,35,32
Sowerby Bridge Pool,Aquafit 7.00-8.00pm,04-Sep-17,19:00:00,35,33
Sowerby Bridge Pool,Aquafit 7.00-8.00pm,11-Sep-17,19:00:00,35,34
Sowerby Bridge Pool,Aquafit 7.00-8.00pm,18-Sep-17,19:00:00,35,35
Sowerby Bridge Pool,Aquafit 7.00-8.00pm,25-Sep-17,19:00:00,35,32
Sowerby Bridge Pool,Aquatots 12.30- 13.00pm,03-Jul-17,12:30:00,10,3
Sowerby Bridge Pool,Aquatots 12.30- 13.00pm,10-Jul-17,12:30:00,10,1
Sowerby Bridge Pool,Aquatots 12.30- 13.00pm,17-Jul-17,12:30:00,10,4
Sowerby Bridge Pool,Aquatots 12.30- 13.00pm,18-Sep-17,12:30:00,10,1
Sowerby Bridge Pool,Aquatots 12.30- 13.00pm,25-Sep-17,12:30:00,10,1
Sowerby Bridge Pool,Ballroom Dance 2.30-3.30,07-Jul-17,14:30:00,35,7
Sowerby Bridge Pool,Ballroom Dance 2.30-3.30,14-Jul-17,14:30:00,35,8
Sowerby Bridge Pool,Ballroom Dance 2.30-3.30,21-Jul-17,14:30:00,35,6
Sowerby Bridge Pool,Ballroom Dance 2.30-3.30,28-Jul-17,14:30:00,35,10
Sowerby Bridge Pool,Ballroom Dance 2.30-3.30,04-Aug-17,14:30:00,35,13
Sowerby Bridge Pool,Ballroom Dance 2.30-3.30,11-Aug-17,14:30:00,35,10
Sowerby Bridge Pool,Ballroom Dance 2.30-3.30,18-Aug-17,14:30:00,35,7
Sowerby Bridge Pool,Ballroom Dance 2.30-3.30,25-Aug-17,14:30:00,35,1
Sowerby Bridge Pool,Ballroom Dance 2.30-3.30,01-Sep-17,14:30:00,35,1
