"OA11CD","LAD11NM","PM252013me"
"E00176525","Greenwich",17.115456195588
"E00176528","Greenwich",15.424703743993
"E00008474","Greenwich",15.633348078341
"E00008347","Greenwich",15.694939255714
"E00008533","Greenwich",15.893872064703
"E00008088","Greenwich",16.042147399788
"E00008009","Greenwich",15.49646235572
"E00176582","Greenwich",16.060804912022
"E00176507","Greenwich",15.61054767305
"E00176585","Greenwich",15.670080206129
"E00008261","Greenwich",15.869024134971
"E00008277","Greenwich",15.99780741192
"E00008143","Greenwich",15.638971292748
"E00008148","Greenwich",16.16987512278
"E00007860","Greenwich",15.894481273408
"E00008241","Greenwich",16.080594380697
"E00008435","Greenwich",15.465781875873
"E00008433","Greenwich",15.30314163208
"E00008431","Greenwich",15.400065672313
"E00008460","Greenwich",15.785648384873
"E00008071","Greenwich",16.003934817207
"E00008394","Greenwich",15.495373054427
"E00008311","Greenwich",16.316543440888
"E00008390","Greenwich",15.329734812612
"E00008041","Greenwich",15.345204856795
"E00008099","Greenwich",16.055581929732
"E00008018","Greenwich",15.50535156744
"E00008220","Greenwich",15.883364591958
"E00008418","Greenwich",15.472556273142
"E00008499","Greenwich",15.661136333759
"E00007917","Greenwich",15.978945846143
"E00007996","Greenwich",15.993850919935
"E00007915","Greenwich",16.178175760352
"E00007994","Greenwich",15.766272218604
"E00008050","Greenwich",15.861806557824
"E00007828","Greenwich",15.327872842845
"E00008193","Greenwich",15.650395682916
"E00008112","Greenwich",15.554065617648
"E00008026","Greenwich",15.329861351206
"E00008022","Greenwich",15.320287842681
"E00008378","Greenwich",15.386499541146
"E00176522","Greenwich",16.250838088989
"E00008213","Greenwich",16.60619689717
"E00007961","Greenwich",15.376651919406
"E00007969","Greenwich",15.630205438492
"E00008037","Greenwich",15.289245780085
"E00007801","Greenwich",15.404555777873
"E00007880","Greenwich",16.26980861028
"E00176530","Greenwich",15.488538392285
"E00008446","Greenwich",15.524705936511
"E00008441","Greenwich",15.293108885629
"E00007970","Greenwich",15.352192997932
"E00008161","Greenwich",16.316793070211
"E00007893","Greenwich",15.813724630019
"E00007812","Greenwich",15.450782858295
"E00007898","Greenwich",15.768361355708
"E00007819","Greenwich",15.352297557028
"E00008358","Greenwich",15.349784511024
"E00176505","Greenwich",16.131088307699
"E00008454","Greenwich",15.751311719418
"E00008452","Greenwich",15.811614377158
"E00007947","Greenwich",15.402609146393
"E00008174","Greenwich",16.183900065236
"E00008170","Greenwich",16.076712125755
"E00008322","Greenwich",15.365721841653
"E00008274","Greenwich",16.023647889799
"E00008270","Greenwich",16.018711880741
"E00008514","Greenwich",16.810446882248
"E00008428","Greenwich",15.30717921257
"E00008505","Greenwich",16.128187815348
"E00008503","Greenwich",15.890020318465
"E00007867","Greenwich",16.38840119044
"E00007865","Greenwich",15.950748193144
"E00008330","Greenwich",15.578199093158
"E00007925","Greenwich",15.817263234745
"E00007874","Greenwich",15.977664234874
"E00008146","Greenwich",15.583405176799
"E00008147","Greenwich",16.101068349985
"E00008406","Greenwich",15.739553141777
"E00008487","Greenwich",15.530925432841
"E00007840","Greenwich",15.909241516049
"E00176495","Greenwich",16.188479741414
"E00176540","Greenwich",16.292233330863
"E00008375","Greenwich",15.437518653223
"E00007977","Greenwich",15.856668616663
"E00008000","Greenwich",15.394244714217
"E00176509","Greenwich",15.852260380575
"E00008453","Greenwich",15.789300607175
"E00008177","Greenwich",16.208562020333
"E00008012","Greenwich",15.651543342315
"E00008093","Greenwich",15.757976610636
"E00008272","Greenwich",16.941004497664
"E00008333","Greenwich",15.638788166046
"E00008304","Greenwich",16.171070567897
"E00008385","Greenwich",15.344679728322
"E00007557","Enfield",15.203507689543
"E00007554","Enfield",15.108296653203
"E00007652","Enfield",15.01589094741
"E00006942","Enfield",15.69409023126
"E00006948","Enfield",15.916848138662
"E00007625","Enfield",15.304212958724
"E00006924","Enfield",16.290546842616
"E00007000","Enfield",14.86121339798
"E00007081","Enfield",16.012654923985
"E00007261","Enfield",15.40840047822
"E00007526","Enfield",15.084739563524
"E00007527","Enfield",15.402040139953
"E00007524","Enfield",15.454175513278
"E00007525","Enfield",15.509028782716
"E00007522","Enfield",15.132384380632
"E00007523","Enfield",15.313567425292
"E00007520","Enfield",15.721405659463
"E00007521","Enfield",15.034985985672
"E00007528","Enfield",15.324172348812
"E00007529","Enfield",15.187317121597
"E00007276","Enfield",15.508626504378
"E00007277","Enfield",16.015531754907
"E00007274","Enfield",15.569125331532
"E00007272","Enfield",15.470986852459
"E00007273","Enfield",15.572127423388
"E00007270","Enfield",15.74755499098
"E00007271","Enfield",15.568065907093
"E00007140","Enfield",15.01024554457
"E00007141","Enfield",15.227069170335
"E00007148","Enfield",14.992905322451
"E00006966","Enfield",15.261098674581
"E00006967","Enfield",15.467800862151
"E00006964","Enfield",15.524357441043
"E00006965","Enfield",15.367119228567
"E00006962","Enfield",15.348768498717
"E00006963","Enfield",16.037757707122
"E00006960","Enfield",15.219837716788
"E00006961","Enfield",15.790606625109
"E00007177","Enfield",15.010251215404
"E00006935","Enfield",15.6543545101
"E00006946","Enfield",15.789970924457
"E00006947","Enfield",15.593498604638
"E00006944","Enfield",15.568517262285
"E00006945","Enfield",15.752621590007
"E00006943","Enfield",15.613694168272
"E00006940","Enfield",15.731343460083
"E00006941","Enfield",15.699433803558
"E00007166","Enfield",15.354439670092
"E00007167","Enfield",15.696903450148
"E00007164","Enfield",14.975752067566
"E00007165","Enfield",14.999905084309
"E00007162","Enfield",15.053256239942
"E00007163","Enfield",14.992872599552
"E00007160","Enfield",14.971186566353
"E00007009","Enfield",14.932677808015
"E00007275","Enfield",15.501748085022
"E00007701","Enfield",15.215917293842
"E00007789","Enfield",15.211971972723
"E00007708","Enfield",15.560995131966
"E00007709","Enfield",15.841826765161
"E00007788","Enfield",15.23780115945
"E00007027","Enfield",15.094092292786
"E00007024","Enfield",15.06456489312
"E00007025","Enfield",14.945679011168
"E00007022","Enfield",14.965896936563
"E00007023","Enfield",14.957438627879
"E00007517","Enfield",15.340775846466
"E00007596","Enfield",15.319363221765
"E00007420","Enfield",15.471058459222
"E00007421","Enfield",15.908502707321
"E00007149","Enfield",15.011832640721
"E00007339","Enfield",15.090594229308
"E00007436","Enfield",15.489765701713
"E00007438","Enfield",15.920385688316
"E00171164","Enfield",15.00317519644
"E00006997","Enfield",14.939688848895
"E00006916","Enfield",15.613416608175
"E00007064","Enfield",15.460485205593
"E00007060","Enfield",14.927822496742
"E00007564","Enfield",15.38674420709
"E00007565","Enfield",15.286079955101
"E00007407","Enfield",15.379715433661
"E00007486","Enfield",15.413560490699
"E00171173","Enfield",15.382627860609
"E00007078","Enfield",15.465658541476
"E00007311","Enfield",15.283315199393
"E00007390","Enfield",15.291077636009
"E00007225","Enfield",15.166762638092
"E00007223","Enfield",15.460125938175
"E00007411","Enfield",15.418159037828
"E00007729","Enfield",15.805425295463
"E00007135","Enfield",15.840238192403
"E00007133","Enfield",15.117259544946
"E00007730","Enfield",15.651704281569
"E00007058","Enfield",14.928550766134
"E00007366","Enfield",15.193220431262
"E00007287","Enfield",15.364662654816
"E00007206","Enfield",15.689658173808
"E00007207","Enfield",15.095689127843
"E00007286","Enfield",15.312018273891
"E00007204","Enfield",14.850440411628
"E00007285","Enfield",15.447369380873
"E00007205","Enfield",14.955009021116
"E00007284","Enfield",15.389143108581
"E00007283","Enfield",15.343118424849
"E00007202","Enfield",14.932560579101
"E00007282","Enfield",15.308093767166
"E00007203","Enfield",14.875743939326
"E00007281","Enfield",15.59726780564
"E00007200","Enfield",14.816700834977
"E00007280","Enfield",16.978320004989
"E00007201","Enfield",14.866453737452
"E00007289","Enfield",15.281018964176
"E00007208","Enfield",15.152027269962
"E00007288","Enfield",15.43604264194
"E00007209","Enfield",15.34179402137
"E00171481","Enfield",15.572947474087
"E00171480","Enfield",15.476729741911
"E00007556","Enfield",15.234729889596
"E00007555","Enfield",15.169935017824
"E00007552","Enfield",15.116536207602
"E00007553","Enfield",15.516720518774
"E00007550","Enfield",15.032812778936
"E00007551","Enfield",15.152053877992
"E00007558","Enfield",15.248571465232
"E00007559","Enfield",15.244357991219
"E00007466","Enfield",15.202791839648
"E00007464","Enfield",15.051319973617
"E00007465","Enfield",15.384735582755
"E00007462","Enfield",15.561680412292
"E00007463","Enfield",15.214514528202
"E00007460","Enfield",15.075227208759
"E00007461","Enfield",15.810509765148
"E00007468","Enfield",15.19313286613
"E00007469","Enfield",15.124065084556
"E00007706","Enfield",14.966415420292
"E00007787","Enfield",15.527476628621
"E00007786","Enfield",15.416971730023
"E00007707","Enfield",15.205761578504
"E00007785","Enfield",15.353458092429
"E00007704","Enfield",14.921197080612
"E00007784","Enfield",15.433511262781
"E00007705","Enfield",14.900463121127
"E00007783","Enfield",15.375252503615
"E00007702","Enfield",14.856374838413
"E00007782","Enfield",15.851313497339
"E00007703","Enfield",14.893291044235
"E00007700","Enfield",15.254714075303
"E00007781","Enfield",15.547610784832
"E00007780","Enfield",15.443829211924
"E00171128","Enfield",15.609951096196
"E00007656","Enfield",15.067194727541
"E00007657","Enfield",15.255256140674
"E00007654","Enfield",15.415949977528
"E00007655","Enfield",14.983197441397
"E00007653","Enfield",15.19447462267
"E00007650","Enfield",15.145485198975
"E00007651","Enfield",14.976914446405
"E00007658","Enfield",15.037466298754
"E00007659","Enfield",15.23829271698
"E00006949","Enfield",15.378748151991
"E00007116","Enfield",15.443854353645
"E00007197","Enfield",15.078623408857
"E00007117","Enfield",15.35528829775
"E00007196","Enfield",14.836717105148
"E00007114","Enfield",15.759490537643
"E00007195","Enfield",15.296299892002
"E00007115","Enfield",15.520099465276
"E00007194","Enfield",15.827449429161
"E00007112","Enfield",15.431744657244
"E00007193","Enfield",15.052842686393
"E00007113","Enfield",15.405809062801
"E00007192","Enfield",15.210483096832
"E00007110","Enfield",15.383681129007
"E00007191","Enfield",15.086808242367
"E00007111","Enfield",15.436065004227
"E00007118","Enfield",15.378346147991
"E00007199","Enfield",14.963661624539
"E00007119","Enfield",15.329412329687
"E00007198","Enfield",14.828098869324
"E00007020","Enfield",14.909703755783
"E00007021","Enfield",15.050046764436
"E00007028","Enfield",15.491853955766
"E00007029","Enfield",14.859986431887
"E00007376","Enfield",15.394677104372
"E00007374","Enfield",15.29312779276
"E00007375","Enfield",15.279854711422
"E00007372","Enfield",16.045563897969
"E00007373","Enfield",15.524295677259
"E00007370","Enfield",15.202568634269
"E00007371","Enfield",15.300435202462
"E00007378","Enfield",15.302487382611
"E00007379","Enfield",15.369278936675
"E00007216","Enfield",15.131214767149
"E00007297","Enfield",14.838131025434
"E00007217","Enfield",15.026026552374
"E00007296","Enfield",15.042541237765
"E00007295","Enfield",15.108791066889
"E00007294","Enfield",14.954704083078
"E00007215","Enfield",15.052920468648
"E00007293","Enfield",15.031089002436
"E00007212","Enfield",15.118844070435
"E00007292","Enfield",16.124016844537
"E00007213","Enfield",15.217345952988
"E00007291","Enfield",15.433646777891
"E00007210","Enfield",15.261720667945
"E00007290","Enfield",15.307417400548
"E00007211","Enfield",15.445065601238
"E00007218","Enfield",15.147525872125
"E00007299","Enfield",14.975216794521
"E00007219","Enfield",15.001175275991
"E00007298","Enfield",14.961825392712
"E00007476","Enfield",15.153023569207
"E00007477","Enfield",15.420255196095
"E00007474","Enfield",15.183655914751
"E00007475","Enfield",15.239662817546
"E00007472","Enfield",15.726136721098
"E00007473","Enfield",15.138863669501
"E00007470","Enfield",15.644087619996
"E00007471","Enfield",15.629072994139
"E00007478","Enfield",15.143330487338
"E00007479","Enfield",15.110622360593
"E00007716","Enfield",15.88227558136
"E00007717","Enfield",15.585476591232
"E00007714","Enfield",15.4962218458
"E00007715","Enfield",15.691302972895
"E00007712","Enfield",15.512816585712
"E00007792","Enfield",15.291261404753
"E00007713","Enfield",15.527170510519
"E00007791","Enfield",15.331646477304
"E00007710","Enfield",15.583928239112
"E00007790","Enfield",15.274569434608
"E00007711","Enfield",15.571362804359
"E00007718","Enfield",15.632481584844
"E00007719","Enfield",15.49444784092
"E00171133","Enfield",15.356215412334
"E00171130","Enfield",15.392321234483
"E00171131","Enfield",15.354115031316
"E00171136","Enfield",15.318883319696
"E00171135","Enfield",15.38162247888
"E00171138","Enfield",15.413022473173
"E00171139","Enfield",15.716965039571
"E00007626","Enfield",15.192098791783
"E00007627","Enfield",15.194836904263
"E00007624","Enfield",15.069274862607
"E00007622","Enfield",15.155570006069
"E00007623","Enfield",15.580122620168
"E00007620","Enfield",15.757066871181
"E00007621","Enfield",15.495349442087
"E00007628","Enfield",15.05002729907
"E00007629","Enfield",14.995131343603
"E00006956","Enfield",15.189356035656
"E00006957","Enfield",15.377214516744
"E00006954","Enfield",15.194756656612
"E00006955","Enfield",15.238879804258
"E00006952","Enfield",15.417165481127
"E00006953","Enfield",15.194014002295
"E00006950","Enfield",15.269775433011
"E00006951","Enfield",15.696679193833
"E00006958","Enfield",15.560449285765
"E00006959","Enfield",15.204723778418
"E00007036","Enfield",15.205727078698
"E00007037","Enfield",15.131713524293
"E00007034","Enfield",15.659532645038
"E00007035","Enfield",15.044381424061
"E00007032","Enfield",14.675099977511
"E00007033","Enfield",15.096727743452
"E00007030","Enfield",14.663586169671
"E00007031","Enfield",15.918850985283
"E00007038","Enfield",15.153180944003
"E00007039","Enfield",15.042960411026
"E00007346","Enfield",15.248794093574
"E00007347","Enfield",15.558977127075
"E00007344","Enfield",15.359092244562
"E00007345","Enfield",15.353169539036
"E00007342","Enfield",15.209573651924
"E00007343","Enfield",15.465097523807
"E00007340","Enfield",15.196058469276
"E00007341","Enfield",15.302002293723
"E00007348","Enfield",15.303839373301
"E00007349","Enfield",15.213888168335
"E00007536","Enfield",15.146267257888
"E00007537","Enfield",15.138839552138
"E00007534","Enfield",15.144059153966
"E00007535","Enfield",15.990295478946
"E00007532","Enfield",15.128245474587
"E00007533","Enfield",15.249384638289
"E00007530","Enfield",15.228239765874
"E00007531","Enfield",15.139575843153
"E00007538","Enfield",15.122796698462
"E00007539","Enfield",15.207463136808
"E00007446","Enfield",15.529959978233
"E00007447","Enfield",15.549200665461
"E00007444","Enfield",15.526302632419
"E00007445","Enfield",16.023765369128
"E00007442","Enfield",15.773633470598
"E00007443","Enfield",15.447601925243
"E00007440","Enfield",15.453379285508
"E00007441","Enfield",15.763455660838
"E00007448","Enfield",16.008860216141
"E00007449","Enfield",15.98027765526
"E00171183","Enfield",14.738047098149
"E00171181","Enfield",15.131593718986
"E00171180","Enfield",15.734295345488
"E00171184","Enfield",15.629914556231
"E00007636","Enfield",15.048228327433
"E00007637","Enfield",15.028173338692
"E00007634","Enfield",14.938988898663
"E00007635","Enfield",14.924264229669
"E00007632","Enfield",15.051556870341
"E00007633","Enfield",14.98927866446
"E00007630","Enfield",14.978753832884
"E00007631","Enfield",15.121218016273
"E00007638","Enfield",14.954108024312
"E00007639","Enfield",15.216768880685
"E00007426","Enfield",15.649214723926
"E00007427","Enfield",15.56771518566
"E00007424","Enfield",15.436687256428
"E00007425","Enfield",15.924713456353
"E00007422","Enfield",15.378830695639
"E00007423","Enfield",15.475959838965
"E00007487","Enfield",15.226503207766
"E00007406","Enfield",15.32249115861
"E00007485","Enfield",15.262424555692
"E00007404","Enfield",15.386495188058
"E00007484","Enfield",15.189575637596
"E00007405","Enfield",15.740282211775
"E00007483","Enfield",15.162384666614
"E00007402","Enfield",15.255539691809
"E00007220","Enfield",15.404694451226
"E00007221","Enfield",15.171711147359
"E00007228","Enfield",15.158960038122
"E00007229","Enfield",15.147787716574
"E00007161","Enfield",14.973418260657
"E00007168","Enfield",14.918034748365
"E00006926","Enfield",15.849697221409
"E00006927","Enfield",17.052256354264
"E00006925","Enfield",15.803417280316
"E00006922","Enfield",16.022855117917
"E00006923","Enfield",16.004108190536
"E00006920","Enfield",15.930847551512
"E00006921","Enfield",15.644802154194
"E00006928","Enfield",15.558317922777
"E00006929","Enfield",16.197769310895
"E00007087","Enfield",15.521983146667
"E00007006","Enfield",14.82186468024
"E00007086","Enfield",16.731595096425
"E00007007","Enfield",14.899656320356
"E00007004","Enfield",14.924445654217
"E00007085","Enfield",15.611007985895
"E00007084","Enfield",15.467941854418
"E00007005","Enfield",14.871810254597
"E00007002","Enfield",14.904960688978
"E00007083","Enfield",15.608045066612
"E00007003","Enfield",14.82462641171
"E00007082","Enfield",15.429271567952
"E00007080","Enfield",16.348136932619
"E00007001","Enfield",15.370448660576
"E00007089","Enfield",15.884047927236
"E00007008","Enfield",14.897731689558
"E00007088","Enfield",16.844564796897
"E00007356","Enfield",15.2736421217
"E00007357","Enfield",15.157862640289
"E00007354","Enfield",15.384438340681
"E00007355","Enfield",15.137706794995
"E00007352","Enfield",15.295441804109
"E00007353","Enfield",15.564501946972
"E00007350","Enfield",15.194365522597
"E00007351","Enfield",15.237494953608
"E00007358","Enfield",15.892557106912
"E00007359","Enfield",15.149332017165
"E00007266","Enfield",15.427855529037
"E00007267","Enfield",15.513274916896
"E00007264","Enfield",15.432666834663
"E00007265","Enfield",15.435772476196
"E00007262","Enfield",15.572513818741
"E00007263","Enfield",15.406958762337
"E00007260","Enfield",16.370097576488
"E00007268","Enfield",15.448004079902
"E00007269","Enfield",16.754042073792
"E00007506","Enfield",15.199804124378
"E00007587","Enfield",16.064102023147
"E00007507","Enfield",15.486306842369
"E00007586","Enfield",16.351409918597
"E00007504","Enfield",15.17636641245
"E00007585","Enfield",15.845517900255
"E00007505","Enfield",15.15315703095
"E00007584","Enfield",15.547979741057
"E00007502","Enfield",15.242262554169
"E00007583","Enfield",15.678502615396
"E00007582","Enfield",16.443006097996
"E00007503","Enfield",15.171332740784
"E00007581","Enfield",15.326102851053
"E00007500","Enfield",15.136034488678
"E00007501","Enfield",15.143979591236
"E00007580","Enfield",15.559438917372
"E00007508","Enfield",15.205217020852
"E00007589","Enfield",15.481374640214
"E00007509","Enfield",15.989012113432
"E00007588","Enfield",15.991105704837
"E00007456","Enfield",15.644905109995
"E00007457","Enfield",15.324730459568
"E00007454","Enfield",15.318916727988
"E00007455","Enfield",15.327592879847
"E00007452","Enfield",15.338931811483
"E00007453","Enfield",15.610108004676
"E00007450","Enfield",16.42495934271
"E00007451","Enfield",16.57241489613
"E00007458","Enfield",15.394953764402
"E00007459","Enfield",15.11562380715
"E00007766","Enfield",15.333441481871
"E00007767","Enfield",15.290381527633
"E00007764","Enfield",15.50381453543
"E00007765","Enfield",15.403842018998
"E00007762","Enfield",16.071787964214
"E00007763","Enfield",15.29883783835
"E00007760","Enfield",15.312528764048
"E00007761","Enfield",15.516029073481
"E00007768","Enfield",15.295638465006
"E00007769","Enfield",15.190871554639
"E00007687","Enfield",16.27272824198
"E00007606","Enfield",15.340296587813
"E00007686","Enfield",16.398474608527
"E00007607","Enfield",15.591020505856
"E00007685","Enfield",14.972548554021
"E00007604","Enfield",15.658746330016
"E00007684","Enfield",14.957291293348
"E00007605","Enfield",15.478177529215
"E00007683","Enfield",15.19231386118
"E00007602","Enfield",15.399859502995
"E00007603","Enfield",15.40704584629
"E00007682","Enfield",15.204293878923
"E00007600","Enfield",15.311226225736
"E00007681","Enfield",15.075741306428
"E00007601","Enfield",15.327265109491
"E00007680","Enfield",15.751414627499
"E00007689","Enfield",16.006370233306
"E00007608","Enfield",15.311136940151
"E00007688","Enfield",15.955058253189
"E00007609","Enfield",15.429549514164
"E00007176","Enfield",14.962352620638
"E00007174","Enfield",14.945986585797
"E00007175","Enfield",15.107160431998
"E00007172","Enfield",15.071858009489
"E00007173","Enfield",14.993843743109
"E00007170","Enfield",14.74915670176
"E00007171","Enfield",15.05008658341
"E00006936","Enfield",15.727240299833
"E00007179","Enfield",14.984061182642
"E00006937","Enfield",16.793100655797
"E00006934","Enfield",16.012533142453
"E00006932","Enfield",15.910282577294
"E00006933","Enfield",16.057928183983
"E00006930","Enfield",16.525640497304
"E00006931","Enfield",15.456312152827
"E00006938","Enfield",15.575219637727
"E00006939","Enfield",15.555896219218
"E00007016","Enfield",16.138037986114
"E00007017","Enfield",14.846432081858
"E00007096","Enfield",15.482274986449
"E00007014","Enfield",15.006010018578
"E00007094","Enfield",15.605702475216
"E00007015","Enfield",14.889975611369
"E00007093","Enfield",15.661400032043
"E00007012","Enfield",15.062268293472
"E00007013","Enfield",14.733983691858
"E00007092","Enfield",15.411834725467
"E00007010","Enfield",14.907883081681
"E00007090","Enfield",15.92921875
"E00007011","Enfield",14.898523330688
"E00007099","Enfield",15.444899146621
"E00007018","Enfield",14.969349870876
"E00007098","Enfield",15.466382784721
"E00007019","Enfield",14.929520297695
"E00007326","Enfield",14.809172685685
"E00007327","Enfield",14.864649013806
"E00007324","Enfield",14.784697154349
"E00007325","Enfield",15.008657731508
"E00007322","Enfield",14.958745156076
"E00007323","Enfield",14.985518569748
"E00007320","Enfield",14.960904918611
"E00007321","Enfield",14.984187885207
"E00007328","Enfield",15.041487762893
"E00007329","Enfield",14.878243297079
"E00007278","Enfield",16.621141636372
"E00007279","Enfield",15.733682651909
"E00007516","Enfield",14.99531289604
"E00007597","Enfield",15.437085286626
"E00007514","Enfield",15.415254425082
"E00007595","Enfield",16.137849621959
"E00007515","Enfield",15.60577135571
"E00007594","Enfield",15.549978335698
"E00007512","Enfield",15.094592555877
"E00007593","Enfield",15.564191251993
"E00007513","Enfield",15.406337117392
"E00007592","Enfield",16.418926870747
"E00007510","Enfield",15.049202008194
"E00007591","Enfield",15.689951025206
"E00007511","Enfield",15.293552625747
"E00007590","Enfield",16.621164754311
"E00007599","Enfield",15.299011707306
"E00007518","Enfield",15.331138398912
"E00007519","Enfield",15.071424612838
"E00007598","Enfield",15.458622540746
"E00007428","Enfield",15.542076405791
"E00007429","Enfield",15.542318344116
"E00007776","Enfield",15.457609272003
"E00007777","Enfield",15.392602088235
"E00007774","Enfield",15.549795826662
"E00007775","Enfield",15.456396794581
"E00007772","Enfield",15.432031219953
"E00007773","Enfield",15.252089150832
"E00007770","Enfield",15.383437637661
"E00007771","Enfield",15.306476624286
"E00007778","Enfield",15.3804918819
"E00007779","Enfield",15.479834527969
"E00007616","Enfield",16.32086469886
"E00007697","Enfield",14.852822590718
"E00007617","Enfield",15.509286535098
"E00007696","Enfield",15.1770312511
"E00007614","Enfield",15.522971474267
"E00007695","Enfield",14.918351164404
"E00007615","Enfield",15.469408757759
"E00007694","Enfield",15.639405347533
"E00007693","Enfield",15.644521194956
"E00007612","Enfield",15.325089098612
"E00007613","Enfield",15.586525118164
"E00007692","Enfield",15.294127670288
"E00007691","Enfield",15.303569700866
"E00007610","Enfield",15.441673554745
"E00007611","Enfield",15.78904357597
"E00007690","Enfield",16.131309818086
"E00007618","Enfield",15.567546015008
"E00007699","Enfield",14.903989690415
"E00007698","Enfield",15.172572748161
"E00007619","Enfield",15.810612485215
"E00007146","Enfield",15.45380439497
"E00007147","Enfield",15.151005136399
"E00007144","Enfield",15.314652543319
"E00007142","Enfield",15.012482575856
"E00007143","Enfield",15.05530133555
"E00007236","Enfield",15.22626567492
"E00007237","Enfield",15.283780361407
"E00007234","Enfield",15.112700231492
"E00007235","Enfield",15.423091352903
"E00007232","Enfield",15.281347354253
"E00007233","Enfield",15.129847005149
"E00007230","Enfield",15.106564606352
"E00006987","Enfield",15.180891464918
"E00006986","Enfield",15.213858888263
"E00006985","Enfield",15.193153500557
"E00006984","Enfield",15.278168566087
"E00006983","Enfield",15.169551872485
"E00006982","Enfield",15.150124016561
"E00006981","Enfield",15.154633616613
"E00006980","Enfield",15.15336881201
"E00006989","Enfield",15.817828051249
"E00006988","Enfield",15.293552712833
"E00007336","Enfield",15.073341107341
"E00007337","Enfield",15.232065687788
"E00007334","Enfield",14.993247833517
"E00007335","Enfield",15.286807592292
"E00007332","Enfield",15.022089884831
"E00007333","Enfield",14.959604872871
"E00007330","Enfield",15.043945149013
"E00007331","Enfield",15.061647659693
"E00007338","Enfield",15.192554772958
"E00007246","Enfield",15.429649105509
"E00007247","Enfield",15.260894881978
"E00007244","Enfield",15.3326305078
"E00007245","Enfield",15.196803109986
"E00007242","Enfield",15.245058180717
"E00007243","Enfield",15.225534469851
"E00007240","Enfield",15.290473712457
"E00007241","Enfield",15.207342966865
"E00007248","Enfield",15.409725075337
"E00007249","Enfield",15.411482502037
"E00007437","Enfield",15.554090873868
"E00007434","Enfield",16.368388923846
"E00007435","Enfield",15.694370627403
"E00007432","Enfield",16.058686157753
"E00007433","Enfield",15.473782873154
"E00007430","Enfield",15.552381408047
"E00007431","Enfield",15.452278587256
"E00007439","Enfield",15.749176301454
"E00007746","Enfield",15.554585085287
"E00007747","Enfield",15.535260060512
"E00007744","Enfield",15.667086308653
"E00007745","Enfield",15.781024083053
"E00007742","Enfield",15.640997634215
"E00007743","Enfield",15.703377093798
"E00007740","Enfield",16.305837590207
"E00007741","Enfield",15.968858281771
"E00007749","Enfield",15.857649059086
"E00171163","Enfield",15.065591719092
"E00171161","Enfield",15.126777731139
"E00171166","Enfield",14.726954523902
"E00171167","Enfield",14.752691614588
"E00171169","Enfield",14.7556634439
"E00007156","Enfield",14.941743038319
"E00007157","Enfield",15.235200132642
"E00007154","Enfield",15.388087694986
"E00007155","Enfield",14.992305526279
"E00007152","Enfield",15.502137349999
"E00007153","Enfield",14.99482453759
"E00007150","Enfield",15.027867401347
"E00007151","Enfield",14.968100022976
"E00007158","Enfield",15.06036418339
"E00007159","Enfield",15.797680042007
"E00006996","Enfield",14.96446713857
"E00006917","Enfield",15.575326939633
"E00006995","Enfield",14.890845380178
"E00006914","Enfield",15.646147445396
"E00006994","Enfield",14.858199342389
"E00006915","Enfield",15.484356244405
"E00006993","Enfield",14.818480212579
"E00006912","Enfield",15.521866446275
"E00006992","Enfield",14.757009415311
"E00006913","Enfield",15.589513119231
"E00006991","Enfield",14.848154320205
"E00006910","Enfield",16.020057223393
"E00006990","Enfield",15.200648571316
"E00006911","Enfield",15.477621467025
"E00006999","Enfield",15.363790796158
"E00006918","Enfield",15.7052663366
"E00006998","Enfield",14.831604964861
"E00006919","Enfield",16.055764392931
"E00007066","Enfield",15.355731053786
"E00007067","Enfield",15.337019082478
"E00007065","Enfield",15.33016277205
"E00007062","Enfield",15.913070970111
"E00007063","Enfield",15.053331671961
"E00007061","Enfield",15.011511867377
"E00007068","Enfield",15.270475069682
"E00007069","Enfield",15.045374205238
"E00007306","Enfield",14.994899434863
"E00007387","Enfield",15.213871627557
"E00007307","Enfield",14.898648345912
"E00007386","Enfield",15.314426055321
"E00007304","Enfield",15.005766485677
"E00007385","Enfield",15.302072763443
"E00007384","Enfield",15.376115903462
"E00007305","Enfield",15.106911984357
"E00007383","Enfield",15.450635680669
"E00007302","Enfield",15.382647698184
"E00007303","Enfield",15.117758486582
"E00007382","Enfield",15.310332401379
"E00007300","Enfield",15.039624856069
"E00007381","Enfield",15.329976394528
"E00007301","Enfield",15.037357824189
"E00007308","Enfield",15.195212063966
"E00007389","Enfield",15.31821813186
"E00007309","Enfield",15.068005453256
"E00007388","Enfield",15.284788050894
"E00007256","Enfield",15.454640618686
"E00007257","Enfield",15.37375860054
"E00007254","Enfield",15.595841211431
"E00007255","Enfield",15.37177872804
"E00007252","Enfield",15.526790829028
"E00007253","Enfield",15.682972062061
"E00007250","Enfield",15.361558311126
"E00007251","Enfield",15.524888437848
"E00007258","Enfield",15.421969702484
"E00007259","Enfield",15.357841166583
"E00007566","Enfield",15.643407288876
"E00007567","Enfield",15.433448453868
"E00007562","Enfield",15.394160915428
"E00007563","Enfield",15.230393680773
"E00007560","Enfield",15.516200233555
"E00007561","Enfield",15.157339544486
"E00007568","Enfield",15.67524652596
"E00007569","Enfield",15.306888933743
"E00007482","Enfield",15.115770807453
"E00007403","Enfield",15.24436802971
"E00007400","Enfield",15.313850338176
"E00007481","Enfield",15.026639192747
