OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,13/09/2017,71101,13.89,0,Pre-filter,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,18/09/2017,71302,173.79,0,Pre-filter,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,GBS Corporate Training,6452080,20/09/2017,71224,1050,0,Project Management Part 1 13 &,261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,LAMBERT SMITH HAMPTON GROUP,2521225,27/09/2017,71602,60140.17,0,Property Services Contract - April -,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Brown Toland Brown Associates,,18/09/2017,71251,2790,0,Provision of consultancy services for,151000,Consultancy Business
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Brown Toland Brown Associates,,18/09/2017,71252,1900,0,Provision of consultancy services for,151000,Consultancy Business
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NEWSQUEST MEDIA GROUP LTD,3102566,18/09/2017,71209,201.6,0,PUBLIC NOTICES FOR PLANNING 1 APRIL - 31,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NEWSQUEST MEDIA GROUP LTD,3102566,25/09/2017,71468,141.12,0,PUBLIC NOTICES FOR PLANNING 1 APRIL - 31,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NEWSQUEST MEDIA GROUP LTD,3102566,27/09/2017,71484,201.6,0,PUBLIC NOTICES FOR PLANNING 1 APRIL - 31,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FURNESS NEWSPAPERS LTD,1155841,06/09/2017,70736,93.24,0,PUBLIC NOTICES FOR PLANNING 1 APRIL 2015,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FURNESS NEWSPAPERS LTD,1155841,06/09/2017,70814,51.8,0,PUBLIC NOTICES FOR PLANNING 1 APRIL 2015,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FURNESS NEWSPAPERS LTD,1155841,11/09/2017,70959,82.88,0,PUBLIC NOTICES FOR PLANNING 1 APRIL 2015,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FURNESS NEWSPAPERS LTD,1155841,20/09/2017,71215,51.8,0,PUBLIC NOTICES FOR PLANNING 1 APRIL 2015,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FURNESS NEWSPAPERS LTD,1155841,27/09/2017,71477,82.88,0,PUBLIC NOTICES FOR PLANNING 1 APRIL 2015,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,NEWSQUEST MEDIA GROUP LTD,3102566,25/09/2017,71222,223.55,0,Quarter Page advert for New Road Public,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Printing Section,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Konica Minolta Bus Solutions (UK) Ltd,,06/09/2017,69825,4401.06,0,Quarterly Clicks for Office Printers,192000,Facilities Reprographics
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Printing Section,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Konica Minolta Bus Solutions (UK) Ltd,,25/09/2017,71373,2270,0,Quarterly Clicks for Office Printers,192000,Facilities Reprographics
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,MERITEC LTD,3224622,04/09/2017,70824,279,0,RAB Processing Contract and Agency Staff,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Klipspringer Ltd,7676073,25/09/2017,71435,94,0,Recalibration & cert of Comark Reference,119999,Catering Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,AINSWORTH'S GARAGE,,18/09/2017,71149,318.75,0,Recover SL031,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,AINSWORTH'S GARAGE,,13/09/2017,71103,29.25,0,Recover VN12 KZZ,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,AINSWORTH'S GARAGE,,13/09/2017,71144,287.5,0,Recover VN12 KZZ,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Cemeteries Office,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,PARKIN & JACKSON LTD,8282892,27/09/2017,71564,280,0,Re-fix to make safe following memorial,121000,Cemetery & Crematorium Burial & Crem
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Cemeteries Office,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,PARKIN & JACKSON LTD,8282892,11/09/2017,71001,390,0,Refix to make safe:,121000,Cemetery & Crematorium Burial & Crem
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,2732686,18/09/2017,70633,216.75,0,Reflectors,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,2732686,18/09/2017,70634,64.5,0,Reflectors,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,2732686,18/09/2017,70636,42,0,Reflectors,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,7121028,18/09/2017,71323,204,0,Reimbursement of expenses,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Leisure and Wellbeing,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONTINENTAL LANDSCAPES LTD,2108452,11/09/2017,70981,136,0,Remove fallen fir tree ,391310,Construction Open Spaces Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,THE CROWN ESTATE,,25/09/2017,71466,2,0,Rent at Aldingham Hall,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,06/09/2017,70950,800,0,Rent in advance,250010,Housing Letting Agents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,20/09/2017,71415,388,0,Rent in advance ,250010,Housing Letting Agents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,SOUTH LAKES HOUSING RENT A/C,,13/09/2017,71173,108.02,0,Rental,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Lake Wardens,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ENVIROFIRST LTD,5999123,27/09/2017,71131,73.6,0,Rental & Emptying of Re-cycling Bins,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,AINSWORTH'S GARAGE,,06/09/2017,70767,78,0,Repair KX14 KHT,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,AINSWORTH'S GARAGE,,11/09/2017,70989,373.75,0,Repair KX14 KHT,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,Southfield Garage,,06/09/2017,70928,1225,0,Repair SL033,380000,Vehicle Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,ULTRACARE PROPERTY MANAGEMENT LTD,5020554,18/09/2017,71328,120,0,"Repair to Garage at Chambers Close,",191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,Preston Trade Parts Specialists,,06/09/2017,70860,92.66,0,Resistor,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CAPITA BUSINESS SERVICES LTD,2299747,18/09/2017,71334,65564,0,Revs & Benefits System Implementation,261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CAPITA BUSINESS SERVICES LTD,2299747,25/09/2017,71486,65564,0,Revs & Benefits System Implementation,261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,North West Equine Vets Ltd,9731215,25/09/2017,71393,883.39,0,Riding Establishment Inspections 2017/18,180040,Env. Service- Veterinary Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,North West Equine Vets Ltd,9731215,25/09/2017,71394,60.69,0,Riding Establishment Inspections 2017/18,180040,Env. Service- Veterinary Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Leisure and Wellbeing,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Cleartrack (EvL) Ltd,3881690,27/09/2017,71562,750,0,Rockland Road Grange,199999,Facilities Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Environment Regulatory,,LAMBERT SMITH HAMPTON GROUP,2521225,18/09/2017,71199,4250,0,Rothay Park Flood Impact Works,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,Romaquip UK,,06/09/2017,70926,6178,0,RRV vehicle hire,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,Romaquip UK,,06/09/2017,70901,89.75,0,Rubbers,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,VOLVO GROUP UK LTD,2190944,06/09/2017,70865,103,0,Screenwash,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Vigilant Security Services UK Ltd,5914271,20/09/2017,71004,2448,0,Secruity guard at TVF Hostel,192213,Facilities Security Manned Guarding
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,TECHNIJET LTD,2776601,25/09/2017,71493,154.18,0,Service & repair pressure washers,139999,Cleaning & Janitorial Not Elsewhere Clas
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,TECHNIJET LTD,2776601,25/09/2017,71494,147.98,0,Service & repair pressure washers,139999,Cleaning & Janitorial Not Elsewhere Clas
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Kendal Town Hall,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CURRENCY TECH LTD,4376601,11/09/2017,71036,-995,0,Service Contract Renewal for KEC Coin,151200,Consultancy Efficiency
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Lesar UK,4936232,18/09/2017,71271,395,0,Service of ZXP Series 7 card printer,271510,ICT Application Service Provision
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Shop Front Grants,,18/09/2017,71321,1500,0,Shop Front Grant for 134 Highgate,201711,Financial Services-Grants-Non Charity
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Shop Front Grants,,18/09/2017,71322,1096,0,Shop Front Grant for 18 Stramongate,201711,Financial Services-Grants-Non Charity
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Customer Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,SHRED-IT,4047194,11/09/2017,70834,151.75,0,shred it supplies,279999,ICT Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,C M SIGNS,,11/09/2017,70983,58,0,Signs,102400,Building Signage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,CUMBRIA WASTE RECYCLING LTD,3162439,25/09/2017,71448,236,0,Skip emptying at Ecclerigg & Ulverston,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,CUMBRIA WASTE RECYCLING LTD,3162439,25/09/2017,71449,1676.8,0,Skip emptying at Ecclerigg & Ulverston,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Masterstaff Limited,2777593,11/09/2017,70838,90,0,SLDC Admin -  12hrs,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Masterstaff Limited,2777593,11/09/2017,70233,186,0,SLDC Admin - 12hrs,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Masterstaff Limited,2777593,06/09/2017,70772,162,0,SLDC Admin - 12hrs,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Masterstaff Limited,2777593,11/09/2017,70638,174,0,SLDC Admin -- 12hrs,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CUMBRIA WASTE RECYCLING LTD,3162439,18/09/2017,71247,278.82,0,South Lakeland House bin & skip emptying,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Transport,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,LAMBERT SMITH HAMPTON GROUP,2521225,18/09/2017,71200,2750,0,South Lakeland House Car Park -,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SOUTH LAKES HOUSING,IP031419,11/09/2017,70386,775.73,0,South Lakes Housing management fees,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SOUTH LAKES HOUSING,IP031419,11/09/2017,70386,386.06,0,South Lakes Housing management fees,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SOUTH LAKES HOUSING,IP031419,11/09/2017,70386,1190,0,South Lakes Housing management fees,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Strategy,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,SOUTH LAKES HOUSING,IP031419,11/09/2017,70386,4200,0,South Lakes Housing management fees,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SOUTH LAKES HOUSING,IP031419,11/09/2017,70386,1408.5,0,South Lakes Housing management fees,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SOUTH LAKES HOUSING,IP031419,11/09/2017,70386,304.38,0,South Lakes Housing management fees,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SOUTH LAKES HOUSING,IP031419,11/09/2017,70386,1190,0,South Lakes Housing management fees,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Armadillo Self Storage,4415675,20/09/2017,71418,600,0,Storage Costs,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,G B BURROW & SON,,18/09/2017,71329,130,0,Storage costs,192300,Facilities Storage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,G B BURROW & SON,,25/09/2017,71525,130,0,Storage costs,192300,Facilities Storage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,G B BURROW & SON,,18/09/2017,71217,165,0,Storage costs for,192300,Facilities Storage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,G B BURROW & SON,,25/09/2017,71526,165,0,Storage costs for,192300,Facilities Storage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,LAMBERT SMITH HAMPTON GROUP,2521225,20/09/2017,71419,172.5,0,Storrs Park Survey,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,GB Sign Solutions Ltd,9609330,06/09/2017,70875,652.97,0,Street Nameplates 2016/17,102400,Building Signage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,GB Sign Solutions Ltd,9609330,27/09/2017,71542,65,0,Street Nameplates 2016/17,102400,Building Signage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,GB Sign Solutions Ltd,9609330,27/09/2017,71548,102.5,0,Street Nameplates 2016/17,102400,Building Signage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NEWSCO INSIDER LTD,2709518,20/09/2017,71420,99,0,Subscription to Insider Magazine,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Leisure and Wellbeing,Culture and Related Serv,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,HAGS-SMP Ltd,908021,13/09/2017,71197,8441.21,0,Supply and install Adult Gym Equipment,331000,Sports Playground Equipment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,HAKO MACHINES LIMITED,1414225,27/09/2017,71570,6029.53,0,Sweeper hire 01/04/17 - 31/03/18,131000,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,HAKO MACHINES LIMITED,1414225,27/09/2017,71571,4876.72,0,Sweeper hire 01/04/17 - 31/03/18,131000,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,HAKO MACHINES LIMITED,1414225,27/09/2017,71572,12059.06,0,Sweeper hire 01/04/17 - 31/03/18,131000,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,HAKO MACHINES LIMITED,1414225,27/09/2017,71573,5294.01,0,Sweeper hire 01/04/17 - 31/03/18,131000,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,HAKO MACHINES LIMITED,1414225,27/09/2017,71574,6029.53,0,Sweeper hire 01/04/17 - 31/03/18,131000,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,LAMBERT SMITH HAMPTON GROUP,2521225,11/09/2017,71014,581.28,0,Team Software Subscription Recharge,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Capita Secure Information Solutions Ltd,1593831,04/09/2017,70791,2068,0,Technical support for Integra2 upgrade,271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Capita Secure Information Solutions Ltd,1593831,04/09/2017,70791,0,0,Technical support for Integra2 upgrade,271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Social Enterprise Admin,Culture and Related Serv,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Eamonn Byrne Landscape Architecture,,13/09/2017,71117,2333.33,0,Tender documentation and detailed,391300,Construction Open Spaces
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Development Implementation,SLDC as Agent,,Bay Media Ltd,3788497,13/09/2017,71139,375,0,Testing of 5 lamppost for banners,291000,Arts & Leisure Services Events
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,TAYLOR ENGINEERING & FABRICATIONS LTD,4989359,06/09/2017,70915,246.9,0,Tie rods,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2017,Business Support Community Services,Internal Trading Accounts,,TAYLOR ENGINEERING & FABRICATIONS LTD,4989359,11/09/2017,70986,49.92,0,Tie rods,391200,Construction Engineering
