Department,Entity,Date of Payment,Expense Type,Project,Expense Area,Supplier,Transaction Number,Amount,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23125,FUSION,KC Controls Ltd,5100311375,402.24,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23125,FUSION,KC Controls Ltd,5100311616,742.93,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,PROFESSIONAL SERVICES,28201,PROPERTY,KEMP & KEMP,5100311421,1080.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,PROFESSIONAL SERVICES,28201,PROPERTY,KEMP & KEMP,5100312575,1427.80,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63511,SUPPORT SERVICES,KEOGHS,5100311645,200.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63511,SUPPORT SERVICES,KEOGHS,5100311649,336.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63511,SUPPORT SERVICES,KEOGHS,5100311650,400.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63511,SUPPORT SERVICES,KEOGHS,5100311656,160.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63511,SUPPORT SERVICES,KEOGHS,5100311657,144.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63511,SUPPORT SERVICES,KEOGHS,5100311658,750.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63511,SUPPORT SERVICES,KEOGHS,5100311660,864.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63511,SUPPORT SERVICES,KEOGHS,5100311661,112.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,COMPENSATION AND CLAIMANT,63511,SUPPORT SERVICES,KEOGHS,5100312767,160.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63605,SUPPORT SERVICES,KEOGHS,5100311646,64.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63605,SUPPORT SERVICES,KEOGHS,5100311647,656.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63605,SUPPORT SERVICES,KEOGHS,5100311648,272.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63605,SUPPORT SERVICES,KEOGHS,5100311651,128.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63605,SUPPORT SERVICES,KEOGHS,5100311652,288.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63605,SUPPORT SERVICES,KEOGHS,5100311653,128.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63605,SUPPORT SERVICES,KEOGHS,5100311654,277.65,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,COMPENSATION AND CLAIMANT,63605,SUPPORT SERVICES,KEOGHS,5100311655,1520.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,COMPENSATION AND CLAIMANT,63605,SUPPORT SERVICES,KEOGHS,5100312854,160.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,COMPENSATION AND CLAIMANT,63605,SUPPORT SERVICES,KEOGHS,5100312855,208.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,COMPENSATION AND CLAIMANT,63605,SUPPORT SERVICES,KEOGHS,5100312866,1600.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23126,FUSION,KEY INDUSTRIAL EQUIPMENT LTD,5100311889,427.19,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23126,FUSION,KEY INDUSTRIAL EQUIPMENT LTD,5100312710,244.15,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23128,FUSION,KEY INDUSTRIAL EQUIPMENT LTD,5100312714,96.90,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23151,FUSION,KEY INDUSTRIAL EQUIPMENT LTD,5100312000,273.60,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,MATERIALS & SPARES,25103,FUSION,KEY INDUSTRIAL EQUIPMENT LTD,5100312206,597.55,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25702,FUSION,KEY INDUSTRIAL EQUIPMENT LTD,5100312404,1455.55,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,21033,SUPPORT SERVICES,KNOWLES & SONS (OXFORD) LTD,5100312508,99.72,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,25821,FUSION,KNOWLES & SONS (OXFORD) LTD,5100312509,26.71,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28200,PROPERTY,KNOWLES & SONS (OXFORD) LTD,5100312507,34621.02,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28200,PROPERTY,KNOWLES & SONS (OXFORD) LTD,5100312513,39359.77,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28200,PROPERTY,KNOWLES & SONS (OXFORD) LTD,5100312514,8475.02,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28200,PROPERTY,KNOWLES & SONS (OXFORD) LTD,5100312516,14186.55,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,BUILDING REPAIRS,29200,FUSION,KNOWLES & SONS (OXFORD) LTD,5100311251,1804.41,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,BUILDING REPAIRS,29200,FUSION,KNOWLES & SONS (OXFORD) LTD,5100311252,1514.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,RENT OF VEHICLE & EQUIPMENT,25103,FUSION,KONSTRUCTA SITE ACCOMMODATION HIRE,5100311295,402.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,RENT OF VEHICLE & EQUIPMENT,25103,FUSION,KONSTRUCTA SITE ACCOMMODATION HIRE,5100311966,172.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23131,FUSION,KURT J LESKER,5100311704,613.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,KURT J LESKER,5100311294,128.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,29030,FUSION,KURT J LESKER,5100311835,328.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23164,FUSION,LABCAL LTD,5100311312,232.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,COMPUTER REPAIRS,23121,FUSION,LABCENTRE ELECTRONICS LIMITED,5100312388,800.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,OTHER EXTERNAL COSTS,28030,PROPERTY,Lanyards-etc Ltd,1900060511,327.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,STATIONERY,23129,FUSION,LASER ENGRAVING LTD,5100311972,40.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,CAR HIRE,21033,SUPPORT SERVICES,LEASEDRIVE VELO,5100311534,36.44,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,CAR HIRE,21033,SUPPORT SERVICES,LEASEDRIVE VELO,5100311931,36.44,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,CAR HIRE,21033,SUPPORT SERVICES,LEASEDRIVE VELO,5100311945,36.44,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,CAR HIRE,21033,SUPPORT SERVICES,LEASEDRIVE VELO,5100311947,36.44,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,23119,FUSION,LEASEDRIVE VELO,5100311936,45.86,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,CAR HIRE,23150,FUSION,LEASEDRIVE VELO,5100311962,82.14,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,CAR HIRE,23152,FUSION,LEASEDRIVE VELO,5100311941,141.56,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,CAR HIRE,23152,FUSION,LEASEDRIVE VELO,5100312283,92.16,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,CAR HIRE,23161,FUSION,LEASEDRIVE VELO,5100309822,92.11,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,CAR HIRE,23617,FUSION,LEASEDRIVE VELO,5100309827,121.85,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,CAR HIRE,23621,FUSION,LEASEDRIVE VELO,5100312285,36.44,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,CAR HIRE,23621,FUSION,LEASEDRIVE VELO,5100312558,34.39,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,24501,FUSION,LEASEDRIVE VELO,5100311536,82.14,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,24501,FUSION,LEASEDRIVE VELO,5100311540,82.14,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,24501,FUSION,LEASEDRIVE VELO,5100311553,77.57,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,24501,FUSION,LEASEDRIVE VELO,5100311752,82.14,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,CAR HIRE,25103,FUSION,LEASEDRIVE VELO,5100309824,213.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,25103,FUSION,LEASEDRIVE VELO,5100311670,410.48,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,CAR HIRE,25103,FUSION,LEASEDRIVE VELO,5100311948,82.14,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,CAR HIRE,25205,FUSION,LEASEDRIVE VELO,5100312282,70.78,,CUL13898
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,CAR HIRE,25205,FUSION,LEASEDRIVE VELO,5100312702,32.11,,CUL13900
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,CAR HIRE,25402,FUSION,LEASEDRIVE VELO,5100311944,34.39,,CUL13925
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,29/10/2014,CAR HIRE,25403,FUSION,LEASEDRIVE VELO,5100311556,78.21,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,25501,FUSION,LEASEDRIVE VELO,5100311920,31.62,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,CAR HIRE,25501,FUSION,LEASEDRIVE VELO,5100311934,31.62,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,25501,FUSION,LEASEDRIVE VELO,5100311942,100.83,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,25501,FUSION,LEASEDRIVE VELO,5100311950,45.86,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,CAR HIRE,25701,FUSION,LEASEDRIVE VELO,5100311949,34.39,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,CAR HIRE,25704,FUSION,LEASEDRIVE VELO,5100311927,136.62,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,25704,FUSION,LEASEDRIVE VELO,5100311929,68.78,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,CAR HIRE,25704,FUSION,LEASEDRIVE VELO,5100312281,63.13,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,CAR HIRE,25704,FUSION,LEASEDRIVE VELO,5100312284,241.05,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,25838,FUSION,LEASEDRIVE VELO,5100311746,36.44,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,CAR HIRE,25952,FUSION,LEASEDRIVE VELO,5100312280,36.44,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,29/10/2014,CAR HIRE,29001,FUSION,LEASEDRIVE VELO,5100311554,134.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,CAR HIRE,29001,FUSION,LEASEDRIVE VELO,5100311555,59.57,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,CAR HIRE,29001,FUSION,LEASEDRIVE VELO,5100311590,51.55,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,29001,FUSION,LEASEDRIVE VELO,5100311748,14.06,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,CAR HIRE,29001,FUSION,LEASEDRIVE VELO,5100312379,97.80,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,29030,FUSION,LEASEDRIVE VELO,5100311930,104.28,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,CAR HIRE,29050,FUSION,LEASEDRIVE VELO,5100311750,72.88,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,CAR HIRE,29200,FUSION,LEASEDRIVE VELO,5100311220,56.84,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,CAR HIRE,29200,FUSION,LEASEDRIVE VELO,5100311530,68.78,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,CAR HIRE,29200,FUSION,LEASEDRIVE VELO,5100311544,78.21,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,CAR HIRE,29200,FUSION,LEASEDRIVE VELO,5100312322,41.21,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,CAR HIRE,63523,SUPPORT SERVICES,LEASEDRIVE VELO,5100311541,89.62,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,CAR HIRE,63605,SUPPORT SERVICES,LEASEDRIVE VELO,5100311557,117.84,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25836,FUSION,LEICA MICROSYSTEMS,5100311968,446.68,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,PLANT & EQUIPMENT,23122,FUSION,LEMO UK LTD,5100311953,33.90,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,IT EQUIPMENT NON CAPITAL,23137,FUSION,LINDY ELECTRONICS LTD,5100311451,121.04,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,PROFESSIONAL SERVICES,21032,SUPPORT SERVICES,LOGICA CMG UK LTD,5100312027,2429.95,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,04/11/2014,TRAINING COURSE FEES,23168,FUSION,London South Bank University,1900060497,2130.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,21033,SUPPORT SERVICES,LORNE STEWART PLC,5100312666,3133.32,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,23150,FUSION,LORNE STEWART PLC,5100312667,223.47,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,23161,FUSION,LORNE STEWART PLC,5100312647,19682.68,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,23161,FUSION,LORNE STEWART PLC,5100312650,2416.73,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,23161,FUSION,LORNE STEWART PLC,5100312655,8261.55,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,23161,FUSION,LORNE STEWART PLC,5100312656,17141.33,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,25103,FUSION,LORNE STEWART PLC,5100312668,1353.94,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,25500,FUSION,LORNE STEWART PLC,5100312669,86.90,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,25704,FUSION,LORNE STEWART PLC,5100312670,5281.90,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28010,PROPERTY,LORNE STEWART PLC,5100312664,5841.61,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28020,PROPERTY,LORNE STEWART PLC,5100312643,13429.55,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28020,PROPERTY,LORNE STEWART PLC,5100312645,3707.87,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28020,PROPERTY,LORNE STEWART PLC,5100312651,690.49,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28020,PROPERTY,LORNE STEWART PLC,5100312652,345.25,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28020,PROPERTY,LORNE STEWART PLC,5100312653,2545.93,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28020,PROPERTY,LORNE STEWART PLC,5100312654,5241.24,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28020,PROPERTY,LORNE STEWART PLC,5100312660,23711.82,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28020,PROPERTY,LORNE STEWART PLC,5100312661,8984.25,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28020,PROPERTY,LORNE STEWART PLC,5100312663,224.87,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28030,PROPERTY,LORNE STEWART PLC,5100312657,1606.64,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28030,PROPERTY,LORNE STEWART PLC,5100312659,568.84,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28030,PROPERTY,LORNE STEWART PLC,5100312671,1411.78,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,BUILDING REPAIRS,28200,PROPERTY,LORNE STEWART PLC,5100312665,9321.19,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,DESIGN & CONSTRUCTION,23119,FUSION,LR ENGINEERING,5100311594,3261.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,DESIGN & CONSTRUCTION,25103,FUSION,LR ENGINEERING,5100312278,250.00,,
