Transaction Date,Department,Merchant (Beneficiary),Transaction Value (£),Purpose of expenditure,Merchant Category/Summary
24.06.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,81.81,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,SACRED HEART PRI,FREEMAN CATERING BUTCH,44.34,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,HOTSPUR PRIMARY,FREEMAN CATERING BUTCH,4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,BYKER LODGE,FREEMAN CATERING BUTCH,92.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,REGENT FARM FIRST,JR HOLLAND FOODSERVICE,39.32,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WELBECK PRIMARY,JR HOLLAND FOODSERVICE,2.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,BYKER LODGE,FREEMAN CATERING BUTCH,39.03,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WEST WALKER,FREEMAN CATERING BUTCH,12.06,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WEST DENTON PRIMARY,JR HOLLAND FOODSERVICE,36.42,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,KENTON BAR,FREEMAN CATERING BUTCH,98.65,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST CHARLES' RC,FREEMAN CATERING BUTCH,31.31,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,73.3,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,12.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,HILTON PRIMARY,JR HOLLAND FOODSERVICE,28.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ENGLISH MARTYRS,BRAKE BROS LTD,68.49,School meals,CATERERS
24.06.2015,CHEVIOT PRIMARY,FREEMAN CATERING BUTCH,33.27,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CENTRAL WALKER,FREEMAN CATERING BUTCH,157.59,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,SACRED HEART HIGH,FREEMAN CATERING BUTCH,110.3,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WAVERLEY PRIMARY,FREEMAN CATERING BUTCH,53.99,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WEST WALKER,FREEMAN CATERING BUTCH,105.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,HADRIAN SCHOOL,FREEMAN CATERING BUTCH,73.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CENTRAL WALKER,FREEMAN CATERING BUTCH,55.42,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015, BRIDGEWATER,FREEMAN CATERING BUTCH,22.82,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,16.45,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WALKER TECHNOLOGY,JR HOLLAND FOODSERVICE,124.33,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST MARYS CATHOLIC,FREEMAN CATERING BUTCH,32.3,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,OUR LADY & ST ANNES,BRAKE BROS LTD,23.82,School meals,CATERERS
24.06.2015,WALKER TECHNOLOGY,FREEMAN CATERING BUTCH,163.01,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CONNIE LEWCOCK,FREEMAN CATERING BUTCH,52.71,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST OSWALDS,BRAKE BROS LTD,48.77,School meals,CATERERS
24.06.2015,CHEVIOT PRIMARY,FREEMAN CATERING BUTCH,50.38,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CENTRAL WALKER,FREEMAN CATERING BUTCH,68.12,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WYNDHAM PRIMARY,JR HOLLAND FOODSERVICE,25.3,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,40,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,31.71,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CANNING STREET,FREEMAN CATERING BUTCH,89.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,131.41,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,100.43,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,BYKER LODGE,BRAKE BROS LTD,96,School meals,CATERERS
24.06.2015,CHRIST CHURCH,FREEMAN CATERING BUTCH,36.11,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,BROADWOOD PRIMARY,BRAKE BROS LTD,110.65,School meals,CATERERS
24.06.2015,CENTRAL WALKER,BRAKE BROS LTD,428.8,School meals,CATERERS
24.06.2015,BYKER LODGE,FREEMAN CATERING BUTCH,70.89,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,LEMINGTON RIVERSIDE,JR HOLLAND FOODSERVICE,12.83,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,HILTON PRIMARY,FREEMAN CATERING BUTCH,162.28,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,236.83,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WALBOTTLE VILLAGE,FREEMAN CATERING BUTCH,26.89,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST PAULS CE,JR HOLLAND FOODSERVICE,23.23,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CANNING STREET,FREEMAN CATERING BUTCH,47.92,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,STOCKSFIELD AVENUE,JR HOLLAND FOODSERVICE,3.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST BEDES RC,JR HOLLAND FOODSERVICE,29.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST CATHERINES,FREEMAN CATERING BUTCH,46.41,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,GOSFORTH JUNIOR,JR HOLLAND FOODSERVICE,18.05,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST TERESAS,JR HOLLAND FOODSERVICE,19.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CRAGSIDE PRIMARY,FREEMAN CATERING BUTCH,79.34,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,KINGSTON PARK,FREEMAN CATERING BUTCH,10.98,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST CUTHBERTS HIGH,ON A ROLL SANDWICH COM,135.08,School meals,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS"
24.06.2015,ENGLISH MARTYRS,JR HOLLAND FOODSERVICE,34.54,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WAVERLEY PRIMARY,FREEMAN CATERING BUTCH,143.99,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,9.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,BROADWOOD PRIMARY,JR HOLLAND FOODSERVICE,39.99,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,HADRIAN SCHOOL,FREEMAN CATERING BUTCH,33.65,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,BROADWOOD PRIMARY,FREEMAN CATERING BUTCH,39.01,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,92.79,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,BYKER PRIMARY,BRAKE BROS LTD,148.29,School meals,CATERERS
24.06.2015,RAVENSWOOD PRIMARY,JR HOLLAND FOODSERVICE,51.02,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,950.59,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,40,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,TYNEVIEW PRIMARY,BRAKE BROS LTD,291.08,School meals,CATERERS
24.06.2015,KENTON SCHOOL,FREEMAN CATERING BUTCH,207.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,TRINITY DENEVIEW,FREEMAN CATERING BUTCH,58.87,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WALBOTTLE CAMPUS,ON A ROLL SANDWICH COM,323.43,School meals,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS"
24.06.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,156.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WEST DENTON PRIMARY,FREEMAN CATERING BUTCH,38.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST CUTHBERTS WALB,FREEMAN CATERING BUTCH,26.71,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,LINHOPE PRU,FREEMAN CATERING BUTCH,17.87,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WELBECK PRIMARY,JR HOLLAND FOODSERVICE,43.79,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,NORTH FAWDON,JR HOLLAND FOODSERVICE,20.87,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,LEMINGTON RIVERSIDE,JR HOLLAND FOODSERVICE,6.11,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,BYKER PRIMARY,FREEMAN CATERING BUTCH,55.42,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CRAGSIDE PRIMARY,BRAKE BROS LTD,93.04,School meals,CATERERS
24.06.2015,WYNDHAM PRIMARY,FREEMAN CATERING BUTCH,51.7,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,STOCKSFIELD AVENUE,JR HOLLAND FOODSERVICE,16.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST ALBANS RC,FREEMAN CATERING BUTCH,43.46,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,KNOPLAW PRIMARY,JR HOLLAND FOODSERVICE,24.53,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,37.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST JOHN VIANNEY,FREEMAN CATERING BUTCH,38.42,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,MOUNTFIELD PRIMARY,BRAKE BROS LTD,118.1,School meals,CATERERS
24.06.2015,ST CUTHBERTS KENT,FREEMAN CATERING BUTCH,35.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WALBOTTLE CAMPUS,FREEMAN CATERING BUTCH,120.98,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WALBOTTLE VILLAGE,FREEMAN CATERING BUTCH,33.61,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,THOMAS BEWICK,FREEMAN CATERING BUTCH,13.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,GOSFORTH ACADEMY,FREEMAN CATERING BUTCH,15.84,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST LAWRENCES RC,FREEMAN CATERING BUTCH,43.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST JOHN VIANNEY,JR HOLLAND FOODSERVICE,29.14,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,HAWTHORN PRIMARY,FREEMAN CATERING BUTCH,26.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,103.97,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST VINCENTS RC,JR HOLLAND FOODSERVICE,36.06,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CHILLINGHAM ROAD,FREEMAN CATERING BUTCH,20.38,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,23.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,45,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,BYKER PRIMARY,FREEMAN CATERING BUTCH,73.19,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,ST CATHERINES,FREEMAN CATERING BUTCH,29.12,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,WEST WALKER,JR HOLLAND FOODSERVICE,67.04,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,FARNE PRIMARY,FREEMAN CATERING BUTCH,69.03,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
24.06.2015,"Wellbeing, Care and Learning",DRI NUANCE,30.15,DRAGON HEADSET,COMPUTER SOFTWARE STORES
23.06.2015,KINGSTON PARK,BRAKE BROS LTD,165.45,School meals,CATERERS
23.06.2015,WEST JESMOND,BRAKE BROS LTD,280.18,School meals,CATERERS
23.06.2015,NEWBURN MANOR,BLAKEMORE FOODSERVICE,200.09,School meals,CATERERS
23.06.2015,RAVENSWOOD PRIMARY,BRAKE BROS LTD,247.99,School meals,CATERERS
23.06.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,1320.25,School meals,CATERERS
23.06.2015,ARCHIBOLD FIRST,BRAKE BROS LTD,192.59,School meals,CATERERS
23.06.2015,ST GEORGES RC,BLAKEMORE FOODSERVICE,92.28,School meals,CATERERS
23.06.2015,TYNEVIEW PRIMARY,BLAKEMORE FOODSERVICE,13.94,School meals,CATERERS
23.06.2015,SIR CHARLES PARSONS,BLAKEMORE FOODSERVICE,240.24,School meals,CATERERS
23.06.2015,WEST DENTON PRIMARY,BRAKE BROS LTD,150.66,School meals,CATERERS
23.06.2015,ST BEDES RC,BRAKE BROS LTD,110.15,School meals,CATERERS
23.06.2015,ST CUTHBERTS WALB,BRAKE BROS LTD,75.02,School meals,CATERERS
23.06.2015,WEST WALKER,BLAKEMORE FOODSERVICE,11.64,School meals,CATERERS
23.06.2015,WALBOTTLE VILLAGE,BLAKEMORE FOODSERVICE,117.93,School meals,CATERERS
23.06.2015,ARTHURS MOORSIDE,BRAKE BROS LTD,95.65,School meals,CATERERS
23.06.2015,BENFIELD SCHOOL,BLAKEMORE FOODSERVICE,815.12,School meals,CATERERS
23.06.2015,ST VINCENTS RC,BLAKEMORE FOODSERVICE,27.91,School meals,CATERERS
23.06.2015,ST MARYS CATHOLIC,BLAKEMORE FOODSERVICE,4.54,School meals,CATERERS
23.06.2015,MOUNTFIELD PRIMARY,BLAKEMORE FOODSERVICE,170.79,School meals,CATERERS
23.06.2015,GOSFORTH JUNIOR,SMART FOOD UK LIMITED,292,School meals,CATERERS
23.06.2015,REGENT FARM FIRST,BLAKEMORE FOODSERVICE,305.18,School meals,CATERERS
23.06.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,414.42,School meals,CATERERS
23.06.2015,BENFIELD SCHOOL,SMART FOOD UK LIMITED,415.2,School meals,CATERERS
23.06.2015,LEMINGTON RIVERSIDE,BRAKE BROS LTD,64.74,School meals,CATERERS
23.06.2015,KNOPLAW PRIMARY,BLAKEMORE FOODSERVICE,231.64,School meals,CATERERS
23.06.2015,ST CUTHBERTS KENT,BRAKE BROS LTD,228.89,School meals,CATERERS
23.06.2015,WALKER TECHNOLOGY,BLAKEMORE FOODSERVICE,25.17,School meals,CATERERS
23.06.2015,KENTON SCHOOL,BLAKEMORE FOODSERVICE,104.1,School meals,CATERERS
23.06.2015,CHRIST CHURCH,BRAKE BROS LTD,195.85,School meals,CATERERS
23.06.2015,ST JOHN VIANNEY,BLAKEMORE FOODSERVICE,8.29,School meals,CATERERS
23.06.2015,TYNEVIEW PRIMARY,BLAKEMORE FOODSERVICE,10.78,School meals,CATERERS
23.06.2015,BEECH HILL,BRAKE BROS LTD,129.3,School meals,CATERERS
23.06.2015,ST MARKS RC,BLAKEMORE FOODSERVICE,135.3,School meals,CATERERS
23.06.2015, BRIDGEWATER,BLAKEMORE FOODSERVICE,411.74,School meals,CATERERS
23.06.2015,TYNEVIEW PRIMARY,BLAKEMORE FOODSERVICE,51.2,School meals,CATERERS
23.06.2015,LEMINGTON RIVERSIDE,BLAKEMORE FOODSERVICE,102.72,School meals,CATERERS
23.06.2015,WALKER TECHNOLOGY,BLAKEMORE FOODSERVICE,1361.63,School meals,CATERERS
23.06.2015,ST JOHN VIANNEY,BRAKE BROS LTD,175.47,School meals,CATERERS
23.06.2015,CONNIE LEWCOCK,BLAKEMORE FOODSERVICE,257.59,School meals,CATERERS
23.06.2015,ENGLISH MARTYRS,BLAKEMORE FOODSERVICE,286.55,School meals,CATERERS
23.06.2015,WALKERGATE PRIMARY,BLAKEMORE FOODSERVICE,429.99,School meals,CATERERS
23.06.2015,ST MARYS CATHOLIC,BLAKEMORE FOODSERVICE,409.14,School meals,CATERERS
23.06.2015,ST JOHN VIANNEY,BLAKEMORE FOODSERVICE,168.06,School meals,CATERERS
23.06.2015,ST MARYS CATHOLIC,BLAKEMORE FOODSERVICE,5.95,School meals,CATERERS
23.06.2015,KENTON SCHOOL,SMART FOOD UK LIMITED,872.34,School meals,CATERERS
23.06.2015,THOMAS BEWICK,BLAKEMORE FOODSERVICE,121.66,School meals,CATERERS
23.06.2015,ST GEORGES RC,BRAKE BROS LTD,35.99,School meals,CATERERS
23.06.2015,GRANGE FIRST SCHOOL,BRAKE BROS LTD,159.4,School meals,CATERERS
23.06.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,162.86,School meals,CATERERS
23.06.2015,WELBECK PRIMARY,BLAKEMORE FOODSERVICE,272.21,School meals,CATERERS
23.06.2015,KENTON BAR,BLAKEMORE FOODSERVICE,232.93,School meals,CATERERS
23.06.2015,REGENT FARM FIRST,BRAKE BROS LTD,188.75,School meals,CATERERS
23.06.2015,ST JOHNS PRIMARY,BRAKE BROS LTD,234.2,School meals,CATERERS
23.06.2015,SOUTH GOSFORTH,BRAKE BROS LTD,134.49,School meals,CATERERS
23.06.2015,NEWBURN MANOR,BRAKE BROS LTD,98.27,School meals,CATERERS
23.06.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,20.65,School meals,CATERERS
23.06.2015,WALBOTTLE VILLAGE,BLAKEMORE FOODSERVICE,0.61,School meals,CATERERS
23.06.2015,BROADWOOD PRIMARY,BLAKEMORE FOODSERVICE,251.49,School meals,CATERERS
23.06.2015,LINHOPE PRU,BLAKEMORE FOODSERVICE,81.4,School meals,CATERERS
23.06.2015,ST CUTHBERTS WALB,BLAKEMORE FOODSERVICE,77.53,School meals,CATERERS
23.06.2015,ST LAWRENCES RC,BLAKEMORE FOODSERVICE,2.22,School meals,CATERERS
23.06.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,594.61,School meals,CATERERS
23.06.2015,NORTH FAWDON,BLAKEMORE FOODSERVICE,322.13,School meals,CATERERS
23.06.2015,WAVERLEY PRIMARY,BLAKEMORE FOODSERVICE,200.39,School meals,CATERERS
23.06.2015,GOSFORTH ACADEMY,BRAKE BROS LTD,229.39,School meals,CATERERS
23.06.2015,ST CHARLES' RC,BRAKE BROS LTD,57.85,School meals,CATERERS
23.06.2015,HOTSPUR PRIMARY,BRAKE BROS LTD,251.59,School meals,CATERERS
23.06.2015,ST LAWRENCES RC,BLAKEMORE FOODSERVICE,82.53,School meals,CATERERS
23.06.2015,WEST DENTON PRIMARY,BLAKEMORE FOODSERVICE,169.27,School meals,CATERERS
23.06.2015,MONKCHESTER ROAD,BLAKEMORE FOODSERVICE,78.72,School meals,CATERERS
23.06.2015,FARNE PRIMARY,BLAKEMORE FOODSERVICE,103.79,School meals,CATERERS
23.06.2015,TYNEVIEW PRIMARY,BLAKEMORE FOODSERVICE,232.3,School meals,CATERERS
23.06.2015,WALBOTTLE CAMPUS,SMART FOOD UK LIMITED,713.2,School meals,CATERERS
23.06.2015,ARCHBISHOP RUNCIE,BRAKE BROS LTD,233.59,School meals,CATERERS
23.06.2015,HILTON PRIMARY,BLAKEMORE FOODSERVICE,360.88,School meals,CATERERS
23.06.2015,WELFORD DAY CENTRE,BRAKE BROS LTD,111.68,School meals,CATERERS
23.06.2015,MILECASTLE PRIMARY,BLAKEMORE FOODSERVICE,189.48,School meals,CATERERS
23.06.2015,CIVIC BANQUETING,BLAKEMORE FOODSERVICE,155.79,School meals,CATERERS
23.06.2015,ST BEDES RC,BLAKEMORE FOODSERVICE,185.22,School meals,CATERERS
23.06.2015,BEECH HILL,BLAKEMORE FOODSERVICE,221.1,School meals,CATERERS
23.06.2015,ST CUTHBERTS KENT,BLAKEMORE FOODSERVICE,155.79,School meals,CATERERS
23.06.2015,WALKER TECHNOLOGY,BLAKEMORE FOODSERVICE,17.4,School meals,CATERERS
23.06.2015,ST TERESAS,BRAKE BROS LTD,54.93,School meals,CATERERS
23.06.2015,CENTRAL WALKER,BLAKEMORE FOODSERVICE,440.98,School meals,CATERERS
23.06.2015,KINGSTON PARK,BLAKEMORE FOODSERVICE,365.57,School meals,CATERERS
23.06.2015,WAVERLEY PRIMARY,BRAKE BROS LTD,75.45,School meals,CATERERS
23.06.2015,KENTON BAR,BRAKE BROS LTD,436.9,School meals,CATERERS
23.06.2015,STOCKSFIELD AVENUE,BLAKEMORE FOODSERVICE,175.05,School meals,CATERERS
23.06.2015,WALBOTTLE VILLAGE,BRAKE BROS LTD,62.57,School meals,CATERERS
23.06.2015,KENTON SCHOOL,BLAKEMORE FOODSERVICE,1927.47,School meals,CATERERS
23.06.2015,WYNDHAM PRIMARY,BLAKEMORE FOODSERVICE,60.85,School meals,CATERERS
23.06.2015,SIMONSIDE COMMUNITY,BLAKEMORE FOODSERVICE,148.67,School meals,CATERERS
23.06.2015,ST VINCENTS RC,BLAKEMORE FOODSERVICE,45.82,School meals,CATERERS
23.06.2015,BYKER LODGE,BLAKEMORE FOODSERVICE,355.92,School meals,CATERERS
23.06.2015,GOSFORTH JUNIOR,BRAKE BROS LTD,223.22,School meals,CATERERS
23.06.2015,WEST WALKER,BLAKEMORE FOODSERVICE,151.76,School meals,CATERERS
23.06.2015,BYKER PRIMARY,BLAKEMORE FOODSERVICE,288.74,School meals,CATERERS
23.06.2015,ENGLISH MARTYRS,BLAKEMORE FOODSERVICE,15.63,School meals,CATERERS
23.06.2015,ST JOHNS PRIMARY,BRAKE BROS LTD,56.87,School meals,CATERERS
23.06.2015,CONNIE LEWCOCK,BRAKE BROS LTD,69.61,School meals,CATERERS
22.06.2015,WEST DENTON PRIMARY,BRAKE BROS LTD,142.56,School meals,CATERERS
22.06.2015,WESTGATE VICTORIA,BRAKE BROS LTD,300.79,School meals,CATERERS
22.06.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,65.11,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
22.06.2015,WELBECK PRIMARY,JR HOLLAND FOODSERVICE,73.34,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
22.06.2015,ARCHIBOLD FIRST,BRAKE BROS LTD,111.19,School meals,CATERERS
22.06.2015,ST CUTHBERTS HIGH,BRAKE BROS LTD,310.55,School meals,CATERERS
22.06.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,22.44,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
22.06.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,5.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
22.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,25.05,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
22.06.2015,SACRED HEART HIGH,JR HOLLAND FOODSERVICE,100.57,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
22.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,73.9,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
22.06.2015,GOSFORTH PARK,BRAKE BROS LTD,495.37,School meals,CATERERS
22.06.2015,LEMINGTON RIVERSIDE,BRAKE BROS LTD,45.98,School meals,CATERERS
22.06.2015,SOUTH GOSFORTH,BRAKE BROS LTD,57.28,School meals,CATERERS
22.06.2015,WEST WALKER,JR HOLLAND FOODSERVICE,20.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
22.06.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,6.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
22.06.2015,HADRIAN SCHOOL,BRAKE BROS LTD,208.75,School meals,CATERERS
22.06.2015,BEECH HILL,BRAKE BROS LTD,117.37,School meals,CATERERS
22.06.2015,WAVERLEY PRIMARY,BRAKE BROS LTD,132.79,School meals,CATERERS
22.06.2015,ST ALBANS RC,JR HOLLAND FOODSERVICE,15.39,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
22.06.2015,WALBOTTLE VILLAGE,BRAKE BROS LTD,43.77,School meals,CATERERS
22.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,18.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
22.06.2015,KINGSTON PARK,BRAKE BROS LTD,156.95,School meals,CATERERS
22.06.2015,REGENT FARM FIRST,BRAKE BROS LTD,124.96,School meals,CATERERS
22.06.2015,ST OSWALDS,JR HOLLAND FOODSERVICE,21.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
22.06.2015,KENTON SCHOOL,BRAKE BROS LTD,207.94,School meals,CATERERS
22.06.2015,DINNINGTON FIRST,BRAKE BROS LTD,215.38,School meals,CATERERS
22.06.2015,ST CHARLES' RC,BRAKE BROS LTD,101.84,School meals,CATERERS
22.06.2015,ST GEORGES RC,BRAKE BROS LTD,26.92,School meals,CATERERS
22.06.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,42.17,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
22.06.2015,STOCKSFIELD AVENUE,BRAKE BROS LTD,387.49,School meals,CATERERS
22.06.2015,ARTHURS MOORSIDE,BRAKE BROS LTD,260.67,School meals,CATERERS
22.06.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,96.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
